1	26	2	26	0
2	24	2	19	5
3	26	2	25	1
4	26	2	25	1
5	26	2	15	11
6	26	2	24	2
7	26	2	25	1
8	26	2	25	1
9	26	2	25	1
10	26	2	25	1
11	26	2	25	1
12	26	2	25	1
13	26	2	26	0
14	28	2	27	1
15	28	2	21	7
16	26	2	10	16
17	26	2	12	14
18	28	2	26	2
19	26	2	22	4
20	28	2	27	1
21	26	2	25	1
22	26	2	26	0
23	26	2	20	6
24	28	2	27	1
25	26	2	25	1
26	26	2	25	1
27	26	2	21	5
28	26	2	25	1
29	28	2	28	0
30	26	2	23	3
31	26	2	26	0
32	26	2	22	4
33	28	2	26	2
34	24	2	23	1
35	28	2	25	3
36	26	2	25	1
37	26	2	25	1
38	28	2	26	2
39	26	2	25	1
40	26	2	23	3
41	26	2	22	4
42	28	2	27	1
43	28	2	27	1
44	30	2	29	1
45	28	2	27	1
46	26	2	25	1
47	26	2	26	0
48	26	2	8	18
49	28	2	27	1
50	26	2	24	2
51	28	2	27	1
52	28	2	27	1
53	26	2	25	1
54	28	2	27	1
55	26	2	24	2
56	30	2	14	16
57	28	2	27	1
58	28	2	27	1
59	28	2	26	2
60	26	2	6	20
61	26	2	21	5
62	26	2	25	1
63	28	2	12	16
64	26	2	24	2
65	26	2	25	1
66	28	2	27	1
67	28	2	7	21
68	28	2	20	8
69	26	2	25	1
70	28	2	27	1
71	26	2	25	1
72	28	2	28	0
73	28	2	10	18
74	26	2	25	1
75	28	2	27	1
76	26	2	24	2
77	26	2	22	4
78	26	2	25	1
79	26	2	16	10
80	26	2	9	17
81	26	2	24	2
82	28	2	26	2
83	26	2	25	1
84	26	2	25	1
85	26	2	26	0
86	28	2	28	0
87	28	2	27	1
88	26	2	24	2
89	28	2	8	20
90	26	2	22	4
91	26	2	24	2
92	28	2	18	10
93	28	2	14	14
94	26	2	26	0
95	26	2	25	1
96	28	2	27	1
97	26	2	13	13
98	28	2	26	2
99	28	2	27	1
100	26	2	19	7
101	26	2	9	17
102	26	2	21	5
103	28	2	26	2
104	26	2	22	4
105	28	2	26	2
106	26	2	25	1
107	28	2	28	0
108	26	2	24	2
109	26	2	25	1
110	26	2	25	1
111	26	2	25	1
112	28	2	26	2
113	28	2	27	1
114	26	2	25	1
115	26	2	25	1
116	30	2	29	1
117	28	2	27	1
118	28	2	28	0
119	28	2	27	1
120	28	2	27	1
121	26	2	25	1
122	30	2	29	1
123	26	2	22	4
124	30	2	28	2
125	26	2	22	4
126	28	2	26	2
127	26	2	24	2
128	26	2	12	14
129	30	2	29	1
130	26	2	25	1
131	28	2	27	1
132	26	2	24	2
133	26	2	25	1
134	28	2	27	1
135	26	2	25	1
136	28	2	28	0
137	28	2	12	16
138	28	2	28	0
139	28	2	18	10
140	30	2	17	13
141	28	2	9	19
142	26	2	25	1
143	28	2	26	2
144	30	2	30	0
145	28	2	26	2
146	26	2	26	0
147	28	2	27	1
148	28	2	7	21
149	28	2	8	20
150	28	2	28	0
151	28	2	27	1
152	28	2	26	2
153	28	2	14	14
154	26	2	26	0
155	30	2	26	4
156	26	2	26	0
157	26	2	26	0
158	30	2	29	1
159	28	2	23	5
160	26	2	23	3
161	30	2	25	5
162	26	2	24	2
163	26	2	26	0
164	26	2	24	2
165	26	2	24	2
166	26	2	24	2
167	28	2	9	19
168	26	2	23	3
169	28	2	28	0
170	28	2	26	2
171	28	2	27	1
172	26	2	22	4
173	28	2	16	12
174	26	2	25	1
175	26	2	24	2
176	28	2	9	19
177	24	2	23	1
178	28	2	26	2
179	26	2	26	0
180	26	2	25	1
181	28	2	26	2
182	26	2	24	2
183	28	2	28	0
184	28	2	27	1
185	26	2	25	1
186	28	2	28	0
187	26	2	26	0
188	28	2	28	0
189	28	2	28	0
190	28	2	26	2
191	26	2	25	1
192	26	2	26	0
193	30	2	28	2
194	26	2	21	5
195	30	2	29	1
196	26	2	10	16
197	26	2	25	1
198	30	2	29	1
199	26	2	25	1
200	28	2	13	15
201	28	2	26	2
202	26	2	25	1
203	26	2	5	21
204	28	2	27	1
205	26	2	18	8
206	26	2	24	2
207	28	2	7	21
208	28	2	9	19
209	28	2	27	1
210	26	2	25	1
211	26	2	24	2
212	26	2	25	1
213	26	2	19	7
214	26	2	25	1
215	28	2	10	18
216	26	2	11	15
217	26	2	25	1
218	26	2	26	0
219	28	2	10	18
220	26	2	7	19
221	26	2	21	5
222	28	2	27	1
223	28	2	28	0
224	26	2	26	0
225	26	2	8	18
226	26	2	19	7
227	28	2	26	2
228	26	2	26	0
229	26	2	25	1
230	30	2	30	0
231	26	2	25	1
232	28	2	27	1
233	28	2	26	2
234	26	2	25	1
235	28	2	22	6
236	28	2	23	5
237	26	2	26	0
238	28	2	27	1
239	24	2	20	4
240	28	2	26	2
241	26	2	25	1
242	24	2	2	22
243	28	2	24	4
244	26	2	24	2
245	26	2	25	1
246	24	2	22	2
247	26	2	25	1
248	30	2	29	1
249	28	2	27	1
250	26	2	23	3
251	26	2	23	3
252	28	2	28	0
253	28	2	27	1
254	26	2	14	12
255	26	2	25	1
256	26	2	25	1
257	26	2	24	2
258	30	2	28	2
259	28	2	15	13
260	28	2	27	1
261	26	2	25	1
262	26	2	25	1
263	26	2	9	17
264	26	2	25	1
265	28	2	27	1
266	28	2	21	7
267	28	2	16	12
268	26	2	24	2
269	26	2	21	5
270	28	2	26	2
271	26	2	21	5
272	26	2	21	5
273	26	2	25	1
274	28	2	28	0
275	26	2	25	1
276	26	2	17	9
277	28	2	10	18
278	26	2	24	2
279	26	2	10	16
280	28	2	6	22
281	26	2	25	1
282	26	2	25	1
283	26	2	21	5
284	26	2	25	1
285	26	2	24	2
286	28	2	26	2
287	26	2	26	0
288	26	2	25	1
289	28	2	27	1
290	26	2	23	3
291	28	2	8	20
292	26	2	24	2
293	26	2	25	1
294	28	2	27	1
295	26	2	17	9
296	28	2	19	9
297	26	2	3	23
298	26	2	25	1
299	26	2	24	2
300	26	2	25	1
301	28	2	27	1
302	28	2	27	1
303	26	2	25	1
304	26	2	25	1
305	26	2	24	2
306	30	2	29	1
307	28	2	28	0
308	26	2	24	2
309	28	2	26	2
310	26	2	4	22
311	28	2	25	3
312	26	2	25	1
313	26	2	25	1
314	28	2	27	1
315	26	2	25	1
316	28	2	26	2
317	28	2	27	1
318	26	2	6	20
319	28	2	27	1
320	26	2	22	4
321	26	2	16	10
322	26	2	25	1
323	26	2	22	4
324	26	2	23	3
325	26	2	13	13
326	28	2	24	4
327	28	2	27	1
328	26	2	25	1
329	26	2	21	5
330	26	2	20	6
331	26	2	25	1
332	26	2	26	0
333	26	2	25	1
334	26	2	13	13
335	26	2	24	2
336	28	2	26	2
337	28	2	13	15
338	26	2	25	1
339	26	2	25	1
340	26	2	26	0
341	28	2	15	13
342	26	2	25	1
343	28	2	27	1
344	26	2	13	13
345	26	2	20	6
346	26	2	25	1
347	28	2	26	2
348	28	2	27	1
349	26	2	26	0
350	26	2	21	5
351	26	2	10	16
352	28	2	8	20
353	28	2	26	2
354	26	2	25	1
355	26	2	25	1
356	26	2	25	1
357	26	2	25	1
358	26	2	26	0
359	28	2	27	1
360	28	2	27	1
361	28	2	25	3
362	28	2	28	0
363	24	2	8	16
364	28	2	26	2
365	26	2	26	0
366	28	2	25	3
367	30	2	28	2
368	26	2	25	1
369	28	2	27	1
370	30	2	29	1
371	28	2	22	6
372	26	2	18	8
373	26	2	24	2
374	26	2	21	5
375	28	2	28	0
376	28	2	10	18
377	28	2	27	1
378	26	2	13	13
379	30	2	29	1
380	26	2	12	14
381	30	2	29	1
382	28	2	26	2
383	28	2	26	2
384	28	2	26	2
385	28	2	26	2
386	26	2	15	11
387	30	2	14	16
388	28	2	5	23
389	28	2	27	1
390	28	2	17	11
391	28	2	27	1
392	26	2	26	0
393	28	2	26	2
394	28	2	27	1
395	28	2	24	4
396	26	2	26	0
397	28	2	28	0
398	26	2	24	2
399	26	2	22	4
400	26	2	25	1
401	28	2	27	1
402	26	2	25	1
403	28	2	27	1
404	26	2	26	0
405	26	2	23	3
406	28	2	27	1
407	28	2	22	6
408	28	2	26	2
409	26	2	8	18
410	26	2	24	2
411	26	2	24	2
412	28	2	18	10
413	28	2	28	0
414	30	2	28	2
415	26	2	9	17
416	28	2	27	1
417	28	2	27	1
418	28	2	27	1
419	26	2	24	2
420	26	2	25	1
421	28	2	21	7
422	26	2	25	1
423	28	2	27	1
424	28	2	27	1
425	26	2	23	3
426	26	2	25	1
427	26	2	18	8
428	28	2	28	0
429	26	2	25	1
430	26	2	23	3
431	26	2	25	1
432	26	2	11	15
433	26	2	25	1
434	28	2	27	1
435	26	2	23	3
436	28	2	27	1
437	30	2	29	1
438	26	2	25	1
439	26	2	24	2
440	26	2	24	2
441	26	2	8	18
442	28	2	11	17
443	26	2	26	0
444	26	2	13	13
445	28	2	27	1
446	26	2	10	16
447	26	2	26	0
448	26	2	24	2
449	26	2	9	17
450	30	2	28	2
451	26	2	10	16
452	28	2	26	2
453	26	2	25	1
454	26	2	24	2
455	26	2	7	19
456	28	2	27	1
457	28	2	27	1
458	26	2	24	2
459	26	2	25	1
460	26	2	15	11
461	26	2	24	2
462	28	2	28	0
463	26	2	26	0
464	28	2	26	2
465	30	2	19	11
466	26	2	25	1
467	28	2	27	1
468	26	2	24	2
469	26	2	25	1
470	28	2	26	2
471	26	2	25	1
472	28	2	27	1
473	26	2	25	1
474	26	2	24	2
475	28	2	27	1
476	28	2	27	1
477	28	2	27	1
478	26	2	12	14
479	30	2	14	16
480	26	2	26	0
481	30	2	26	4
482	26	2	25	1
483	28	2	26	2
484	26	2	7	19
485	28	2	9	19
486	26	2	8	18
487	28	2	24	4
488	26	2	24	2
489	26	2	24	2
490	26	2	14	12
491	26	2	26	0
492	28	2	26	2
493	26	2	25	1
494	30	2	29	1
495	26	2	26	0
496	26	2	24	2
497	26	2	24	2
498	26	2	8	18
499	26	2	16	10
500	26	2	25	1
501	28	2	26	2
502	28	2	14	14
503	26	2	11	15
504	28	2	7	21
505	28	2	26	2
506	28	2	26	2
507	26	2	24	2
508	28	2	27	1
509	28	2	26	2
510	28	2	26	2
511	26	2	9	17
512	26	2	25	1
513	26	2	24	2
514	26	2	24	2
515	28	2	26	2
516	28	2	28	0
517	28	2	27	1
518	28	2	11	17
519	28	2	27	1
520	26	2	26	0
521	28	2	26	2
522	26	2	11	15
523	28	2	27	1
524	26	2	25	1
525	26	2	22	4
526	30	2	24	6
527	26	2	23	3
528	28	2	25	3
529	28	2	24	4
530	26	2	25	1
531	28	2	20	8
532	28	2	24	4
533	26	2	11	15
534	28	2	27	1
535	26	2	26	0
536	28	2	28	0
537	26	2	25	1
538	26	2	25	1
539	28	2	27	1
540	26	2	24	2
541	26	2	25	1
542	28	2	26	2
543	26	2	25	1
544	28	2	14	14
545	28	2	26	2
546	30	2	28	2
547	28	2	27	1
548	28	2	27	1
549	26	2	25	1
550	26	2	26	0
551	26	2	23	3
552	30	2	20	10
553	28	2	28	0
554	26	2	26	0
555	28	2	28	0
556	26	2	24	2
557	28	2	27	1
558	24	2	24	0
559	28	2	26	2
560	28	2	27	1
561	28	2	9	19
562	26	2	26	0
563	26	2	6	20
564	24	2	24	0
565	30	2	11	19
566	28	2	28	0
567	26	2	26	0
568	28	2	11	17
569	28	2	28	0
570	30	2	29	1
571	26	2	14	12
572	28	2	24	4
573	26	2	14	12
574	26	2	25	1
575	28	2	27	1
576	28	2	27	1
577	30	2	28	2
578	28	2	7	21
579	26	2	26	0
580	26	2	25	1
581	30	2	29	1
582	28	2	27	1
583	26	2	25	1
584	30	2	25	5
585	28	2	27	1
586	26	2	25	1
587	24	2	23	1
588	28	2	27	1
589	28	2	27	1
590	26	2	24	2
591	30	2	26	4
592	28	2	28	0
593	26	2	8	18
594	26	2	25	1
595	26	2	24	2
596	26	2	20	6
597	26	2	25	1
598	26	2	24	2
599	28	2	22	6
600	28	2	28	0
601	26	2	26	0
602	26	2	25	1
603	26	2	25	1
604	28	2	26	2
605	26	2	26	0
606	28	2	11	17
607	28	2	27	1
608	28	2	26	2
609	28	2	26	2
610	26	2	25	1
611	28	2	9	19
612	28	2	27	1
613	28	2	26	2
614	26	2	14	12
615	30	2	27	3
616	28	2	26	2
617	26	2	25	1
618	28	2	28	0
619	28	2	14	14
620	28	2	28	0
621	28	2	27	1
622	28	2	27	1
623	28	2	26	2
624	26	2	25	1
625	28	2	27	1
626	28	2	26	2
627	26	2	25	1
628	28	2	27	1
629	30	2	30	0
630	28	2	27	1
631	28	2	27	1
632	28	2	25	3
633	26	2	23	3
634	28	2	25	3
635	28	2	27	1
636	28	2	21	7
637	26	2	8	18
638	28	2	27	1
639	26	2	26	0
640	28	2	27	1
641	26	2	26	0
642	26	2	26	0
643	30	2	11	19
644	26	2	9	17
645	26	2	26	0
646	24	2	23	1
647	26	2	24	2
648	26	2	25	1
649	28	2	27	1
650	26	2	24	2
651	28	2	28	0
652	26	2	25	1
653	26	2	25	1
654	28	2	7	21
655	28	2	23	5
656	26	2	10	16
657	28	2	26	2
658	26	2	25	1
659	26	2	24	2
660	28	2	24	4
661	26	2	25	1
662	28	2	27	1
663	28	2	23	5
664	28	2	27	1
665	26	2	24	2
666	26	2	18	8
667	26	2	25	1
668	28	2	27	1
669	28	2	15	13
670	28	2	27	1
671	26	2	26	0
