NW_006804038.1	890379	-0.005635	-0.002909	-0.058712	0.042375
NW_006804001.1	5383414	-0.005384	-0.003069	-0.055172	0.040248
NW_006808516.1	160	-0.005170	-0.003911	-0.056103	0.040736
NW_006804847.1	426867	-0.005059	-0.004143	-0.055657	0.043653
NW_006804352.1	1917302	-0.005052	-0.003645	-0.051114	0.041930
NW_006804040.1	858058	-0.005012	-0.004343	-0.052927	0.041935
NW_006804247.1	1054410	-0.005012	-0.004341	-0.054200	0.040672
NW_006804382.1	949169	-0.004933	-0.004926	-0.053448	0.045495
NW_006803978.1	1885205	-0.004902	-0.001746	-0.057630	0.041740
NW_006803991.1	3669818	-0.004758	-0.002934	-0.051521	0.041383
NW_006803999.1	3543826	-0.004742	-0.003357	-0.050921	0.040040
NW_006804120.1	1669069	-0.004561	-0.002620	-0.051781	0.039915
NW_006803979.1	3309039	-0.004559	-0.004654	-0.053066	0.042378
NW_006804136.1	1251081	-0.004509	-0.003562	-0.056412	0.044169
NW_006803931.1	427376	-0.004496	-0.002867	-0.058516	0.044555
NW_006804676.1	1256245	-0.004447	-0.002773	-0.053176	0.042019
NW_006804441.1	1008395	-0.004444	-0.003739	-0.052495	0.042801
NW_006804118.1	1842564	-0.004423	-0.002173	-0.053778	0.043464
NW_006803941.1	2064954	-0.004405	-0.003535	-0.053424	0.043409
NW_006804182.1	3161756	-0.004393	-0.002350	-0.051636	0.041149
NW_006804100.1	1471879	-0.004338	-0.003287	-0.055058	0.044005
NW_006803948.1	2948907	-0.004324	-0.002538	-0.056447	0.042539
NW_006804106.1	581914	-0.004286	-0.004174	-0.056452	0.044905
NW_006804111.1	2679800	-0.004279	-0.002686	-0.054273	0.041551
NW_006804106.1	1367941	-0.004222	-0.003718	-0.051419	0.043055
NW_006803991.1	3046711	-0.004176	-0.001969	-0.053636	0.039404
NW_006804171.1	1341063	-0.004168	-0.003474	-0.053930	0.043482
NW_006803931.1	4666524	-0.004142	-0.002698	-0.055257	0.043961
NW_006804084.1	3972750	-0.004121	-0.002987	-0.054599	0.044574
NW_006804075.1	167678	-0.004009	-0.002831	-0.051542	0.045883
NW_006803925.1	8580226	-0.003971	-0.003291	-0.053219	0.043447
NW_006803987.1	95094	-0.003967	-0.003173	-0.054456	0.046808
NW_006804147.1	721871	-0.003944	-0.002273	-0.056301	0.042861
NW_006804312.1	433395	-0.003942	-0.002855	-0.055856	0.044777
NW_006803970.1	182556	-0.003924	-0.003092	-0.052380	0.043281
NW_006804402.1	205388	-0.003913	-0.002480	-0.051861	0.043116
NW_006804713.1	273518	-0.003889	-0.001520	-0.049807	0.040946
NW_006804256.1	274144	-0.003864	-0.002922	-0.050644	0.043111
NW_006803947.1	7482932	-0.003841	-0.003156	-0.057834	0.045081
NW_006804927.1	224291	-0.003835	-0.002650	-0.054632	0.042527
NW_006804236.1	1916040	-0.003833	-0.002687	-0.053191	0.042452
NW_006805184.1	131773	-0.003833	-0.003542	-0.052020	0.045520
NW_006803963.1	6213466	-0.003820	-0.002753	-0.053066	0.043265
NW_006804040.1	4706653	-0.003806	-0.002085	-0.051515	0.045041
NW_006805228.1	236789	-0.003737	-0.003791	-0.048256	0.041254
NW_006804584.1	920642	-0.003713	-0.002055	-0.052622	0.042971
NW_006804100.1	243483	-0.003702	-0.002185	-0.052306	0.044658
NW_006803950.1	1995508	-0.003701	-0.003483	-0.052864	0.046921
NW_006804388.1	1189930	-0.003699	-0.002741	-0.052753	0.043675
NW_006803940.1	4840966	-0.003690	-0.002362	-0.055217	0.043843
NW_006804985.1	527305	-0.003657	-0.002366	-0.054053	0.042484
NW_006803944.1	1165445	-0.003645	-0.001153	-0.051449	0.042447
NW_006804021.1	425662	-0.003638	-0.002356	-0.052534	0.044052
NW_006804168.1	1495979	-0.003621	-0.002422	-0.052979	0.044465
NW_006804097.1	1972811	-0.003615	-0.002771	-0.050464	0.041584
NW_006803949.1	5364656	-0.003607	-0.003308	-0.052855	0.044662
NW_006804602.1	843277	-0.003605	-0.000610	-0.056708	0.043806
NW_006804086.1	405861	-0.003602	-0.003219	-0.048878	0.045127
NW_006804888.1	61033	-0.003579	-0.002099	-0.052359	0.041869
NW_006805317.1	133919	-0.003561	-0.002202	-0.051197	0.044347
NW_006804111.1	1106901	-0.003557	-0.001541	-0.055366	0.043500
NW_006804352.1	1305071	-0.003545	-0.002895	-0.051170	0.043228
NW_006804672.1	775873	-0.003544	-0.002736	-0.051008	0.046427
NW_006804059.1	2802300	-0.003515	-0.001634	-0.051776	0.043813
NW_006804118.1	1487853	-0.003511	-0.003106	-0.052029	0.046252
NW_006804343.1	1898644	-0.003484	-0.003546	-0.050724	0.048054
NW_006804343.1	1842013	-0.003483	-0.002101	-0.055228	0.045701
NW_006804154.1	1336708	-0.003465	-0.002228	-0.055541	0.046479
NW_006804506.1	32611	-0.003430	-0.002905	-0.052681	0.043318
NW_006805139.1	193935	-0.003421	-0.001794	-0.051692	0.045414
NW_006804330.1	702604	-0.003420	-0.002983	-0.052473	0.044892
NW_006804744.1	39414	-0.003407	-0.001598	-0.054144	0.046294
NW_006803968.1	6376880	-0.003398	-0.002930	-0.051320	0.045716
NW_006804229.1	2774102	-0.003378	-0.002516	-0.049758	0.045288
NW_006804957.1	339457	-0.003377	-0.002756	-0.050588	0.044525
NW_006804025.1	1155193	-0.003373	-0.002565	-0.053144	0.044937
NW_006803956.1	4636190	-0.003336	-0.001999	-0.052215	0.043066
NW_006803941.1	2010950	-0.003322	-0.001956	-0.053342	0.043418
NW_006803948.1	405208	-0.003288	-0.001818	-0.053858	0.044562
NW_006803930.1	4129808	-0.003280	-0.002350	-0.052838	0.045772
NW_006804111.1	3425208	-0.003278	-0.000492	-0.051696	0.043717
NW_006803948.1	4158362	-0.003275	-0.002466	-0.053753	0.043299
NW_006803948.1	4100206	-0.003249	-0.002871	-0.052200	0.042855
NW_006803931.1	10633683	-0.003235	-0.002332	-0.050232	0.043603
NW_006808341.1	153	-0.003229	-0.001975	-0.053646	0.044467
NW_006804275.1	1633496	-0.003206	-0.001793	-0.055106	0.042527
NW_006803978.1	5990029	-0.003202	-0.003147	-0.053372	0.045372
NW_006803930.1	372431	-0.003185	-0.001804	-0.053130	0.043879
NW_006804091.1	1845108	-0.003169	-0.001854	-0.048947	0.042361
NW_006803956.1	2016847	-0.003165	-0.001244	-0.054082	0.044936
NW_006804075.1	526454	-0.003143	-0.000867	-0.052516	0.044784
NW_006804647.1	1111402	-0.003142	-0.001757	-0.051612	0.044495
NW_006804591.1	227587	-0.003134	-0.001837	-0.054373	0.046452
NW_006803927.1	5452775	-0.003132	-0.002199	-0.053303	0.044943
NW_006804557.1	1274540	-0.003115	-0.002052	-0.053148	0.045567
NW_006803961.1	2259552	-0.003109	-0.002051	-0.051693	0.044752
NW_006804483.1	299618	-0.003072	-0.002462	-0.053796	0.044406
NW_006804313.1	1057298	-0.003066	-0.002831	-0.051420	0.044473
NW_006804164.1	2224726	-0.003065	-0.003058	-0.053309	0.047109
NW_006803963.1	745490	-0.003058	-0.000915	-0.052604	0.045085
NW_006804340.1	1869076	-0.003032	-0.001187	-0.055581	0.044766
NW_006804759.1	373201	-0.003029	-0.002749	-0.052065	0.043987
NW_006804797.1	569457	-0.003029	-0.001769	-0.051025	0.047358
NW_006804935.1	539566	-0.003029	-0.001749	-0.049683	0.043213
NW_006804326.1	179608	-0.003024	-0.001458	-0.047973	0.040492
NW_006804228.1	1412709	-0.003015	-0.003041	-0.050868	0.045399
NW_006803925.1	6041501	-0.002994	-0.003532	-0.049762	0.045704
NW_006804005.1	1723724	-0.002990	-0.002977	-0.052250	0.047007
NW_006804228.1	385512	-0.002989	-0.001961	-0.052557	0.044371
NW_006804846.1	681834	-0.002989	-0.003037	-0.051879	0.044388
NW_006803927.1	8243830	-0.002987	-0.002726	-0.053098	0.042956
NW_006803955.1	2285058	-0.002985	-0.002196	-0.054316	0.045362
NW_006805042.1	183492	-0.002981	-0.001977	-0.052237	0.043896
NW_006804516.1	823006	-0.002979	-0.002873	-0.048129	0.044047
NW_006804222.1	2229034	-0.002972	-0.004345	-0.052356	0.045915
NW_006804582.1	1240991	-0.002965	-0.000813	-0.054715	0.042863
NW_006803971.1	1336557	-0.002960	-0.002483	-0.054454	0.047541
NW_006803951.1	2209728	-0.002958	-0.000650	-0.054238	0.043434
NW_006803951.1	3912476	-0.002955	-0.002778	-0.050611	0.044632
NW_006804182.1	391248	-0.002955	-0.000629	-0.053389	0.043495
NW_006804215.1	1943578	-0.002951	-0.003059	-0.054229	0.046556
NW_006804370.1	1674835	-0.002951	-0.002708	-0.052799	0.046465
NW_006804255.1	733960	-0.002949	-0.002331	-0.052759	0.047771
NW_006804034.1	4386370	-0.002946	-0.000364	-0.051930	0.045207
NW_006804000.1	487411	-0.002945	-0.002969	-0.050493	0.047055
NW_006803928.1	1344025	-0.002944	-0.001987	-0.053223	0.046930
NW_006804257.1	523873	-0.002940	-0.000692	-0.053887	0.042896
NW_006804177.1	2887979	-0.002930	-0.002737	-0.049968	0.042937
NW_006804074.1	2588840	-0.002919	-0.001603	-0.052072	0.044305
NW_006804297.1	130262	-0.002914	-0.002792	-0.051557	0.043792
NW_006804067.1	2284492	-0.002910	-0.001376	-0.051094	0.043516
NW_006804153.1	2395824	-0.002909	0.000566	-0.051399	0.045230
NW_006803972.1	1862491	-0.002905	-0.001593	-0.051402	0.045459
NW_006804592.1	257896	-0.002878	-0.002462	-0.051077	0.043543
NW_006804122.1	1810204	-0.002873	-0.000897	-0.052945	0.044361
NW_006803929.1	12570021	-0.002870	-0.000635	-0.054719	0.042317
NW_006803948.1	7658130	-0.002870	-0.001784	-0.050107	0.045151
NW_006805059.1	284961	-0.002860	-0.002788	-0.049264	0.044478
NW_006803965.1	4726472	-0.002856	-0.002334	-0.048766	0.043380
NW_006804604.1	647639	-0.002854	-0.002089	-0.049499	0.045022
NW_006804949.1	235999	-0.002851	-0.001083	-0.051756	0.042098
NW_006804124.1	3127716	-0.002850	-0.003030	-0.051831	0.045886
NW_006804237.1	596948	-0.002847	-0.001824	-0.049643	0.045947
NW_006803972.1	1431	-0.002846	-0.001140	-0.053278	0.044711
NW_006803948.1	6021632	-0.002842	-0.001783	-0.053091	0.045369
NW_006804133.1	3042282	-0.002842	-0.001583	-0.051930	0.043717
NW_006804155.1	2620015	-0.002842	-0.002423	-0.052237	0.046337
NW_006804283.1	464667	-0.002839	-0.001169	-0.055669	0.046480
NW_006803937.1	2840448	-0.002825	-0.000719	-0.052774	0.044858
NW_006804637.1	621480	-0.002825	-0.001482	-0.056218	0.046893
NW_006804567.1	1430116	-0.002824	-0.002603	-0.053515	0.045391
NW_006804257.1	1317156	-0.002823	-0.000940	-0.049307	0.043861
NW_006804006.1	4372356	-0.002822	-0.002077	-0.052739	0.046538
NW_006804067.1	1586536	-0.002811	-0.000406	-0.055255	0.046280
NW_006804255.1	1781653	-0.002805	-0.000908	-0.054913	0.046118
NW_006804019.1	3410608	-0.002802	-0.001763	-0.052172	0.043701
NW_006804084.1	3388322	-0.002800	-0.001427	-0.050712	0.044360
NW_006804245.1	2272166	-0.002796	-0.002209	-0.050177	0.042615
NW_006804107.1	508427	-0.002791	-0.002129	-0.051938	0.044640
NW_006803958.1	2237540	-0.002788	-0.002398	-0.048857	0.045460
NW_006804039.1	4171312	-0.002784	-0.000807	-0.050922	0.044897
NW_006804218.1	34728	-0.002784	-0.001557	-0.050545	0.046126
NW_006804315.1	1303348	-0.002778	-0.001706	-0.052662	0.046306
NW_006803972.1	76055	-0.002771	-0.002701	-0.049693	0.045367
NW_006804010.1	3826690	-0.002767	-0.001599	-0.050520	0.044932
NW_006804124.1	3217810	-0.002767	-0.001300	-0.051945	0.044063
NW_006804082.1	4020833	-0.002750	-0.001927	-0.049933	0.047003
NW_006804363.1	615904	-0.002749	-0.000909	-0.051753	0.042394
NW_006804324.1	184505	-0.002748	-0.002136	-0.053190	0.042584
NW_006804504.1	1543882	-0.002747	-0.001217	-0.051263	0.045775
NW_006804383.1	570171	-0.002742	-0.001264	-0.051075	0.043714
NW_006804164.1	738063	-0.002741	-0.001609	-0.057000	0.048044
NW_006804003.1	4126778	-0.002740	-0.000466	-0.049783	0.042759
NW_006803963.1	6965892	-0.002739	-0.001863	-0.049460	0.043387
NW_006804006.1	2615314	-0.002737	-0.001286	-0.052322	0.047737
NW_006805859.1	3706	-0.002734	-0.001591	-0.053078	0.043732
NW_006804088.1	3029957	-0.002731	-0.001427	-0.049806	0.045953
NW_006804887.1	492990	-0.002728	-0.002815	-0.053275	0.047969
NW_006804586.1	519933	-0.002711	-0.001012	-0.051352	0.042556
NW_006804111.1	3608160	-0.002710	-0.001845	-0.049808	0.045726
NW_006803968.1	893926	-0.002705	-0.001436	-0.050500	0.044851
NW_006804077.1	1581155	-0.002700	-0.001990	-0.049556	0.044711
NW_006804119.1	1981653	-0.002689	-0.001630	-0.051699	0.045305
NW_006803956.1	5654651	-0.002687	-0.002930	-0.051412	0.043394
NW_006803943.1	6786121	-0.002683	-0.001062	-0.051199	0.045653
NW_006803972.1	4489137	-0.002680	-0.001864	-0.050487	0.045525
NW_006804015.1	2119850	-0.002675	-0.002555	-0.053859	0.048880
NW_006804707.1	273102	-0.002670	-0.002884	-0.051307	0.044036
NW_006803928.1	8439272	-0.002668	-0.002973	-0.049925	0.046892
NW_006804558.1	446128	-0.002664	-0.001604	-0.049592	0.042561
NW_006804006.1	1471246	-0.002658	-0.002136	-0.052619	0.044031
NW_006804132.1	2383404	-0.002652	-0.002132	-0.050502	0.045827
NW_006804305.1	1927768	-0.002650	-0.001516	-0.052812	0.045848
NW_006803931.1	10543441	-0.002649	-0.002583	-0.051537	0.046126
NW_006805473.1	61825	-0.002648	-0.002324	-0.052643	0.046826
NW_006804597.1	220636	-0.002647	-0.001888	-0.052518	0.045371
NW_006803984.1	1507269	-0.002644	-0.000632	-0.051701	0.043568
NW_006804656.1	889338	-0.002643	-0.002082	-0.051680	0.044547
NW_006804421.1	487479	-0.002637	-0.000824	-0.052805	0.045696
NW_006804210.1	636186	-0.002631	-0.000933	-0.053124	0.045487
NW_006804667.1	36207	-0.002631	-0.001508	-0.052764	0.049442
NW_006803946.1	8174809	-0.002627	-0.002769	-0.048908	0.046403
NW_006804088.1	2226611	-0.002626	-0.001205	-0.056883	0.047972
NW_006804475.1	200317	-0.002617	-0.002419	-0.050174	0.045692
NW_006804745.1	10852	-0.002609	-0.001952	-0.052115	0.047292
NW_006804192.1	329680	-0.002608	-0.000690	-0.051004	0.043266
NW_006804492.1	184452	-0.002601	-0.001615	-0.053205	0.047082
NW_006804556.1	401441	-0.002598	-0.001041	-0.053235	0.046828
NW_006804238.1	1782003	-0.002597	-0.001966	-0.051924	0.042704
NW_006804949.1	329317	-0.002595	-0.001646	-0.053269	0.043613
NW_006803948.1	4523406	-0.002593	-0.001251	-0.052755	0.046184
NW_006804237.1	2463931	-0.002576	-0.001313	-0.049938	0.043116
NW_006803964.1	6786703	-0.002552	-0.000623	-0.053193	0.046183
NW_006804338.1	1876039	-0.002552	-0.001090	-0.051829	0.046563
NW_006804331.1	601226	-0.002550	-0.001082	-0.051856	0.044366
NW_006804265.1	2661451	-0.002546	-0.001359	-0.053846	0.048443
NW_006804025.1	1497806	-0.002543	-0.001913	-0.054741	0.046493
NW_006803925.1	15872766	-0.002542	-0.001694	-0.052544	0.045717
NW_006805088.1	127254	-0.002540	-0.001585	-0.051534	0.044020
NW_006803990.1	1582440	-0.002539	-0.001207	-0.053816	0.048122
NW_006804058.1	2447415	-0.002524	-0.002066	-0.051185	0.048341
NW_006804475.1	1071130	-0.002523	-0.002767	-0.052106	0.048318
NW_006805538.1	106493	-0.002520	-0.001739	-0.050247	0.043489
NW_006804195.1	2680536	-0.002515	-0.001122	-0.051594	0.044249
NW_006804414.1	762967	-0.002513	-0.001867	-0.049758	0.044992
NW_006804204.1	1942860	-0.002504	-0.002277	-0.052313	0.045917
NW_006804000.1	173272	-0.002500	-0.001013	-0.049194	0.042569
NW_006804263.1	1487568	-0.002500	-0.001537	-0.052485	0.043681
NW_006804323.1	316826	-0.002500	-0.001850	-0.050256	0.044771
NW_006804171.1	1911734	-0.002493	-0.002138	-0.047413	0.044522
NW_006803945.1	5283289	-0.002488	-0.001772	-0.054289	0.048741
NW_006804504.1	129452	-0.002487	-0.002328	-0.053179	0.046339
NW_006803984.1	1383642	-0.002483	-0.002157	-0.052008	0.043216
NW_006804402.1	623918	-0.002483	-0.000469	-0.051993	0.043389
NW_006804559.1	1302719	-0.002482	-0.002070	-0.048960	0.043520
NW_006804649.1	330302	-0.002479	-0.000808	-0.051659	0.044718
NW_006804044.1	2612394	-0.002474	-0.000901	-0.048955	0.044609
NW_006803968.1	5749906	-0.002471	-0.001632	-0.048867	0.042641
NW_006804790.1	811579	-0.002465	-0.000272	-0.048485	0.044558
NW_006804557.1	445858	-0.002463	-0.001414	-0.050245	0.044385
NW_006804367.1	1758019	-0.002461	-0.001871	-0.049831	0.043053
NW_006804261.1	624005	-0.002452	-0.001840	-0.052785	0.046978
NW_006803968.1	2915831	-0.002449	-0.000864	-0.051420	0.047065
NW_006804015.1	751737	-0.002432	-0.001594	-0.052124	0.044438
NW_006804108.1	2518267	-0.002432	-0.000157	-0.051943	0.045533
NW_006803929.1	10382960	-0.002431	-0.000095	-0.049083	0.046805
NW_006804302.1	807602	-0.002431	-0.001363	-0.050902	0.046477
NW_006803982.1	3177554	-0.002428	-0.001984	-0.053324	0.048130
NW_006804016.1	3753418	-0.002426	-0.000994	-0.049831	0.045758
NW_006805268.1	220442	-0.002421	-0.001088	-0.052075	0.044518
NW_006805052.1	452280	-0.002418	-0.001587	-0.051084	0.045179
NW_006804290.1	729042	-0.002416	-0.000339	-0.053527	0.045126
NW_006803927.1	7190123	-0.002415	-0.002920	-0.051076	0.046769
NW_006803969.1	3410747	-0.002413	-0.000333	-0.052362	0.046406
NW_006804147.1	547257	-0.002411	-0.003006	-0.050248	0.047160
NW_006805042.1	277522	-0.002411	-0.002183	-0.051093	0.044787
NW_006804336.1	489399	-0.002409	-0.001295	-0.051846	0.046274
NW_006803983.1	4488507	-0.002402	-0.000790	-0.047740	0.042062
NW_006803983.1	4720950	-0.002398	-0.000260	-0.052424	0.047514
NW_006803963.1	1171989	-0.002392	-0.002277	-0.050804	0.045933
NW_006804742.1	359516	-0.002392	-0.001680	-0.053724	0.045654
NW_006804058.1	567099	-0.002388	-0.001943	-0.050911	0.047830
NW_006804142.1	1059751	-0.002380	-0.000545	-0.046746	0.044971
NW_006804963.1	17441	-0.002380	-0.000897	-0.052845	0.043994
NW_006803979.1	4351586	-0.002373	-0.002656	-0.050703	0.045951
NW_006804089.1	1964572	-0.002370	-0.000661	-0.049485	0.044904
NW_006804435.1	860041	-0.002369	-0.001971	-0.051395	0.046220
NW_006803949.1	4125487	-0.002358	-0.001904	-0.051451	0.047561
NW_006804486.1	755084	-0.002356	-0.002034	-0.050945	0.044859
NW_006803942.1	9194204	-0.002339	-0.000728	-0.051664	0.044295
NW_006804058.1	3017344	-0.002338	-0.001102	-0.050686	0.045284
NW_006804098.1	608867	-0.002327	-0.000323	-0.049317	0.044884
NW_006804934.1	293709	-0.002323	-0.002104	-0.051997	0.047036
NW_006804134.1	1885897	-0.002316	-0.002955	-0.046858	0.045530
NW_006803940.1	4818630	-0.002315	-0.000556	-0.052371	0.045790
NW_006803961.1	7077291	-0.002315	-0.001650	-0.051117	0.046480
NW_006804085.1	367952	-0.002312	-0.002528	-0.052585	0.047447
NW_006803965.1	1904556	-0.002310	-0.002085	-0.053485	0.047987
NW_006803933.1	717230	-0.002309	-0.001161	-0.049651	0.042869
NW_006804581.1	1198552	-0.002309	-0.002228	-0.051081	0.045933
NW_006803933.1	9284922	-0.002307	-0.001522	-0.049522	0.045497
NW_006804647.1	206079	-0.002304	-0.001027	-0.051821	0.046980
NW_006803933.1	10748805	-0.002301	-0.001128	-0.049493	0.045492
NW_006804204.1	999454	-0.002298	-0.000985	-0.049052	0.045753
NW_006803931.1	4399642	-0.002295	-0.001697	-0.048698	0.046305
NW_006804089.1	1083073	-0.002295	-0.001029	-0.053071	0.045447
NW_006805718.1	7827	-0.002294	-0.001285	-0.052942	0.046341
NW_006804245.1	1246092	-0.002290	-0.001797	-0.051202	0.046826
NW_006804767.1	275746	-0.002285	-0.003336	-0.046042	0.044579
NW_006803925.1	3921334	-0.002284	-0.001379	-0.049387	0.043620
NW_006804574.1	574480	-0.002277	-0.002711	-0.051967	0.044499
NW_006804276.1	1627407	-0.002276	-0.001992	-0.051267	0.048106
NW_006804075.1	2209258	-0.002275	-0.002077	-0.050556	0.044062
NW_006803926.1	8165355	-0.002265	-0.001666	-0.045790	0.041626
NW_006804079.1	1807934	-0.002262	-0.001653	-0.053043	0.046859
NW_006804090.1	1497708	-0.002261	-0.001530	-0.051808	0.048487
NW_006804927.1	454060	-0.002258	-0.002907	-0.051897	0.046752
NW_006804033.1	462396	-0.002254	-0.001433	-0.054502	0.045948
NW_006804118.1	2416154	-0.002254	-0.001485	-0.052705	0.046500
NW_006804394.1	528195	-0.002252	-0.001294	-0.051925	0.046571
NW_006803970.1	2252761	-0.002250	-0.001431	-0.050062	0.044855
NW_006804003.1	5543783	-0.002249	-0.001671	-0.049992	0.042942
NW_006804091.1	2621281	-0.002247	-0.001590	-0.049827	0.043494
NW_006804376.1	916107	-0.002243	-0.001785	-0.050617	0.046749
NW_006804066.1	615760	-0.002242	-0.002039	-0.051320	0.045014
NW_006804506.1	908418	-0.002240	-0.000998	-0.050465	0.043352
NW_006804388.1	1763226	-0.002235	-0.002315	-0.051181	0.047729
NW_006804054.1	3728369	-0.002232	-0.000493	-0.054721	0.046045
NW_006804181.1	531211	-0.002229	-0.000833	-0.049883	0.046017
NW_006803962.1	444318	-0.002221	-0.002057	-0.048587	0.044851
NW_006804228.1	1846570	-0.002217	-0.002090	-0.053931	0.044854
NW_006804168.1	1354216	-0.002216	-0.002196	-0.050448	0.047026
NW_006804303.1	452978	-0.002212	-0.001286	-0.048156	0.045690
NW_006804379.1	215892	-0.002212	-0.002734	-0.050561	0.046122
NW_006804233.1	16153	-0.002211	-0.001112	-0.052477	0.047339
NW_006803930.1	4555355	-0.002208	-0.002224	-0.048851	0.043834
NW_006803951.1	2010772	-0.002208	-0.001202	-0.054409	0.049526
NW_006803969.1	3718419	-0.002204	-0.002685	-0.047546	0.047036
NW_006804240.1	2016999	-0.002204	-0.001836	-0.052619	0.045646
NW_006804563.1	964667	-0.002203	-0.001003	-0.049388	0.044096
NW_006803999.1	3768020	-0.002198	-0.002299	-0.052347	0.048007
NW_006803993.1	787311	-0.002195	-0.001256	-0.051180	0.044912
NW_006803979.1	1481384	-0.002192	-0.002088	-0.049542	0.044456
NW_006804517.1	82132	-0.002192	-0.001197	-0.050447	0.045733
NW_006804158.1	2447897	-0.002190	-0.001036	-0.051087	0.045736
NW_006803937.1	7748271	-0.002188	-0.001940	-0.048721	0.042857
NW_006805405.1	6527	-0.002188	-0.002173	-0.052744	0.047454
NW_006804486.1	1529701	-0.002186	-0.001099	-0.052086	0.044398
NW_006805473.1	67987	-0.002183	-0.001058	-0.049910	0.045658
NW_006805405.1	101830	-0.002178	-0.001309	-0.049437	0.045285
NW_006803933.1	9615890	-0.002177	-0.000979	-0.050413	0.045450
NW_006804182.1	2004518	-0.002176	-0.001801	-0.053216	0.046088
NW_006804120.1	3459831	-0.002175	-0.000932	-0.048325	0.045647
NW_006804335.1	2016531	-0.002175	-0.000637	-0.050535	0.043650
NW_006804027.1	1015278	-0.002173	-0.001581	-0.047105	0.042618
NW_006804040.1	1660634	-0.002170	-0.001015	-0.049047	0.044176
NW_006804262.1	1027636	-0.002169	-0.001880	-0.051479	0.043592
NW_006804015.1	1860517	-0.002163	-0.002943	-0.052568	0.047899
NW_006803927.1	4962387	-0.002160	-0.000447	-0.051478	0.048109
NW_006804045.1	4369646	-0.002154	-0.001163	-0.051866	0.046155
NW_006804108.1	2969316	-0.002153	-0.002151	-0.049594	0.048687
NW_006803950.1	3753951	-0.002150	-0.001270	-0.050921	0.044837
NW_006805614.1	25233	-0.002150	-0.002293	-0.049193	0.046615
NW_006804086.1	414579	-0.002147	-0.002581	-0.047934	0.045230
NW_006803927.1	8971930	-0.002144	-0.001955	-0.051156	0.046495
NW_006804355.1	620430	-0.002140	-0.002077	-0.053954	0.046921
NW_006804273.1	958710	-0.002138	-0.001893	-0.055438	0.045159
NW_006804024.1	4142257	-0.002136	-0.000711	-0.053226	0.048337
NW_006804372.1	1756390	-0.002136	-0.000589	-0.053286	0.046490
NW_006804224.1	961985	-0.002134	-0.001765	-0.051487	0.044880
NW_006803966.1	6369816	-0.002131	-0.001457	-0.051465	0.044407
NW_006803927.1	9560264	-0.002128	-0.002610	-0.052549	0.044897
NW_006803963.1	3418541	-0.002125	-0.001648	-0.050786	0.046125
NW_006803949.1	4293510	-0.002121	-0.000746	-0.049414	0.045760
NW_006804212.1	2145364	-0.002111	-0.001412	-0.051858	0.044792
NW_006803927.1	3434020	-0.002110	-0.001604	-0.047438	0.043828
NW_006804581.1	1182185	-0.002109	0.000251	-0.050861	0.042363
NW_006804027.1	4097833	-0.002106	-0.002720	-0.047998	0.042451
NW_006803933.1	10261440	-0.002105	-0.001106	-0.049205	0.047208
NW_006804433.1	986042	-0.002103	-0.002749	-0.049769	0.046469
NW_006805565.1	46952	-0.002103	-0.001455	-0.054880	0.047615
NW_006804044.1	4373140	-0.002101	-0.000787	-0.053261	0.042711
NW_006804330.1	2070702	-0.002098	-0.001693	-0.052198	0.049453
NW_006803928.1	1667323	-0.002093	-0.000637	-0.050526	0.044932
NW_006803974.1	6864542	-0.002093	-0.002324	-0.051171	0.045970
NW_006803941.1	7941863	-0.002085	-0.000747	-0.051071	0.046092
NW_006804013.1	498656	-0.002081	-0.001333	-0.053467	0.045934
NW_006803926.1	10008917	-0.002080	-0.000793	-0.049856	0.046588
NW_006804024.1	328968	-0.002080	-0.001728	-0.056907	0.047309
NW_006804075.1	4173450	-0.002080	-0.000761	-0.051849	0.043293
NW_006804263.1	1203043	-0.002078	-0.000763	-0.051884	0.044151
NW_006804147.1	2894913	-0.002076	-0.001392	-0.050935	0.045418
NW_006804155.1	3130383	-0.002076	-0.001714	-0.049641	0.047153
NW_006805405.1	52519	-0.002076	-0.000406	-0.049808	0.046704
NW_006803984.1	5839191	-0.002070	-0.002188	-0.051310	0.046430
NW_006804893.1	588912	-0.002066	-0.002216	-0.051495	0.046376
NW_006803989.1	1178259	-0.002060	-0.001072	-0.054188	0.046607
NW_006804173.1	1834002	-0.002059	-0.002379	-0.051040	0.047319
