NW_006804112.1	3353463	-0.004845	-0.002425	-0.050046	0.036823
NW_006804199.1	821414	-0.004572	-0.002571	-0.049057	0.039839
NW_006804497.1	1007554	-0.004553	-0.002764	-0.049128	0.039366
NW_006803924.1	4829715	-0.004150	-0.003011	-0.049722	0.040387
NW_006804045.1	1581349	-0.004114	-0.002840	-0.048857	0.039501
NW_006804611.1	377353	-0.004074	-0.001671	-0.049093	0.039640
NW_006803947.1	7482932	-0.004068	-0.002330	-0.048908	0.038866
NW_006804428.1	1592522	-0.003974	-0.002507	-0.048168	0.039301
NW_006803981.1	3026569	-0.003849	-0.003101	-0.047864	0.039801
NW_006804114.1	2449769	-0.003601	-0.002604	-0.048351	0.041535
NW_006803974.1	5656681	-0.003595	-0.001055	-0.049955	0.039625
NW_006804707.1	273102	-0.003594	-0.001362	-0.051131	0.040391
NW_006804248.1	1356291	-0.003568	-0.001959	-0.046108	0.039649
NW_006804558.1	1310515	-0.003563	-0.002674	-0.052304	0.040997
NW_006803925.1	4511472	-0.003530	-0.002578	-0.049733	0.041991
NW_006804484.1	1237149	-0.003528	-0.002338	-0.048210	0.038026
NW_006803987.1	3673074	-0.003420	-0.003279	-0.047408	0.038909
NW_006804387.1	1387863	-0.003366	-0.003112	-0.046868	0.041834
NW_006804248.1	2269951	-0.003365	-0.002682	-0.048418	0.039365
NW_006803939.1	3896240	-0.003326	-0.000906	-0.050822	0.039938
NW_006804321.1	633728	-0.003312	-0.001959	-0.048373	0.039758
NW_006804191.1	2691223	-0.003289	-0.003231	-0.046407	0.038565
NW_006804120.1	1669069	-0.003282	-0.001468	-0.047897	0.040441
NW_006804040.1	858058	-0.003257	-0.002429	-0.048825	0.038180
NW_006804917.1	406189	-0.003239	-0.001414	-0.044972	0.038390
NW_006804257.1	360926	-0.003211	-0.001786	-0.048037	0.042435
NW_006804054.1	508065	-0.003152	-0.001572	-0.047898	0.039875
NW_006804231.1	735248	-0.003137	-0.002002	-0.049997	0.043904
NW_006804660.1	321343	-0.003095	-0.002190	-0.050360	0.043244
NW_006804573.1	489220	-0.003067	-0.002308	-0.044810	0.041551
NW_006804111.1	1257777	-0.003024	-0.001243	-0.047300	0.040474
NW_006804849.1	168763	-0.003024	-0.001186	-0.050048	0.041689
NW_006804420.1	1045703	-0.003023	-0.002292	-0.048739	0.042125
NW_006804123.1	2843376	-0.003011	-0.003435	-0.046106	0.041576
NW_006804160.1	1199912	-0.002935	-0.001585	-0.049507	0.040659
NW_006803926.1	9741975	-0.002933	-0.001658	-0.049154	0.043754
NW_006803976.1	2782829	-0.002927	-0.002212	-0.049162	0.041904
NW_006804142.1	998342	-0.002888	-0.001777	-0.047585	0.040477
NW_006803968.1	3309019	-0.002882	-0.001671	-0.048142	0.038236
NW_006803967.1	1364217	-0.002871	-0.001731	-0.045226	0.039426
NW_006803942.1	10201808	-0.002869	-0.000958	-0.051623	0.044143
NW_006805364.1	61645	-0.002864	-0.001883	-0.047314	0.040759
NW_006803943.1	6786121	-0.002848	-0.000358	-0.049438	0.041456
NW_006804221.1	1328727	-0.002835	-0.002492	-0.044553	0.039780
NW_006804446.1	1423176	-0.002832	-0.001779	-0.049161	0.043504
NW_006804924.1	274868	-0.002815	-0.001601	-0.048216	0.040342
NW_006803938.1	2727202	-0.002812	-0.002275	-0.046665	0.043882
NW_006803987.1	95094	-0.002800	-0.000333	-0.047443	0.040373
NW_006803926.1	5572685	-0.002776	-0.002485	-0.047452	0.038908
NW_006804056.1	1436121	-0.002767	-0.002527	-0.045896	0.041847
NW_006804515.1	282129	-0.002766	-0.002873	-0.048883	0.043542
NW_006804090.1	2563114	-0.002764	-0.001716	-0.047916	0.042708
NW_006804756.1	734664	-0.002754	-0.001497	-0.045117	0.039273
NW_006804145.1	152953	-0.002749	-0.002667	-0.047236	0.040543
NW_006804060.1	1708710	-0.002733	-0.002676	-0.047114	0.040800
NW_006804069.1	3399241	-0.002728	-0.001810	-0.048527	0.043149
NW_006804714.1	318218	-0.002727	-0.002988	-0.049294	0.043490
NW_006804054.1	2833737	-0.002718	-0.002363	-0.046018	0.041398
NW_006804413.1	1860037	-0.002718	-0.001111	-0.047104	0.043299
NW_006805210.1	155225	-0.002708	-0.002796	-0.047535	0.042364
NW_006804208.1	2655279	-0.002706	-0.000715	-0.046373	0.041352
NW_006804664.1	505740	-0.002706	-0.001754	-0.049567	0.040579
NW_006804999.1	256739	-0.002706	-0.001389	-0.045968	0.040030
NW_006804456.1	1332320	-0.002666	-0.002115	-0.045713	0.041959
NW_006804625.1	660393	-0.002665	-0.002280	-0.049234	0.042819
NW_006804198.1	754119	-0.002662	-0.000357	-0.047823	0.040753
NW_006804707.1	88979	-0.002661	-0.002298	-0.048077	0.040641
NW_006803929.1	1887980	-0.002659	-0.002554	-0.045922	0.039900
NW_006804023.1	2294921	-0.002654	-0.000804	-0.047588	0.039369
NW_006804108.1	213380	-0.002635	-0.002645	-0.049401	0.043155
NW_006804032.1	1046926	-0.002634	-0.000786	-0.049921	0.041292
NW_006804173.1	34788	-0.002629	-0.002650	-0.048142	0.043189
NW_006804141.1	531196	-0.002628	-0.000939	-0.046425	0.038948
NW_006804379.1	1518931	-0.002621	-0.001159	-0.048383	0.040384
NW_006803926.1	2673028	-0.002617	-0.002080	-0.047194	0.039940
NW_006803939.1	7713706	-0.002617	-0.003035	-0.046522	0.042803
NW_006805644.1	17880	-0.002608	-0.001592	-0.046935	0.041117
NW_006804042.1	2184247	-0.002604	-0.001621	-0.052017	0.042326
NW_006804261.1	624005	-0.002593	-0.001493	-0.047559	0.042307
NW_006804096.1	703724	-0.002579	-0.001814	-0.045960	0.042031
NW_006804146.1	770025	-0.002578	-0.001390	-0.046143	0.041690
NW_006806257.1	6597	-0.002566	-0.001439	-0.048155	0.039405
NW_006804384.1	1958	-0.002541	-0.000784	-0.047276	0.041224
NW_006803953.1	3632142	-0.002538	-0.001636	-0.046267	0.039353
NW_006804052.1	2893560	-0.002532	-0.000988	-0.045847	0.038723
NW_006804069.1	422387	-0.002530	-0.002126	-0.045387	0.042089
NW_006804508.1	791427	-0.002527	-0.002272	-0.048862	0.042923
NW_006804224.1	1330746	-0.002519	-0.002445	-0.047431	0.042374
NW_006804467.1	624135	-0.002514	-0.000750	-0.049078	0.041200
NW_006803957.1	890253	-0.002513	-0.001300	-0.045959	0.040479
NW_006803931.1	10187852	-0.002512	-0.000958	-0.050399	0.041048
NW_006804687.1	332795	-0.002512	-0.002694	-0.046680	0.041755
NW_006804108.1	3355956	-0.002510	-0.001968	-0.048776	0.042901
NW_006804172.1	2963227	-0.002510	-0.001644	-0.047981	0.039922
NW_006805049.1	415181	-0.002506	-0.002662	-0.047666	0.041180
NW_006804380.1	1725548	-0.002504	-0.000081	-0.048187	0.041529
NW_006804565.1	210440	-0.002495	-0.002267	-0.049309	0.042511
NW_006804191.1	1201342	-0.002493	-0.002070	-0.047344	0.044574
NW_006804101.1	229368	-0.002484	-0.002309	-0.049245	0.041425
NW_006804916.1	40963	-0.002482	-0.001761	-0.046157	0.041575
NW_006803955.1	2449164	-0.002462	-0.001849	-0.047022	0.043993
NW_006804056.1	3533069	-0.002455	-0.000668	-0.047606	0.040762
