[loci]=374

[populations]=2

[pop]=1
1	40	2	39	1
2	38	2	8	30
3	40	2	1	39
4	40	2	4	36
5	40	2	39	1
6	40	2	35	5
7	40	2	40	0
8	40	2	38	2
9	38	2	19	19
10	40	2	39	1
11	38	2	37	1
12	38	2	7	31
13	38	2	37	1
14	38	2	28	10
15	40	2	1	39
16	38	2	3	35
17	40	2	40	0
18	38	2	1	37
19	40	2	0	40
20	40	2	38	2
21	38	2	33	5
22	38	2	38	0
23	40	2	40	0
24	38	2	37	1
25	38	2	20	18
26	40	2	37	3
27	38	2	38	0
28	40	2	35	5
29	40	2	11	29
30	38	2	38	0
31	38	2	1	37
32	40	2	0	40
33	42	2	21	21
34	38	2	24	14
35	40	2	38	2
36	38	2	37	1
37	40	2	39	1
38	40	2	1	39
39	40	2	38	2
40	38	2	21	17
41	40	2	13	27
42	38	2	0	38
43	40	2	18	22
44	38	2	38	0
45	36	2	35	1
46	38	2	36	2
47	38	2	37	1
48	38	2	1	37
49	40	2	40	0
50	38	2	0	38
51	36	2	3	33
52	40	2	29	11
53	40	2	40	0
54	38	2	32	6
55	38	2	0	38
56	38	2	38	0
57	38	2	0	38
58	38	2	38	0
59	42	2	41	1
60	40	2	0	40
61	40	2	38	2
62	38	2	24	14
63	38	2	0	38
64	42	2	42	0
65	40	2	40	0
66	38	2	37	1
67	40	2	39	1
68	40	2	39	1
69	38	2	3	35
70	40	2	40	0
71	40	2	39	1
72	38	2	37	1
73	36	2	34	2
74	42	2	0	42
75	40	2	39	1
76	42	2	42	0
77	38	2	35	3
78	38	2	26	12
79	38	2	37	1
80	38	2	38	0
81	40	2	3	37
82	42	2	41	1
83	40	2	39	1
84	42	2	29	13
85	38	2	0	38
86	38	2	1	37
87	38	2	37	1
88	40	2	27	13
89	42	2	40	2
90	40	2	38	2
91	40	2	39	1
92	38	2	23	15
93	38	2	12	26
94	40	2	0	40
95	42	2	40	2
96	38	2	22	16
97	38	2	2	36
98	38	2	37	1
99	42	2	8	34
100	40	2	40	0
101	40	2	29	11
102	38	2	37	1
103	38	2	32	6
104	40	2	0	40
105	38	2	36	2
106	38	2	37	1
107	40	2	37	3
108	40	2	39	1
109	38	2	34	4
110	40	2	39	1
111	38	2	36	2
112	42	2	27	15
113	40	2	15	25
114	42	2	1	41
115	40	2	26	14
116	38	2	36	2
117	40	2	13	27
118	40	2	40	0
119	42	2	42	0
120	38	2	37	1
121	40	2	34	6
122	38	2	37	1
123	38	2	37	1
124	36	2	31	5
125	38	2	38	0
126	40	2	39	1
127	40	2	39	1
128	38	2	36	2
129	40	2	39	1
130	40	2	0	40
131	40	2	38	2
132	40	2	37	3
133	40	2	31	9
134	38	2	37	1
135	38	2	38	0
136	42	2	41	1
137	38	2	35	3
138	38	2	35	3
139	38	2	0	38
140	38	2	38	0
141	42	2	36	6
