[loci]=6098

[populations]=2

[pop]=1
1	68	2	64	4
2	68	2	67	1
3	68	2	2	66
4	66	2	65	1
5	66	2	3	63
6	66	2	50	16
7	64	2	2	62
8	66	2	2	64
9	62	2	2	60
10	68	2	66	2
11	64	2	62	2
12	66	2	3	63
13	66	2	66	0
14	66	2	59	7
15	64	2	2	62
16	68	2	2	66
17	66	2	66	0
18	64	2	64	0
19	66	2	4	62
20	66	2	66	0
21	68	2	5	63
22	68	2	36	32
23	66	2	63	3
24	68	2	3	65
25	64	2	2	62
26	62	2	2	60
27	72	2	0	72
28	64	2	9	55
29	62	2	41	21
30	64	2	62	2
31	68	2	24	44
32	60	2	3	57
33	64	2	62	2
34	60	2	2	58
35	66	2	61	5
36	66	2	64	2
37	66	2	2	64
38	62	2	60	2
39	66	2	7	59
40	62	2	0	62
41	68	2	62	6
42	68	2	68	0
43	64	2	3	61
44	62	2	3	59
45	66	2	59	7
46	64	2	0	64
47	62	2	59	3
48	64	2	0	64
49	68	2	64	4
50	66	2	48	18
51	62	2	59	3
52	66	2	6	60
53	64	2	2	62
54	68	2	2	66
55	66	2	64	2
56	70	2	63	7
57	66	2	61	5
58	70	2	68	2
59	68	2	66	2
60	62	2	2	60
61	62	2	59	3
62	68	2	65	3
63	66	2	63	3
64	64	2	2	62
65	66	2	3	63
66	64	2	63	1
67	62	2	60	2
68	66	2	63	3
69	66	2	63	3
70	62	2	62	0
71	64	2	56	8
72	66	2	64	2
73	66	2	13	53
74	68	2	60	8
75	68	2	57	11
76	68	2	68	0
77	66	2	6	60
78	66	2	66	0
79	68	2	6	62
80	70	2	29	41
81	64	2	62	2
82	68	2	68	0
83	70	2	3	67
84	64	2	3	61
85	68	2	2	66
86	64	2	0	64
87	66	2	2	64
88	66	2	5	61
89	66	2	56	10
90	64	2	14	50
91	66	2	2	64
92	68	2	7	61
93	68	2	66	2
94	64	2	40	24
95	66	2	3	63
96	66	2	66	0
97	64	2	3	61
98	62	2	54	8
99	68	2	4	64
100	64	2	2	62
101	64	2	61	3
102	64	2	4	60
103	62	2	60	2
104	62	2	2	60
105	70	2	0	70
106	66	2	3	63
107	66	2	63	3
108	66	2	65	1
109	66	2	64	2
110	68	2	4	64
111	70	2	15	55
112	70	2	2	68
113	64	2	64	0
114	66	2	54	12
115	66	2	16	50
116	62	2	62	0
117	66	2	0	66
118	66	2	36	30
119	64	2	2	62
120	66	2	65	1
121	64	2	2	62
122	70	2	3	67
123	68	2	66	2
124	64	2	0	64
125	68	2	32	36
126	68	2	68	0
127	68	2	47	21
128	64	2	64	0
129	66	2	65	1
130	66	2	2	64
131	64	2	3	61
132	62	2	32	30
133	66	2	66	0
134	68	2	2	66
135	70	2	70	0
136	68	2	65	3
137	60	2	59	1
138	66	2	65	1
139	64	2	28	36
140	62	2	61	1
141	70	2	0	70
142	66	2	66	0
143	66	2	21	45
144	66	2	6	60
145	68	2	68	0
146	66	2	66	0
147	68	2	54	14
148	66	2	43	23
149	66	2	64	2
150	64	2	2	62
151	62	2	57	5
152	62	2	58	4
153	60	2	57	3
154	68	2	68	0
155	64	2	64	0
156	70	2	0	70
157	68	2	2	66
158	62	2	60	2
159	64	2	62	2
160	70	2	70	0
161	64	2	62	2
162	68	2	66	2
163	66	2	63	3
164	66	2	64	2
165	60	2	57	3
166	70	2	65	5
167	66	2	64	2
168	64	2	64	0
169	66	2	66	0
170	66	2	3	63
171	66	2	64	2
172	64	2	60	4
173	66	2	66	0
174	68	2	64	4
175	70	2	3	67
176	64	2	2	62
177	64	2	61	3
178	68	2	60	8
179	68	2	64	4
180	62	2	60	2
181	64	2	2	62
182	66	2	2	64
183	66	2	62	4
184	66	2	64	2
185	62	2	61	1
186	68	2	3	65
187	70	2	68	2
188	68	2	64	4
189	64	2	55	9
190	66	2	4	62
191	66	2	64	2
192	64	2	2	62
193	66	2	66	0
194	70	2	3	67
195	68	2	66	2
196	64	2	2	62
197	62	2	2	60
198	66	2	3	63
199	68	2	2	66
200	66	2	1	65
201	64	2	2	62
202	62	2	18	44
203	68	2	0	68
204	64	2	2	62
205	66	2	43	23
206	66	2	2	64
207	68	2	0	68
208	64	2	64	0
209	70	2	68	2
210	68	2	68	0
211	64	2	62	2
212	64	2	60	4
213	68	2	53	15
214	68	2	28	40
215	62	2	3	59
216	64	2	2	62
217	68	2	66	2
218	66	2	61	5
219	62	2	2	60
220	66	2	2	64
221	66	2	40	26
222	66	2	0	66
223	64	2	64	0
224	66	2	58	8
225	68	2	65	3
226	68	2	2	66
227	64	2	3	61
228	66	2	4	62
229	64	2	62	2
230	66	2	17	49
231	66	2	66	0
232	66	2	10	56
233	70	2	40	30
234	66	2	39	27
235	64	2	64	0
236	66	2	0	66
237	64	2	64	0
238	68	2	31	37
239	66	2	66	0
240	62	2	2	60
241	66	2	64	2
242	66	2	64	2
243	68	2	68	0
244	68	2	5	63
245	62	2	59	3
