scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1178031,35,0.0293,0.1174,0.1074,0.308,0.475,0.5134,0.6274,0.758,0.6524
NW_006803924.1,1500001,2250000,1832306,40,0.1001,0.0642,0.1438,0.1228,0.4943,0.5234,0.2068,0.6165,0.6797
NW_006803924.1,2250001,3000000,2647954,46,0.0847,0.0527,0.092,0.3495,0.6011,0.5314,0.6828,0.7534,0.7696
NW_006803924.1,3000001,3750000,3390145,36,0.1142,0.069,0.1246,0.3242,0.3285,0.4599,0.5721,0.4797,0.6639
NW_006803924.1,4500001,5250000,4843442,42,0.1445,0.048,0.1132,0.363,0.4576,0.5279,0.5933,0.5732,0.7449
NW_006803924.1,6000001,6750000,6336879,38,0.0888,0.0822,0.1216,0.2217,0.4824,0.574,0.4562,0.6537,0.7092
NW_006803924.1,6750001,7500000,7160222,38,0.0398,0.0709,0.1438,0.2973,0.538,0.4213,0.697,0.7191,0.6062
NW_006803924.1,8250001,9000000,8587847,35,0.0787,0.0354,0.1262,0.2866,0.4831,0.4641,0.6792,0.6616,0.714
NW_006803924.1,9000001,9750000,9408668,37,0.0602,0.0522,0.0519,0.1802,0.5865,0.6473,0.5375,0.8328,0.8575
NW_006803924.1,9750001,10500000,10062901,31,0.0582,0.0247,0.0745,0.3713,0.4963,0.6547,0.8071,0.7733,0.8652
NW_006803924.1,10500001,11250000,10971791,36,0.0906,0.0251,0.0763,0.1994,0.5183,0.4927,0.5628,0.7328,0.8211
NW_006803924.1,11250001,12000000,11653488,39,0.1129,0.0625,0.0374,0.3835,0.4484,0.5222,0.6397,0.7233,0.8327
NW_006803924.1,12000001,12750000,12419722,37,0.1494,0.0381,0.099,0.2398,0.4493,0.4299,0.4505,0.5794,0.7351
NW_006803924.1,12750001,13500000,13119357,35,0.0913,0.1004,0.0986,0.282,0.4515,0.4866,0.5057,0.6641,0.6719
NW_006803924.1,13500001,14250000,13872071,36,0.1221,0.0625,0.1199,0.3096,0.5088,0.434,0.5535,0.6279,0.6644
NW_006803924.1,14250001,15000000,14607187,42,0.1255,0.0872,0.1285,0.2715,0.4517,0.4168,0.4496,0.5737,0.6012
NW_006803924.1,15000001,15750000,15433869,38,0.1113,0.1037,0.1369,0.4132,0.3871,0.4051,0.5996,0.5273,0.5548
NW_006803924.1,15750001,16500000,16129781,40,0.0774,0.0345,0.12,0.2461,0.6501,0.4944,0.6414,0.7462,0.7397
NW_006803924.1,16500001,17250000,16936917,40,0.0911,0.0548,0.0404,0.3352,0.4542,0.6518,0.6542,0.7567,0.8697
NW_006803925.1,1,750000,375035,30,0.0551,0.106,0.0454,0.3042,0.5738,0.6118,0.5937,0.8457,0.7885
NW_006803925.1,2250001,3000000,2606029,34,0.1573,0.0498,0.0595,0.3182,0.4758,0.4171,0.5217,0.6408,0.7774
NW_006803925.1,3000001,3750000,3349097,38,0.0605,0.0796,0.0958,0.3948,0.5184,0.4989,0.7092,0.7478,0.7117
NW_006803925.1,4500001,5250000,4854564,31,0.1144,0.0882,0.1674,0.2936,0.4632,0.4849,0.4997,0.5463,0.5953
NW_006803925.1,7500001,8250000,7951316,39,0.0916,0.0573,0.1417,0.2249,0.5223,0.4161,0.5155,0.6467,0.6261
NW_006803925.1,8250001,9000000,8565486,39,0.1309,0.032,0.129,0.2687,0.4392,0.4936,0.5475,0.5561,0.7298
NW_006803925.1,9000001,9750000,9404195,37,0.1116,0.0272,0.0909,0.3395,0.5475,0.5137,0.6719,0.6987,0.802
NW_006803925.1,9750001,10500000,10100371,40,0.1219,0.0736,0.0697,0.242,0.5296,0.4418,0.4371,0.7044,0.731
NW_006803925.1,10500001,11250000,10862804,37,0.1291,0.0727,0.1192,0.383,0.5017,0.4073,0.5954,0.6155,0.6308
NW_006803925.1,11250001,12000000,11674090,30,0.129,0.0689,0.1933,0.2698,0.3875,0.3488,0.4762,0.425,0.4664
NW_006803925.1,12000001,12750000,12358110,37,0.155,0.0581,0.1966,0.2744,0.4191,0.4009,0.4533,0.4214,0.5306
NW_006803925.1,12750001,13500000,13156164,34,0.0801,0.1598,0.1129,0.3154,0.5404,0.5532,0.4616,0.7077,0.6167
NW_006803925.1,13500001,14250000,13899368,36,0.1236,0.0968,0.1492,0.3608,0.4713,0.4358,0.5449,0.5639,0.5724
NW_006803925.1,15000001,15750000,15378246,34,0.0854,0.1359,0.1335,0.4368,0.4035,0.3436,0.6081,0.5857,0.4495
NW_006803926.1,1,750000,351545,37,0.1018,0.061,0.1127,0.1946,0.5815,0.689,0.4226,0.6995,0.7849
NW_006803926.1,1500001,2250000,1921314,31,0.1246,0.0669,0.0483,0.2747,0.4778,0.4425,0.4959,0.7043,0.7785
NW_006803926.1,2250001,3000000,2588433,34,0.0739,0.1448,0.0855,0.3104,0.3393,0.4971,0.4918,0.6315,0.6357
NW_006803926.1,3750001,4500000,4057027,33,0.0578,0.05,0.1097,0.346,0.524,0.4965,0.7404,0.7345,0.7331
NW_006803926.1,4500001,5250000,4861919,40,0.0747,0.09,0.0716,0.3239,0.4948,0.4999,0.6069,0.752,0.7319
NW_006803926.1,5250001,6000000,5638670,38,0.1192,0.0469,0.0851,0.156,0.6132,0.5611,0.3159,0.7247,0.7978
NW_006803926.1,6000001,6750000,6397632,48,0.0753,0.0687,0.104,0.2755,0.5342,0.527,0.5981,0.723,0.7286
NW_006803926.1,6750001,7500000,7100719,43,0.0765,0.0678,0.0906,0.3594,0.4533,0.5526,0.6769,0.6996,0.7588
NW_006803926.1,8250001,9000000,8606769,35,0.1389,0.1003,0.1005,0.2299,0.4666,0.4986,0.3268,0.604,0.6761
NW_006803926.1,9750001,10500000,10100678,41,0.066,0.0816,0.0785,0.2891,0.5594,0.5363,0.6055,0.7801,0.75
NW_006803926.1,10500001,11250000,10852417,37,0.1498,0.1016,0.076,0.3192,0.5812,0.4802,0.4477,0.6859,0.6988
NW_006803926.1,11250001,12000000,11570825,41,0.0868,0.0788,0.1394,0.302,0.3865,0.4886,0.5823,0.56,0.6468
NW_006803926.1,12000001,12750000,12423447,34,0.1014,0.0453,0.0815,0.2356,0.5471,0.4861,0.538,0.7239,0.7783
NW_006803926.1,12750001,13500000,13139034,43,0.1097,0.0733,0.088,0.3114,0.4552,0.3643,0.5586,0.6549,0.6493
NW_006803926.1,13500001,14250000,13842607,31,0.1213,0.0919,0.0755,0.3201,0.4391,0.3348,0.513,0.6456,0.6122
NW_006803926.1,14250001,15000000,14569743,31,0.0836,0.0658,0.0948,0.31,0.3629,0.3441,0.6237,0.6176,0.6337
NW_006803927.1,1,750000,408559,32,0.1266,0.0059,0.1292,0.2073,0.5442,0.4946,0.5284,0.6314,0.7688
NW_006803927.1,1500001,2250000,1930922,36,0.1542,0.0835,0.1308,0.3361,0.3466,0.3656,0.4903,0.4297,0.5593
NW_006803927.1,3000001,3750000,3321022,35,0.0488,0.0636,0.1366,0.2901,0.5155,0.5957,0.6867,0.706,0.7226
NW_006803927.1,3750001,4500000,4164078,50,0.1134,0.0739,0.0895,0.3289,0.4223,0.4901,0.5693,0.6247,0.7246
NW_006803927.1,4500001,5250000,4871333,48,0.0997,0.1315,0.123,0.293,0.4666,0.4887,0.4468,0.6268,0.5992
NW_006803927.1,5250001,6000000,5570269,37,0.1165,0.0461,0.1128,0.2899,0.5231,0.4518,0.5744,0.6521,0.7115
NW_006803927.1,6000001,6750000,6411019,31,0.129,0.0378,0.1301,0.3317,0.3608,0.3101,0.6105,0.4844,0.5864
NW_006803927.1,6750001,7500000,7159359,35,0.0874,0.1237,0.0924,0.3922,0.4964,0.3745,0.5885,0.7042,0.5649
NW_006803927.1,7500001,8250000,7840625,38,0.1411,0.0229,0.1326,0.1942,0.4545,0.3624,0.4187,0.5498,0.6584
NW_006803927.1,8250001,9000000,8659733,43,0.1581,0.0286,0.0868,0.4262,0.5049,0.5476,0.6523,0.6218,0.8171
