scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1199269,34,0.0284,0.0968,0.0986,0.2886,0.467,0.5388,0.655,0.7698,0.7038
NW_006803924.1,1500001,2250000,1855308,40,0.1025,0.0783,0.1205,0.1389,0.4774,0.4866,0.2201,0.6333,0.6721
NW_006803924.1,2250001,3000000,2652749,48,0.0794,0.0453,0.0889,0.3383,0.555,0.4979,0.6997,0.7466,0.7717
NW_006803924.1,3000001,3750000,3394293,37,0.1101,0.0843,0.1359,0.3192,0.3013,0.4616,0.5457,0.4327,0.6268
NW_006803924.1,4500001,5250000,4848093,43,0.1392,0.0562,0.1384,0.3986,0.4182,0.5089,0.6184,0.5144,0.6901
NW_006803924.1,6000001,6750000,6353097,40,0.0844,0.0747,0.1253,0.2042,0.4693,0.5449,0.4518,0.6467,0.7008
NW_006803924.1,6750001,7500000,7157110,35,0.0423,0.112,0.1088,0.3317,0.5582,0.4396,0.6347,0.7709,0.6109
NW_006803924.1,8250001,9000000,8584880,35,0.0797,0.0525,0.0921,0.3008,0.4743,0.534,0.6516,0.7042,0.7707
NW_006803924.1,9000001,9750000,9405884,35,0.0656,0.0551,0.0865,0.1996,0.6114,0.6466,0.5484,0.7875,0.8106
NW_006803924.1,9750001,10500000,10061179,32,0.0558,0.0545,0.073,0.3444,0.4885,0.6226,0.7341,0.7761,0.8218
NW_006803924.1,10500001,11250000,10957283,38,0.0857,0.0271,0.092,0.1989,0.4729,0.4691,0.5707,0.6946,0.7835
NW_006803924.1,11250001,12000000,11670275,37,0.1219,0.0554,0.0583,0.3879,0.471,0.5875,0.64,0.69,0.831
NW_006803924.1,12000001,12750000,12399293,37,0.1488,0.0343,0.0859,0.2349,0.4591,0.4252,0.4519,0.6052,0.7618
NW_006803924.1,12750001,13500000,13122865,36,0.0877,0.1352,0.0947,0.2944,0.4057,0.4973,0.4635,0.6447,0.6365
NW_006803924.1,13500001,14250000,13869061,40,0.1094,0.0565,0.1639,0.2791,0.4702,0.3731,0.5545,0.5623,0.5566
