scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1169722,33,0.031,0.1353,0.0862,0.3248,0.5037,0.5721,0.6046,0.7999,0.6867
NW_006803924.1,1500001,2250000,1835309,37,0.1068,0.0786,0.0826,0.1251,0.5305,0.5769,0.1554,0.7078,0.7642
NW_006803924.1,2250001,3000000,2638393,44,0.0886,0.0295,0.0696,0.3656,0.631,0.5386,0.7321,0.7859,0.8386
NW_006803924.1,3000001,3750000,3408995,31,0.1402,0.0606,0.0615,0.3857,0.3764,0.5487,0.5994,0.5898,0.8079
NW_006803924.1,4500001,5250000,4838996,40,0.1544,0.0448,0.0393,0.4266,0.4893,0.6549,0.6333,0.6808,0.8846
NW_006803924.1,6000001,6750000,6339920,36,0.0938,0.1063,0.0545,0.2056,0.4943,0.5734,0.3571,0.7489,0.7635
NW_006803924.1,6750001,7500000,7140316,34,0.0434,0.0483,0.0584,0.3665,0.6077,0.4627,0.7863,0.8521,0.8015
NW_006803924.1,8250001,9000000,8582226,34,0.0846,0.0594,0.0684,0.3176,0.4861,0.4709,0.6422,0.7381,0.7702
NW_006803924.1,9000001,9750000,9420237,34,0.0663,0.0322,0.0205,0.2109,0.6911,0.7425,0.6333,0.8871,0.9346
NW_006803924.1,9750001,10500000,10075543,34,0.0531,0.0593,0.0636,0.352,0.4637,0.6177,0.7347,0.7852,0.8264
NW_006803924.1,10500001,11250000,10970869,33,0.0977,0.0353,0.0346,0.2479,0.5794,0.5326,0.5892,0.8033,0.8822
NW_006803924.1,11250001,12000000,11668525,38,0.1179,0.0783,0.072,0.4183,0.4956,0.5592,0.6322,0.6895,0.7723
NW_006803924.1,12000001,12750000,12415105,33,0.1679,0.0395,0.0329,0.2427,0.4737,0.469,0.4136,0.6618,0.8629
NW_006803924.1,12750001,13500000,13125730,37,0.0845,0.1181,0.0866,0.2635,0.4301,0.4527,0.4575,0.6795,0.6432
NW_006803924.1,13500001,14250000,13859725,37,0.1186,0.0669,0.0714,0.2892,0.5409,0.4265,0.5272,0.7118,0.7312
NW_006803924.1,14250001,15000000,14625591,37,0.1454,0.0591,0.058,0.3262,0.4705,0.429,0.5356,0.6563,0.7691
NW_006803924.1,15000001,15750000,15417008,36,0.121,0.0494,0.0889,0.4162,0.4777,0.4557,0.6716,0.6515,0.7462
NW_006803924.1,15750001,16500000,16126824,37,0.0845,0.0573,0.0752,0.2775,0.6643,0.436,0.6053,0.794,0.7461
NW_006803924.1,16500001,17250000,16924183,38,0.0961,0.0159,0.0436,0.3404,0.5211,0.6367,0.7278,0.7728,0.9149
NW_006803925.1,2250001,3000000,2599335,34,0.1573,0.0709,0.05,0.3792,0.4693,0.408,0.5501,0.6499,0.7516
NW_006803925.1,3000001,3750000,3357366,37,0.0623,0.0907,0.0405,0.4096,0.5631,0.4718,0.6962,0.8398,0.7652
NW_006803925.1,6750001,7500000,7160576,30,0.1469,0.1274,0.0686,0.3775,0.4256,0.3566,0.4799,0.6083,0.5815
NW_006803925.1,7500001,8250000,7979674,36,0.0992,0.0452,0.0693,0.2555,0.5343,0.4349,0.5719,0.7375,0.7763
NW_006803925.1,8250001,9000000,8562337,37,0.1365,0.0435,0.0856,0.2867,0.4796,0.5629,0.5348,0.6359,0.8025
NW_006803925.1,9000001,9750000,9389245,34,0.1231,0.0056,0.0871,0.3706,0.6111,0.5565,0.7147,0.717,0.8528
NW_006803925.1,9750001,10500000,10102680,39,0.1266,0.0962,0.0517,0.2545,0.5459,0.454,0.4036,0.7295,0.7301
NW_006803925.1,10500001,11250000,10869635,33,0.1449,0.0752,0.0772,0.4089,0.5766,0.5157,0.5883,0.6881,0.7523
NW_006803925.1,11250001,12000000,11679246,30,0.1314,0.0788,0.1367,0.2914,0.4486,0.3991,0.4826,0.5525,0.5872
NW_006803925.1,12000001,12750000,12382827,37,0.155,0.0525,0.088,0.2977,0.4444,0.3833,0.4959,0.583,0.7011
NW_006803925.1,12750001,13500000,13174686,32,0.0846,0.0725,0.0906,0.2985,0.5548,0.4998,0.5958,0.7374,0.7298
NW_006803925.1,13500001,14250000,13916086,37,0.1211,0.0937,0.1843,0.3123,0.4407,0.374,0.501,0.4981,0.4709
NW_006803926.1,1,750000,348318,35,0.105,0.0456,0.0575,0.2097,0.6263,0.7364,0.4842,0.7792,0.8749
NW_006803926.1,1500001,2250000,1923451,31,0.125,0.0442,0.0343,0.3099,0.4838,0.4852,0.5836,0.7276,0.8566
NW_006803926.1,2250001,3000000,2584854,32,0.0813,0.1232,0.0556,0.327,0.3183,0.5638,0.5365,0.6577,0.7364
NW_006803926.1,3750001,4500000,4043130,31,0.0615,0.0184,0.0958,0.3559,0.5792,0.4984,0.8063,0.7701,0.8026
NW_006803926.1,4500001,5250000,4843504,36,0.0845,0.0441,0.0326,0.3239,0.6174,0.5546,0.68,0.8339,0.8763
NW_006803926.1,5250001,6000000,5645413,35,0.1308,0.0174,0.0525,0.1715,0.6535,0.55,0.4088,0.7634,0.8858
NW_006803926.1,6000001,6750000,6389752,46,0.0791,0.073,0.0983,0.2966,0.5459,0.5127,0.6042,0.7307,0.7241
NW_006803926.1,6750001,7500000,7116105,40,0.0832,0.0499,0.0744,0.3735,0.4889,0.5883,0.7082,0.7325,0.8167
NW_006803926.1,8250001,9000000,8622920,35,0.1465,0.0984,0.0775,0.2803,0.4407,0.5418,0.4042,0.6069,0.7309
NW_006803926.1,9750001,10500000,10098533,42,0.0662,0.0876,0.0595,0.3175,0.5642,0.6426,0.6222,0.8077,0.8028
NW_006803926.1,10500001,11250000,10844425,33,0.1639,0.0615,0.0575,0.3017,0.6557,0.5579,0.4688,0.7215,0.8151
NW_006803926.1,11250001,12000000,11554175,39,0.0903,0.0285,0.1015,0.3541,0.4441,0.5718,0.7231,0.6564,0.804
NW_006803926.1,12000001,12750000,12441874,36,0.1,0.0956,0.0713,0.2289,0.5311,0.5076,0.4137,0.7325,0.7278
NW_006803926.1,12750001,13500000,13135870,36,0.1287,0.037,0.0792,0.3588,0.4992,0.4215,0.6367,0.6667,0.767
NW_006803927.1,1500001,2250000,1940123,32,0.1722,0.073,0.0956,0.3926,0.4011,0.3966,0.5368,0.5122,0.661
NW_006803927.1,3000001,3750000,3326179,34,0.0501,0.0606,0.0595,0.2751,0.5536,0.6566,0.6762,0.8273,0.8395
NW_006803927.1,3750001,4500000,4185362,44,0.128,0.0844,0.0428,0.3737,0.4557,0.4814,0.57,0.6954,0.7756
NW_006803927.1,4500001,5250000,4875349,41,0.1213,0.1247,0.0343,0.333,0.5442,0.5586,0.4734,0.7594,0.7603
NW_006803927.1,5250001,6000000,5584035,40,0.1135,0.0585,0.1199,0.2744,0.5304,0.5071,0.5356,0.651,0.7114
NW_006803927.1,6750001,7500000,7162191,36,0.0868,0.1316,0.0342,0.3594,0.5057,0.3867,0.5468,0.7949,0.6586
NW_006803927.1,7500001,8250000,7833166,34,0.1618,0.0225,0.0719,0.2172,0.5034,0.4266,0.4167,0.6352,0.8089
NW_006803927.1,8250001,9000000,8654183,46,0.1458,0.0402,0.0935,0.3854,0.499,0.5084,0.6233,0.6253,0.7766
NW_006803927.1,9750001,10500000,10124115,31,0.1018,0.0973,0.0534,0.2591,0.4024,0.4404,0.4576,0.6877,0.7183
NW_006803927.1,12000001,12750000,12398244,35,0.0664,0.0829,0.0967,0.2038,0.3858,0.4648,0.4766,0.6625,0.6872
NW_006803927.1,12750001,13500000,13199779,36,0.1477,0.0881,0.1071,0.4205,0.5175,0.5121,0.5745,0.6171,0.6909
NW_006803928.1,1,750000,340639,35,0.1003,0.1999,0.0739,0.3233,0.4031,0.4825,0.3778,0.6562,0.5705
NW_006803928.1,750001,1500000,1098047,30,0.0436,0.034,0.1568,0.2468,0.4362,0.5392,0.7383,0.6383,0.7101
NW_006803928.1,2250001,3000000,2625984,35,0.1196,0.0345,0.0931,0.2687,0.5175,0.5536,0.5669,0.6705,0.8016
NW_006803928.1,3000001,3750000,3382925,30,0.0952,0.0432,0.0711,0.3046,0.6001,0.5353,0.6416,0.7659,0.8149
NW_006803928.1,4500001,5250000,4904345,33,0.0756,0.0252,0.1101,0.2501,0.5054,0.5671,0.6759,0.7004,0.7954
NW_006803928.1,5250001,6000000,5671563,35,0.08,0.1266,0.102,0.21,0.4156,0.4498,0.352,0.6525,0.607
NW_006803928.1,8250001,9000000,8634148,38,0.0654,0.0627,0.0629,0.3536,0.5676,0.6941,0.7042,0.8051,0.841
NW_006803928.1,9750001,10500000,10079814,37,0.0727,0.0548,0.1376,0.3013,0.5556,0.4401,0.6623,0.6928,0.653
NW_006803928.1,10500001,11250000,10889444,31,0.1095,0.0761,0.0745,0.4337,0.442,0.443,0.6591,0.6668,0.7199
NW_006803928.1,11250001,12000000,11557025,33,0.1167,0.1006,0.0376,0.5015,0.4533,0.533,0.6555,0.7196,0.7795
NW_006803928.1,12000001,12750000,12338127,31,0.1481,0.1202,0.034,0.3182,0.4133,0.3456,0.4193,0.6507,0.647
NW_006803929.1,1,750000,406739,33,0.0836,0.0865,0.0588,0.1599,0.5047,0.5107,0.3168,0.7623,0.7605
NW_006803929.1,750001,1500000,1144553,30,0.076,0.0947,0.069,0.3355,0.5571,0.5772,0.6067,0.7786,0.761
NW_006803929.1,1500001,2250000,1859539,40,0.0731,0.0687,0.0796,0.2837,0.4546,0.5594,0.6122,0.7228,0.7749
NW_006803929.1,6000001,6750000,6422461,32,0.0942,0.0376,0.1681,0.2083,0.5361,0.4319,0.5322,0.6191,0.6274
NW_006803929.1,9000001,9750000,9352030,39,0.1712,0.0283,0.072,0.4077,0.4852,0.4488,0.619,0.6115,0.8071
NW_006803929.1,9750001,10500000,10109097,36,0.2406,0.0781,0.0432,0.35,0.5044,0.4316,0.3863,0.5735,0.7628
NW_006803930.1,1,750000,349771,31,0.1298,0.1718,0.037,0.3262,0.4505,0.5337,0.3798,0.6984,0.6839
NW_006803930.1,750001,1500000,1141695,46,0.1419,0.0451,0.1007,0.3905,0.4224,0.3732,0.6257,0.5664,0.6843
NW_006803930.1,1500001,2250000,1894228,41,0.1679,0.0802,0.0524,0.4957,0.3164,0.4881,0.6119,0.4963,0.7699
NW_006803930.1,2250001,3000000,2638186,41,0.1332,0.0542,0.1398,0.3784,0.401,0.5435,0.6153,0.5049,0.7079
NW_006803930.1,3000001,3750000,3397176,30,0.0525,0.0581,0.0894,0.3309,0.6038,0.4945,0.7239,0.7981,0.7502
NW_006803930.1,3750001,4500000,4154735,38,0.1631,0.1395,0.0795,0.3609,0.5082,0.3966,0.4216,0.6266,0.5798
NW_006803930.1,4500001,5250000,4900622,30,0.1214,0.1426,0.1261,0.2709,0.4129,0.3314,0.3565,0.5516,0.4357
NW_006803930.1,5250001,6000000,5597635,40,0.1665,0.0796,0.1047,0.3277,0.4772,0.4946,0.4668,0.5701,0.6968
NW_006803930.1,6000001,6750000,6349447,36,0.1081,0.0328,0.0691,0.3843,0.5998,0.48,0.7011,0.7522,0.8159
NW_006803930.1,6750001,7500000,7158384,36,0.1003,0.1224,0.0776,0.3622,0.4427,0.5246,0.5425,0.6767,0.6909
NW_006803930.1,7500001,8250000,7899146,31,0.1166,0.0234,0.152,0.241,0.5902,0.5044,0.5624,0.6411,0.7143
NW_006803930.1,10500001,11250000,10838923,32,0.0914,0.1329,0.0236,0.4931,0.4707,0.4318,0.6413,0.7909,0.704
NW_006803930.1,11250001,12000000,11564466,31,0.1488,0.0214,0.0653,0.4652,0.4375,0.486,0.7014,0.619,0.8431
NW_006803931.1,1,750000,362823,36,0.0997,0.1197,0.0628,0.4209,0.4555,0.476,0.5989,0.7081,0.6894
NW_006803931.1,1500001,2250000,1850327,40,0.1462,0.0563,0.0625,0.2879,0.5776,0.5337,0.4925,0.7047,0.8078
NW_006803931.1,3000001,3750000,3403758,42,0.1144,0.0456,0.0808,0.4177,0.4616,0.4453,0.6896,0.6625,0.7609
NW_006803931.1,3750001,4500000,4084987,45,0.1413,0.0565,0.046,0.3483,0.5407,0.5576,0.5705,0.7154,0.8388
NW_006803931.1,5250001,6000000,5542401,32,0.1518,0.0939,0.0394,0.2479,0.568,0.5172,0.3489,0.7224,0.7807
NW_006803931.1,6000001,6750000,6400048,42,0.0571,0.0334,0.0768,0.2621,0.5715,0.7171,0.716,0.7986,0.8635
NW_006803931.1,7500001,8250000,7849537,37,0.134,0.0621,0.0619,0.3803,0.5074,0.5507,0.6023,0.6875,0.8058
NW_006803931.1,8250001,9000000,8580722,35,0.0655,0.0173,0.0554,0.2356,0.5736,0.6788,0.7118,0.8172,0.9029
