scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1161519,34,0.0301,0.1358,0.1363,0.3022,0.5205,0.5637,0.5817,0.7345,0.6233
NW_006803924.1,1500001,2250000,1819096,39,0.1007,0.0716,0.1537,0.0961,0.5115,0.5096,0.0572,0.6139,0.6496
NW_006803924.1,2250001,3000000,2663375,49,0.0789,0.0434,0.1225,0.3409,0.5694,0.5071,0.7066,0.7101,0.7292
NW_006803924.1,3000001,3750000,3396432,33,0.1265,0.0599,0.0908,0.3421,0.3943,0.524,0.5842,0.5805,0.758
NW_006803924.1,4500001,5250000,4847054,39,0.1573,0.0403,0.0876,0.4092,0.4767,0.6249,0.6232,0.6036,0.822
NW_006803924.1,6000001,6750000,6329649,40,0.0843,0.0981,0.1447,0.208,0.4383,0.5311,0.4026,0.5981,0.6397
NW_006803924.1,6750001,7500000,7147660,39,0.0379,0.0648,0.1886,0.324,0.4985,0.4409,0.7364,0.6416,0.5661
NW_006803924.1,8250001,9000000,8586051,35,0.0798,0.0237,0.1523,0.3031,0.4469,0.3934,0.7187,0.6001,0.6462
NW_006803924.1,9000001,9750000,9416961,34,0.0655,0.0363,0.0218,0.1749,0.6804,0.724,0.5621,0.8848,0.9264
NW_006803924.1,9750001,10500000,10068634,34,0.0539,0.0532,0.1043,0.3685,0.4335,0.6295,0.7557,0.7022,0.7864
NW_006803924.1,10500001,11250000,10970869,33,0.0977,0.0062,0.0902,0.2249,0.5226,0.4541,0.6367,0.706,0.816
NW_006803924.1,11250001,12000000,11647865,39,0.1125,0.0548,0.0667,0.3722,0.4714,0.5637,0.6448,0.6915,0.8134
NW_006803924.1,12000001,12750000,12425643,36,0.1576,0.014,0.087,0.2221,0.4845,0.453,0.4556,0.6092,0.8076
NW_006803924.1,12750001,13500000,13134977,35,0.0907,0.1138,0.0939,0.2753,0.4239,0.4876,0.4711,0.654,0.6604
NW_006803924.1,13500001,14250000,13867961,37,0.1196,0.1043,0.1328,0.3071,0.5011,0.3794,0.4784,0.6099,0.5367
NW_006803924.1,14250001,15000000,14601041,39,0.1349,0.088,0.1106,0.2862,0.4699,0.3921,0.4521,0.5981,0.6081
NW_006803924.1,15000001,15750000,15434016,37,0.1145,0.0949,0.1052,0.407,0.3355,0.3987,0.6032,0.5194,0.611
NW_006803924.1,15750001,16500000,16121578,40,0.0774,0.062,0.0968,0.283,0.6883,0.501,0.617,0.7842,0.7365
NW_006803924.1,16500001,17250000,16920217,39,0.0931,0.0322,0.0514,0.3357,0.506,0.6567,0.6965,0.7595,0.8856
NW_006803925.1,2250001,3000000,2588505,33,0.1629,0.0602,0.07,0.3729,0.4885,0.4344,0.5521,0.6271,0.7491
NW_006803925.1,3000001,3750000,3347723,38,0.0597,0.09,0.095,0.4371,0.5366,0.4461,0.7181,0.7575,0.6679
NW_006803925.1,4500001,5250000,4862948,33,0.109,0.0538,0.2213,0.2596,0.4226,0.4491,0.5354,0.4507,0.5438
NW_006803925.1,7500001,8250000,7946197,40,0.0887,0.0607,0.1535,0.2245,0.5435,0.4489,0.5137,0.6474,0.6269
NW_006803925.1,8250001,9000000,8566063,36,0.1412,0.0495,0.1192,0.2991,0.4584,0.5247,0.5295,0.5703,0.7332
NW_006803925.1,9000001,9750000,9404033,36,0.1157,0.0144,0.1142,0.3476,0.5669,0.4794,0.6957,0.6742,0.7726
NW_006803925.1,9750001,10500000,10103303,38,0.1271,0.0846,0.1407,0.255,0.5224,0.4006,0.4259,0.6043,0.5736
