scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,1500001,2250000,1829232,37,0.1071,0.0868,0.1119,0.128,0.5195,0.5244,0.1444,0.6634,0.6925
NW_006803924.1,2250001,3000000,2667664,49,0.0772,0.0578,0.0911,0.3277,0.5855,0.4963,0.6697,0.7581,0.7488
NW_006803924.1,3000001,3750000,3403769,34,0.1215,0.0478,0.1188,0.3195,0.3445,0.4586,0.5936,0.4956,0.7035
NW_006803924.1,4500001,5250000,4843325,37,0.166,0.0171,0.0885,0.4044,0.4889,0.5857,0.6428,0.5994,0.8417
NW_006803924.1,6000001,6750000,6351890,40,0.0834,0.0943,0.1257,0.2128,0.4634,0.5515,0.4233,0.6436,0.6787
NW_006803924.1,6750001,7500000,7169590,38,0.0386,0.115,0.1425,0.3217,0.5097,0.4183,0.6267,0.709,0.542
NW_006803924.1,8250001,9000000,8585952,35,0.0806,0.0524,0.1395,0.3141,0.4829,0.4805,0.662,0.6407,0.6784
NW_006803924.1,9000001,9750000,9409279,35,0.065,0.0832,0.0587,0.1574,0.6141,0.6756,0.3719,0.8246,0.8177
NW_006803924.1,9750001,10500000,10065392,33,0.0546,0.0518,0.0777,0.3715,0.4968,0.6115,0.7589,0.7741,0.8163
NW_006803924.1,10500001,11250000,10945854,36,0.0897,0.0427,0.0975,0.1931,0.4845,0.4741,0.5023,0.6874,0.7522
NW_006803924.1,11250001,12000000,11663269,37,0.1178,0.0677,0.0402,0.3706,0.4533,0.6005,0.6119,0.7137,0.8421
NW_006803924.1,12000001,12750000,12413648,37,0.1524,0.057,0.0775,0.2362,0.4498,0.3975,0.398,0.6052,0.721
NW_006803924.1,12750001,13500000,13141653,33,0.1003,0.1275,0.0795,0.2878,0.4738,0.5227,0.4455,0.692,0.6807
NW_006803924.1,13500001,14250000,13870491,41,0.1046,0.0878,0.1334,0.3054,0.4407,0.3975,0.5338,0.5873,0.5773
NW_006803924.1,14250001,15000000,14603888,42,0.1238,0.0861,0.1129,0.3023,0.4291,0.3973,0.4975,0.5802,0.6116
NW_006803924.1,15000001,15750000,15431949,37,0.1127,0.1157,0.1688,0.424,0.3828,0.3968,0.5881,0.4751,0.485
NW_006803924.1,15750001,16500000,16138348,37,0.0838,0.0514,0.0736,0.294,0.6955,0.5207,0.6382,0.8049,0.7942
NW_006803924.1,16500001,17250000,16912132,37,0.1015,0.0578,0.0435,0.3412,0.4823,0.6706,0.6334,0.7484,0.8656
NW_006803925.1,1500001,2250000,1911105,30,0.0368,0.0731,0.0897,0.1927,0.4966,0.4461,0.5687,0.7828,0.7022
NW_006803925.1,2250001,3000000,2583643,31,0.1736,0.0688,0.0632,0.3558,0.5007,0.42,0.5047,0.6295,0.7384
NW_006803925.1,3000001,3750000,3346395,37,0.0613,0.0689,0.0696,0.4575,0.5329,0.4464,0.7602,0.7898,0.7413
NW_006803925.1,4500001,5250000,4863307,32,0.1092,0.0983,0.1681,0.2602,0.4588,0.4533,0.4424,0.5487,0.5585
NW_006803925.1,7500001,8250000,7943798,36,0.102,0.07,0.0896,0.2657,0.5413,0.4036,0.5238,0.7099,0.6811
NW_006803925.1,8250001,9000000,8559995,36,0.139,0.0629,0.1237,0.2895,0.4647,0.4788,0.4955,0.5717,0.6849
NW_006803925.1,9000001,9750000,9407175,36,0.1157,0.037,0.0925,0.3341,0.5686,0.4894,0.6399,0.7014,0.7753
NW_006803925.1,9750001,10500000,10110375,38,0.1313,0.1239,0.0794,0.278,0.5338,0.4518,0.3828,0.6816,0.6446
NW_006803925.1,10500001,11250000,10859194,34,0.1384,0.0834,0.0758,0.3955,0.5454,0.4689,0.5747,0.683,0.7202
NW_006803925.1,12000001,12750000,12371850,36,0.1563,0.1354,0.1421,0.3097,0.4386,0.4598,0.3716,0.5052,0.5491
NW_006803925.1,12750001,13500000,13153916,34,0.0783,0.15,0.1086,0.3469,0.5213,0.5656,0.5176,0.7067,0.6398
NW_006803925.1,13500001,14250000,13894699,35,0.1264,0.0915,0.1566,0.3752,0.4481,0.4415,0.5626,0.5328,0.574
NW_006803925.1,15000001,15750000,15385890,32,0.0894,0.111,0.1304,0.4393,0.404,0.3824,0.6405,0.5848,0.5329
NW_006803926.1,1,750000,363296,40,0.0959,0.1093,0.1223,0.1841,0.5555,0.6375,0.2947,0.6829,0.7034
NW_006803926.1,1500001,2250000,1906702,32,0.1201,0.0657,0.0816,0.2534,0.4635,0.4088,0.4763,0.6544,0.7056
NW_006803926.1,2250001,3000000,2577819,35,0.0711,0.1038,0.0859,0.271,0.3589,0.4278,0.5249,0.6528,0.6488
NW_006803926.1,3000001,3750000,3279998,30,0.0313,0.1098,0.097,0.2598,0.6044,0.6939,0.5854,0.816,0.7504
NW_006803926.1,3750001,4500000,4068730,31,0.061,0.0769,0.1141,0.3422,0.564,0.5019,0.676,0.7412,0.6914
NW_006803926.1,4500001,5250000,4852231,38,0.0781,0.06,0.0684,0.3017,0.5302,0.5298,0.6394,0.7666,0.7924
NW_006803926.1,5250001,6000000,5641399,38,0.1192,0.0389,0.0911,0.1729,0.6084,0.5737,0.3845,0.7158,0.8047
NW_006803926.1,6000001,6750000,6392546,49,0.0747,0.0726,0.0718,0.272,0.5483,0.5606,0.5864,0.7734,0.7807
NW_006803926.1,6750001,7500000,7129552,40,0.0832,0.0734,0.0786,0.3592,0.5022,0.6196,0.6537,0.7327,0.7902
NW_006803926.1,8250001,9000000,8623968,33,0.1559,0.0974,0.0546,0.237,0.532,0.576,0.3144,0.681,0.7759
NW_006803926.1,9000001,9750000,9383499,30,0.0621,0.0666,0.1577,0.2939,0.5592,0.5589,0.6526,0.6828,0.6771
NW_006803926.1,9750001,10500000,10126404,41,0.0672,0.0569,0.0742,0.3205,0.5512,0.5188,0.6867,0.7815,0.7845
NW_006803926.1,10500001,11250000,10849184,36,0.1527,0.1324,0.109,0.3749,0.5868,0.4707,0.4617,0.6472,0.6042
NW_006803926.1,11250001,12000000,11571308,36,0.0962,0.0942,0.1133,0.3242,0.3998,0.4943,0.5586,0.597,0.6645
NW_006803926.1,12000001,12750000,12401816,38,0.0911,0.0692,0.0956,0.2089,0.483,0.4453,0.4582,0.6872,0.6986
NW_006803926.1,12750001,13500000,13114864,43,0.1097,0.0868,0.1089,0.3109,0.4665,0.3806,0.5326,0.6323,0.6033
NW_006803926.1,13500001,14250000,13809203,30,0.1286,0.0678,0.0923,0.3363,0.4653,0.3476,0.5607,0.6284,0.6376
NW_006803927.1,1,750000,419037,31,0.1305,0.0145,0.1176,0.2254,0.5789,0.4647,0.5261,0.6587,0.7605
NW_006803927.1,1500001,2250000,1939083,32,0.1718,0.1033,0.0783,0.3927,0.3403,0.3497,0.4941,0.4754,0.6002
NW_006803927.1,3000001,3750000,3326521,36,0.0477,0.0833,0.1358,0.2788,0.4751,0.5561,0.6315,0.6874,0.682
NW_006803927.1,3750001,4500000,4186667,46,0.1219,0.0422,0.0661,0.3504,0.4654,0.5444,0.6326,0.6754,0.8266
NW_006803927.1,4500001,5250000,4869674,47,0.1016,0.1013,0.0907,0.2899,0.4611,0.4529,0.4943,0.6664,0.6617
