scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1190922,33,0.0303,0.1438,0.0936,0.3297,0.4942,0.5718,0.5946,0.7859,0.6677
NW_006803924.1,1500001,2250000,1835137,42,0.0965,0.0837,0.1279,0.1175,0.4674,0.4627,0.1379,0.6249,0.6397
NW_006803924.1,2250001,3000000,2661100,47,0.0807,0.0684,0.0698,0.365,0.5736,0.4789,0.6722,0.777,0.7574
NW_006803924.1,3000001,3750000,3385997,35,0.1203,0.0473,0.1301,0.3107,0.3416,0.4391,0.5875,0.4764,0.6753
NW_006803924.1,4500001,5250000,4849536,40,0.1518,0.0328,0.1236,0.3753,0.469,0.5818,0.6174,0.5587,0.772
NW_006803924.1,6000001,6750000,6320872,37,0.0907,0.0929,0.1359,0.2336,0.4745,0.5801,0.4482,0.6265,0.6818
NW_006803924.1,6750001,7500000,7168368,36,0.0413,0.113,0.1374,0.3194,0.5446,0.4634,0.623,0.7285,0.5871
NW_006803924.1,8250001,9000000,8602269,36,0.0777,0.0435,0.1081,0.319,0.4907,0.5103,0.6917,0.6927,0.751
NW_006803924.1,9000001,9750000,9398772,35,0.0642,0.0706,0.0507,0.1618,0.6,0.6536,0.4243,0.8326,0.8373
NW_006803924.1,9750001,10500000,10067730,32,0.0561,0.047,0.1106,0.3659,0.4691,0.6162,0.7625,0.709,0.7821
NW_006803924.1,10500001,11250000,10958255,33,0.0977,0.0231,0.0537,0.2159,0.5381,0.5131,0.5753,0.7626,0.8667
NW_006803924.1,11250001,12000000,11651130,38,0.1136,0.072,0.0297,0.373,0.4735,0.6239,0.6138,0.7471,0.8558
NW_006803924.1,12000001,12750000,12418869,34,0.1626,0.0328,0.0651,0.2547,0.4792,0.4403,0.4582,0.628,0.8079
NW_006803924.1,12750001,13500000,13146408,33,0.0976,0.1465,0.0684,0.3033,0.4507,0.5063,0.4387,0.6999,0.6616
NW_006803924.1,13500001,14250000,13873836,37,0.1169,0.0794,0.1408,0.3356,0.4918,0.4056,0.5601,0.5972,0.5855
NW_006803924.1,14250001,15000000,14626801,41,0.1341,0.095,0.0833,0.3225,0.399,0.41,0.4887,0.5843,0.6546
NW_006803924.1,15000001,15750000,15423961,38,0.1121,0.1208,0.129,0.4135,0.4227,0.4285,0.5732,0.5688,0.5613
NW_006803924.1,15750001,16500000,16127481,39,0.08,0.0345,0.0805,0.2878,0.6449,0.4627,0.6794,0.7873,0.7877
NW_006803924.1,16500001,17250000,16902147,38,0.0983,0.0557,0.0699,0.3262,0.5203,0.6784,0.63,0.7319,0.8376
NW_006803925.1,2250001,3000000,2586416,31,0.172,0.0667,0.0286,0.3636,0.4692,0.3967,0.5185,0.6594,0.794
NW_006803925.1,3000001,3750000,3364842,38,0.0597,0.0718,0.0923,0.4479,0.5168,0.4322,0.7535,0.7532,0.6919
NW_006803925.1,4500001,5250000,4853546,33,0.107,0.0938,0.1531,0.2646,0.443,0.447,0.4626,0.5588,0.5797
