scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1186354,34,0.0293,0.0955,0.0581,0.3007,0.4708,0.4911,0.6678,0.8372,0.7396
NW_006803924.1,1500001,2250000,1832402,36,0.1113,0.0677,0.0957,0.1349,0.5458,0.5673,0.2107,0.6922,0.7578
NW_006803924.1,2250001,3000000,2661146,49,0.0779,0.0429,0.0812,0.3237,0.5697,0.4926,0.6965,0.7643,0.785
NW_006803924.1,3000001,3750000,3391574,34,0.1233,0.0811,0.0781,0.3792,0.322,0.4716,0.5879,0.5363,0.7217
NW_006803924.1,4500001,5250000,4854808,42,0.147,0.0596,0.0775,0.3679,0.4421,0.5426,0.5742,0.6074,0.7845
NW_006803924.1,6000001,6750000,6336991,38,0.0891,0.0769,0.098,0.2279,0.4894,0.6059,0.4786,0.69,0.7572
NW_006803924.1,6750001,7500000,7158960,39,0.0375,0.0652,0.0924,0.298,0.5147,0.4061,0.7166,0.7847,0.6861
NW_006803924.1,8250001,9000000,8587958,35,0.0798,0.0403,0.1113,0.2764,0.4755,0.4832,0.6547,0.6767,0.7389
NW_006803924.1,9000001,9750000,9407971,34,0.0666,0.0614,0.055,0.1838,0.6615,0.6921,0.4963,0.8387,0.8514
NW_006803924.1,9750001,10500000,10074279,34,0.0532,0.0573,0.075,0.3466,0.4954,0.6363,0.735,0.7798,0.8194
NW_006803924.1,10500001,11250000,10970869,33,0.0977,0.0513,0.0499,0.2341,0.5768,0.5568,0.5299,0.7819,0.8404
NW_006803924.1,11250001,12000000,11652116,36,0.1224,0.0346,0.0469,0.4155,0.4821,0.614,0.6931,0.7118,0.881
NW_006803924.1,12000001,12750000,12393541,33,0.1697,0.0673,0.0383,0.2696,0.4656,0.4097,0.4014,0.6466,0.7805
NW_006803924.1,12750001,13500000,13146017,33,0.0976,0.0756,0.0852,0.2389,0.4943,0.5056,0.4807,0.6987,0.7357
NW_006803924.1,13500001,14250000,13863839,38,0.1155,0.0634,0.1162,0.3005,0.5007,0.4123,0.554,0.6362,0.654
NW_006803924.1,14250001,15000000,14613569,39,0.1371,0.0939,0.0807,0.3252,0.4595,0.4161,0.4886,0.6288,0.6647
NW_006803924.1,15000001,15750000,15430537,39,0.1081,0.088,0.14,0.3887,0.4093,0.458,0.6093,0.5475,0.6136
NW_006803924.1,15750001,16500000,16145536,34,0.0922,0.0507,0.0686,0.3187,0.7274,0.4827,0.6455,0.809,0.7887
NW_006803924.1,16500001,17250000,16910561,40,0.0938,0.0758,0.062,0.3353,0.4684,0.5958,0.6085,0.7252,0.8009
NW_006803925.1,2250001,3000000,2577617,30,0.179,0.0341,0.0244,0.3864,0.5142,0.4783,0.5802,0.6809,0.8898
NW_006803925.1,3000001,3750000,3347723,38,0.0597,0.0719,0.0629,0.3957,0.5221,0.4892,0.7251,0.7983,0.7671
NW_006803925.1,4500001,5250000,4863102,33,0.1065,0.1191,0.1351,0.2794,0.4175,0.4613,0.4375,0.5638,0.5805
NW_006803925.1,7500001,8250000,7943893,37,0.098,0.0879,0.063,0.2569,0.5122,0.4104,0.4814,0.7384,0.7003
NW_006803925.1,8250001,9000000,8573152,37,0.1366,0.0563,0.1028,0.2727,0.4849,0.5184,0.4902,0.6163,0.7438
NW_006803925.1,9000001,9750000,9412204,38,0.1079,0.0488,0.0885,0.3072,0.5461,0.5177,0.6059,0.706,0.7749
NW_006803925.1,9750001,10500000,10105321,41,0.1228,0.1296,0.0512,0.2781,0.5334,0.4279,0.3877,0.7298,0.6628
