scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1171443,34,0.0301,0.1417,0.0834,0.3226,0.4873,0.5541,0.5919,0.7996,0.6737
NW_006803924.1,1500001,2250000,1841773,37,0.1064,0.0982,0.0811,0.132,0.5274,0.5775,0.1326,0.7089,0.7412
NW_006803924.1,2250001,3000000,2651169,44,0.0895,0.0535,0.0657,0.398,0.6345,0.5409,0.7062,0.7907,0.8096
NW_006803924.1,3000001,3750000,3395346,33,0.1286,0.0821,0.0698,0.3685,0.366,0.5037,0.568,0.586,0.7478
NW_006803924.1,4500001,5250000,4852201,42,0.147,0.0738,0.0503,0.3941,0.4752,0.6195,0.5749,0.6676,0.8254
NW_006803924.1,6000001,6750000,6325798,36,0.0938,0.1214,0.0797,0.2379,0.5043,0.6097,0.3893,0.717,0.7272
NW_006803924.1,6750001,7500000,7157741,35,0.0424,0.0543,0.083,0.3494,0.5959,0.4482,0.7664,0.8174,0.7443
NW_006803924.1,8250001,9000000,8592082,32,0.0861,0.0202,0.0812,0.3159,0.5127,0.5028,0.7223,0.7297,0.8243
NW_006803924.1,9000001,9750000,9409478,36,0.0617,0.0346,0.0304,0.1882,0.6509,0.6872,0.6047,0.8735,0.9138
NW_006803924.1,9750001,10500000,10077994,33,0.0545,0.0559,0.0705,0.3606,0.4621,0.6258,0.7443,0.7708,0.8241
NW_006803924.1,10500001,11250000,10970869,33,0.0977,0.0218,0.0369,0.2649,0.5709,0.5319,0.6437,0.7975,0.9002
NW_006803924.1,11250001,12000000,11669801,39,0.1115,0.0632,0.0668,0.4011,0.4714,0.5296,0.6539,0.693,0.79
NW_006803924.1,12000001,12750000,12422450,32,0.1713,0.0321,0.0338,0.2472,0.4924,0.471,0.4295,0.6667,0.8749
NW_006803924.1,12750001,13500000,13119057,36,0.0865,0.0654,0.0942,0.2404,0.44,0.4356,0.5327,0.6707,0.7011
NW_006803924.1,13500001,14250000,13867680,35,0.1248,0.0431,0.0885,0.2924,0.5664,0.44,0.5664,0.6942,0.7496
NW_006803924.1,14250001,15000000,14625655,40,0.1367,0.0726,0.0711,0.2913,0.4472,0.3931,0.4841,0.6348,0.7017
NW_006803924.1,15000001,15750000,15423961,38,0.1121,0.0753,0.0764,0.3688,0.4516,0.4416,0.6072,0.6661,0.7173
NW_006803924.1,15750001,16500000,16121323,36,0.0878,0.068,0.0732,0.3179,0.6941,0.4244,0.6186,0.8005,0.7251
NW_006803924.1,16500001,17250000,16929132,39,0.0946,0.054,0.0379,0.3597,0.5195,0.6614,0.6691,0.7827,0.8758
NW_006803925.1,2250001,3000000,2603119,33,0.1611,0.054,0.0522,0.3793,0.4839,0.4305,0.5707,0.6505,0.789
NW_006803925.1,3000001,3750000,3357366,37,0.0623,0.097,0.0381,0.4314,0.5629,0.4941,0.6993,0.8433,0.7688
NW_006803925.1,4500001,5250000,4841960,31,0.1144,0.0851,0.0991,0.2958,0.4487,0.4716,0.5084,0.6277,0.6844
NW_006803925.1,6750001,7500000,7184591,31,0.1441,0.1341,0.0708,0.3795,0.4152,0.3242,0.4763,0.6012,0.5326
NW_006803925.1,7500001,8250000,7965527,36,0.0998,0.0298,0.0802,0.2551,0.5343,0.429,0.6071,0.7221,0.7816
NW_006803925.1,8250001,9000000,8566062,38,0.1335,0.0567,0.1026,0.2767,0.4586,0.5581,0.5012,0.6028,0.7597
NW_006803925.1,9000001,9750000,9404033,36,0.1157,0.0214,0.0776,0.3538,0.575,0.54,0.6866,0.7226,0.8392
NW_006803925.1,9750001,10500000,10094679,37,0.1316,0.1043,0.0537,0.2798,0.575,0.4567,0.4193,0.7327,0.7156
NW_006803925.1,10500001,11250000,10861483,36,0.135,0.1097,0.0878,0.3926,0.5366,0.4571,0.5375,0.6676,0.6563
NW_006803925.1,12000001,12750000,12355665,37,0.1574,0.0704,0.1287,0.294,0.4299,0.3674,0.4543,0.5134,0.586
NW_006803925.1,12750001,13500000,13166846,33,0.0819,0.1675,0.0707,0.332,0.5391,0.4649,0.4666,0.7615,0.6045
NW_006803925.1,13500001,14250000,13899368,36,0.1236,0.0788,0.1909,0.3406,0.4585,0.41,0.5547,0.5021,0.5179
NW_006803926.1,1,750000,351218,34,0.1082,0.0437,0.0592,0.2201,0.6447,0.7613,0.4995,0.7791,0.8789
NW_006803926.1,1500001,2250000,1918646,30,0.1278,0.0599,0.0391,0.315,0.4989,0.4592,0.5537,0.7239,0.8134
NW_006803926.1,2250001,3000000,2584854,32,0.0813,0.118,0.0684,0.3184,0.324,0.5255,0.5361,0.6366,0.7094
NW_006803926.1,3750001,4500000,4043873,32,0.0578,0.0285,0.103,0.3407,0.5549,0.4988,0.7839,0.7564,0.7761
NW_006803926.1,4500001,5250000,4853164,39,0.0777,0.087,0.0477,0.3412,0.5652,0.5365,0.6234,0.8084,0.7858
NW_006803926.1,5250001,6000000,5641502,34,0.133,0.0227,0.0673,0.18,0.6663,0.5629,0.4085,0.7484,0.8583
NW_006803926.1,6000001,6750000,6399126,47,0.0761,0.0896,0.0935,0.292,0.5327,0.4988,0.5706,0.7355,0.7007
NW_006803926.1,6750001,7500000,7103308,40,0.084,0.0672,0.0792,0.4048,0.4888,0.6085,0.6962,0.7242,0.7938
NW_006803926.1,8250001,9000000,8618440,34,0.1534,0.0897,0.0674,0.2713,0.4523,0.5355,0.3934,0.6197,0.7538
NW_006803926.1,9750001,10500000,10104309,42,0.065,0.1229,0.0578,0.2871,0.5643,0.5983,0.5197,0.8116,0.7474
NW_006803926.1,10500001,11250000,10831687,35,0.1574,0.0712,0.0547,0.3035,0.628,0.5558,0.4656,0.7215,0.8048
NW_006803926.1,11250001,12000000,11566564,40,0.0899,0.0724,0.1039,0.3241,0.4307,0.539,0.6117,0.6444,0.7291
NW_006803926.1,12000001,12750000,12427730,33,0.1075,0.0483,0.0859,0.2399,0.5883,0.5351,0.5226,0.728,0.786
NW_006803926.1,12750001,13500000,13122988,37,0.1241,0.0841,0.0729,0.359,0.4849,0.3632,0.5631,0.6738,0.6562
NW_006803927.1,1500001,2250000,1938876,34,0.1616,0.08,0.0965,0.3537,0.3772,0.3765,0.5035,0.503,0.6322
NW_006803927.1,3000001,3750000,3331341,32,0.0529,0.0652,0.0595,0.2923,0.5824,0.6413,0.6752,0.8313,0.8301
NW_006803927.1,3750001,4500000,4194351,44,0.1274,0.0791,0.0599,0.3791,0.4603,0.511,0.5843,0.6732,0.7697
NW_006803927.1,4500001,5250000,4869419,47,0.1016,0.1657,0.072,0.2834,0.4862,0.5108,0.3709,0.7078,0.6344
NW_006803927.1,5250001,6000000,5544546,37,0.1137,0.0708,0.1163,0.2714,0.5417,0.4842,0.5057,0.6614,0.6873
NW_006803927.1,6750001,7500000,7177965,35,0.0874,0.1517,0.0317,0.3707,0.5112,0.3916,0.5251,0.7997,0.6325
NW_006803927.1,7500001,8250000,7842245,36,0.1523,0.0326,0.076,0.2189,0.4752,0.4148,0.4184,0.6246,0.7774
NW_006803927.1,8250001,9000000,8658194,45,0.1502,0.0395,0.0893,0.4038,0.5198,0.5198,0.6316,0.6374,0.7882
NW_006803927.1,9750001,10500000,10124115,31,0.1018,0.0831,0.0506,0.2676,0.4046,0.4203,0.4992,0.6941,0.7356
NW_006803927.1,10500001,11250000,10861165,31,0.1428,0.0782,0.0502,0.3928,0.5191,0.3669,0.5734,0.6974,0.7128
NW_006803927.1,12000001,12750000,12399396,35,0.0657,0.0983,0.0995,0.2174,0.3826,0.4395,0.4651,0.6566,0.6445
NW_006803927.1,12750001,13500000,13188598,38,0.139,0.0998,0.1166,0.3789,0.4932,0.4812,0.5335,0.6008,0.6447
