scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1165714,34,0.03,0.0899,0.0615,0.3105,0.4952,0.5507,0.6874,0.8379,0.7676
NW_006803924.1,1500001,2250000,1836956,38,0.1043,0.0734,0.1056,0.1449,0.5134,0.5705,0.2494,0.672,0.7388
NW_006803924.1,2250001,3000000,2638393,44,0.0886,0.0477,0.0619,0.3697,0.623,0.5677,0.6996,0.7929,0.8312
NW_006803924.1,3000001,3750000,3397873,33,0.1308,0.0699,0.0613,0.3588,0.3687,0.5323,0.5755,0.599,0.7893
NW_006803924.1,4500001,5250000,4847054,39,0.1573,0.0496,0.0513,0.4058,0.501,0.6397,0.606,0.6669,0.8601
NW_006803924.1,6000001,6750000,6339920,36,0.0938,0.0872,0.0569,0.2374,0.4961,0.6274,0.4606,0.746,0.8021
NW_006803924.1,6750001,7500000,7132234,35,0.0424,0.0716,0.0531,0.3239,0.6084,0.4765,0.7115,0.8608,0.7777
NW_006803924.1,8250001,9000000,8582226,34,0.0846,0.0444,0.0803,0.2996,0.4914,0.4745,0.6574,0.7231,0.7768
NW_006803924.1,9000001,9750000,9407229,34,0.065,0.0611,0.0206,0.2181,0.6429,0.6924,0.5642,0.8807,0.8936
NW_006803924.1,9750001,10500000,10075543,34,0.0531,0.03,0.0623,0.3385,0.464,0.6292,0.79,0.7874,0.8692
NW_006803924.1,10500001,11250000,10967398,32,0.1005,0.0154,0.0373,0.2079,0.5811,0.5538,0.5764,0.7964,0.9133
NW_006803924.1,11250001,12000000,11662571,40,0.1096,0.052,0.0566,0.3864,0.4519,0.5366,0.6656,0.7002,0.8238
NW_006803924.1,12000001,12750000,12400866,33,0.1697,0.0559,0.0385,0.2712,0.471,0.4346,0.425,0.6497,0.8121
NW_006803924.1,12750001,13500000,13138857,35,0.0892,0.1092,0.0662,0.2726,0.4488,0.4622,0.4792,0.7154,0.692
NW_006803924.1,13500001,14250000,13863606,36,0.1212,0.0393,0.0923,0.2792,0.5467,0.4576,0.5661,0.6845,0.758
