scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1173889,35,0.0295,0.1438,0.1,0.3171,0.4876,0.5359,0.5833,0.7746,0.6413
NW_006803924.1,1500001,2250000,1827248,37,0.1071,0.0961,0.1095,0.138,0.5166,0.5236,0.1589,0.665,0.683
NW_006803924.1,2250001,3000000,2668750,49,0.0787,0.0639,0.0958,0.3289,0.5497,0.5275,0.6554,0.7362,0.7469
NW_006803924.1,3000001,3750000,3400530,33,0.1284,0.0757,0.0917,0.3706,0.3715,0.5127,0.5806,0.5556,0.7296
NW_006803924.1,4500001,5250000,4854177,40,0.153,0.0535,0.0941,0.3828,0.4458,0.5544,0.5877,0.5786,0.7741
NW_006803924.1,6000001,6750000,6326558,38,0.089,0.0931,0.1002,0.2271,0.4711,0.5489,0.4401,0.6768,0.7111
NW_006803924.1,6750001,7500000,7151017,41,0.0358,0.0759,0.1381,0.272,0.4718,0.3954,0.6709,0.6996,0.5865
NW_006803924.1,8250001,9000000,8600687,33,0.0852,0.0641,0.1327,0.3209,0.4549,0.4617,0.6345,0.6257,0.6603
NW_006803924.1,9000001,9750000,9409279,35,0.065,0.0824,0.0287,0.173,0.6408,0.6901,0.415,0.8697,0.8574
NW_006803924.1,9750001,10500000,10070574,32,0.0571,0.0423,0.102,0.3684,0.4848,0.6817,0.7716,0.7284,0.8165
NW_006803924.1,10500001,11250000,10969085,35,0.0925,0.0715,0.0732,0.2413,0.5246,0.4828,0.5054,0.7372,0.749
NW_006803924.1,11250001,12000000,11657050,42,0.1049,0.0596,0.0777,0.3647,0.4295,0.5147,0.6439,0.661,0.7738
NW_006803924.1,12000001,12750000,12406714,37,0.1508,0.0638,0.0842,0.2477,0.4632,0.4202,0.4079,0.6077,0.7111
NW_006803924.1,12750001,13500000,13150283,33,0.0961,0.0954,0.1028,0.2617,0.4601,0.5303,0.4769,0.6561,0.696
NW_006803924.1,13500001,14250000,13861276,39,0.1116,0.0923,0.1307,0.298,0.4777,0.3858,0.5029,0.6076,0.5641
NW_006803924.1,14250001,15000000,14600783,40,0.1303,0.0767,0.1058,0.2955,0.4711,0.3856,0.494,0.6115,0.6293
NW_006803924.1,15000001,15750000,15433595,39,0.1085,0.0981,0.1249,0.3706,0.3499,0.3951,0.5766,0.5126,0.5724
NW_006803924.1,15750001,16500000,16151200,35,0.0886,0.0473,0.0899,0.2973,0.7358,0.5281,0.6397,0.7921,0.779
NW_006803924.1,16500001,17250000,16931010,42,0.0875,0.1096,0.0513,0.3282,0.4478,0.6411,0.551,0.7416,0.7858
NW_006803925.1,2250001,3000000,2581568,30,0.1764,0.055,0.0534,0.3538,0.5356,0.4724,0.5199,0.6584,0.8025
NW_006803925.1,3000001,3750000,3357645,39,0.0584,0.112,0.0931,0.438,0.5476,0.4878,0.6855,0.7662,0.6641
NW_006803925.1,4500001,5250000,4866867,33,0.109,0.1099,0.1844,0.2587,0.4087,0.4341,0.4178,0.4845,0.5065
NW_006803925.1,7500001,8250000,7931058,35,0.1037,0.0436,0.104,0.2679,0.5423,0.3902,0.5811,0.6896,0.6929
NW_006803925.1,8250001,9000000,8573152,37,0.1366,0.0665,0.0978,0.2676,0.4562,0.479,0.4627,0.6035,0.7177
NW_006803925.1,9000001,9750000,9412204,38,0.1079,0.0529,0.097,0.3208,0.5437,0.472,0.6115,0.6939,0.736
NW_006803925.1,9750001,10500000,10102053,39,0.1243,0.1387,0.1158,0.2664,0.5385,0.4204,0.3507,0.6472,0.548
NW_006803925.1,10500001,11250000,10876075,37,0.1264,0.0814,0.1162,0.3832,0.5021,0.4601,0.5859,0.623,0.658
NW_006803925.1,12000001,12750000,12371996,37,0.1531,0.1181,0.1343,0.301,0.3927,0.4529,0.391,0.477,0.5768
NW_006803925.1,12750001,13500000,13175175,35,0.0782,0.2246,0.1087,0.3706,0.547,0.5141,0.4325,0.7187,0.5232
NW_006803925.1,13500001,14250000,13916953,36,0.1241,0.1232,0.1319,0.3766,0.4828,0.4068,0.5185,0.5934,0.5354
NW_006803925.1,15000001,15750000,15377853,30,0.0938,0.1338,0.1182,0.4825,0.4755,0.3917,0.6303,0.6473,0.526
NW_006803926.1,1,750000,355577,39,0.0974,0.0945,0.0935,0.1902,0.5332,0.6354,0.3409,0.7071,0.752
NW_006803926.1,750001,1500000,1110283,30,0.0737,0.0159,0.1045,0.3888,0.3612,0.5416,0.8017,0.6165,0.808
NW_006803926.1,1500001,2250000,1920906,32,0.1279,0.0909,0.0868,0.2589,0.4719,0.4027,0.4183,0.6413,0.6503
NW_006803926.1,2250001,3000000,2579375,32,0.0812,0.1386,0.1139,0.3083,0.3471,0.4105,0.4872,0.5738,0.5423
NW_006803926.1,3000001,3750000,3267814,30,0.0318,0.1073,0.1015,0.2514,0.5624,0.6683,0.5792,0.7966,0.7397
NW_006803926.1,3750001,4500000,4052430,35,0.054,0.0864,0.1143,0.3452,0.5257,0.4656,0.6734,0.7342,0.6571
NW_006803926.1,4500001,5250000,4845454,37,0.0797,0.076,0.055,0.3186,0.5365,0.5332,0.6195,0.7857,0.7899
NW_006803926.1,5250001,6000000,5639822,36,0.1242,0.0451,0.062,0.179,0.6126,0.5514,0.3699,0.746,0.8304
NW_006803926.1,6000001,6750000,6383451,47,0.0778,0.0945,0.1011,0.2523,0.5777,0.5759,0.5037,0.7418,0.7202
NW_006803926.1,6750001,7500000,7096156,43,0.078,0.0919,0.0425,0.3454,0.4561,0.6206,0.6174,0.7756,0.8126
NW_006803926.1,8250001,9000000,8612315,35,0.1425,0.1267,0.0736,0.2435,0.5009,0.5951,0.2985,0.6568,0.7223
NW_006803926.1,9750001,10500000,10111808,41,0.0671,0.092,0.0717,0.314,0.5683,0.5089,0.608,0.7909,0.7331
NW_006803926.1,10500001,11250000,10841811,36,0.1537,0.1294,0.0913,0.3345,0.5822,0.4804,0.4177,0.6638,0.6384
NW_006803926.1,11250001,12000000,11579901,37,0.0943,0.0735,0.1198,0.2785,0.477,0.5434,0.5497,0.6453,0.7087
NW_006803926.1,12000001,12750000,12410337,36,0.0992,0.0588,0.1185,0.2231,0.5078,0.4851,0.4898,0.6586,0.7018
NW_006803926.1,12750001,13500000,13155794,42,0.1118,0.0839,0.1172,0.2965,0.4539,0.3254,0.5165,0.6093,0.5406
NW_006803926.1,14250001,15000000,14595948,30,0.0852,0.085,0.0808,0.2935,0.3278,0.3143,0.563,0.6081,0.5949
NW_006803927.1,1,750000,411911,31,0.1311,0.0189,0.148,0.2147,0.5517,0.4696,0.4951,0.6086,0.7089
NW_006803927.1,1500001,2250000,1938834,34,0.1616,0.0943,0.0795,0.3686,0.3397,0.3604,0.4974,0.489,0.6235
NW_006803927.1,3000001,3750000,3343384,35,0.0497,0.0882,0.0856,0.2943,0.4964,0.589,0.6325,0.7694,0.7526
NW_006803927.1,3750001,4500000,4182425,46,0.122,0.0834,0.0914,0.3365,0.4351,0.4856,0.5449,0.6182,0.7056
NW_006803927.1,4500001,5250000,4863146,47,0.1005,0.1212,0.0796,0.2961,0.4874,0.4284,0.468,0.6991,0.6322
NW_006803927.1,5250001,6000000,5584841,37,0.118,0.0411,0.13,0.2906,0.5532,0.4404,0.5826,0.6456,0.6859
NW_006803927.1,6000001,6750000,6388402,31,0.1313,0.0435,0.1504,0.3016,0.3484,0.2883,0.5632,0.4368,0.5095
NW_006803927.1,6750001,7500000,7143007,38,0.08,0.1331,0.1033,0.3721,0.4679,0.3704,0.5674,0.6837,0.529
NW_006803927.1,7500001,8250000,7841281,34,0.1546,0.0267,0.1094,0.2189,0.5158,0.3998,0.4266,0.6047,0.7195
NW_006803927.1,8250001,9000000,8659408,45,0.1486,0.1066,0.1023,0.3908,0.4903,0.509,0.5206,0.6049,0.671
NW_006803927.1,10500001,11250000,10850249,30,0.1443,0.0777,0.0539,0.4035,0.4961,0.43,0.581,0.6783,0.7444
NW_006803927.1,12000001,12750000,12389128,40,0.0581,0.0873,0.0864,0.2181,0.3441,0.4287,0.513,0.6644,0.6745
NW_006803927.1,12750001,13500000,13210527,40,0.127,0.1452,0.14,0.4117,0.4768,0.5025,0.5159,0.575,0.5706
NW_006803927.1,13500001,14250000,13907924,33,0.1289,0.0883,0.1093,0.2214,0.3552,0.4194,0.3536,0.5106,0.6307
NW_006803928.1,1,750000,375041,37,0.0925,0.1209,0.1072,0.2574,0.4051,0.4625,0.4262,0.6166,0.6165
NW_006803928.1,750001,1500000,1095193,30,0.043,0.0501,0.1756,0.2561,0.4315,0.5179,0.7034,0.6082,0.654
NW_006803928.1,2250001,3000000,2632404,34,0.1246,0.0606,0.1156,0.3027,0.5308,0.4931,0.5442,0.6428,0.7075
NW_006803928.1,3000001,3750000,3408237,31,0.0922,0.0455,0.0722,0.3278,0.6139,0.5578,0.6644,0.7729,0.8169
NW_006803928.1,4500001,5250000,4877607,35,0.0676,0.0783,0.1222,0.2124,0.458,0.5396,0.5015,0.6682,0.6976
NW_006803928.1,5250001,6000000,5677433,32,0.0906,0.1268,0.0799,0.2114,0.4406,0.4796,0.3321,0.6869,0.6572
NW_006803928.1,8250001,9000000,8629432,38,0.0665,0.063,0.0745,0.2915,0.5789,0.7048,0.6482,0.7914,0.8297
NW_006803928.1,9000001,9750000,9369402,30,0.1107,0.0603,0.0789,0.3767,0.5239,0.4439,0.6419,0.7044,0.739
NW_006803928.1,9750001,10500000,10089725,34,0.079,0.0444,0.1591,0.2766,0.5979,0.4809,0.6471,0.6792,0.6623
NW_006803928.1,10500001,11250000,10888648,35,0.098,0.0669,0.1304,0.3528,0.3997,0.3695,0.6331,0.5682,0.591
NW_006803928.1,11250001,12000000,11561093,35,0.1094,0.0826,0.1048,0.4063,0.4099,0.5002,0.6298,0.5981,0.6955
NW_006803928.1,12000001,12750000,12322359,37,0.1232,0.0936,0.0901,0.2906,0.3555,0.3752,0.4694,0.5513,0.6188
NW_006803929.1,1,750000,394299,33,0.0816,0.1595,0.0603,0.1867,0.4924,0.507,0.2241,0.7576,0.6554
NW_006803929.1,750001,1500000,1138911,34,0.0649,0.0964,0.1055,0.2539,0.4576,0.4904,0.5307,0.6971,0.67
NW_006803929.1,1500001,2250000,1865397,40,0.0718,0.0926,0.1013,0.2654,0.3967,0.5007,0.54,0.6536,0.6868
NW_006803929.1,5250001,6000000,5611580,30,0.1058,0.117,0.1139,0.218,0.3743,0.3176,0.3351,0.559,0.4797
