scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1192710,35,0.0286,0.0764,0.1317,0.3018,0.4802,0.5537,0.7142,0.7243,0.6946
NW_006803924.1,1500001,2250000,1834836,41,0.0995,0.0624,0.1441,0.1428,0.4739,0.4961,0.2869,0.6033,0.667
NW_006803924.1,2250001,3000000,2657792,48,0.0804,0.0605,0.0978,0.3447,0.5478,0.5385,0.672,0.7305,0.7534
NW_006803924.1,3000001,3750000,3377730,35,0.1186,0.0408,0.1218,0.3366,0.3725,0.5111,0.6292,0.525,0.7355
NW_006803924.1,4500001,5250000,4839474,42,0.1422,0.0476,0.122,0.3649,0.4298,0.5595,0.5996,0.5426,0.7466
NW_006803924.1,6000001,6750000,6327606,39,0.0875,0.0979,0.1222,0.2214,0.4303,0.5229,0.4223,0.6203,0.6638
NW_006803924.1,6750001,7500000,7140271,42,0.0354,0.0734,0.1544,0.2908,0.4397,0.4073,0.6958,0.6566,0.5754
NW_006803924.1,8250001,9000000,8589784,31,0.0889,0.0213,0.132,0.3217,0.4905,0.4627,0.718,0.6443,0.7261
NW_006803924.1,9000001,9750000,9398237,36,0.0625,0.0409,0.0389,0.1869,0.5922,0.6464,0.5793,0.8491,0.8889
NW_006803924.1,9750001,10500000,10050154,32,0.0582,0.025,0.1266,0.3765,0.4446,0.649,0.8092,0.6674,0.7992
NW_006803924.1,10500001,11250000,10967398,32,0.1005,0.0176,0.0799,0.2188,0.5345,0.4812,0.5873,0.7216,0.8236
NW_006803924.1,11250001,12000000,11654036,41,0.1064,0.0598,0.0544,0.3606,0.4352,0.5239,0.6372,0.6989,0.8113
NW_006803924.1,12000001,12750000,12407983,40,0.1372,0.0579,0.084,0.2143,0.4566,0.4258,0.3865,0.6222,0.7246
NW_006803924.1,12750001,13500000,13128240,33,0.0971,0.1103,0.1021,0.2829,0.4263,0.4619,0.4765,0.6333,0.6381
NW_006803924.1,13500001,14250000,13855742,39,0.1131,0.076,0.152,0.2916,0.4771,0.3737,0.5231,0.5777,0.5453
NW_006803924.1,14250001,15000000,14602758,43,0.1233,0.082,0.0957,0.2898,0.4056,0.3936,0.4897,0.5873,0.6434
NW_006803924.1,15000001,15750000,15423315,37,0.1163,0.0792,0.1129,0.4187,0.3692,0.3881,0.6335,0.539,0.6154
NW_006803924.1,15750001,16500000,16132888,40,0.0773,0.0579,0.1208,0.262,0.6462,0.4737,0.602,0.744,0.6935
NW_006803924.1,16500001,17250000,16908720,40,0.0915,0.0321,0.0679,0.3274,0.5209,0.6823,0.6936,0.7446,0.8694
NW_006803925.1,2250001,3000000,2581506,32,0.1679,0.0912,0.0531,0.3533,0.469,0.4473,0.4762,0.6307,0.7323
NW_006803925.1,3000001,3750000,3358511,39,0.0592,0.0657,0.1072,0.3664,0.527,0.464,0.7191,0.7373,0.6968
NW_006803925.1,4500001,5250000,4853670,34,0.1075,0.0995,0.1941,0.2603,0.4108,0.451,0.4436,0.4758,0.5217
NW_006803925.1,7500001,8250000,7935007,38,0.0941,0.0809,0.1436,0.2566,0.5173,0.4123,0.5043,0.6382,0.5845
NW_006803925.1,8250001,9000000,8556923,36,0.1391,0.0654,0.1163,0.2949,0.4295,0.471,0.4979,0.5543,0.6878
NW_006803925.1,9000001,9750000,9389038,34,0.1231,0.0128,0.1168,0.358,0.5702,0.496,0.692,0.6639,0.7779
NW_006803925.1,9750001,10500000,10103216,41,0.1183,0.0772,0.1511,0.2558,0.4934,0.4239,0.4598,0.5836,0.5882
NW_006803925.1,10500001,11250000,10874878,39,0.1213,0.0509,0.1041,0.3335,0.4595,0.3865,0.6021,0.6182,0.6773
NW_006803925.1,11250001,12000000,11658976,30,0.1314,0.0629,0.1954,0.2761,0.3881,0.36,0.4922,0.4199,0.4848
NW_006803925.1,12000001,12750000,12362058,37,0.1531,0.0543,0.1752,0.2821,0.3439,0.3737,0.4752,0.3657,0.5429
NW_006803925.1,12750001,13500000,13171041,34,0.08,0.145,0.1128,0.3218,0.5732,0.5757,0.4948,0.7225,0.646
NW_006803925.1,13500001,14250000,13907187,37,0.1191,0.0942,0.2316,0.3471,0.427,0.339,0.5426,0.4303,0.3625
NW_006803925.1,15000001,15750000,15396704,32,0.0913,0.1468,0.1382,0.4667,0.4108,0.3261,0.6057,0.5758,0.4041
NW_006803926.1,1,750000,357120,41,0.0918,0.0707,0.1237,0.1765,0.5123,0.5953,0.3815,0.6639,0.7295
NW_006803926.1,1500001,2250000,1940883,31,0.13,0.06,0.0735,0.2807,0.4942,0.4354,0.507,0.6699,0.744
NW_006803926.1,2250001,3000000,2573920,32,0.0779,0.1277,0.1008,0.3388,0.3024,0.476,0.5471,0.5564,0.6249
NW_006803926.1,3000001,3750000,3245752,32,0.0299,0.0738,0.0943,0.2566,0.5285,0.6696,0.675,0.7981,0.7857
NW_006803926.1,3750001,4500000,4043923,31,0.0602,0.0231,0.1004,0.349,0.564,0.5333,0.7951,0.7602,0.8008
NW_006803926.1,4500001,5250000,4855060,38,0.0791,0.0706,0.0453,0.3342,0.5597,0.5963,0.6457,0.808,0.8302
NW_006803926.1,5250001,6000000,5647124,38,0.1183,0.0415,0.0839,0.1688,0.5834,0.5391,0.3695,0.7151,0.7999
NW_006803926.1,6000001,6750000,6379085,51,0.0707,0.0539,0.114,0.2666,0.5417,0.5072,0.6332,0.7192,0.7264
NW_006803926.1,6750001,7500000,7106970,44,0.0749,0.0545,0.1063,0.3421,0.4274,0.5891,0.693,0.6617,0.7691
NW_006803926.1,8250001,9000000,8626010,35,0.1465,0.0745,0.0644,0.2482,0.4586,0.5392,0.396,0.638,0.7807
NW_006803926.1,9000001,9750000,9387093,30,0.0627,0.0634,0.1346,0.2973,0.5289,0.5449,0.6616,0.6965,0.7033
NW_006803926.1,9750001,10500000,10116367,42,0.065,0.0777,0.0603,0.3025,0.5171,0.5176,0.6302,0.7924,0.7739
NW_006803926.1,10500001,11250000,10848746,37,0.1465,0.0795,0.0777,0.3368,0.5593,0.4627,0.5103,0.6774,0.72
NW_006803926.1,11250001,12000000,11568610,42,0.0826,0.0684,0.1147,0.3089,0.4139,0.4773,0.6194,0.6271,0.6892
NW_006803926.1,12000001,12750000,12412837,37,0.0934,0.0498,0.1214,0.2173,0.5146,0.52,0.5171,0.6662,0.7277
NW_006803926.1,12750001,13500000,13119404,42,0.1132,0.0736,0.091,0.3382,0.4133,0.3373,0.5798,0.6159,0.6199
NW_006803926.1,13500001,14250000,13851691,31,0.1199,0.0782,0.0661,0.3334,0.4493,0.2907,0.5545,0.6685,0.6146
NW_006803927.1,1,750000,421729,32,0.1269,0.0284,0.1393,0.2465,0.5496,0.4989,0.5337,0.6223,0.7227
NW_006803927.1,1500001,2250000,1924389,34,0.1594,0.1039,0.1279,0.3367,0.3475,0.3402,0.4505,0.4274,0.5045
NW_006803927.1,3000001,3750000,3331383,33,0.0523,0.073,0.1092,0.302,0.5244,0.5869,0.6678,0.743,0.7412
NW_006803927.1,3750001,4500000,4166390,49,0.1149,0.0661,0.1275,0.3493,0.3906,0.4718,0.6007,0.5392,0.671
NW_006803927.1,4500001,5250000,4878551,47,0.1036,0.1119,0.1189,0.3001,0.5117,0.5134,0.4845,0.6545,0.6448
NW_006803927.1,5250001,6000000,5590959,35,0.1231,0.0456,0.1356,0.2968,0.5574,0.4726,0.57,0.6353,0.6894
NW_006803927.1,6000001,6750000,6410228,31,0.1323,0.0412,0.1378,0.3345,0.3985,0.3387,0.6005,0.5065,0.5944
NW_006803927.1,6750001,7500000,7161407,37,0.0834,0.0913,0.1265,0.3864,0.4956,0.4134,0.6431,0.6621,0.5953
NW_006803927.1,7500001,8250000,7846984,31,0.1715,0.0596,0.0783,0.2637,0.5363,0.4386,0.4028,0.6341,0.7383
NW_006803927.1,8250001,9000000,8667593,45,0.1502,0.0391,0.1175,0.4117,0.4926,0.5646,0.6381,0.5853,0.7658
NW_006803927.1,9750001,10500000,10126539,30,0.1048,0.0756,0.0887,0.2551,0.4334,0.4884,0.4905,0.6468,0.7225
NW_006803927.1,10500001,11250000,10864855,32,0.1371,0.1178,0.073,0.379,0.4468,0.3982,0.5095,0.6314,0.6255
NW_006803927.1,12000001,12750000,12415207,36,0.0657,0.085,0.1071,0.2195,0.3327,0.4404,0.5017,0.6002,0.6537
NW_006803927.1,12750001,13500000,13201451,42,0.1241,0.0747,0.1838,0.3654,0.4512,0.414,0.5848,0.5041,0.537
NW_006803927.1,13500001,14250000,13916741,33,0.1289,0.1031,0.1942,0.2462,0.3754,0.4275,0.3713,0.4106,0.4967
NW_006803927.1,14250001,15000000,14565824,33,0.102,0.0779,0.1962,0.1421,0.4021,0.3694,0.2339,0.4717,0.4716
