scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1190610,33,0.0316,0.169,0.0847,0.3433,0.4851,0.5286,0.5605,0.7945,0.625
NW_006803924.1,1500001,2250000,1830784,36,0.1113,0.0865,0.0956,0.1195,0.5195,0.5516,0.0986,0.679,0.7269
NW_006803924.1,2250001,3000000,2654671,48,0.0793,0.029,0.118,0.3276,0.5892,0.5131,0.7268,0.7236,0.759
NW_006803924.1,3000001,3750000,3410667,36,0.1142,0.0909,0.1102,0.3156,0.3119,0.4397,0.5224,0.4837,0.6397
NW_006803924.1,4500001,5250000,4841753,39,0.1591,0.0424,0.0936,0.4456,0.4599,0.5531,0.6431,0.5815,0.7896
NW_006803924.1,6000001,6750000,6353368,41,0.0817,0.0886,0.1111,0.1882,0.4686,0.5393,0.3891,0.6702,0.6985
NW_006803924.1,6750001,7500000,7151373,35,0.0423,0.0643,0.1195,0.3553,0.5579,0.4053,0.749,0.7564,0.6423
NW_006803924.1,8250001,9000000,8596481,37,0.0748,0.0542,0.1468,0.2852,0.4601,0.4559,0.643,0.6239,0.6506
NW_006803924.1,9000001,9750000,9413431,34,0.0677,0.0436,0.0604,0.2069,0.6699,0.7357,0.5886,0.8326,0.8737
NW_006803924.1,9750001,10500000,10066115,32,0.0561,0.042,0.0663,0.3404,0.51,0.6474,0.7578,0.7943,0.8523
NW_006803924.1,10500001,11250000,10957283,38,0.0857,0.0491,0.0906,0.2249,0.481,0.4546,0.5516,0.701,0.7436
NW_006803924.1,11250001,12000000,11681559,38,0.1179,0.1023,0.0719,0.4206,0.4645,0.5675,0.5975,0.6721,0.7438
NW_006803924.1,12000001,12750000,12403724,33,0.1679,0.0261,0.0703,0.2478,0.4869,0.4463,0.4498,0.619,0.8129
NW_006803924.1,12750001,13500000,13122341,35,0.0899,0.1204,0.0925,0.2864,0.4439,0.5042,0.4757,0.6706,0.6629
NW_006803924.1,13500001,14250000,13869061,40,0.1094,0.0799,0.1498,0.272,0.4804,0.395,0.4965,0.5876,0.5622
NW_006803924.1,14250001,15000000,14595333,44,0.1195,0.0799,0.0976,0.261,0.3931,0.3555,0.4599,0.5798,0.6126
NW_006803924.1,15000001,15750000,15425015,37,0.1164,0.053,0.1642,0.4004,0.439,0.42,0.6625,0.5285,0.6014
NW_006803924.1,15750001,16500000,16151200,35,0.0886,0.0414,0.0891,0.273,0.7091,0.5063,0.6272,0.786,0.7804
NW_006803924.1,16500001,17250000,16925558,39,0.0942,0.0315,0.0602,0.3458,0.4716,0.6268,0.7031,0.7289,0.8696
NW_006803925.1,1500001,2250000,1893841,32,0.0348,0.0849,0.0778,0.1988,0.4621,0.3961,0.5501,0.7915,0.6707
