scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1178827,36,0.0281,0.1005,0.0911,0.2792,0.4392,0.4787,0.6376,0.7702,0.6778
NW_006803924.1,1500001,2250000,1834403,38,0.1044,0.0622,0.1143,0.1296,0.5343,0.5401,0.2262,0.6716,0.7294
NW_006803924.1,2250001,3000000,2651238,48,0.0794,0.0446,0.0927,0.335,0.5702,0.5017,0.6987,0.7476,0.7685
NW_006803924.1,3000001,3750000,3387444,38,0.1078,0.0953,0.1033,0.3333,0.3046,0.4699,0.5458,0.4981,0.6626
NW_006803924.1,4500001,5250000,4847597,42,0.1463,0.051,0.0953,0.3768,0.4727,0.5629,0.5975,0.6052,0.7789
NW_006803924.1,6000001,6750000,6351573,39,0.0862,0.0709,0.1056,0.2088,0.4885,0.6077,0.466,0.683,0.756
NW_006803924.1,6750001,7500000,7156145,40,0.0367,0.0817,0.1188,0.29,0.5073,0.3886,0.6723,0.7441,0.6023
NW_006803924.1,8250001,9000000,8589487,37,0.0759,0.052,0.0697,0.2845,0.4473,0.454,0.6448,0.7304,0.7728
NW_006803924.1,9000001,9750000,9416392,36,0.063,0.0618,0.0658,0.1736,0.6312,0.6569,0.4841,0.8224,0.8303
NW_006803924.1,9750001,10500000,10085109,32,0.0561,0.033,0.0694,0.3459,0.4867,0.6537,0.7808,0.7805,0.8609
NW_006803924.1,10500001,11250000,10964305,35,0.092,0.0181,0.0894,0.2246,0.5227,0.5184,0.6183,0.7148,0.8198
NW_006803924.1,11250001,12000000,11665874,36,0.1224,0.0296,0.0767,0.4135,0.4931,0.565,0.7003,0.6754,0.8353
NW_006803924.1,12000001,12750000,12406492,34,0.1633,0.0555,0.067,0.2648,0.4755,0.4274,0.4279,0.6222,0.7589
NW_006803924.1,12750001,13500000,13142757,36,0.0877,0.0897,0.1058,0.2545,0.4462,0.4827,0.4958,0.6553,0.6746
NW_006803924.1,13500001,14250000,13872609,39,0.1116,0.0531,0.1423,0.2742,0.4863,0.4178,0.5507,0.5983,0.633
NW_006803924.1,14250001,15000000,14604027,41,0.1299,0.0969,0.0907,0.3166,0.4391,0.4354,0.4853,0.6107,0.6571
NW_006803924.1,15000001,15750000,15430537,39,0.1081,0.0846,0.1244,0.4241,0.4039,0.4323,0.6416,0.5656,0.6228
NW_006803924.1,15750001,16500000,16132532,38,0.0815,0.0395,0.0959,0.2374,0.6581,0.4863,0.6061,0.7716,0.7649
NW_006803924.1,16500001,17250000,16927989,38,0.0965,0.0745,0.031,0.3529,0.4877,0.6609,0.622,0.7777,0.8584
NW_006803925.1,1,750000,375221,30,0.0588,0.079,0.0214,0.3134,0.5628,0.6223,0.6513,0.8727,0.857
NW_006803925.1,2250001,3000000,2591991,34,0.161,0.0284,0.072,0.3371,0.4633,0.397,0.5739,0.6105,0.7843
NW_006803925.1,3000001,3750000,3356929,37,0.0619,0.0672,0.0437,0.4062,0.536,0.5251,0.7358,0.8281,0.8168
NW_006803925.1,4500001,5250000,4869170,34,0.1039,0.086,0.1123,0.2419,0.41,0.4009,0.4489,0.595,0.6156
NW_006803925.1,5250001,6000000,5632003,32,0.0887,0.0675,0.0943,0.3708,0.4641,0.5296,0.6638,0.6819,0.7449
NW_006803925.1,6750001,7500000,7184364,32,0.1389,0.0934,0.0875,0.3972,0.4309,0.3903,0.5602,0.5963,0.6357
NW_006803925.1,7500001,8250000,7941064,41,0.0877,0.0582,0.1238,0.2111,0.496,0.3954,0.4992,0.6601,0.6377
NW_006803925.1,8250001,9000000,8564077,40,0.1284,0.0324,0.1479,0.2546,0.4296,0.4645,0.5327,0.5261,0.6861
NW_006803925.1,9000001,9750000,9412204,38,0.1079,0.0456,0.1003,0.3299,0.5287,0.5011,0.6346,0.6823,0.7555
NW_006803925.1,9750001,10500000,10104851,40,0.1234,0.0962,0.07,0.2655,0.5312,0.4564,0.4273,0.7028,0.7027
NW_006803925.1,10500001,11250000,10864029,36,0.135,0.1023,0.0872,0.3956,0.5287,0.4318,0.5513,0.6643,0.6519
NW_006803925.1,11250001,12000000,11666201,31,0.1254,0.0882,0.1765,0.2741,0.3932,0.3453,0.4519,0.4578,0.4585
NW_006803925.1,12000001,12750000,12364130,38,0.1519,0.1136,0.1521,0.2865,0.4161,0.3606,0.3789,0.4777,0.4743
NW_006803925.1,12750001,13500000,13153336,33,0.0802,0.1698,0.12,0.333,0.5215,0.5192,0.4668,0.689,0.5762
NW_006803925.1,13500001,14250000,13895481,38,0.1182,0.0921,0.1287,0.3468,0.4644,0.435,0.5474,0.5925,0.6075
NW_006803925.1,15000001,15750000,15387861,30,0.0933,0.198,0.1249,0.4974,0.4558,0.3642,0.5597,0.6258,0.3978
NW_006803926.1,1,750000,359233,40,0.0932,0.0692,0.0811,0.1922,0.5592,0.6423,0.4183,0.7403,0.7988
NW_006803926.1,750001,1500000,1110111,31,0.0712,0.028,0.1373,0.3519,0.3048,0.4688,0.7624,0.5031,0.7109
NW_006803926.1,1500001,2250000,1900659,36,0.1052,0.0803,0.0576,0.2581,0.4025,0.3912,0.484,0.6749,0.7109
NW_006803926.1,2250001,3000000,2572007,33,0.0774,0.0934,0.1238,0.3064,0.3707,0.4895,0.5768,0.5857,0.6487
NW_006803926.1,3750001,4500000,4054685,33,0.055,0.0572,0.0857,0.3499,0.5285,0.4983,0.7339,0.7742,0.7588
NW_006803926.1,4500001,5250000,4851947,40,0.075,0.0917,0.0618,0.3373,0.5208,0.5251,0.616,0.7769,0.7547
NW_006803926.1,5250001,6000000,5632576,37,0.1222,0.0334,0.1144,0.1581,0.6131,0.5471,0.3521,0.6876,0.7713
NW_006803926.1,6000001,6750000,6390428,51,0.0716,0.0741,0.0863,0.2632,0.5275,0.5332,0.5788,0.7493,0.7482
NW_006803926.1,6750001,7500000,7122473,39,0.0873,0.0601,0.0996,0.3601,0.4979,0.5698,0.6717,0.695,0.7636
NW_006803926.1,8250001,9000000,8609759,36,0.1367,0.0738,0.0793,0.2454,0.4167,0.4911,0.4119,0.6007,0.7402
NW_006803926.1,9000001,9750000,9380883,30,0.0629,0.0474,0.155,0.2765,0.5514,0.5389,0.6787,0.6812,0.6947
NW_006803926.1,9750001,10500000,10111926,42,0.065,0.0772,0.0988,0.2787,0.5525,0.5351,0.606,0.7516,0.7279
NW_006803926.1,10500001,11250000,10866312,38,0.1438,0.0954,0.1017,0.3072,0.5616,0.4847,0.4523,0.653,0.6735
NW_006803926.1,11250001,12000000,11558430,39,0.0903,0.0517,0.1387,0.3153,0.3944,0.4991,0.6441,0.5627,0.6907
NW_006803926.1,12000001,12750000,12432284,38,0.0927,0.0738,0.083,0.231,0.4864,0.427,0.483,0.7048,0.7007
NW_006803926.1,12750001,13500000,13143084,40,0.1168,0.0507,0.0833,0.3162,0.4498,0.3722,0.5937,0.6479,0.7058
NW_006803926.1,13500001,14250000,13843702,31,0.1199,0.1086,0.0859,0.3698,0.4455,0.4361,0.5407,0.6366,0.647
NW_006803926.1,14250001,15000000,14570841,31,0.0842,0.0632,0.0984,0.3188,0.3085,0.3243,0.6364,0.556,0.6133
NW_006803927.1,1,750000,397692,30,0.1335,0.0398,0.0791,0.2418,0.57,0.4883,0.4851,0.6966,0.7915
NW_006803927.1,1500001,2250000,1933884,37,0.152,0.0997,0.0987,0.3763,0.3243,0.355,0.5117,0.4552,0.5759
NW_006803927.1,3000001,3750000,3314485,36,0.0469,0.086,0.1033,0.2834,0.5028,0.5556,0.6322,0.7499,0.7193
NW_006803927.1,3750001,4500000,4189798,46,0.1231,0.0622,0.0822,0.3668,0.4418,0.4761,0.6091,0.6349,0.7465
NW_006803927.1,4500001,5250000,4869246,46,0.1001,0.1283,0.0883,0.2913,0.483,0.481,0.4495,0.6848,0.6443
NW_006803927.1,5250001,6000000,5551781,36,0.1197,0.0526,0.1111,0.2747,0.5327,0.5001,0.5353,0.6555,0.729
NW_006803927.1,6000001,6750000,6397935,33,0.1214,0.0544,0.1305,0.3009,0.3262,0.2789,0.5604,0.4556,0.5149
NW_006803927.1,6750001,7500000,7166262,34,0.0898,0.1085,0.0791,0.4083,0.5125,0.3686,0.6214,0.7275,0.6066
NW_006803927.1,7500001,8250000,7857758,33,0.1659,0.05,0.1022,0.2467,0.5095,0.468,0.4036,0.5958,0.7305
NW_006803927.1,8250001,9000000,8645434,47,0.1457,0.0524,0.0965,0.4007,0.478,0.518,0.6158,0.6079,0.7582
NW_006803927.1,9750001,10500000,10158531,32,0.1011,0.0912,0.0634,0.2449,0.3854,0.4486,0.4488,0.6599,0.7166
NW_006803927.1,12000001,12750000,12408436,35,0.0658,0.1109,0.1341,0.2593,0.3876,0.4843,0.5047,0.6024,0.6085
NW_006803927.1,12750001,13500000,13195446,43,0.12,0.1014,0.1163,0.3847,0.4414,0.4741,0.5657,0.5902,0.6385
NW_006803927.1,13500001,14250000,13919920,34,0.1217,0.0674,0.1097,0.1998,0.3305,0.3581,0.3695,0.4942,0.6157
NW_006803927.1,14250001,15000000,14562130,30,0.1103,0.0462,0.2094,0.1448,0.3892,0.3551,0.3093,0.4301,0.4835
NW_006803928.1,1,750000,369395,37,0.0918,0.1219,0.0826,0.2548,0.3865,0.4624,0.4215,0.6437,0.6496
NW_006803928.1,2250001,3000000,2625813,40,0.1083,0.0625,0.0899,0.2403,0.4525,0.4786,0.4885,0.6524,0.7354
NW_006803928.1,4500001,5250000,4891644,34,0.0724,0.0437,0.112,0.2073,0.4624,0.5127,0.5752,0.6789,0.7462
NW_006803928.1,5250001,6000000,5679741,34,0.0832,0.1164,0.0938,0.2157,0.4019,0.4769,0.3792,0.6507,0.6506
NW_006803928.1,6750001,7500000,7072363,30,0.0725,0.0788,0.0529,0.232,0.5525,0.6141,0.521,0.8043,0.8143
NW_006803928.1,7500001,8250000,7880818,32,0.0775,0.1156,0.0957,0.3771,0.4174,0.4633,0.6046,0.6678,0.6405
NW_006803928.1,8250001,9000000,8630061,40,0.0628,0.029,0.0776,0.2614,0.5501,0.6683,0.712,0.7826,0.8586
NW_006803928.1,9000001,9750000,9368280,30,0.114,0.0868,0.0735,0.3834,0.5011,0.4463,0.5974,0.6957,0.7062
NW_006803928.1,9750001,10500000,10075062,34,0.0772,0.0608,0.1418,0.3041,0.5774,0.4731,0.6421,0.6922,0.6589
NW_006803928.1,10500001,11250000,10881182,35,0.096,0.0629,0.105,0.3637,0.4159,0.3693,0.6533,0.6229,0.6415
NW_006803928.1,11250001,12000000,11551642,34,0.1128,0.0669,0.0863,0.4264,0.4078,0.456,0.6636,0.6198,0.7228
NW_006803928.1,12000001,12750000,12342270,33,0.1379,0.0541,0.0801,0.3214,0.376,0.3566,0.5528,0.5633,0.6943
NW_006803928.1,12750001,13500000,13069325,32,0.0986,0.1289,0.0645,0.4111,0.4486,0.4406,0.5792,0.7033,0.6518
NW_006803929.1,1,750000,405359,36,0.0755,0.1256,0.1007,0.1836,0.4683,0.5146,0.3029,0.6944,0.6512
NW_006803929.1,750001,1500000,1147278,32,0.0707,0.1077,0.1026,0.2718,0.5242,0.5356,0.5185,0.7266,0.683
NW_006803929.1,1500001,2250000,1849163,41,0.0706,0.0739,0.1285,0.245,0.4445,0.559,0.5574,0.6459,0.7043
NW_006803929.1,6000001,6750000,6440559,35,0.0823,0.0543,0.1658,0.1817,0.4364,0.37,0.4663,0.5699,0.5542
