scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1172347,37,0.027,0.1377,0.0971,0.2966,0.4549,0.5319,0.578,0.7691,0.6501
NW_006803924.1,1500001,2250000,1832476,42,0.0954,0.0905,0.1528,0.1355,0.4768,0.5093,0.1943,0.5994,0.6265
NW_006803924.1,2250001,3000000,2650779,48,0.0802,0.0498,0.0954,0.3239,0.5658,0.5134,0.677,0.7413,0.7616
NW_006803924.1,3000001,3750000,3386038,36,0.1174,0.0706,0.1321,0.319,0.325,0.4431,0.5574,0.4579,0.6396
NW_006803924.1,4500001,5250000,4844193,42,0.1445,0.0237,0.1243,0.379,0.4383,0.5226,0.6486,0.5434,0.7613
NW_006803924.1,6000001,6750000,6336879,38,0.0888,0.1066,0.1065,0.2238,0.4718,0.5925,0.4046,0.6685,0.7059
NW_006803924.1,6750001,7500000,7155342,37,0.0406,0.0835,0.1138,0.2866,0.544,0.4286,0.6558,0.7609,0.6377
NW_006803924.1,8250001,9000000,8594696,35,0.081,0.0585,0.1132,0.3331,0.5001,0.5399,0.6653,0.6861,0.7357
NW_006803924.1,9000001,9750000,9409948,35,0.0637,0.0916,0.0621,0.1771,0.5689,0.613,0.4026,0.809,0.7859
NW_006803924.1,9750001,10500000,10050384,33,0.0554,0.0541,0.0917,0.3498,0.4834,0.6343,0.7394,0.7458,0.8021
NW_006803924.1,10500001,11250000,10969085,35,0.0925,0.0449,0.0504,0.2197,0.5137,0.5137,0.5364,0.765,0.8373
NW_006803924.1,11250001,12000000,11673496,38,0.1156,0.0839,0.0338,0.3929,0.4818,0.5186,0.6073,0.7415,0.8044
NW_006803924.1,12000001,12750000,12407983,40,0.1372,0.0495,0.0862,0.2444,0.4232,0.4104,0.4601,0.5948,0.7265
NW_006803924.1,12750001,13500000,13114087,36,0.0865,0.1191,0.0837,0.2616,0.4059,0.457,0.4484,0.6649,0.6485
NW_006803924.1,13500001,14250000,13865249,38,0.1146,0.0612,0.1296,0.2684,0.4631,0.3917,0.5193,0.5952,0.6204
NW_006803924.1,14250001,15000000,14594078,43,0.1215,0.0993,0.1254,0.3045,0.4236,0.3964,0.4807,0.5614,0.5711
NW_006803924.1,15000001,15750000,15420504,39,0.109,0.1037,0.1192,0.4035,0.3881,0.4129,0.5951,0.5581,0.5873
NW_006803924.1,15750001,16500000,16135654,40,0.0773,0.0226,0.1133,0.2359,0.6394,0.461,0.6619,0.7503,0.7528
NW_006803924.1,16500001,17250000,16930229,42,0.0864,0.0737,0.0765,0.3114,0.4535,0.6579,0.6032,0.7062,0.8033
NW_006803925.1,2250001,3000000,2603119,33,0.1611,0.0522,0.049,0.323,0.4478,0.3775,0.5164,0.632,0.7728
NW_006803925.1,3000001,3750000,3371843,40,0.0565,0.1074,0.1083,0.4151,0.4934,0.4447,0.6814,0.7242,0.6217
NW_006803925.1,4500001,5250000,4855498,33,0.109,0.0834,0.1648,0.2522,0.4264,0.4022,0.4606,0.5267,0.5411
NW_006803925.1,5250001,6000000,5647460,30,0.0932,0.0855,0.0804,0.3902,0.4815,0.5297,0.6394,0.7053,0.7392
NW_006803925.1,7500001,8250000,7955334,40,0.0889,0.0606,0.1354,0.2405,0.5083,0.4114,0.5386,0.6502,0.6273
NW_006803925.1,8250001,9000000,8566063,36,0.1412,0.0627,0.1223,0.2922,0.4615,0.4603,0.4955,0.5686,0.6767
NW_006803925.1,9000001,9750000,9399359,36,0.1157,0.0403,0.0958,0.3423,0.5305,0.4802,0.6408,0.6789,0.7612
NW_006803925.1,9750001,10500000,10102869,39,0.1244,0.1066,0.1072,0.2393,0.5579,0.4752,0.3607,0.6677,0.6446
NW_006803925.1,10500001,11250000,10859621,36,0.1319,0.0617,0.0845,0.3954,0.4959,0.4155,0.6187,0.6534,0.7113
NW_006803925.1,11250001,12000000,11658762,31,0.1277,0.092,0.1697,0.2521,0.3984,0.3269,0.4053,0.4691,0.4409
NW_006803925.1,12000001,12750000,12369845,34,0.1655,0.0631,0.1168,0.3086,0.457,0.4505,0.4723,0.5408,0.6784
