scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1192303,36,0.0281,0.1171,0.1086,0.2995,0.4607,0.5204,0.6219,0.7514,0.6552
NW_006803924.1,1500001,2250000,1852040,41,0.0971,0.0873,0.0905,0.1219,0.4897,0.5429,0.145,0.6896,0.7288
NW_006803924.1,2250001,3000000,2655722,47,0.0815,0.0194,0.0961,0.319,0.5908,0.5032,0.7369,0.7485,0.8023
NW_006803924.1,3000001,3750000,3387417,35,0.1186,0.0647,0.0965,0.3368,0.3299,0.4656,0.5847,0.5211,0.7154
NW_006803924.1,4500001,5250000,4847802,41,0.1489,0.04,0.0767,0.4215,0.4621,0.5888,0.6456,0.6198,0.8271
NW_006803924.1,6000001,6750000,6344918,39,0.0872,0.0976,0.0972,0.1967,0.4849,0.5591,0.3727,0.6915,0.7138
NW_006803924.1,6750001,7500000,7160222,38,0.0398,0.0488,0.1173,0.3274,0.5456,0.4076,0.7709,0.7578,0.6728
NW_006803924.1,8250001,9000000,8593145,34,0.0812,0.0428,0.0897,0.3247,0.4939,0.4879,0.6904,0.7156,0.7701
NW_006803924.1,9000001,9750000,9421620,35,0.065,0.0454,0.0538,0.1902,0.6588,0.7016,0.563,0.8416,0.8738
NW_006803924.1,9750001,10500000,10066694,33,0.0545,0.0638,0.0849,0.3599,0.4779,0.6221,0.728,0.7549,0.795
NW_006803924.1,10500001,11250000,10986230,33,0.0977,0.0575,0.0555,0.2569,0.5664,0.5497,0.5486,0.7708,0.8211
NW_006803924.1,11250001,12000000,11676308,37,0.1201,0.0988,0.0628,0.4128,0.4933,0.5171,0.5933,0.6981,0.7397
NW_006803924.1,12000001,12750000,12413330,36,0.1533,0.0445,0.0627,0.2387,0.4483,0.4617,0.4267,0.6238,0.8003
NW_006803924.1,12750001,13500000,13118086,36,0.0847,0.1142,0.0965,0.2627,0.4351,0.4862,0.4635,0.6668,0.6554
NW_006803924.1,13500001,14250000,13864094,38,0.1162,0.0801,0.1095,0.2802,0.5097,0.4444,0.4939,0.6492,0.66
NW_006803924.1,14250001,15000000,14604149,46,0.1124,0.0945,0.0978,0.2721,0.395,0.3598,0.4617,0.5922,0.5907
NW_006803924.1,15000001,15750000,15414748,39,0.1103,0.0639,0.1226,0.368,0.4003,0.3873,0.6293,0.5619,0.624
NW_006803924.1,15750001,16500000,16132532,38,0.0815,0.0463,0.1131,0.2479,0.6577,0.4569,0.6025,0.752,0.7135
NW_006803924.1,16500001,17250000,16937708,38,0.0949,0.0363,0.0428,0.335,0.4888,0.6549,0.6838,0.7625,0.8912
NW_006803925.1,2250001,3000000,2591727,33,0.1629,0.0587,0.0477,0.3782,0.4729,0.4232,0.5595,0.6475,0.7856
NW_006803925.1,3000001,3750000,3357248,40,0.0564,0.1135,0.0717,0.3931,0.5092,0.4698,0.6561,0.7853,0.6819
NW_006803925.1,4500001,5250000,4854564,31,0.1144,0.0462,0.1401,0.2703,0.4431,0.4384,0.5547,0.5664,0.6612
NW_006803925.1,6750001,7500000,7190218,31,0.1441,0.1216,0.0901,0.3568,0.44,0.362,0.4701,0.5921,0.5602
NW_006803925.1,7500001,8250000,7951883,40,0.0895,0.0736,0.1134,0.2373,0.5012,0.403,0.5015,0.6748,0.6353
NW_006803925.1,8250001,9000000,8568309,39,0.1309,0.0459,0.1357,0.2795,0.4392,0.496,0.5322,0.5471,0.7013
NW_006803925.1,9000001,9750000,9388742,34,0.1231,0.0254,0.0959,0.3436,0.5885,0.5181,0.6562,0.6972,0.7987
NW_006803925.1,9750001,10500000,10102700,41,0.1212,0.1261,0.0622,0.2438,0.5282,0.4237,0.3383,0.7147,0.6481
NW_006803925.1,10500001,11250000,10865282,37,0.1291,0.0505,0.1076,0.3948,0.5224,0.4297,0.6412,0.6425,0.7001
