scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1155104,36,0.0278,0.105,0.1144,0.2908,0.4631,0.5139,0.6403,0.7437,0.6598
NW_006803924.1,1500001,2250000,1828740,43,0.0938,0.0748,0.1581,0.1203,0.48,0.4813,0.1835,0.5967,0.6225
NW_006803924.1,2250001,3000000,2674569,51,0.075,0.0427,0.1073,0.323,0.5201,0.5181,0.7025,0.7123,0.7566
NW_006803924.1,3000001,3750000,3394503,36,0.1158,0.0895,0.1025,0.3565,0.3426,0.5204,0.5655,0.5296,0.6994
NW_006803924.1,4500001,5250000,4856562,44,0.138,0.0549,0.1152,0.3539,0.4133,0.5463,0.5841,0.5437,0.7405
NW_006803924.1,6000001,6750000,6320410,38,0.089,0.0883,0.1196,0.2282,0.4707,0.5664,0.4531,0.6489,0.7007
NW_006803924.1,6750001,7500000,7139496,39,0.0375,0.075,0.1765,0.2949,0.4887,0.4547,0.6908,0.6524,0.5793
NW_006803924.1,8250001,9000000,8607150,38,0.073,0.0376,0.1401,0.2628,0.4388,0.4395,0.664,0.6215,0.6752
NW_006803924.1,9000001,9750000,9403652,35,0.0632,0.0587,0.0482,0.1776,0.5874,0.6252,0.5021,0.834,0.8492
NW_006803924.1,9750001,10500000,10065366,34,0.0539,0.0711,0.0962,0.3468,0.4326,0.6224,0.7054,0.7148,0.7723
NW_006803924.1,10500001,11250000,10969965,33,0.0983,0.0438,0.0807,0.2504,0.5294,0.4882,0.5704,0.7211,0.7827
NW_006803924.1,11250001,12000000,11670917,40,0.1086,0.0374,0.0685,0.3674,0.4685,0.5168,0.6796,0.6931,0.8218
NW_006803924.1,12000001,12750000,12395182,37,0.1488,0.0489,0.0735,0.2313,0.4912,0.448,0.4135,0.6428,0.7688
NW_006803924.1,12750001,13500000,13138384,35,0.0887,0.0911,0.0826,0.2464,0.4161,0.481,0.478,0.67,0.7049
NW_006803924.1,13500001,14250000,13860150,39,0.1132,0.0922,0.13,0.3052,0.4353,0.3603,0.5093,0.5759,0.5414
NW_006803924.1,14250001,15000000,14599397,40,0.1345,0.1135,0.1019,0.3169,0.4426,0.4065,0.4503,0.591,0.5935
NW_006803924.1,15000001,15750000,15427427,41,0.1043,0.0884,0.0818,0.3755,0.3313,0.3977,0.604,0.574,0.659
