scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1176904,36,0.028,0.1047,0.1127,0.2999,0.4511,0.48,0.6495,0.7401,0.6425
NW_006803924.1,1500001,2250000,1826650,40,0.0988,0.0548,0.158,0.1191,0.5102,0.5306,0.2249,0.6101,0.6773
NW_006803924.1,2250001,3000000,2664526,47,0.0826,0.0367,0.1135,0.3274,0.5771,0.5496,0.7028,0.7201,0.7689
NW_006803924.1,3000001,3750000,3397989,34,0.1215,0.1113,0.0896,0.3392,0.3605,0.5116,0.5019,0.5596,0.6829
NW_006803924.1,4500001,5250000,4842498,41,0.1471,0.051,0.0909,0.3987,0.4458,0.5602,0.6143,0.5911,0.784
NW_006803924.1,6000001,6750000,6320410,38,0.089,0.0674,0.1249,0.2077,0.472,0.5428,0.4655,0.6423,0.7097
NW_006803924.1,6750001,7500000,7144655,41,0.0361,0.0682,0.1641,0.2931,0.4621,0.4163,0.7087,0.6555,0.5762
NW_006803924.1,7500001,8250000,7900255,30,0.0905,0.0454,0.1639,0.2159,0.4018,0.3927,0.534,0.5319,0.5916
NW_006803924.1,8250001,9000000,8587178,37,0.0762,0.0431,0.1382,0.2957,0.428,0.4246,0.6755,0.6117,0.6597
NW_006803924.1,9000001,9750000,9418081,35,0.065,0.052,0.0279,0.1778,0.6474,0.6939,0.5179,0.8719,0.896
NW_006803924.1,9750001,10500000,10075450,33,0.0545,0.0169,0.0849,0.3115,0.4468,0.6279,0.8026,0.74,0.8565
NW_006803924.1,10500001,11250000,10964080,37,0.0888,0.0559,0.095,0.223,0.505,0.4451,0.5229,0.7028,0.7206
NW_006803924.1,11250001,12000000,11641902,42,0.1061,0.0685,0.081,0.3481,0.4463,0.5119,0.6113,0.665,0.7549
NW_006803924.1,12000001,12750000,12416547,35,0.1603,0.0474,0.0937,0.255,0.5028,0.4495,0.4337,0.6089,0.7387
NW_006803924.1,12750001,13500000,13134501,35,0.0921,0.1038,0.0959,0.2774,0.4548,0.5304,0.4908,0.6688,0.6941
NW_006803924.1,13500001,14250000,13864094,38,0.1162,0.0774,0.1358,0.3252,0.4743,0.3982,0.5539,0.5926,0.59
NW_006803924.1,14250001,15000000,14600788,41,0.1298,0.1304,0.0935,0.3072,0.4388,0.4202,0.4175,0.6067,0.5918
NW_006803924.1,15000001,15750000,15427132,39,0.1097,0.087,0.0895,0.4031,0.3212,0.412,0.6198,0.5394,0.6589
NW_006803924.1,15750001,16500000,16129781,40,0.0774,0.031,0.105,0.2216,0.6882,0.5539,0.619,0.775,0.7898
NW_006803924.1,16500001,17250000,16921896,40,0.0897,0.0452,0.0377,0.3208,0.4741,0.649,0.6642,0.7724,0.8853
NW_006803925.1,1,750000,395207,30,0.0552,0.1073,0.0403,0.3101,0.5731,0.6458,0.5972,0.8527,0.8032
NW_006803925.1,1500001,2250000,1897918,30,0.0375,0.0821,0.0904,0.2051,0.4819,0.4028,0.5612,0.7748,0.6589
NW_006803925.1,2250001,3000000,2600821,36,0.1516,0.0628,0.0685,0.3058,0.4514,0.4301,0.4936,0.6201,0.745
NW_006803925.1,3000001,3750000,3348909,39,0.0584,0.0918,0.1003,0.3921,0.5074,0.4762,0.6896,0.7395,0.6757
NW_006803925.1,3750001,4500000,4103165,31,0.1509,0.0696,0.0838,0.2387,0.3486,0.3554,0.38,0.509,0.6565
NW_006803925.1,4500001,5250000,4862948,33,0.109,0.0791,0.1925,0.2766,0.409,0.4792,0.5054,0.4741,0.5711
NW_006803925.1,5250001,6000000,5639855,33,0.0864,0.0685,0.1002,0.3946,0.4719,0.5733,0.6831,0.6811,0.7532
NW_006803925.1,7500001,8250000,7936643,42,0.0851,0.066,0.1495,0.2302,0.5091,0.3975,0.5186,0.6374,0.5861
NW_006803925.1,8250001,9000000,8577164,38,0.1317,0.0451,0.1177,0.251,0.4489,0.4753,0.492,0.5778,0.718
NW_006803925.1,9000001,9750000,9388742,34,0.1231,0.0272,0.1064,0.334,0.594,0.5031,0.6445,0.6873,0.7747
NW_006803925.1,9750001,10500000,10105013,42,0.1155,0.0887,0.11,0.2327,0.4765,0.3746,0.4023,0.6292,0.5932
NW_006803925.1,10500001,11250000,10872180,38,0.1237,0.0479,0.128,0.3883,0.4529,0.4065,0.6497,0.5776,0.6558
NW_006803925.1,12000001,12750000,12382864,38,0.1499,0.0682,0.144,0.2923,0.3809,0.3927,0.4693,0.4558,0.5871
NW_006803925.1,12750001,13500000,13158200,35,0.0782,0.1542,0.1162,0.3151,0.5246,0.5283,0.474,0.6983,0.6048
NW_006803925.1,13500001,14250000,13917928,40,0.1136,0.0894,0.1067,0.3525,0.45,0.4084,0.5656,0.6189,0.625
NW_006803925.1,15000001,15750000,15403851,31,0.091,0.1533,0.1091,0.4626,0.4334,0.3549,0.5945,0.6368,0.4729
NW_006803926.1,1,750000,337548,39,0.0953,0.0742,0.095,0.1936,0.5208,0.6231,0.4032,0.7019,0.7701
NW_006803926.1,1500001,2250000,1928259,35,0.1118,0.0821,0.0562,0.2476,0.4437,0.4251,0.45,0.6928,0.7305
NW_006803926.1,2250001,3000000,2580701,35,0.0706,0.1276,0.1195,0.2875,0.3236,0.4541,0.5001,0.5586,0.5847
NW_006803926.1,3000001,3750000,3267814,30,0.0318,0.0643,0.0944,0.2432,0.5418,0.653,0.6815,0.7997,0.7918
NW_006803926.1,3750001,4500000,4041408,34,0.0554,0.0354,0.1028,0.3472,0.5425,0.4776,0.7778,0.7551,0.7568
NW_006803926.1,4500001,5250000,4856933,38,0.0781,0.0765,0.044,0.3432,0.5552,0.553,0.6442,0.8099,0.8115
NW_006803926.1,5250001,6000000,5638670,38,0.1192,0.0436,0.0946,0.1584,0.6161,0.5615,0.3324,0.7149,0.7896
NW_006803926.1,6000001,6750000,6363191,52,0.0709,0.0868,0.0942,0.2401,0.5151,0.5111,0.5185,0.7338,0.7098
NW_006803926.1,6750001,7500000,7105625,44,0.0755,0.0677,0.0843,0.3367,0.4399,0.5878,0.6609,0.7035,0.78
NW_006803926.1,8250001,9000000,8613837,38,0.1294,0.1073,0.0776,0.2458,0.4192,0.4938,0.3617,0.6162,0.6956
NW_006803926.1,9750001,10500000,10106185,43,0.0641,0.0972,0.0761,0.2904,0.5601,0.5341,0.5779,0.7862,0.7311
NW_006803926.1,10500001,11250000,10869937,37,0.1498,0.1086,0.0694,0.3217,0.5386,0.4456,0.4396,0.6733,0.6785
NW_006803926.1,11250001,12000000,11571123,43,0.0822,0.0811,0.1385,0.2789,0.4005,0.475,0.5597,0.5805,0.6365
NW_006803926.1,12000001,12750000,12426281,39,0.0907,0.0444,0.0906,0.2076,0.4637,0.4264,0.5217,0.6842,0.7368
NW_006803926.1,12750001,13500000,13136220,46,0.1026,0.0676,0.1241,0.3017,0.4207,0.3323,0.5727,0.5881,0.5648
NW_006803926.1,14250001,15000000,14570841,31,0.0842,0.0929,0.0944,0.3221,0.3171,0.3601,0.5813,0.5732,0.5996
NW_006803927.1,1,750000,408161,33,0.1232,0.0223,0.1286,0.2238,0.535,0.4577,0.5222,0.631,0.7273
NW_006803927.1,1500001,2250000,1919845,38,0.1461,0.088,0.0925,0.3702,0.3148,0.3724,0.5323,0.4632,0.6221
NW_006803927.1,3000001,3750000,3331063,36,0.0475,0.0788,0.1441,0.2835,0.4805,0.6126,0.6474,0.6789,0.7029
NW_006803927.1,3750001,4500000,4164359,49,0.1154,0.0801,0.1113,0.3221,0.4096,0.4247,0.5471,0.579,0.6441
NW_006803927.1,4500001,5250000,4857403,49,0.0984,0.1344,0.0893,0.2937,0.4606,0.443,0.4452,0.6729,0.6091
NW_006803927.1,5250001,6000000,5587185,38,0.1181,0.0372,0.1257,0.277,0.5201,0.4802,0.5747,0.6322,0.7204
NW_006803927.1,6000001,6750000,6380271,34,0.1196,0.0488,0.1675,0.2971,0.3491,0.2897,0.5709,0.4297,0.4691
NW_006803927.1,6750001,7500000,7139710,36,0.0853,0.0859,0.1151,0.3826,0.5057,0.3878,0.6461,0.6805,0.6008
NW_006803927.1,7500001,8250000,7849330,32,0.1762,0.0497,0.0959,0.246,0.5625,0.4541,0.3827,0.6226,0.7339
NW_006803927.1,8250001,9000000,8658805,46,0.1462,0.077,0.0946,0.3977,0.4863,0.5183,0.5743,0.6152,0.7262
NW_006803927.1,9000001,9750000,9296316,31,0.091,0.0198,0.1056,0.2309,0.5358,0.4393,0.625,0.7008,0.7597
NW_006803927.1,9750001,10500000,10132314,30,0.1089,0.0885,0.0672,0.2275,0.4205,0.449,0.4071,0.6651,0.715
NW_006803927.1,10500001,11250000,10865965,32,0.1383,0.0631,0.0633,0.3627,0.4918,0.4353,0.578,0.6713,0.756
NW_006803927.1,12000001,12750000,12398559,40,0.0598,0.0635,0.1413,0.1976,0.3793,0.4581,0.5373,0.5934,0.6465
NW_006803927.1,12750001,13500000,13196608,41,0.1246,0.0894,0.1658,0.3837,0.4678,0.4762,0.5764,0.539,0.5898
NW_006803927.1,13500001,14250000,13933048,32,0.1282,0.0856,0.1627,0.2317,0.3892,0.436,0.3805,0.4686,0.5693
NW_006803928.1,1,750000,379038,38,0.0908,0.1481,0.1052,0.2729,0.4108,0.5038,0.4034,0.6268,0.6105
NW_006803928.1,750001,1500000,1112587,33,0.0376,0.0429,0.1663,0.2207,0.3455,0.4494,0.7024,0.557,0.6342
NW_006803928.1,2250001,3000000,2635263,37,0.1136,0.0977,0.103,0.2665,0.4907,0.4808,0.4449,0.6503,0.6662
NW_006803928.1,3000001,3750000,3407516,31,0.0937,0.0524,0.0685,0.292,0.5665,0.5459,0.6119,0.759,0.8085
NW_006803928.1,4500001,5250000,4899823,34,0.0723,0.0473,0.1259,0.2043,0.4574,0.4724,0.5601,0.6556,0.7011
NW_006803928.1,5250001,6000000,5657381,32,0.0842,0.0809,0.1054,0.2074,0.4893,0.5133,0.4433,0.6865,0.7036
NW_006803928.1,6750001,7500000,7095086,34,0.0631,0.072,0.039,0.1736,0.515,0.6102,0.4525,0.8271,0.8404
NW_006803928.1,7500001,8250000,7878874,34,0.074,0.1133,0.1317,0.3406,0.3712,0.3954,0.5811,0.5786,0.5397
NW_006803928.1,8250001,9000000,8638353,41,0.0607,0.0589,0.0642,0.2691,0.5485,0.6479,0.6481,0.8037,0.8337
NW_006803928.1,9000001,9750000,9379570,30,0.1115,0.076,0.0881,0.3837,0.5464,0.5083,0.6194,0.7019,0.7322
NW_006803928.1,9750001,10500000,10092230,37,0.0723,0.0675,0.1573,0.2924,0.5587,0.4527,0.6263,0.6706,0.6144
NW_006803928.1,10500001,11250000,10883656,35,0.0941,0.0996,0.1036,0.3643,0.3786,0.347,0.5923,0.5982,0.5596
NW_006803928.1,11250001,12000000,11564730,36,0.1035,0.1041,0.1159,0.4186,0.3878,0.4926,0.6149,0.5717,0.6468
NW_006803928.1,12000001,12750000,12337001,32,0.1417,0.0867,0.0935,0.3347,0.3926,0.4292,0.5042,0.5518,0.6646
NW_006803929.1,1,750000,399045,34,0.0803,0.1139,0.0522,0.1735,0.5037,0.5113,0.2929,0.7767,0.7308
NW_006803929.1,750001,1500000,1124289,38,0.0592,0.1224,0.1015,0.2336,0.4192,0.4297,0.4527,0.6894,0.599
NW_006803929.1,1500001,2250000,1857960,41,0.0693,0.0887,0.1182,0.2488,0.3978,0.5165,0.5308,0.6305,0.6776
NW_006803929.1,5250001,6000000,5603979,33,0.0931,0.1439,0.1376,0.237,0.3423,0.3183,0.3448,0.5088,0.3989
NW_006803929.1,6000001,6750000,6415109,35,0.0843,0.07,0.1467,0.1945,0.4975,0.4264,0.4446,0.6351,0.607
NW_006803929.1,6750001,7500000,7149720,31,0.0807,0.0978,0.1252,0.1346,0.4671,0.4568,0.2112,0.6506,0.6198
NW_006803929.1,9000001,9750000,9336069,40,0.1688,0.0336,0.0661,0.3734,0.5332,0.496,0.5861,0.6507,0.8248
NW_006803929.1,9750001,10500000,10114995,38,0.23,0.1256,0.0805,0.3351,0.4914,0.3597,0.3177,0.5327,0.5672
NW_006803930.1,1,750000,345050,33,0.124,0.1385,0.1159,0.2665,0.4267,0.4568,0.3515,0.5738,0.577
NW_006803930.1,750001,1500000,1145057,49,0.1334,0.0753,0.1392,0.3691,0.3701,0.3097,0.5719,0.4745,0.4983
NW_006803930.1,1500001,2250000,1888528,42,0.164,0.0918,0.1674,0.4498,0.3552,0.4136,0.5698,0.3758,0.5355
NW_006803930.1,2250001,3000000,2613698,41,0.1349,0.1018,0.0824,0.3644,0.313,0.4868,0.5225,0.4973,0.6928
NW_006803930.1,3000001,3750000,3382103,32,0.05,0.0949,0.0585,0.3907,0.5881,0.5221,0.6981,0.8381,0.7534
NW_006803930.1,3750001,4500000,4163256,39,0.1576,0.0872,0.1172,0.359,0.5096,0.449,0.5044,0.5878,0.641
NW_006803930.1,4500001,5250000,4912746,35,0.1041,0.1488,0.1905,0.2478,0.3793,0.3405,0.3355,0.4532,0.3464
NW_006803930.1,5250001,6000000,5606258,42,0.1569,0.0848,0.2072,0.2855,0.3882,0.3927,0.4175,0.3734,0.4707
NW_006803930.1,6000001,6750000,6368799,37,0.1012,0.0624,0.128,0.3207,0.5308,0.3685,0.6058,0.6566,0.6017
NW_006803930.1,6750001,7500000,7136032,44,0.0805,0.0946,0.1313,0.2756,0.339,0.384,0.5307,0.5368,0.5582
NW_006803930.1,7500001,8250000,7928222,33,0.1096,0.0841,0.1599,0.2245,0.4856,0.3829,0.4094,0.5781,0.5295
NW_006803930.1,8250001,9000000,8608269,34,0.0876,0.1024,0.1473,0.2077,0.4926,0.4341,0.3844,0.6271,0.566
