scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1172304,38,0.0262,0.1157,0.1003,0.2835,0.4331,0.515,0.6119,0.7547,0.6648
NW_006803924.1,1500001,2250000,1829093,43,0.0938,0.0625,0.1464,0.1145,0.483,0.5212,0.1963,0.6139,0.6774
NW_006803924.1,2250001,3000000,2662711,48,0.0795,0.025,0.0875,0.3127,0.5687,0.5116,0.7241,0.7535,0.8099
NW_006803924.1,3000001,3750000,3396123,34,0.1252,0.0669,0.1272,0.3678,0.329,0.4585,0.5982,0.4583,0.6623
NW_006803924.1,4500001,5250000,4844193,42,0.1445,0.0352,0.1056,0.3672,0.4336,0.5224,0.6191,0.5651,0.7718
NW_006803924.1,6000001,6750000,6338927,39,0.0872,0.0767,0.1001,0.2095,0.4687,0.5796,0.4503,0.6782,0.7452
NW_006803924.1,6750001,7500000,7145255,37,0.0401,0.07,0.1293,0.2866,0.534,0.4485,0.6888,0.7363,0.6481
NW_006803924.1,8250001,9000000,8604094,38,0.073,0.0424,0.1145,0.2685,0.492,0.489,0.6578,0.6909,0.7337
NW_006803924.1,9000001,9750000,9406008,36,0.0613,0.0701,0.0516,0.1845,0.5647,0.6174,0.4877,0.8257,0.828
NW_006803924.1,9750001,10500000,10074623,36,0.0505,0.047,0.0911,0.3519,0.4432,0.614,0.7659,0.7346,0.8059
NW_006803924.1,10500001,11250000,10978293,34,0.0951,0.0408,0.0582,0.1969,0.5321,0.5302,0.4996,0.7577,0.8364
NW_006803924.1,11250001,12000000,11668525,38,0.1179,0.0665,0.0522,0.3965,0.4955,0.5288,0.6346,0.7176,0.8063
NW_006803924.1,12000001,12750000,12401477,36,0.1514,0.0583,0.0638,0.2556,0.4668,0.4614,0.4307,0.6372,0.7754
NW_006803924.1,12750001,13500000,13123240,35,0.0879,0.1067,0.0644,0.271,0.4307,0.4739,0.4844,0.7102,0.7048
NW_006803924.1,13500001,14250000,13864094,38,0.1162,0.0678,0.1247,0.2905,0.4724,0.4116,0.5317,0.606,0.633
NW_006803924.1,14250001,15000000,14611305,42,0.1255,0.0941,0.0934,0.2918,0.4069,0.3933,0.466,0.5885,0.6272
NW_006803924.1,15000001,15750000,15422211,40,0.1064,0.0933,0.1032,0.3848,0.3784,0.3921,0.6002,0.5786,0.6114
NW_006803924.1,15750001,16500000,16130318,39,0.08,0.0307,0.1165,0.2611,0.643,0.4429,0.6616,0.7447,0.7253
NW_006803924.1,16500001,17250000,16913772,43,0.085,0.056,0.0659,0.3032,0.4513,0.6218,0.6347,0.724,0.8289
NW_006803925.1,2250001,3000000,2603119,33,0.1611,0.042,0.0358,0.3377,0.4483,0.4102,0.5504,0.6515,0.834
NW_006803925.1,3000001,3750000,3365305,40,0.0564,0.0827,0.1048,0.3624,0.4851,0.4741,0.6889,0.7252,0.6809
NW_006803925.1,4500001,5250000,4855498,33,0.109,0.0856,0.1522,0.2635,0.4299,0.4546,0.4734,0.5466,0.5976
NW_006803925.1,7500001,8250000,7956924,41,0.0868,0.0785,0.1264,0.2264,0.4927,0.4334,0.4777,0.6558,0.6296
NW_006803925.1,8250001,9000000,8574122,39,0.1311,0.0567,0.1262,0.2763,0.444,0.462,0.5055,0.5632,0.6807
NW_006803925.1,9000001,9750000,9404195,37,0.1116,0.0388,0.0958,0.3265,0.5091,0.5009,0.6376,0.6729,0.7723
NW_006803925.1,9750001,10500000,10101061,44,0.1126,0.1008,0.0902,0.2297,0.4849,0.3936,0.3777,0.6655,0.6217
NW_006803925.1,10500001,11250000,10859621,36,0.1319,0.0562,0.0762,0.3923,0.4787,0.4173,0.6253,0.6546,0.7363
NW_006803925.1,11250001,12000000,11658762,31,0.1277,0.0991,0.1611,0.2692,0.4024,0.3617,0.4198,0.4846,0.4838
NW_006803925.1,12000001,12750000,12383913,35,0.1619,0.053,0.0924,0.2912,0.4514,0.443,0.4738,0.5731,0.7283
NW_006803925.1,12750001,13500000,13172888,34,0.0808,0.1317,0.1385,0.2951,0.5131,0.5422,0.4834,0.6595,0.6133
NW_006803925.1,13500001,14250000,13923568,40,0.112,0.1046,0.1609,0.3185,0.424,0.4428,0.5053,0.5258,0.5515
NW_006803925.1,15000001,15750000,15396622,30,0.0937,0.1761,0.128,0.5059,0.4559,0.3662,0.5914,0.6209,0.4257
NW_006803926.1,1,750000,357799,42,0.0881,0.0572,0.1116,0.181,0.5217,0.5974,0.4396,0.6898,0.7619
NW_006803926.1,1500001,2250000,1910386,31,0.1218,0.0814,0.0402,0.2832,0.4809,0.4399,0.4846,0.722,0.7664
NW_006803926.1,2250001,3000000,2576249,31,0.0838,0.0935,0.0797,0.3205,0.3585,0.5016,0.5792,0.6405,0.716
NW_006803926.1,3000001,3750000,3247760,30,0.031,0.0615,0.0913,0.2484,0.5631,0.6959,0.697,0.8121,0.8102
NW_006803926.1,3750001,4500000,4041716,33,0.0571,0.0551,0.1026,0.3596,0.5159,0.4928,0.7401,0.7419,0.7342
NW_006803926.1,4500001,5250000,4851666,39,0.0764,0.088,0.0395,0.3499,0.5441,0.5595,0.6317,0.8154,0.8037
NW_006803926.1,5250001,6000000,5639452,38,0.1204,0.0591,0.0954,0.1595,0.6085,0.5541,0.2903,0.7095,0.7647
NW_006803926.1,6000001,6750000,6366267,51,0.0713,0.0831,0.1014,0.2547,0.5173,0.5064,0.5474,0.7243,0.7026
NW_006803926.1,6750001,7500000,7106774,46,0.0715,0.0605,0.0895,0.3327,0.4249,0.5305,0.6802,0.6923,0.7617
NW_006803926.1,8250001,9000000,8623932,38,0.1364,0.0831,0.1362,0.2217,0.3889,0.4316,0.3494,0.4939,0.6071
NW_006803926.1,9750001,10500000,10100815,42,0.0649,0.0786,0.0861,0.2782,0.5284,0.532,0.6023,0.7595,0.7418
NW_006803926.1,10500001,11250000,10861277,38,0.1417,0.1015,0.0828,0.3032,0.5602,0.4498,0.4402,0.6775,0.6713
NW_006803926.1,11250001,12000000,11552034,41,0.0854,0.0522,0.1228,0.2845,0.4075,0.5137,0.6228,0.6054,0.7194
NW_006803926.1,12000001,12750000,12421185,38,0.0925,0.0595,0.1208,0.2153,0.5264,0.4769,0.4911,0.6744,0.693
NW_006803926.1,12750001,13500000,13118355,42,0.1104,0.0426,0.1159,0.2688,0.4528,0.342,0.5694,0.6123,0.6357
NW_006803927.1,1500001,2250000,1937846,36,0.1528,0.0898,0.1005,0.353,0.3321,0.3636,0.5014,0.4605,0.5976
NW_006803927.1,3000001,3750000,3336704,36,0.0477,0.0714,0.133,0.2914,0.4788,0.5633,0.6721,0.6935,0.7037
NW_006803927.1,3750001,4500000,4174283,48,0.1171,0.0633,0.0852,0.333,0.4006,0.4639,0.5863,0.6091,0.7343
NW_006803927.1,4500001,5250000,4863092,46,0.1038,0.1402,0.1056,0.296,0.4689,0.4857,0.4287,0.6468,0.6084
NW_006803927.1,5250001,6000000,5584582,39,0.115,0.066,0.1117,0.2887,0.4914,0.4355,0.5356,0.6371,0.6725
NW_006803927.1,6000001,6750000,6385434,30,0.1341,0.0704,0.1034,0.3486,0.3414,0.3095,0.559,0.4967,0.5741
NW_006803927.1,6750001,7500000,7166115,39,0.0789,0.1239,0.0997,0.3722,0.4796,0.3475,0.5843,0.6969,0.5259
NW_006803927.1,7500001,8250000,7833956,36,0.1539,0.0414,0.1194,0.214,0.4807,0.3923,0.3853,0.5699,0.6711
NW_006803927.1,8250001,9000000,8659043,46,0.1478,0.0528,0.0792,0.3984,0.486,0.5297,0.6101,0.6333,0.7871
NW_006803927.1,9000001,9750000,9294929,30,0.0966,0.0168,0.1479,0.2379,0.5412,0.4106,0.6271,0.6433,0.6771
NW_006803927.1,9750001,10500000,10131854,32,0.0996,0.126,0.071,0.2497,0.378,0.4384,0.3899,0.6436,0.6449
NW_006803927.1,12000001,12750000,12381163,40,0.0587,0.0858,0.1203,0.2102,0.3809,0.4437,0.5012,0.6315,0.635
NW_006803927.1,12750001,13500000,13220066,42,0.1246,0.0989,0.1482,0.3845,0.4574,0.4494,0.5624,0.5534,0.5813
NW_006803927.1,13500001,14250000,13933727,32,0.1297,0.1079,0.1182,0.2352,0.3848,0.4321,0.3403,0.5256,0.5977
NW_006803927.1,14250001,15000000,14554204,32,0.105,0.0712,0.2129,0.1574,0.4035,0.3726,0.2927,0.4475,0.4607
NW_006803928.1,1,750000,362712,36,0.0942,0.1238,0.0747,0.2561,0.4047,0.4733,0.4153,0.6662,0.6649
NW_006803928.1,2250001,3000000,2621340,36,0.1166,0.0766,0.0877,0.2721,0.5312,0.5218,0.4887,0.6885,0.738
NW_006803928.1,4500001,5250000,4923522,37,0.0671,0.0465,0.1663,0.2147,0.467,0.5274,0.5941,0.6123,0.6756
NW_006803928.1,5250001,6000000,5674151,36,0.077,0.1181,0.1356,0.224,0.4048,0.4818,0.4057,0.5964,0.5956
NW_006803928.1,6750001,7500000,7065562,30,0.0725,0.0659,0.0923,0.2234,0.5954,0.6344,0.5396,0.7661,0.787
NW_006803928.1,7500001,8250000,7879027,31,0.0808,0.0585,0.1186,0.3723,0.3948,0.4659,0.6956,0.609,0.6916
NW_006803928.1,8250001,9000000,8605873,40,0.0636,0.0647,0.0924,0.316,0.5514,0.7031,0.6739,0.7616,0.8071
NW_006803928.1,9750001,10500000,10077915,37,0.0732,0.0494,0.1553,0.2633,0.5579,0.4363,0.6342,0.6715,0.6321
NW_006803928.1,10500001,11250000,10860804,35,0.0948,0.0427,0.1077,0.3302,0.387,0.3374,0.6667,0.5976,0.6471
NW_006803928.1,11250001,12000000,11570032,35,0.1099,0.0648,0.0971,0.428,0.4163,0.5336,0.6723,0.6139,0.7463
NW_006803928.1,12000001,12750000,12328539,34,0.1343,0.0993,0.0867,0.3044,0.3637,0.3561,0.458,0.5467,0.5983
NW_006803928.1,12750001,13500000,13087929,30,0.1065,0.1276,0.085,0.4477,0.4475,0.4636,0.5978,0.6591,0.6389
NW_006803929.1,1,750000,399045,34,0.0803,0.134,0.0843,0.1854,0.4865,0.5353,0.2779,0.7211,0.6726
NW_006803929.1,750001,1500000,1141719,32,0.0694,0.0868,0.069,0.2875,0.4744,0.4954,0.5852,0.755,0.7382
NW_006803929.1,1500001,2250000,1840175,40,0.0737,0.0798,0.083,0.2659,0.4231,0.5421,0.5646,0.6985,0.7487
NW_006803929.1,6000001,6750000,6416498,34,0.0897,0.0729,0.098,0.2059,0.4634,0.3907,0.4462,0.6745,0.6527
NW_006803929.1,6750001,7500000,7131794,30,0.0877,0.0996,0.1395,0.1464,0.4785,0.4666,0.2288,0.6283,0.6044
NW_006803929.1,9000001,9750000,9322539,43,0.1564,0.0348,0.0952,0.3549,0.4678,0.4253,0.5881,0.5885,0.7447
NW_006803929.1,9750001,10500000,10109097,36,0.2406,0.1198,0.0546,0.3569,0.4817,0.397,0.3404,0.5437,0.6515
NW_006803930.1,1,750000,346760,33,0.1209,0.1412,0.0982,0.2772,0.4072,0.4416,0.3697,0.5885,0.5859
NW_006803930.1,750001,1500000,1157559,47,0.1377,0.0793,0.1176,0.3712,0.399,0.3267,0.5603,0.5281,0.5497
NW_006803930.1,1500001,2250000,1876407,46,0.1477,0.0808,0.1434,0.4121,0.3191,0.425,0.5783,0.3856,0.595
NW_006803930.1,2250001,3000000,2646132,43,0.129,0.0862,0.1173,0.349,0.3345,0.4698,0.5415,0.4748,0.6556
NW_006803930.1,3000001,3750000,3388342,32,0.0489,0.0852,0.0575,0.3284,0.5798,0.4724,0.6723,0.8389,0.7473
NW_006803930.1,3750001,4500000,4146384,37,0.1668,0.0744,0.0842,0.3993,0.4977,0.4205,0.5488,0.6095,0.6937
NW_006803930.1,4500001,5250000,4893592,33,0.1096,0.1484,0.1602,0.2595,0.3726,0.3345,0.3474,0.4811,0.3807
NW_006803930.1,5250001,6000000,5608791,44,0.1494,0.1109,0.1785,0.3178,0.4067,0.3924,0.4314,0.4381,0.4739
NW_006803930.1,6000001,6750000,6363159,37,0.1039,0.0592,0.1032,0.3569,0.5522,0.4037,0.6398,0.6951,0.6764
NW_006803930.1,6750001,7500000,7169330,39,0.0909,0.0813,0.148,0.2975,0.4117,0.4293,0.5638,0.5629,0.591
NW_006803930.1,7500001,8250000,7906373,34,0.1068,0.0591,0.1756,0.211,0.4979,0.4187,0.4483,0.5707,0.5747
NW_006803930.1,8250001,9000000,8622782,31,0.0959,0.0911,0.097,0.206,0.488,0.4295,0.3877,0.6813,0.6525
NW_006803930.1,9000001,9750000,9412348,31,0.0793,0.1216,0.1221,0.2787,0.3341,0.3376,0.4829,0.5496,0.4823
NW_006803930.1,10500001,11250000,10851340,34,0.0852,0.142,0.0391,0.4459,0.4118,0.4477,0.6062,0.7476,0.6749
NW_006803930.1,11250001,12000000,11590970,36,0.129,0.0487,0.1276,0.4014,0.4262,0.4421,0.6492,0.55,0.6788
NW_006803931.1,1,750000,361550,39,0.0925,0.0982,0.0841,0.3629,0.3963,0.4837,0.5963,0.6474,0.694
NW_006803931.1,1500001,2250000,1842491,39,0.1468,0.0646,0.0904,0.294,0.5953,0.5303,0.4837,0.679,0.7545
NW_006803931.1,3000001,3750000,3413073,46,0.1016,0.0418,0.1112,0.3917,0.4156,0.3996,0.7012,0.6047,0.6897
NW_006803931.1,3750001,4500000,4093781,45,0.1391,0.0486,0.0949,0.3636,0.5185,0.5499,0.6021,0.6437,0.7783
NW_006803931.1,5250001,6000000,5536695,34,0.1397,0.0539,0.0829,0.2231,0.5547,0.5057,0.4072,0.6771,0.771
NW_006803931.1,6000001,6750000,6395883,42,0.0565,0.0542,0.105,0.264,0.5186,0.6946,0.6649,0.7405,0.8026
NW_006803931.1,6750001,7500000,7093824,30,0.1244,0.0449,0.1095,0.3424,0.4587,0.4974,0.6158,0.606,0.7412
NW_006803931.1,7500001,8250000,7845669,40,0.1218,0.0497,0.0952,0.3182,0.478,0.5264,0.588,0.642,0.7674
NW_006803931.1,8250001,9000000,8594871,41,0.0552,0.0504,0.1036,0.2329,0.4983,0.5538,0.6424,0.7352,0.7652
NW_006803931.1,9000001,9750000,9367936,36,0.0702,0.062,0.0832,0.2812,0.3907,0.5329,0.6314,0.6831,0.7695
NW_006803931.1,9750001,10500000,10095289,42,0.088,0.0482,0.1063,0.3521,0.5299,0.5157,0.6871,0.701,0.7492
NW_006803931.1,10500001,11250000,10814453,39,0.0642,0.0586,0.088,0.2522,0.5108,0.5639,0.6205,0.7504,0.7789
NW_006803932.1,1,750000,451518,33,0.0741,0.0799,0.0668,0.2373,0.4581,0.5904,0.523,0.7433,0.7877
NW_006803932.1,750001,1500000,1149635,34,0.1332,0.0513,0.0482,0.4279,0.4233,0.3484,0.657,0.6588,0.7597
NW_006803932.1,1500001,2250000,1819341,36,0.0477,0.1222,0.0757,0.2512,0.5059,0.5053,0.5074,0.7912,0.6837
NW_006803932.1,2250001,3000000,2569093,44,0.0703,0.0797,0.1008,0.2949,0.3944,0.4726,0.6069,0.6553,0.6905
NW_006803932.1,3000001,3750000,3403187,31,0.123,0.039,0.114,0.2597,0.5518,0.4288,0.5373,0.658,0.708
NW_006803932.1,3750001,4500000,4150972,43,0.0972,0.0415,0.1207,0.3166,0.4539,0.543,0.6525,0.6251,0.75
NW_006803932.1,4500001,5250000,4932624,44,0.1147,0.0841,0.0745,0.2236,0.494,0.4973,0.3966,0.6896,0.735
NW_006803932.1,6000001,6750000,6345834,41,0.0946,0.0629,0.0638,0.3709,0.4789,0.5135,0.6612,0.7264,0.7889
NW_006803932.1,6750001,7500000,7141422,34,0.096,0.1137,0.0618,0.2339,0.5062,0.4439,0.3932,0.7404,0.6811
NW_006803932.1,7500001,8250000,7860748,43,0.0892,0.0338,0.1631,0.3286,0.408,0.5366,0.6956,0.5403,0.7007
NW_006803932.1,8250001,9000000,8584330,40,0.1163,0.0432,0.1751,0.3066,0.4465,0.3238,0.5995,0.5207,0.5086
NW_006803932.1,9000001,9750000,9359593,44,0.132,0.0828,0.1102,0.3536,0.4843,0.4556,0.5467,0.6122,0.662
NW_006803932.1,9750001,10500000,10188005,45,0.1184,0.1265,0.0678,0.3582,0.4087,0.518,0.5032,0.6408,0.6951
NW_006803933.1,1,750000,325091,35,0.1068,0.0532,0.0666,0.3105,0.7029,0.5722,0.6026,0.7891,0.8182
NW_006803933.1,1500001,2250000,1860836,39,0.0602,0.1368,0.0687,0.2383,0.5572,0.4991,0.4275,0.8009,0.6699
NW_006803933.1,2250001,3000000,2648620,40,0.0493,0.0925,0.1129,0.2388,0.4359,0.573,0.5547,0.6972,0.7067
NW_006803933.1,4500001,5250000,4892979,42,0.1104,0.0307,0.1303,0.2399,0.5057,0.4952,0.5582,0.6277,0.7306
NW_006803933.1,5250001,6000000,5668354,31,0.0456,0.0586,0.0818,0.2093,0.4787,0.5446,0.6135,0.7743,0.7806
NW_006803933.1,6750001,7500000,7130286,39,0.1454,0.0776,0.1075,0.2661,0.4518,0.327,0.4221,0.5752,0.5715
NW_006803933.1,7500001,8250000,7841854,39,0.0705,0.0718,0.0913,0.2367,0.6163,0.4625,0.5506,0.777,0.7109
NW_006803933.1,8250001,9000000,8614210,40,0.0653,0.0842,0.13,0.2784,0.5689,0.4297,0.5892,0.7175,0.6133
NW_006803933.1,9000001,9750000,9307604,34,0.1052,0.0777,0.0863,0.3609,0.376,0.4768,0.608,0.6063,0.717
NW_006803933.1,9750001,10500000,10141863,34,0.1065,0.0684,0.0933,0.3163,0.4494,0.4992,0.5793,0.648,0.7314
NW_006803934.1,1,750000,322617,36,0.0854,0.0644,0.0901,0.2541,0.5481,0.6224,0.5574,0.7342,0.7879
NW_006803934.1,750001,1500000,1162502,44,0.1174,0.0982,0.1246,0.3183,0.438,0.4444,0.507,0.5797,0.6115
NW_006803934.1,1500001,2250000,1948228,39,0.0934,0.0714,0.1262,0.3578,0.3223,0.3974,0.6375,0.5045,0.6139
NW_006803934.1,2250001,3000000,2573377,46,0.1716,0.0509,0.109,0.314,0.4313,0.3859,0.4898,0.5219,0.6683
NW_006803934.1,3000001,3750000,3379634,37,0.132,0.0959,0.0359,0.425,0.4513,0.5315,0.5897,0.6972,0.7881
NW_006803934.1,3750001,4500000,4116335,36,0.0622,0.0753,0.1368,0.1919,0.5742,0.51,0.4851,0.7151,0.6672
NW_006803934.1,5250001,6000000,5643741,35,0.1037,0.0494,0.1507,0.3028,0.3783,0.4943,0.6087,0.5096,0.6746
NW_006803934.1,6000001,6750000,6398312,32,0.1054,0.0208,0.128,0.3312,0.6406,0.5183,0.691,0.7026,0.7586
NW_006803934.1,6750001,7500000,7087296,38,0.1215,0.0664,0.0773,0.389,0.5415,0.5759,0.623,0.7008,0.7869
NW_006803934.1,7500001,8250000,7869830,30,0.075,0.0808,0.0796,0.4065,0.5093,0.5569,0.6895,0.7463,0.7577
NW_006803934.1,8250001,9000000,8590141,48,0.0995,0.1236,0.0649,0.3892,0.4848,0.4761,0.5672,0.7205,0.6808
NW_006803934.1,9000001,9750000,9398506,36,0.1071,0.0873,0.0573,0.3664,0.4135,0.5367,0.593,0.6796,0.7717
NW_006803934.1,9750001,10500000,10140736,35,0.0711,0.0439,0.0995,0.3076,0.4659,0.6333,0.6959,0.7012,0.8048
NW_006803935.1,4500001,5250000,4895377,38,0.1349,0.0623,0.0772,0.3388,0.45,0.3718,0.5618,0.6305,0.695
NW_006803935.1,6750001,7500000,7137919,39,0.0984,0.0298,0.0525,0.25,0.4792,0.5021,0.6042,0.7379,0.8551
NW_006803935.1,7500001,8250000,7846932,30,0.089,0.0483,0.1617,0.236,0.3566,0.4963,0.562,0.4927,0.6623
NW_006803936.1,1,750000,383971,36,0.0627,0.0593,0.1298,0.1108,0.613,0.5506,0.3005,0.7386,0.7174
NW_006803936.1,750001,1500000,1082432,30,0.0794,0.0766,0.1291,0.3264,0.444,0.5561,0.6262,0.6316,0.6987
NW_006803936.1,2250001,3000000,2622947,30,0.026,0.0493,0.1394,0.1909,0.5961,0.5484,0.6818,0.7657,0.7171
NW_006803936.1,4500001,5250000,4818361,30,0.0906,0.0358,0.0889,0.2977,0.5714,0.5538,0.6615,0.7386,0.8059
NW_006803936.1,5250001,6000000,5660376,39,0.1471,0.0252,0.0906,0.2954,0.5408,0.5251,0.5611,0.6514,0.8094
NW_006803936.1,6000001,6750000,6339710,42,0.1022,0.0412,0.1155,0.1485,0.4433,0.3903,0.3605,0.618,0.677
NW_006803936.1,6750001,7500000,7117663,35,0.0675,0.0312,0.0696,0.2398,0.6204,0.5783,0.6702,0.8092,0.8465
NW_006803936.1,7500001,8250000,7863474,49,0.0994,0.0741,0.082,0.2687,0.5036,0.4924,0.5247,0.7055,0.7364
NW_006803936.1,8250001,9000000,8649029,38,0.1363,0.025,0.0862,0.2333,0.5009,0.538,0.4991,0.6483,0.8203
NW_006803936.1,9000001,9750000,9370755,38,0.0564,0.0267,0.1758,0.1372,0.5661,0.5692,0.5478,0.671,0.7086
NW_006803937.1,3000001,3750000,3329198,36,0.0817,0.1216,0.0516,0.3015,0.4082,0.4904,0.5085,0.7295,0.7104
NW_006803937.1,3750001,4500000,4136456,36,0.0469,0.0723,0.0954,0.3667,0.5552,0.5987,0.7306,0.7817,0.7638
NW_006803937.1,4500001,5250000,4882349,33,0.0557,0.1075,0.1327,0.2922,0.39,0.4207,0.5761,0.6231,0.5685
NW_006803937.1,5250001,6000000,5558736,41,0.0412,0.0855,0.0727,0.211,0.4724,0.655,0.5508,0.7933,0.7931
NW_006803937.1,6000001,6750000,6381181,38,0.0459,0.0327,0.1368,0.2048,0.6033,0.5596,0.6888,0.7467,0.7467
NW_006803937.1,6750001,7500000,7116559,32,0.0488,0.0597,0.1259,0.2697,0.5152,0.6769,0.6763,0.7205,0.7681
NW_006803937.1,7500001,8250000,7890740,33,0.1226,0.105,0.0801,0.3863,0.4321,0.4625,0.5577,0.6321,0.6779
NW_006803937.1,9000001,9750000,9399576,43,0.1395,0.0335,0.1041,0.2924,0.515,0.4183,0.5563,0.6295,0.7278
NW_006803938.1,1500001,2250000,1876095,38,0.1073,0.0714,0.0841,0.3259,0.3907,0.4321,0.5821,0.6186,0.7058
NW_006803938.1,2250001,3000000,2591177,36,0.026,0.1058,0.1322,0.2755,0.6027,0.5813,0.626,0.7769,0.6716
NW_006803938.1,3750001,4500000,4115250,30,0.0949,0.0511,0.1155,0.2317,0.4585,0.4777,0.5338,0.6386,0.7136
NW_006803938.1,5250001,6000000,5601155,33,0.0574,0.092,0.0481,0.1955,0.676,0.6797,0.4598,0.8615,0.8209
NW_006803938.1,6000001,6750000,6382110,34,0.0961,0.0912,0.1073,0.313,0.3911,0.4486,0.5521,0.5996,0.6494
NW_006803938.1,6750001,7500000,7066637,33,0.1657,0.0588,0.0808,0.2738,0.4031,0.2797,0.4309,0.5445,0.6129
NW_006803938.1,8250001,9000000,8585950,33,0.0404,0.0358,0.0792,0.1601,0.6358,0.6831,0.6273,0.8352,0.8513
NW_006803939.1,1,750000,317847,37,0.1478,0.0625,0.0873,0.2266,0.4598,0.3964,0.3779,0.6051,0.6932
NW_006803939.1,750001,1500000,1111511,31,0.1653,0.0521,0.0521,0.3153,0.5018,0.5348,0.5001,0.6556,0.8298
NW_006803939.1,2250001,3000000,2602181,31,0.1542,0.0561,0.1059,0.1725,0.5977,0.4892,0.252,0.6544,0.7262
NW_006803939.1,3000001,3750000,3412254,30,0.1114,0.0762,0.0877,0.2853,0.5307,0.5519,0.518,0.695,0.7511
NW_006803939.1,3750001,4500000,4097298,34,0.0875,0.1231,0.0626,0.3468,0.4886,0.5617,0.5471,0.7437,0.7267
NW_006803939.1,4500001,5250000,4845267,36,0.099,0.0444,0.1025,0.2067,0.4885,0.476,0.498,0.6696,0.7426
NW_006803939.1,5250001,6000000,5608840,34,0.0827,0.0483,0.1182,0.2761,0.5541,0.4988,0.6286,0.7039,0.7242
NW_006803939.1,6000001,6750000,6363186,38,0.1039,0.0769,0.1059,0.3837,0.598,0.4434,0.6307,0.7122,0.6697
NW_006803939.1,7500001,8250000,7872126,41,0.0962,0.0578,0.1128,0.2689,0.3684,0.4148,0.5674,0.5707,0.6702
NW_006803939.1,8250001,9000000,8616044,38,0.1346,0.0903,0.0734,0.3654,0.4403,0.4325,0.5421,0.6299,0.6927
NW_006803939.1,9000001,9750000,9402268,37,0.1992,0.052,0.0499,0.3516,0.5467,0.2359,0.4864,0.6408,0.6566
NW_006803940.1,1,750000,354861,39,0.0624,0.0593,0.1115,0.2743,0.532,0.6018,0.6486,0.7294,0.7609
NW_006803940.1,750001,1500000,1095721,44,0.1333,0.1185,0.1526,0.4071,0.5379,0.4015,0.5403,0.5925,0.5081
NW_006803940.1,1500001,2250000,1931657,38,0.0681,0.0942,0.1094,0.2501,0.4801,0.545,0.5228,0.6989,0.6961
