scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1195464,36,0.0275,0.1221,0.1106,0.2836,0.4381,0.5142,0.5951,0.7378,0.6429
NW_006803924.1,1500001,2250000,1812845,39,0.1044,0.0685,0.1766,0.1095,0.4713,0.485,0.1231,0.5535,0.6088
NW_006803924.1,2250001,3000000,2659763,48,0.0795,0.059,0.1023,0.356,0.5422,0.5222,0.6855,0.7232,0.7424
NW_006803924.1,3000001,3750000,3400115,36,0.1158,0.0607,0.1169,0.3183,0.3675,0.4507,0.5785,0.5318,0.682
NW_006803924.1,4500001,5250000,4827136,43,0.1371,0.0468,0.129,0.3582,0.42,0.5314,0.6038,0.5316,0.7265
NW_006803924.1,6000001,6750000,6336217,40,0.0846,0.0803,0.144,0.2215,0.4086,0.5375,0.4701,0.5754,0.6662
NW_006803924.1,6750001,7500000,7147494,38,0.0392,0.0869,0.1723,0.2973,0.4407,0.4169,0.6617,0.6251,0.5385
NW_006803924.1,8250001,9000000,8567769,36,0.0801,0.0425,0.1574,0.2902,0.4384,0.4221,0.663,0.5862,0.6292
NW_006803924.1,9000001,9750000,9409936,33,0.0691,0.0534,0.045,0.1749,0.6305,0.6611,0.494,0.841,0.8675
NW_006803924.1,9750001,10500000,10056429,32,0.0571,0.0356,0.1029,0.3854,0.4307,0.6676,0.794,0.6977,0.8198
NW_006803924.1,10500001,11250000,10955195,36,0.0892,0.0108,0.1055,0.1903,0.4794,0.4403,0.5964,0.6739,0.7758
NW_006803924.1,11250001,12000000,11646693,43,0.104,0.0458,0.0763,0.3356,0.431,0.528,0.6469,0.6656,0.801
NW_006803924.1,12000001,12750000,12413119,39,0.1441,0.0372,0.0921,0.2349,0.4893,0.4172,0.4559,0.6232,0.7415
NW_006803924.1,12750001,13500000,13126039,34,0.096,0.1067,0.1174,0.2703,0.4228,0.49,0.4672,0.6092,0.6397
NW_006803924.1,13500001,14250000,13873814,39,0.114,0.0673,0.1741,0.2906,0.4737,0.3336,0.5374,0.5464,0.4815
NW_006803924.1,14250001,15000000,14620386,39,0.1372,0.1044,0.072,0.3276,0.4002,0.3994,0.474,0.5981,0.65
NW_006803924.1,15000001,15750000,15425225,41,0.1058,0.078,0.0946,0.3722,0.3324,0.3723,0.6161,0.5495,0.6355
NW_006803924.1,15750001,16500000,16157255,39,0.078,0.0713,0.1167,0.2852,0.659,0.4952,0.5975,0.7522,0.6919
NW_006803924.1,16500001,17250000,16909054,39,0.0931,0.033,0.0625,0.3272,0.5261,0.6842,0.688,0.752,0.8753
NW_006803925.1,1500001,2250000,1889351,34,0.0332,0.0573,0.1655,0.1618,0.4528,0.4038,0.5756,0.652,0.5801
NW_006803925.1,2250001,3000000,2609604,34,0.1573,0.0637,0.0912,0.3608,0.4674,0.4132,0.5438,0.5925,0.6953
NW_006803925.1,3000001,3750000,3370830,38,0.0609,0.0718,0.1359,0.3809,0.5268,0.4285,0.7139,0.6961,0.6219
NW_006803925.1,3750001,4500000,4112886,32,0.145,0.0977,0.1271,0.2161,0.3714,0.3399,0.2915,0.4767,0.5159
NW_006803925.1,4500001,5250000,4853670,34,0.1075,0.095,0.1881,0.2443,0.4055,0.4368,0.4265,0.4785,0.5233
NW_006803925.1,5250001,6000000,5650121,33,0.0862,0.0611,0.1194,0.352,0.4705,0.5459,0.6656,0.6531,0.7266
NW_006803925.1,7500001,8250000,7931921,42,0.086,0.0747,0.1364,0.2382,0.4972,0.4123,0.5085,0.6463,0.6048
NW_006803925.1,8250001,9000000,8564686,37,0.1343,0.0509,0.127,0.2721,0.4085,0.4323,0.5049,0.5281,0.6701
NW_006803925.1,9000001,9750000,9393220,34,0.1231,0.0286,0.1093,0.3476,0.5548,0.4983,0.6533,0.6652,0.7662
NW_006803925.1,9750001,10500000,10101359,40,0.1187,0.0831,0.1473,0.2478,0.4699,0.3922,0.4339,0.5714,0.5585
