scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1179848,35,0.0288,0.1147,0.0988,0.2638,0.4549,0.5,0.5849,0.7634,0.6597
NW_006803924.1,1500001,2250000,1840759,41,0.0971,0.0787,0.1274,0.1179,0.5093,0.5284,0.1526,0.6506,0.6848
NW_006803924.1,2250001,3000000,2666266,47,0.0817,0.0551,0.0954,0.3564,0.6076,0.5152,0.6892,0.7553,0.7548
NW_006803924.1,3000001,3750000,3404280,35,0.1186,0.0499,0.1035,0.3319,0.3184,0.4774,0.6075,0.4957,0.7333
NW_006803924.1,4500001,5250000,4839545,40,0.1498,0.0394,0.086,0.4019,0.4667,0.5885,0.631,0.6089,0.8153
NW_006803924.1,6000001,6750000,6353368,41,0.0817,0.0772,0.118,0.2112,0.4583,0.5704,0.4659,0.6539,0.7183
NW_006803924.1,6750001,7500000,7152173,38,0.0387,0.0824,0.1542,0.3043,0.5276,0.4483,0.6794,0.7017,0.5948
NW_006803924.1,8250001,9000000,8580435,36,0.0771,0.0262,0.1133,0.2803,0.4873,0.4637,0.6997,0.6843,0.7483
NW_006803924.1,9000001,9750000,9421471,33,0.0682,0.0547,0.0561,0.1923,0.6605,0.6951,0.5286,0.8351,0.8587
NW_006803924.1,9750001,10500000,10068829,34,0.0531,0.0576,0.0768,0.3412,0.4776,0.6008,0.731,0.7698,0.8069
NW_006803924.1,10500001,11250000,10964602,37,0.0874,0.017,0.0973,0.1788,0.4854,0.4718,0.5609,0.6913,0.7924
NW_006803924.1,11250001,12000000,11655912,39,0.1152,0.0378,0.0653,0.3582,0.4616,0.6035,0.6597,0.6842,0.8493
NW_006803924.1,12000001,12750000,12409565,34,0.1648,0.0404,0.0631,0.2555,0.4786,0.4316,0.4395,0.6273,0.7943
NW_006803924.1,12750001,13500000,13138363,34,0.0936,0.1284,0.0792,0.2782,0.4706,0.5101,0.4424,0.7007,0.6734
NW_006803924.1,13500001,14250000,13872857,39,0.1124,0.0474,0.1417,0.2913,0.4787,0.4238,0.582,0.593,0.647
NW_006803924.1,14250001,15000000,14612826,42,0.1255,0.1141,0.0942,0.2899,0.4185,0.4033,0.4275,0.5965,0.6017
NW_006803924.1,15000001,15750000,15423886,38,0.1108,0.089,0.1362,0.4113,0.3767,0.3982,0.6212,0.519,0.5717
NW_006803924.1,15750001,16500000,16121578,40,0.0774,0.0722,0.0948,0.2809,0.6327,0.4843,0.5919,0.7696,0.7164
NW_006803924.1,16500001,17250000,16901640,39,0.0943,0.0567,0.0317,0.3486,0.4659,0.6513,0.6557,0.771,0.8785
NW_006803925.1,2250001,3000000,2609976,36,0.1516,0.0838,0.0629,0.3205,0.4443,0.3736,0.4755,0.6231,0.6829
NW_006803925.1,3000001,3750000,3354605,38,0.0597,0.08,0.0753,0.386,0.5132,0.4659,0.7043,0.7765,0.7247
NW_006803925.1,4500001,5250000,4859183,33,0.1065,0.0473,0.1587,0.2387,0.4486,0.4667,0.5254,0.5564,0.6502
NW_006803925.1,5250001,6000000,5624217,31,0.0874,0.0639,0.1105,0.3727,0.4613,0.5294,0.674,0.6585,0.7275
NW_006803925.1,6750001,7500000,7182958,30,0.1481,0.1828,0.0939,0.3642,0.4549,0.3687,0.3874,0.5922,0.467
NW_006803925.1,7500001,8250000,7952050,40,0.0894,0.0691,0.1352,0.2432,0.4932,0.3968,0.5214,0.641,0.6028
NW_006803925.1,8250001,9000000,8592481,40,0.1284,0.0333,0.1356,0.2624,0.4461,0.4796,0.5418,0.5561,0.7113
NW_006803925.1,9000001,9750000,9388742,34,0.1231,0.021,0.1222,0.3312,0.6036,0.54,0.6543,0.6736,0.7749
NW_006803925.1,9750001,10500000,10106318,40,0.1236,0.0878,0.082,0.2596,0.5029,0.4255,0.4339,0.672,0.6787
NW_006803925.1,10500001,11250000,10859621,36,0.1319,0.0656,0.0823,0.3766,0.4978,0.4472,0.5969,0.6575,0.7266
NW_006803925.1,12000001,12750000,12382323,39,0.1447,0.1154,0.1161,0.2813,0.4164,0.4224,0.3797,0.5358,0.5823
NW_006803925.1,12750001,13500000,13168377,37,0.0733,0.1246,0.1064,0.2717,0.4877,0.5095,0.4788,0.6998,0.6423
NW_006803925.1,13500001,14250000,13905890,41,0.1112,0.0583,0.1304,0.3162,0.4135,0.4108,0.5898,0.5605,0.6384
NW_006803925.1,15000001,15750000,15389002,31,0.0912,0.0898,0.1105,0.5005,0.4187,0.3967,0.7044,0.6239,0.6091
NW_006803926.1,1,750000,357672,40,0.0932,0.0891,0.1016,0.1986,0.5517,0.6405,0.3829,0.7106,0.7506
NW_006803926.1,1500001,2250000,1907526,34,0.1096,0.0558,0.0615,0.2559,0.4333,0.4033,0.5243,0.6815,0.7556
NW_006803926.1,2250001,3000000,2583252,34,0.0744,0.122,0.1008,0.282,0.3622,0.4718,0.4964,0.6227,0.6301
NW_006803926.1,3000001,3750000,3274166,32,0.0295,0.0629,0.0853,0.2384,0.5453,0.6483,0.6863,0.8173,0.803
NW_006803926.1,3750001,4500000,4053911,33,0.058,0.0536,0.0922,0.3146,0.53,0.5098,0.7093,0.7613,0.7593
NW_006803926.1,4500001,5250000,4851666,39,0.0764,0.0891,0.0558,0.3416,0.5366,0.5657,0.6222,0.7893,0.7818
NW_006803926.1,5250001,6000000,5635631,38,0.1192,0.0424,0.1079,0.1579,0.6152,0.561,0.3343,0.6992,0.7728
NW_006803926.1,6000001,6750000,6377225,52,0.0703,0.0756,0.0861,0.2583,0.5098,0.5421,0.5721,0.7438,0.7501
NW_006803926.1,6750001,7500000,7116104,42,0.0792,0.0671,0.0941,0.367,0.463,0.5695,0.6791,0.6957,0.7615
NW_006803926.1,8250001,9000000,8624509,35,0.1465,0.0909,0.1028,0.2259,0.466,0.4801,0.3222,0.5903,0.6757
NW_006803926.1,9750001,10500000,10106976,44,0.0619,0.0647,0.0846,0.2759,0.5158,0.5083,0.6387,0.7608,0.7536
NW_006803926.1,10500001,11250000,10866312,38,0.1438,0.114,0.104,0.3372,0.5401,0.4625,0.4597,0.6387,0.6306
NW_006803926.1,11250001,12000000,11553786,41,0.0854,0.0817,0.1312,0.3034,0.3729,0.4671,0.5807,0.5625,0.6406
NW_006803926.1,12000001,12750000,12428584,37,0.096,0.0584,0.097,0.2078,0.501,0.4547,0.471,0.6881,0.7187
NW_006803926.1,12750001,13500000,13126920,46,0.1028,0.0738,0.1097,0.3023,0.4233,0.36,0.5605,0.6109,0.606
NW_006803926.1,13500001,14250000,13830119,30,0.1248,0.104,0.0795,0.3388,0.4495,0.3369,0.5079,0.6414,0.5843
NW_006803927.1,1,750000,408926,30,0.1337,0.0143,0.0967,0.2361,0.5903,0.5306,0.5355,0.6845,0.8184
NW_006803927.1,1500001,2250000,1937563,34,0.1616,0.1024,0.0845,0.3893,0.3323,0.3845,0.5063,0.4722,0.6211
NW_006803927.1,3000001,3750000,3329098,38,0.0447,0.0716,0.1399,0.2514,0.4701,0.5297,0.6363,0.683,0.6785
NW_006803927.1,3750001,4500000,4177735,49,0.1149,0.0558,0.0744,0.3453,0.4212,0.485,0.6158,0.6449,0.7725
NW_006803927.1,4500001,5250000,4856010,47,0.1016,0.1301,0.0859,0.2747,0.462,0.4603,0.4191,0.674,0.6319
NW_006803927.1,5250001,6000000,5580606,36,0.1213,0.034,0.1118,0.2921,0.5379,0.5433,0.5925,0.6555,0.7726
NW_006803927.1,6000001,6750000,6375818,35,0.1138,0.0809,0.1257,0.2998,0.2961,0.2757,0.5226,0.4366,0.4675
NW_006803927.1,6750001,7500000,7150924,34,0.0908,0.1063,0.1008,0.4272,0.5246,0.3922,0.637,0.702,0.5947
