scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1185737,33,0.0306,0.1174,0.061,0.2958,0.4939,0.5193,0.6121,0.8374,0.7174
NW_006803924.1,1500001,2250000,1854443,37,0.1106,0.0634,0.1146,0.1335,0.5091,0.5374,0.2198,0.6496,0.7262
NW_006803924.1,2250001,3000000,2649360,44,0.0875,0.0498,0.0599,0.3598,0.6115,0.521,0.6906,0.7934,0.8174
NW_006803924.1,3000001,3750000,3395524,35,0.1186,0.0679,0.1084,0.3279,0.3409,0.4853,0.5699,0.5133,0.7034
NW_006803924.1,4500001,5250000,4839827,39,0.1545,0.0397,0.1029,0.3996,0.4884,0.5614,0.6212,0.5953,0.7835
NW_006803924.1,6000001,6750000,6323320,35,0.096,0.0596,0.1179,0.22,0.5057,0.5759,0.4903,0.6624,0.7429
NW_006803924.1,6750001,7500000,7174169,38,0.0392,0.0763,0.1006,0.3115,0.5363,0.4286,0.6981,0.7783,0.6694
NW_006803924.1,8250001,9000000,8586501,33,0.0834,0.0501,0.0966,0.316,0.507,0.5023,0.6626,0.7092,0.7548
NW_006803924.1,9000001,9750000,9412818,35,0.065,0.0541,0.0335,0.2057,0.6435,0.6689,0.5636,0.864,0.8825
NW_006803924.1,9750001,10500000,10071488,31,0.0587,0.0329,0.0771,0.3253,0.5046,0.628,0.7626,0.772,0.8457
NW_006803924.1,10500001,11250000,10968919,35,0.093,0.0508,0.0612,0.2282,0.5448,0.521,0.5336,0.7615,0.8139
NW_006803924.1,11250001,12000000,11651873,40,0.113,0.0764,0.0593,0.394,0.4449,0.5964,0.6244,0.6866,0.8038
NW_006803924.1,12000001,12750000,12414494,34,0.1648,0.0461,0.0714,0.2395,0.4707,0.4313,0.4008,0.611,0.7694
NW_006803924.1,12750001,13500000,13130881,33,0.0968,0.0911,0.0744,0.2924,0.4846,0.5463,0.5265,0.7105,0.7468
NW_006803924.1,13500001,14250000,13864094,38,0.1162,0.064,0.1203,0.3092,0.5195,0.4602,0.5614,0.6411,0.6777
NW_006803924.1,14250001,15000000,14603595,39,0.1371,0.0995,0.0861,0.2868,0.4365,0.3874,0.4283,0.6051,0.6256
NW_006803924.1,15000001,15750000,15433869,38,0.1113,0.0744,0.1106,0.3849,0.433,0.397,0.6235,0.6044,0.6341
NW_006803924.1,15750001,16500000,16136287,39,0.0787,0.0441,0.0747,0.2468,0.6362,0.483,0.6137,0.7934,0.7896
NW_006803924.1,16500001,17250000,16928838,39,0.094,0.0803,0.0455,0.3432,0.499,0.6674,0.6073,0.7641,0.8349
NW_006803925.1,2250001,3000000,2603733,33,0.1641,0.084,0.043,0.3352,0.5016,0.4262,0.4727,0.6693,0.7504
NW_006803925.1,3000001,3750000,3358340,37,0.0628,0.1005,0.076,0.3957,0.547,0.4984,0.6693,0.7836,0.7099
NW_006803925.1,4500001,5250000,4847696,31,0.1144,0.0724,0.113,0.277,0.4754,0.4928,0.5085,0.6261,0.6943
NW_006803925.1,6750001,7500000,7199223,30,0.1469,0.095,0.0554,0.3778,0.4227,0.3855,0.5278,0.6259,0.6847
NW_006803925.1,7500001,8250000,7940656,34,0.1077,0.0659,0.0895,0.2735,0.558,0.4078,0.5309,0.7103,0.6909
NW_006803925.1,8250001,9000000,8570540,40,0.1291,0.0418,0.1056,0.2522,0.4475,0.4954,0.5067,0.5968,0.7506
NW_006803925.1,9000001,9750000,9404195,37,0.1116,0.0181,0.078,0.3227,0.5685,0.5539,0.6767,0.7245,0.8472
NW_006803925.1,9750001,10500000,10106939,40,0.1237,0.0902,0.05,0.2449,0.5453,0.4665,0.4042,0.7353,0.7485
NW_006803925.1,10500001,11250000,10872699,34,0.1384,0.0602,0.0892,0.4216,0.5455,0.4572,0.6309,0.6663,0.7294
NW_006803925.1,11250001,12000000,11674090,30,0.129,0.0921,0.1917,0.2855,0.4273,0.3574,0.4544,0.4671,0.4442
NW_006803925.1,12000001,12750000,12371621,36,0.1587,0.0526,0.2027,0.2989,0.4348,0.3856,0.4904,0.4254,0.5154
NW_006803925.1,12750001,13500000,13149327,34,0.0801,0.1612,0.1154,0.2952,0.5417,0.5483,0.4324,0.705,0.6094
NW_006803925.1,13500001,14250000,13916615,34,0.1302,0.0803,0.2229,0.3705,0.4536,0.3625,0.5701,0.4524,0.4227
NW_006803925.1,15000001,15750000,15392036,32,0.089,0.1468,0.1437,0.4429,0.4285,0.3268,0.592,0.5854,0.3968
NW_006803926.1,1,750000,351545,37,0.1018,0.0598,0.09,0.2044,0.5846,0.7099,0.4462,0.7284,0.8169
NW_006803926.1,2250001,3000000,2586495,32,0.0788,0.152,0.0649,0.3396,0.3085,0.5045,0.5056,0.6341,0.6578
NW_006803926.1,3750001,4500000,4054547,34,0.0572,0.0567,0.1186,0.3303,0.5404,0.5375,0.7164,0.7304,0.7298
NW_006803926.1,4500001,5250000,4849672,37,0.08,0.0863,0.05,0.3411,0.5554,0.5609,0.6202,0.7989,0.7919
NW_006803926.1,5250001,6000000,5638997,36,0.1232,0.0556,0.054,0.1582,0.598,0.5245,0.2883,0.7517,0.8185
NW_006803926.1,6000001,6750000,6388529,49,0.0745,0.0631,0.0884,0.2442,0.5069,0.5119,0.5729,0.7332,0.7519
NW_006803926.1,6750001,7500000,7101003,41,0.081,0.0779,0.1058,0.3686,0.4836,0.5519,0.657,0.6874,0.725
NW_006803926.1,8250001,9000000,8617642,37,0.1314,0.1144,0.0945,0.2574,0.4592,0.5148,0.3655,0.6174,0.674
NW_006803926.1,9750001,10500000,10107322,44,0.0628,0.0982,0.0629,0.2955,0.5233,0.5212,0.5843,0.7941,0.7422
NW_006803926.1,10500001,11250000,10854616,35,0.1559,0.1009,0.0683,0.3244,0.6137,0.5061,0.4455,0.702,0.724
NW_006803926.1,11250001,12000000,11575888,39,0.0889,0.0725,0.1076,0.313,0.434,0.5601,0.6024,0.6427,0.7332
NW_006803926.1,12000001,12750000,12419308,35,0.0991,0.0463,0.054,0.2287,0.5313,0.4937,0.5304,0.7577,0.8233
NW_006803926.1,12750001,13500000,13140128,45,0.1056,0.0652,0.0861,0.309,0.4379,0.3456,0.5794,0.6525,0.6524
NW_006803927.1,1,750000,393066,30,0.1367,0.0048,0.1154,0.2278,0.5946,0.5435,0.5387,0.6617,0.8088
