scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1188563,36,0.0274,0.0962,0.0903,0.3066,0.4532,0.4931,0.6758,0.7791,0.693
NW_006803924.1,1500001,2250000,1819454,38,0.1062,0.0596,0.127,0.1427,0.489,0.4828,0.2755,0.627,0.6872
NW_006803924.1,2250001,3000000,2645037,44,0.0885,0.0489,0.0793,0.3854,0.583,0.5569,0.708,0.7579,0.8019
NW_006803924.1,3000001,3750000,3404711,33,0.1284,0.1029,0.0816,0.3529,0.3957,0.5408,0.5191,0.593,0.719
NW_006803924.1,4500001,5250000,4837938,41,0.1477,0.0616,0.1171,0.3983,0.4527,0.5905,0.5962,0.5601,0.747
NW_006803924.1,6000001,6750000,6318064,36,0.0938,0.0764,0.0884,0.2292,0.4688,0.5782,0.471,0.6857,0.76
NW_006803924.1,6750001,7500000,7124277,41,0.0361,0.1001,0.1131,0.2876,0.453,0.4146,0.629,0.7274,0.6032
NW_006803924.1,8250001,9000000,8582515,35,0.0819,0.0505,0.1133,0.3158,0.4319,0.4577,0.6649,0.6432,0.7072
NW_006803924.1,9000001,9750000,9390700,35,0.0637,0.0568,0.027,0.184,0.5881,0.6389,0.5195,0.863,0.8823
NW_006803924.1,9750001,10500000,10066757,34,0.0532,0.0363,0.1032,0.3263,0.4269,0.6168,0.768,0.7012,0.805
NW_006803924.1,10500001,11250000,10962505,34,0.0956,0.0221,0.0579,0.2358,0.5346,0.476,0.6126,0.7583,0.8515
NW_006803924.1,11250001,12000000,11655484,41,0.1067,0.0461,0.0573,0.3506,0.4351,0.5333,0.6538,0.6939,0.8306
NW_006803924.1,12000001,12750000,12402763,36,0.1528,0.0423,0.071,0.2484,0.49,0.4386,0.4488,0.64,0.7801
NW_006803924.1,12750001,13500000,13161871,33,0.0977,0.1351,0.1122,0.2987,0.4265,0.5164,0.452,0.6173,0.6258
NW_006803924.1,13500001,14250000,13854987,37,0.1179,0.0848,0.1526,0.3148,0.5176,0.3721,0.5256,0.598,0.529
NW_006803924.1,14250001,15000000,14593356,41,0.1319,0.1107,0.0699,0.3342,0.4176,0.4111,0.4801,0.6229,0.6515
NW_006803924.1,15000001,15750000,15426549,40,0.1085,0.0828,0.0862,0.3982,0.3677,0.4181,0.6248,0.5938,0.675
NW_006803924.1,15750001,16500000,16146269,35,0.0903,0.0416,0.0989,0.2776,0.7157,0.513,0.6281,0.7755,0.7684
NW_006803924.1,16500001,17250000,16915643,41,0.0892,0.0362,0.0826,0.3136,0.5095,0.6287,0.6783,0.7219,0.8346
NW_006803925.1,2250001,3000000,2585281,32,0.1694,0.0642,0.0474,0.366,0.4784,0.4368,0.529,0.6423,0.7823
NW_006803925.1,3000001,3750000,3357845,38,0.0609,0.0805,0.0819,0.3944,0.5211,0.4787,0.7068,0.7683,0.7205
NW_006803925.1,4500001,5250000,4829721,32,0.1134,0.0894,0.1666,0.2898,0.4302,0.4884,0.4943,0.5217,0.597
NW_006803925.1,5250001,6000000,5653662,30,0.0958,0.0621,0.0345,0.4376,0.493,0.6253,0.7051,0.7755,0.8628
NW_006803925.1,7500001,8250000,7940710,36,0.1,0.0709,0.0969,0.2578,0.5148,0.4257,0.5149,0.6899,0.6821
NW_006803925.1,8250001,9000000,8569437,34,0.1453,0.0602,0.107,0.2829,0.4862,0.5173,0.48,0.6004,0.732
NW_006803925.1,9000001,9750000,9399359,36,0.1157,0.036,0.1142,0.3349,0.5524,0.4893,0.6426,0.667,0.7438
NW_006803925.1,9750001,10500000,10103177,42,0.1156,0.0815,0.1212,0.2425,0.487,0.4089,0.4345,0.621,0.6149
NW_006803925.1,10500001,11250000,10864969,38,0.1264,0.0878,0.0874,0.3669,0.461,0.4148,0.5608,0.6354,0.6629
NW_006803925.1,12000001,12750000,12371996,37,0.1531,0.0793,0.1353,0.2957,0.3674,0.3745,0.4485,0.4489,0.5672
NW_006803925.1,12750001,13500000,13168627,34,0.08,0.1623,0.1149,0.3214,0.5657,0.5041,0.4652,0.7166,0.5812
NW_006803925.1,13500001,14250000,13922820,40,0.112,0.0882,0.2299,0.3387,0.4117,0.327,0.5565,0.4257,0.3574
NW_006803925.1,15000001,15750000,15400712,30,0.0933,0.1565,0.1567,0.5022,0.4573,0.3824,0.6139,0.5831,0.4314
NW_006803926.1,1,750000,353205,40,0.0914,0.0634,0.1062,0.1922,0.5269,0.6156,0.4383,0.6952,0.7672
NW_006803926.1,1500001,2250000,1910471,34,0.1148,0.1042,0.0684,0.2607,0.4497,0.3994,0.4209,0.673,0.6563
NW_006803926.1,2250001,3000000,2567569,30,0.0866,0.0851,0.0687,0.3378,0.3105,0.4731,0.6071,0.6122,0.7307
NW_006803926.1,3750001,4500000,4051504,33,0.0573,0.0155,0.1009,0.3305,0.5539,0.513,0.8095,0.7595,0.8044
NW_006803926.1,4500001,5250000,4845398,38,0.0771,0.0705,0.0453,0.3242,0.5519,0.5673,0.6412,0.8085,0.8224
NW_006803926.1,5250001,6000000,5652066,34,0.1317,0.0307,0.0641,0.1777,0.6423,0.5789,0.3849,0.7454,0.8551
NW_006803926.1,6000001,6750000,6356991,52,0.0695,0.0795,0.1042,0.2571,0.5268,0.4933,0.5634,0.7273,0.6971
NW_006803926.1,6750001,7500000,7104306,43,0.0772,0.0635,0.0964,0.3402,0.4417,0.5745,0.6688,0.6828,0.765
NW_006803926.1,8250001,9000000,8622377,38,0.1364,0.0703,0.0634,0.2485,0.4462,0.5386,0.4251,0.646,0.7878
NW_006803926.1,9750001,10500000,10115180,46,0.0595,0.0935,0.0814,0.2709,0.491,0.4854,0.5723,0.7586,0.7054
NW_006803926.1,10500001,11250000,10857515,39,0.1383,0.1044,0.0872,0.3173,0.5386,0.4671,0.4595,0.6652,0.671
NW_006803926.1,11250001,12000000,11565457,42,0.0826,0.0778,0.0917,0.2888,0.4465,0.5002,0.5779,0.6846,0.7207
NW_006803926.1,12000001,12750000,12427325,37,0.0964,0.0817,0.1076,0.2361,0.4801,0.4731,0.4649,0.661,0.6778
NW_006803926.1,12750001,13500000,13128493,42,0.1135,0.0553,0.1038,0.3291,0.4336,0.3343,0.6042,0.6115,0.6276
NW_006803926.1,13500001,14250000,13837456,32,0.1164,0.1338,0.0403,0.3589,0.4369,0.3121,0.4959,0.7065,0.5763
NW_006803926.1,14250001,15000000,14577229,30,0.0852,0.0786,0.0483,0.3151,0.3237,0.3317,0.5998,0.6694,0.6899
NW_006803927.1,1500001,2250000,1906760,36,0.1529,0.1135,0.1073,0.3635,0.3521,0.3719,0.4765,0.4732,0.5549
NW_006803927.1,3000001,3750000,3335150,31,0.0553,0.087,0.075,0.3261,0.5613,0.6092,0.6535,0.8003,0.7743
NW_006803927.1,3750001,4500000,4177613,46,0.1219,0.0863,0.1041,0.3659,0.4086,0.457,0.5696,0.5793,0.6667
NW_006803927.1,4500001,5250000,4846314,45,0.1052,0.1413,0.0497,0.2961,0.4917,0.5087,0.4248,0.7379,0.6949
NW_006803927.1,5250001,6000000,5602208,37,0.1214,0.0328,0.1331,0.2701,0.5207,0.4556,0.5684,0.6193,0.7027
NW_006803927.1,6000001,6750000,6400414,30,0.1406,0.0483,0.1216,0.3379,0.3872,0.3215,0.5757,0.5069,0.5943
NW_006803927.1,6750001,7500000,7151397,37,0.0834,0.1009,0.116,0.3723,0.4987,0.3566,0.6156,0.6782,0.5464
NW_006803927.1,7500001,8250000,7870040,32,0.17,0.0977,0.0714,0.2867,0.5198,0.4556,0.3755,0.6351,0.6979
NW_006803927.1,8250001,9000000,8662704,47,0.1435,0.0602,0.1235,0.4033,0.458,0.5375,0.609,0.5613,0.7186
NW_006803927.1,9750001,10500000,10134450,31,0.1025,0.0937,0.0627,0.2402,0.4358,0.4867,0.4326,0.6924,0.7333
NW_006803927.1,10500001,11250000,10864855,32,0.1371,0.074,0.0709,0.3614,0.4676,0.4113,0.5606,0.648,0.7111
NW_006803927.1,12000001,12750000,12402598,34,0.0693,0.088,0.0816,0.2345,0.3453,0.4419,0.5105,0.6531,0.6889
NW_006803927.1,12750001,13500000,13185384,37,0.1398,0.0911,0.1556,0.4005,0.4819,0.4577,0.5651,0.5435,0.5878
NW_006803927.1,14250001,15000000,14569414,32,0.1046,0.0692,0.1686,0.134,0.4158,0.3796,0.2218,0.5183,0.5357
