scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1174209,34,0.0301,0.103,0.1138,0.3054,0.4835,0.5361,0.6538,0.7506,0.6749
NW_006803924.1,1500001,2250000,1827112,42,0.0949,0.0635,0.1334,0.1064,0.4945,0.4933,0.1532,0.6368,0.6785
NW_006803924.1,2250001,3000000,2669823,47,0.0831,0.0515,0.0846,0.3636,0.5723,0.5449,0.6985,0.7541,0.7867
NW_006803924.1,3000001,3750000,3407981,35,0.1186,0.0708,0.0939,0.3236,0.3574,0.5169,0.5598,0.5544,0.7352
NW_006803924.1,4500001,5250000,4847880,43,0.1415,0.0491,0.0896,0.3539,0.4457,0.5844,0.5882,0.6007,0.7964
NW_006803924.1,6000001,6750000,6323971,37,0.0923,0.0801,0.107,0.2518,0.4921,0.5976,0.5028,0.6746,0.7393
NW_006803924.1,6750001,7500000,7149266,41,0.0366,0.0837,0.1545,0.3065,0.483,0.4646,0.6832,0.681,0.6042
NW_006803924.1,8250001,9000000,8603488,36,0.0761,0.0344,0.1271,0.2802,0.4307,0.42,0.6818,0.6303,0.6886
NW_006803924.1,9000001,9750000,9418507,35,0.0654,0.0521,0.0332,0.1858,0.6497,0.6926,0.5323,0.8651,0.8891
NW_006803924.1,9750001,10500000,10065765,32,0.0569,0.0646,0.0757,0.367,0.4424,0.641,0.7261,0.749,0.8106
NW_006803924.1,10500001,11250000,10960277,34,0.0964,0.0366,0.0892,0.1917,0.5469,0.501,0.4978,0.7203,0.7856
NW_006803924.1,11250001,12000000,11675734,43,0.1026,0.0369,0.0848,0.343,0.4349,0.5087,0.6732,0.6571,0.7948
NW_006803924.1,12000001,12750000,12425613,36,0.1576,0.0561,0.0767,0.2363,0.4955,0.4276,0.3894,0.6296,0.7412
NW_006803924.1,12750001,13500000,13117060,36,0.0873,0.0872,0.1105,0.2301,0.4451,0.4798,0.463,0.6482,0.6698
NW_006803924.1,13500001,14250000,13865076,38,0.118,0.0905,0.1418,0.3311,0.4845,0.3841,0.5338,0.5897,0.5484
NW_006803924.1,14250001,15000000,14611805,41,0.1299,0.0918,0.0889,0.3318,0.4437,0.4102,0.5119,0.6166,0.6507
NW_006803924.1,15000001,15750000,15435335,40,0.1071,0.0815,0.0917,0.3335,0.3518,0.3543,0.5718,0.572,0.6194
NW_006803924.1,15750001,16500000,16137182,40,0.0761,0.0622,0.1172,0.3087,0.6778,0.5087,0.6459,0.7599,0.7109
NW_006803924.1,16500001,17250000,16932461,38,0.0949,0.0531,0.0305,0.3733,0.4999,0.6696,0.6803,0.786,0.8877
NW_006803925.1,1500001,2250000,1908703,31,0.0365,0.0964,0.1064,0.2154,0.4842,0.4442,0.5412,0.7525,0.6402
NW_006803925.1,2250001,3000000,2609218,37,0.1465,0.0684,0.075,0.3184,0.4451,0.3994,0.5082,0.6137,0.7063
NW_006803925.1,3000001,3750000,3366226,39,0.0584,0.0892,0.0858,0.3983,0.5179,0.46,0.6983,0.765,0.6915
NW_006803925.1,3750001,4500000,4110302,30,0.1545,0.078,0.0816,0.218,0.3793,0.389,0.3153,0.538,0.671
NW_006803925.1,4500001,5250000,4859220,33,0.1097,0.1116,0.1523,0.2985,0.3935,0.4907,0.472,0.5133,0.5886
NW_006803925.1,5250001,6000000,5629009,33,0.0869,0.0761,0.0894,0.3943,0.4787,0.5567,0.6688,0.6998,0.7509
NW_006803925.1,6750001,7500000,7200901,30,0.1481,0.1097,0.1025,0.4143,0.4343,0.3955,0.5381,0.5648,0.5894
NW_006803925.1,7500001,8250000,7941467,43,0.083,0.0715,0.1446,0.2364,0.4903,0.3827,0.5201,0.6352,0.5722
NW_006803925.1,8250001,9000000,8563255,39,0.1291,0.0414,0.119,0.2578,0.4309,0.4785,0.5158,0.5655,0.7232
NW_006803925.1,9000001,9750000,9378629,33,0.1264,0.0125,0.1027,0.341,0.6117,0.5211,0.6731,0.6956,0.8091
NW_006803925.1,9750001,10500000,10101980,40,0.1207,0.1201,0.1297,0.2714,0.5274,0.4301,0.3977,0.6284,0.5626
NW_006803925.1,10500001,11250000,10881154,38,0.1237,0.0448,0.1318,0.3633,0.4614,0.4177,0.6355,0.5789,0.6626
NW_006803925.1,11250001,12000000,11660195,30,0.1291,0.0686,0.2396,0.2795,0.3915,0.4133,0.4905,0.3716,0.4696
NW_006803925.1,12000001,12750000,12364130,38,0.1519,0.086,0.1764,0.2791,0.3567,0.3996,0.4148,0.3818,0.5185
NW_006803925.1,12750001,13500000,13171088,34,0.0801,0.1554,0.1332,0.3113,0.5445,0.531,0.4639,0.6836,0.5851
NW_006803925.1,13500001,14250000,13902543,39,0.1158,0.0982,0.0963,0.3435,0.4718,0.445,0.5378,0.6448,0.653
NW_006803925.1,15000001,15750000,15394989,31,0.091,0.1208,0.105,0.478,0.4497,0.3897,0.6491,0.6538,0.5633
NW_006803926.1,1,750000,348866,38,0.0989,0.077,0.0713,0.2114,0.5453,0.6464,0.4249,0.74,0.8025
NW_006803926.1,1500001,2250000,1929266,32,0.1207,0.0701,0.052,0.2721,0.457,0.3696,0.4936,0.6933,0.7267
NW_006803926.1,2250001,3000000,2581248,34,0.0752,0.0582,0.1406,0.2929,0.3332,0.4148,0.641,0.5235,0.6254
NW_006803926.1,3750001,4500000,4047248,32,0.0587,0.043,0.1267,0.3356,0.5539,0.5035,0.7466,0.7237,0.722
NW_006803926.1,4500001,5250000,4852737,36,0.0844,0.0776,0.0368,0.363,0.5734,0.6132,0.647,0.8166,0.8365
NW_006803926.1,5250001,6000000,5642138,38,0.1192,0.0404,0.081,0.1669,0.6026,0.5832,0.3646,0.7254,0.8191
NW_006803926.1,6000001,6750000,6399547,50,0.0728,0.0691,0.1127,0.2735,0.5325,0.546,0.6006,0.7139,0.7249
NW_006803926.1,6750001,7500000,7105985,43,0.0765,0.0538,0.0796,0.3497,0.4271,0.5936,0.6969,0.7018,0.8061
NW_006803926.1,8250001,9000000,8607441,38,0.1327,0.0751,0.092,0.2508,0.4245,0.5301,0.4266,0.5938,0.7377
NW_006803926.1,9750001,10500000,10100270,43,0.063,0.0884,0.076,0.2882,0.5514,0.52,0.5962,0.7848,0.737
NW_006803926.1,10500001,11250000,10862289,37,0.149,0.1029,0.0707,0.3766,0.5469,0.4701,0.5116,0.6768,0.6992
NW_006803926.1,11250001,12000000,11566914,42,0.0826,0.0647,0.1402,0.29,0.4266,0.4816,0.6071,0.5982,0.6606
NW_006803926.1,12000001,12750000,12438814,37,0.0948,0.079,0.1077,0.2243,0.5108,0.504,0.4541,0.6804,0.6984
NW_006803926.1,12750001,13500000,13129628,41,0.1141,0.0916,0.1031,0.3165,0.4444,0.3264,0.5223,0.6194,0.5532
NW_006803926.1,13500001,14250000,13859967,31,0.1198,0.0864,0.0574,0.333,0.4281,0.3286,0.54,0.6686,0.6526
NW_006803926.1,14250001,15000000,14583024,31,0.0842,0.0885,0.0947,0.3105,0.3232,0.357,0.5774,0.579,0.6038
NW_006803927.1,1,750000,409010,30,0.1402,0.056,0.132,0.2666,0.5815,0.5114,0.4747,0.6327,0.7003
NW_006803927.1,1500001,2250000,1913660,35,0.1582,0.0665,0.1207,0.3374,0.3525,0.3722,0.5132,0.4456,0.6104
NW_006803927.1,3000001,3750000,3316446,35,0.0497,0.0356,0.1071,0.3009,0.5137,0.6136,0.7612,0.745,0.7999
NW_006803927.1,3750001,4500000,4159935,49,0.1164,0.0439,0.1101,0.3578,0.4119,0.4675,0.6458,0.5813,0.7275
NW_006803927.1,4500001,5250000,4873300,47,0.105,0.117,0.1057,0.2832,0.4948,0.4642,0.4495,0.6605,0.6253
NW_006803927.1,5250001,6000000,5581164,38,0.1136,0.077,0.1145,0.2721,0.5637,0.5092,0.4939,0.6747,0.6943
NW_006803927.1,6000001,6750000,6406437,33,0.1234,0.0373,0.1532,0.2873,0.3621,0.3431,0.5756,0.4599,0.5779
NW_006803927.1,6750001,7500000,7167882,34,0.0898,0.1085,0.0889,0.4306,0.5248,0.4313,0.6376,0.7195,0.6393
NW_006803927.1,7500001,8250000,7835131,37,0.1469,0.0484,0.0955,0.1985,0.4944,0.3798,0.3524,0.6184,0.6925
NW_006803927.1,8250001,9000000,8668141,45,0.1486,0.0941,0.0895,0.406,0.5072,0.5368,0.5526,0.6318,0.7185
NW_006803927.1,9750001,10500000,10125230,30,0.1064,0.0811,0.0478,0.2869,0.4475,0.4984,0.5201,0.7166,0.78
NW_006803927.1,10500001,11250000,10859290,32,0.1404,0.0708,0.0711,0.3864,0.4795,0.4247,0.5831,0.6503,0.724
NW_006803927.1,12000001,12750000,12403750,37,0.0622,0.0573,0.1342,0.189,0.393,0.4809,0.5323,0.6124,0.6791
NW_006803927.1,12750001,13500000,13189070,43,0.1201,0.0783,0.1567,0.35,0.4292,0.4086,0.571,0.5252,0.566
NW_006803927.1,13500001,14250000,13928754,32,0.1282,0.0845,0.1632,0.2243,0.3887,0.4503,0.3684,0.4673,0.5811
NW_006803927.1,14250001,15000000,14560409,30,0.1109,0.0754,0.1826,0.1726,0.3847,0.3596,0.3099,0.4605,0.4848
