scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1177917,32,0.0324,0.11,0.0811,0.331,0.5117,0.5565,0.6576,0.8084,0.7173
NW_006803924.1,1500001,2250000,1822470,37,0.1085,0.0896,0.1097,0.1404,0.5128,0.5508,0.1805,0.6608,0.7045
NW_006803924.1,2250001,3000000,2663893,49,0.0788,0.0561,0.0818,0.3358,0.5708,0.5143,0.6768,0.7628,0.7726
NW_006803924.1,3000001,3750000,3405930,34,0.1233,0.0578,0.1048,0.3515,0.3472,0.4925,0.6027,0.5183,0.727
NW_006803924.1,4500001,5250000,4845196,40,0.148,0.0658,0.0697,0.387,0.4443,0.5537,0.5796,0.6186,0.7906
NW_006803924.1,6000001,6750000,6329719,36,0.0925,0.0742,0.1315,0.2327,0.4886,0.5952,0.4853,0.639,0.7159
NW_006803924.1,6750001,7500000,7147068,41,0.0367,0.0485,0.1098,0.2888,0.4721,0.3843,0.7527,0.7414,0.6699
NW_006803924.1,8250001,9000000,8595668,35,0.0791,0.0328,0.1308,0.2896,0.5007,0.4883,0.6872,0.6649,0.7235
NW_006803924.1,9000001,9750000,9415511,33,0.0691,0.0388,0.0236,0.206,0.6908,0.74,0.5971,0.8797,0.9227
NW_006803924.1,9750001,10500000,10075093,32,0.0571,0.0326,0.0743,0.3307,0.4928,0.661,0.7704,0.7738,0.8567
NW_006803924.1,10500001,11250000,10968919,35,0.093,0.0695,0.0737,0.2338,0.5339,0.4885,0.4969,0.7399,0.7539
NW_006803924.1,11250001,12000000,11659183,43,0.105,0.067,0.0673,0.386,0.4257,0.5261,0.6474,0.6749,0.7825
NW_006803924.1,12000001,12750000,12414832,34,0.1648,0.0809,0.0675,0.2717,0.4756,0.4312,0.3893,0.6195,0.7169
NW_006803924.1,12750001,13500000,13126372,32,0.1011,0.0644,0.0685,0.2645,0.5137,0.5524,0.5362,0.727,0.7938
NW_006803924.1,13500001,14250000,13855742,39,0.1131,0.0964,0.1147,0.2796,0.4973,0.429,0.4676,0.6392,0.6173
NW_006803924.1,14250001,15000000,14607360,40,0.1323,0.0795,0.0652,0.2905,0.4088,0.3699,0.4783,0.623,0.684
NW_006803924.1,15000001,15750000,15424354,39,0.111,0.0426,0.1243,0.3571,0.4035,0.378,0.6576,0.5611,0.65
NW_006803924.1,15750001,16500000,16155217,37,0.0823,0.0711,0.0925,0.2947,0.6786,0.5007,0.5994,0.7808,0.7295
NW_006803924.1,16500001,17250000,16907353,40,0.0924,0.0808,0.0461,0.358,0.482,0.6354,0.6225,0.7582,0.8259
NW_006803925.1,1500001,2250000,1902625,31,0.0363,0.0811,0.0908,0.214,0.4732,0.4327,0.5822,0.7724,0.6798
NW_006803925.1,2250001,3000000,2608942,34,0.1566,0.0694,0.0481,0.3502,0.4849,0.4229,0.5249,0.6631,0.7654
NW_006803925.1,3000001,3750000,3357645,39,0.0584,0.1205,0.0967,0.3871,0.5231,0.4975,0.6364,0.7514,0.6532
NW_006803925.1,3750001,4500000,4113795,30,0.1574,0.0777,0.0957,0.2352,0.3717,0.393,0.3452,0.5049,0.6503
NW_006803925.1,4500001,5250000,4844127,32,0.1119,0.1061,0.1384,0.277,0.4577,0.5192,0.448,0.5831,0.631
