scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1175253,34,0.0304,0.1316,0.0895,0.3172,0.4797,0.5303,0.6055,0.7865,0.6665
NW_006803924.1,1500001,2250000,1848017,38,0.1064,0.078,0.1042,0.1331,0.5155,0.5465,0.1892,0.6722,0.7246
NW_006803924.1,2250001,3000000,2660322,47,0.0814,0.0551,0.0758,0.3358,0.5892,0.5198,0.6735,0.7737,0.785
NW_006803924.1,3000001,3750000,3398548,35,0.1186,0.0552,0.1197,0.3449,0.3326,0.4875,0.6098,0.4853,0.7066
NW_006803924.1,4500001,5250000,4839812,40,0.1518,0.0264,0.0894,0.3807,0.4591,0.5553,0.6328,0.5963,0.8189
NW_006803924.1,6000001,6750000,6335692,38,0.0891,0.113,0.1032,0.2143,0.4808,0.5578,0.3709,0.678,0.6865
NW_006803924.1,6750001,7500000,7166139,39,0.038,0.093,0.1236,0.2884,0.5008,0.3864,0.6417,0.7323,0.5747
NW_006803924.1,8250001,9000000,8587687,35,0.0812,0.0705,0.0957,0.3031,0.502,0.4854,0.612,0.7111,0.7181
NW_006803924.1,9000001,9750000,9410928,36,0.0638,0.0947,0.0421,0.1738,0.6152,0.6619,0.3859,0.8482,0.8204
NW_006803924.1,9750001,10500000,10070025,34,0.0532,0.0418,0.0832,0.3692,0.4664,0.6119,0.7808,0.7545,0.8223
NW_006803924.1,10500001,11250000,10952713,35,0.0931,0.045,0.073,0.2208,0.5386,0.5062,0.5362,0.7427,0.7995
NW_006803924.1,11250001,12000000,11659186,42,0.1053,0.0655,0.0709,0.352,0.4312,0.507,0.6217,0.672,0.7721
NW_006803924.1,12000001,12750000,12418191,36,0.1533,0.0462,0.0834,0.2358,0.4648,0.4219,0.4178,0.6064,0.7436
NW_006803924.1,12750001,13500000,13120503,35,0.0913,0.1257,0.0676,0.2758,0.4582,0.4824,0.4479,0.7151,0.6774
