scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1190012,35,0.0292,0.1173,0.0736,0.2852,0.4759,0.4896,0.6037,0.813,0.6849
NW_006803924.1,1500001,2250000,1822486,35,0.1137,0.0629,0.0822,0.1082,0.5406,0.5243,0.1064,0.7041,0.7663
NW_006803924.1,2250001,3000000,2656976,48,0.0793,0.0556,0.089,0.3513,0.5766,0.5048,0.689,0.755,0.759
NW_006803924.1,3000001,3750000,3389913,35,0.1203,0.0764,0.0902,0.3391,0.3227,0.4568,0.5629,0.5208,0.7023
NW_006803924.1,4500001,5250000,4841733,40,0.1544,0.0373,0.0778,0.3905,0.4517,0.5852,0.618,0.6033,0.8284
NW_006803924.1,6000001,6750000,6336879,38,0.0888,0.0876,0.0903,0.2261,0.4871,0.6091,0.4516,0.7004,0.7548
NW_006803924.1,6750001,7500000,7169762,37,0.0396,0.0695,0.0811,0.3117,0.5465,0.437,0.7128,0.8092,0.7166
NW_006803924.1,8250001,9000000,8565143,33,0.0875,0.0398,0.0841,0.3165,0.5023,0.4982,0.6765,0.7187,0.7876
NW_006803924.1,9000001,9750000,9410154,34,0.0669,0.0525,0.0484,0.1598,0.6549,0.6798,0.4689,0.845,0.8678
NW_006803924.1,9750001,10500000,10059567,33,0.0546,0.0399,0.0768,0.3629,0.5063,0.6409,0.7786,0.7791,0.8401
NW_006803924.1,10500001,11250000,10970869,33,0.0977,0.0136,0.0501,0.2063,0.5813,0.5561,0.5875,0.7832,0.8965
NW_006803924.1,11250001,12000000,11661636,39,0.1136,0.032,0.0557,0.3666,0.453,0.5873,0.68,0.6962,0.8672
NW_006803924.1,12000001,12750000,12417135,36,0.1594,0.0259,0.0605,0.2578,0.448,0.3845,0.4841,0.6182,0.8061
NW_006803924.1,12750001,13500000,13132208,34,0.0936,0.106,0.0844,0.2657,0.4657,0.5123,0.4667,0.6903,0.6976
NW_006803924.1,13500001,14250000,13863812,38,0.1164,0.0661,0.1062,0.3198,0.5204,0.4081,0.5687,0.6592,0.663
NW_006803924.1,14250001,15000000,14608726,42,0.1255,0.0955,0.0975,0.3021,0.4347,0.433,0.4771,0.6041,0.6473
NW_006803924.1,15000001,15750000,15422211,40,0.1064,0.1056,0.1307,0.4182,0.3973,0.445,0.6078,0.553,0.5927
NW_006803924.1,15750001,16500000,16138348,37,0.0838,0.0598,0.0782,0.2905,0.6701,0.5103,0.6158,0.7928,0.7709
NW_006803924.1,16500001,17250000,16918563,38,0.099,0.0248,0.0614,0.3422,0.4931,0.6386,0.7044,0.7303,0.8791
NW_006803925.1,2250001,3000000,2600515,31,0.1701,0.0375,0.0328,0.3589,0.5085,0.428,0.5641,0.6786,0.8547
NW_006803925.1,3000001,3750000,3363141,37,0.0603,0.0458,0.0768,0.41,0.5487,0.462,0.7799,0.7867,0.7749
NW_006803925.1,4500001,5250000,4858667,32,0.1114,0.0982,0.128,0.2711,0.4312,0.4361,0.455,0.5779,0.6004
NW_006803925.1,7500001,8250000,7944950,37,0.098,0.0753,0.0651,0.2532,0.5059,0.4205,0.5029,0.7325,0.7243
NW_006803925.1,8250001,9000000,8555209,35,0.1446,0.0368,0.1128,0.2878,0.4951,0.5382,0.5336,0.5998,0.7652
NW_006803925.1,9000001,9750000,9398692,36,0.1143,0.0393,0.0837,0.3243,0.5635,0.5235,0.6291,0.7118,0.7981
NW_006803925.1,9750001,10500000,10111389,37,0.134,0.0938,0.0516,0.2787,0.5874,0.4819,0.4322,0.7372,0.7475
NW_006803925.1,10500001,11250000,10855447,35,0.1352,0.0887,0.0827,0.4097,0.5626,0.4959,0.5832,0.6867,0.7158
NW_006803925.1,12000001,12750000,12378403,38,0.1479,0.1385,0.1108,0.2995,0.4346,0.4349,0.3648,0.5539,0.5671
NW_006803925.1,12750001,13500000,13166802,34,0.08,0.1206,0.0835,0.3125,0.5069,0.4863,0.5269,0.7324,0.6647
NW_006803925.1,13500001,14250000,13921592,37,0.1213,0.0732,0.115,0.3662,0.447,0.446,0.5928,0.5943,0.663
NW_006803925.1,15000001,15750000,15383739,31,0.0917,0.1086,0.1229,0.4811,0.4624,0.4246,0.6668,0.6353,0.5841
NW_006803926.1,1,750000,344374,40,0.0939,0.0998,0.0785,0.1872,0.5424,0.6276,0.3293,0.7359,0.7607
NW_006803926.1,1500001,2250000,1900222,33,0.119,0.074,0.0575,0.2858,0.4443,0.4187,0.5079,0.6799,0.7386
NW_006803926.1,2250001,3000000,2606637,33,0.0788,0.0818,0.0737,0.2697,0.3439,0.4495,0.5538,0.6488,0.7156
NW_006803926.1,3000001,3750000,3264398,30,0.0314,0.0688,0.0799,0.2633,0.6027,0.7125,0.6913,0.838,0.8187
NW_006803926.1,3750001,4500000,4054852,33,0.0584,0.0496,0.1039,0.3192,0.5524,0.5102,0.721,0.7535,0.7483
NW_006803926.1,4500001,5250000,4850733,40,0.074,0.0906,0.0624,0.3364,0.5138,0.5395,0.619,0.7748,0.7611
NW_006803926.1,5250001,6000000,5633929,35,0.1254,0.0201,0.0624,0.1623,0.6247,0.6032,0.3934,0.7485,0.8776
NW_006803926.1,6000001,6750000,6381721,50,0.0734,0.0795,0.0888,0.2804,0.5141,0.5248,0.5841,0.7376,0.7339
NW_006803926.1,6750001,7500000,7111691,42,0.0792,0.0663,0.0517,0.3603,0.4771,0.5913,0.6755,0.7681,0.8261
NW_006803926.1,8250001,9000000,8611866,34,0.1534,0.054,0.1048,0.2161,0.488,0.5025,0.3633,0.5941,0.7372
NW_006803926.1,9750001,10500000,10115535,40,0.0683,0.0833,0.0771,0.2945,0.5769,0.563,0.6027,0.7849,0.76
NW_006803926.1,10500001,11250000,10856368,37,0.1474,0.1233,0.0768,0.358,0.5878,0.5022,0.4641,0.6907,0.6791
NW_006803926.1,11250001,12000000,11562873,37,0.0927,0.0686,0.1091,0.3332,0.4366,0.5415,0.6223,0.6365,0.7283
NW_006803926.1,12000001,12750000,12431265,36,0.1002,0.057,0.0847,0.231,0.5278,0.46,0.505,0.7125,0.7429
NW_006803926.1,12750001,13500000,13130805,43,0.1097,0.0756,0.0903,0.308,0.4506,0.3602,0.5502,0.6485,0.6376
NW_006803926.1,13500001,14250000,13820045,32,0.1183,0.1024,0.051,0.3334,0.4369,0.3521,0.5154,0.6865,0.6541
NW_006803926.1,14250001,15000000,14593172,30,0.0852,0.0986,0.0997,0.3338,0.3274,0.3658,0.5806,0.5721,0.586
NW_006803927.1,1,750000,411424,32,0.1269,0.0175,0.1152,0.2203,0.5319,0.4554,0.5191,0.6411,0.7554
NW_006803927.1,1500001,2250000,1928297,35,0.1602,0.1156,0.0569,0.3894,0.3406,0.3612,0.4898,0.5294,0.6265
NW_006803927.1,3000001,3750000,3343384,35,0.0497,0.0841,0.0893,0.293,0.5099,0.5697,0.6402,0.7695,0.7457
NW_006803927.1,3750001,4500000,4179688,46,0.1209,0.0418,0.0612,0.3654,0.4417,0.5193,0.6476,0.6696,0.8269
NW_006803927.1,4500001,5250000,4861304,50,0.0942,0.1224,0.0787,0.2613,0.4403,0.4501,0.4264,0.6828,0.6465
NW_006803927.1,5250001,6000000,5605379,36,0.1213,0.0573,0.1153,0.2768,0.5516,0.5193,0.5251,0.6585,0.7254
NW_006803927.1,6000001,6750000,6385434,30,0.1341,0.0634,0.1135,0.3304,0.349,0.2827,0.5525,0.4891,0.5361
NW_006803927.1,6750001,7500000,7159047,34,0.0913,0.0739,0.0912,0.4258,0.5192,0.4202,0.6862,0.7117,0.6828
NW_006803927.1,7500001,8250000,7848148,35,0.1501,0.0484,0.1022,0.2155,0.4867,0.4145,0.3815,0.6007,0.7034
