scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1188133,34,0.0294,0.0959,0.1327,0.3158,0.5011,0.5671,0.6799,0.7316,0.6758
NW_006803924.1,1500001,2250000,1812845,39,0.1044,0.0944,0.1599,0.1293,0.4774,0.4633,0.1368,0.579,0.5818
NW_006803924.1,2250001,3000000,2668016,49,0.0781,0.059,0.1141,0.3435,0.5412,0.5148,0.6786,0.7091,0.7225
NW_006803924.1,3000001,3750000,3392253,34,0.1234,0.0606,0.1218,0.3533,0.3806,0.519,0.5991,0.5255,0.7117
NW_006803924.1,4500001,5250000,4851123,42,0.1445,0.0671,0.1184,0.383,0.417,0.5616,0.5797,0.5335,0.7269
NW_006803924.1,6000001,6750000,6320268,39,0.0861,0.0983,0.1469,0.2031,0.4294,0.4929,0.3877,0.5857,0.6139
NW_006803924.1,6750001,7500000,7143852,41,0.0361,0.061,0.1657,0.3259,0.4306,0.4262,0.7505,0.6324,0.5922
NW_006803924.1,8250001,9000000,8597463,35,0.0797,0.0247,0.1622,0.288,0.4448,0.4008,0.7039,0.585,0.6339
NW_006803924.1,9000001,9750000,9402560,34,0.0666,0.0339,0.0363,0.1901,0.6337,0.7001,0.5941,0.8563,0.9088
NW_006803924.1,9750001,10500000,10054296,33,0.0567,0.0631,0.1299,0.3565,0.4462,0.6155,0.7227,0.6656,0.7389
NW_006803924.1,10500001,11250000,10967398,32,0.1005,0.0267,0.0842,0.2728,0.5236,0.4686,0.6337,0.7107,0.7967
NW_006803924.1,11250001,12000000,11661416,39,0.1125,0.0617,0.0528,0.3967,0.4621,0.5482,0.6517,0.7073,0.8186
NW_006803924.1,12000001,12750000,12407983,40,0.1372,0.0385,0.086,0.202,0.4584,0.4369,0.4062,0.6206,0.7599
NW_006803924.1,12750001,13500000,13153598,32,0.1004,0.0939,0.0853,0.2571,0.4264,0.4869,0.4644,0.6541,0.7
NW_006803924.1,13500001,14250000,13855467,39,0.1132,0.0793,0.146,0.2687,0.453,0.3467,0.4854,0.5678,0.5224
NW_006803924.1,14250001,15000000,14597316,39,0.1374,0.0999,0.0963,0.316,0.4359,0.3732,0.4667,0.5897,0.596
NW_006803924.1,15000001,15750000,15441422,38,0.1113,0.0608,0.1001,0.394,0.3357,0.4178,0.6533,0.5339,0.6882
NW_006803924.1,15750001,16500000,16143351,38,0.0822,0.0737,0.1124,0.2976,0.6893,0.4702,0.5972,0.762,0.6807
NW_006803924.1,16500001,17250000,16908831,40,0.0915,0.0454,0.077,0.3434,0.5119,0.6237,0.679,0.7277,0.8287
NW_006803925.1,2250001,3000000,2572832,31,0.1747,0.0748,0.0505,0.3884,0.4777,0.4556,0.5265,0.6304,0.7674
NW_006803925.1,3000001,3750000,3357578,38,0.0605,0.1003,0.1144,0.4365,0.537,0.4528,0.6998,0.73,0.6288
NW_006803925.1,4500001,5250000,4863530,35,0.1048,0.1039,0.2142,0.262,0.3989,0.4451,0.4431,0.4413,0.4863
NW_006803925.1,7500001,8250000,7934566,39,0.0918,0.0717,0.1269,0.2359,0.506,0.4178,0.4982,0.6562,0.628
NW_006803925.1,8250001,9000000,8571081,33,0.1481,0.0523,0.1212,0.3025,0.4516,0.5046,0.5152,0.5533,0.7171
NW_006803925.1,9000001,9750000,9398367,35,0.1185,0.0237,0.114,0.3458,0.5523,0.471,0.6704,0.6638,0.7547
NW_006803925.1,9750001,10500000,10099712,39,0.123,0.1196,0.1516,0.2783,0.4931,0.3837,0.4051,0.577,0.4906
NW_006803925.1,10500001,11250000,10876075,37,0.1264,0.1053,0.1031,0.3862,0.4688,0.4274,0.5512,0.6189,0.6201
NW_006803925.1,12000001,12750000,12363122,35,0.1621,0.098,0.1329,0.3137,0.3837,0.4017,0.4264,0.4575,0.5663
NW_006803925.1,12750001,13500000,13166846,33,0.0819,0.1867,0.1297,0.3696,0.5789,0.5427,0.4797,0.7018,0.5612
NW_006803925.1,13500001,14250000,13908703,36,0.1236,0.1076,0.2301,0.3705,0.4167,0.3647,0.5373,0.4165,0.3791
NW_006803925.1,15000001,15750000,15375914,32,0.0919,0.1463,0.1241,0.4879,0.3895,0.323,0.6197,0.5783,0.4223
NW_006803926.1,1,750000,371255,40,0.095,0.0762,0.151,0.1905,0.5191,0.6351,0.3921,0.629,0.7073
NW_006803926.1,1500001,2250000,1917122,32,0.1279,0.0786,0.0798,0.3024,0.5082,0.4492,0.5038,0.672,0.7109
NW_006803926.1,2250001,3000000,2573920,32,0.0779,0.1489,0.0982,0.338,0.3101,0.4718,0.5104,0.5702,0.5973
NW_006803926.1,3000001,3750000,3249689,30,0.0318,0.1442,0.1129,0.2952,0.5719,0.726,0.5535,0.7842,0.7098
NW_006803926.1,3750001,4500000,4041795,30,0.061,0.0167,0.097,0.362,0.5844,0.5308,0.8141,0.771,0.8144
NW_006803926.1,4500001,5250000,4848795,37,0.081,0.0845,0.0452,0.3515,0.5825,0.5765,0.6308,0.8125,0.8059
NW_006803926.1,5250001,6000000,5643576,37,0.1202,0.0393,0.0946,0.1913,0.6053,0.5046,0.4238,0.7093,0.7749
NW_006803926.1,6000001,6750000,6379929,49,0.0745,0.0793,0.0978,0.2781,0.5631,0.5265,0.5794,0.7446,0.7226
NW_006803926.1,6750001,7500000,7105273,42,0.0782,0.0567,0.1058,0.3703,0.4598,0.6321,0.7026,0.6777,0.7811
NW_006803926.1,8250001,9000000,8626010,35,0.1465,0.0946,0.0661,0.2476,0.4715,0.5579,0.3567,0.6438,0.7577
NW_006803926.1,9750001,10500000,10113216,43,0.0639,0.1138,0.0614,0.3132,0.5094,0.544,0.5706,0.7895,0.7328
NW_006803926.1,10500001,11250000,10844568,35,0.1559,0.0823,0.0687,0.3213,0.5711,0.5213,0.4719,0.6826,0.7565
NW_006803926.1,11250001,12000000,11564442,39,0.0891,0.0418,0.1248,0.3439,0.4367,0.5098,0.6914,0.6187,0.7294
NW_006803926.1,12000001,12750000,12394169,37,0.0948,0.0653,0.1292,0.2088,0.5125,0.5049,0.4581,0.653,0.6881
NW_006803926.1,12750001,13500000,13123603,42,0.1134,0.0964,0.126,0.3787,0.4413,0.3166,0.5788,0.5858,0.4931
NW_006803926.1,13500001,14250000,13838861,30,0.125,0.1066,0.0624,0.3716,0.4618,0.3162,0.5377,0.6741,0.5906
NW_006803927.1,1,750000,426191,31,0.1311,0.0528,0.1468,0.2291,0.5787,0.5542,0.4399,0.6249,0.7056
NW_006803927.1,1500001,2250000,1923439,34,0.1616,0.0994,0.1168,0.3734,0.3376,0.3769,0.4948,0.4285,0.5668
NW_006803927.1,3000001,3750000,3343279,33,0.0521,0.0579,0.1498,0.2727,0.5085,0.5999,0.6757,0.6801,0.7155
NW_006803927.1,3750001,4500000,4165607,47,0.1202,0.0633,0.1397,0.356,0.4092,0.4797,0.6026,0.5308,0.6623
NW_006803927.1,4500001,5250000,4872089,47,0.1016,0.1537,0.1061,0.2875,0.4973,0.4602,0.3972,0.6661,0.5724
NW_006803927.1,5250001,6000000,5578031,35,0.1197,0.0474,0.145,0.2678,0.5259,0.4316,0.5371,0.6102,0.6473
NW_006803927.1,6750001,7500000,7161407,37,0.0834,0.0779,0.1356,0.3909,0.4972,0.4231,0.6694,0.6507,0.6092
NW_006803927.1,7500001,8250000,7835324,30,0.1793,0.0596,0.0792,0.2665,0.5417,0.4361,0.3932,0.6269,0.7356
NW_006803927.1,8250001,9000000,8667593,45,0.1502,0.0519,0.1203,0.3915,0.4878,0.5125,0.602,0.5784,0.7226
NW_006803927.1,10500001,11250000,10868271,30,0.1443,0.0288,0.067,0.429,0.4794,0.4336,0.6756,0.6506,0.8091
NW_006803927.1,12000001,12750000,12398274,35,0.0682,0.0815,0.1201,0.2023,0.3757,0.4754,0.4727,0.6115,0.6617
NW_006803927.1,12750001,13500000,13206621,41,0.1246,0.0932,0.1868,0.3717,0.4782,0.4551,0.5594,0.5215,0.5421
NW_006803927.1,13500001,14250000,13912755,34,0.1258,0.083,0.1762,0.2668,0.359,0.4168,0.4503,0.4204,0.5384
NW_006803927.1,14250001,15000000,14569937,32,0.1046,0.0304,0.188,0.1329,0.4372,0.4106,0.3378,0.5114,0.5923
NW_006803928.1,1,750000,391126,40,0.083,0.1566,0.1085,0.2561,0.3799,0.415,0.3746,0.6098,0.5286
NW_006803928.1,2250001,3000000,2624004,34,0.1231,0.0347,0.0859,0.3,0.5564,0.5623,0.5961,0.6947,0.8142
NW_006803928.1,3000001,3750000,3420655,30,0.0958,0.026,0.0604,0.3116,0.5697,0.5332,0.6842,0.7681,0.8566
NW_006803928.1,4500001,5250000,4881124,34,0.0714,0.0202,0.1495,0.2249,0.4365,0.5385,0.6729,0.6085,0.7378
NW_006803928.1,6750001,7500000,7076629,31,0.0698,0.0663,0.0887,0.1898,0.5782,0.6527,0.4848,0.7681,0.7961
NW_006803928.1,8250001,9000000,8630123,40,0.0624,0.072,0.0869,0.3187,0.5638,0.6445,0.6633,0.7752,0.7892
NW_006803928.1,9000001,9750000,9369402,30,0.1107,0.0913,0.0674,0.3613,0.5525,0.4976,0.5757,0.7327,0.7351
NW_006803928.1,9750001,10500000,10091764,34,0.0793,0.0519,0.1748,0.3076,0.5921,0.4619,0.6601,0.6583,0.6182
NW_006803928.1,10500001,11250000,10868442,38,0.0902,0.095,0.1351,0.342,0.3699,0.425,0.5864,0.5458,0.5864
NW_006803928.1,11250001,12000000,11572930,36,0.1069,0.1256,0.1183,0.4287,0.4028,0.5293,0.5857,0.5755,0.6374
NW_006803928.1,12000001,12750000,12332367,35,0.1317,0.0967,0.1258,0.2897,0.3765,0.3403,0.4473,0.5033,0.5202
NW_006803929.1,1,750000,410708,30,0.0896,0.139,0.0957,0.1885,0.5077,0.5065,0.2546,0.7022,0.6357
NW_006803929.1,750001,1500000,1134274,32,0.0712,0.1077,0.1159,0.2613,0.4572,0.4848,0.5029,0.6716,0.6371
NW_006803929.1,1500001,2250000,1865734,40,0.0723,0.081,0.1079,0.2564,0.4134,0.5285,0.5525,0.6538,0.7075
NW_006803929.1,3750001,4500000,4143808,30,0.0969,0.0333,0.1035,0.277,0.5058,0.5331,0.6316,0.6807,0.7816
NW_006803929.1,6000001,6750000,6428684,34,0.0875,0.0609,0.1398,0.1836,0.5155,0.3915,0.4371,0.6506,0.6043
NW_006803929.1,6750001,7500000,7123143,33,0.0777,0.1205,0.1536,0.1041,0.4589,0.432,0.0258,0.6097,0.5312
NW_006803929.1,9000001,9750000,9335354,39,0.1737,0.0175,0.0931,0.4008,0.5336,0.4263,0.6269,0.6122,0.7794
NW_006803929.1,9750001,10500000,10115909,37,0.2317,0.0856,0.0699,0.3282,0.4632,0.3745,0.36,0.5216,0.6676
NW_006803930.1,1,750000,362981,31,0.1342,0.153,0.162,0.3009,0.4212,0.499,0.3656,0.4926,0.533
