scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1193416,31,0.0329,0.1477,0.0971,0.3102,0.5315,0.6034,0.5619,0.7907,0.6741
NW_006803924.1,1500001,2250000,1841499,34,0.1185,0.1008,0.0937,0.146,0.5337,0.5415,0.1484,0.6796,0.7062
NW_006803924.1,2250001,3000000,2653147,49,0.0781,0.0751,0.0944,0.3465,0.571,0.4704,0.6498,0.7474,0.7055
NW_006803924.1,3000001,3750000,3398658,36,0.1142,0.0564,0.1184,0.3025,0.3386,0.4731,0.5727,0.5015,0.6991
NW_006803924.1,4500001,5250000,4835581,39,0.1562,0.037,0.0894,0.3993,0.464,0.5631,0.6226,0.5939,0.8063
NW_006803924.1,6000001,6750000,6347567,39,0.0859,0.0889,0.1382,0.2195,0.4573,0.5578,0.4432,0.6186,0.6732
NW_006803924.1,6750001,7500000,7163639,35,0.0423,0.1421,0.1192,0.3367,0.5711,0.424,0.5826,0.7618,0.5417
NW_006803924.1,8250001,9000000,8570535,33,0.0864,0.0598,0.0892,0.3232,0.4967,0.5253,0.6429,0.7103,0.761
NW_006803924.1,9000001,9750000,9416636,32,0.0712,0.0824,0.0588,0.1989,0.7147,0.7636,0.4557,0.8403,0.8379
NW_006803924.1,9750001,10500000,10072309,33,0.0546,0.0575,0.0732,0.3487,0.4892,0.6182,0.7333,0.7779,0.8167
NW_006803924.1,10500001,11250000,10956482,38,0.0852,0.0317,0.0868,0.1949,0.4771,0.4704,0.5513,0.7053,0.785
NW_006803924.1,11250001,12000000,11667622,38,0.1173,0.0652,0.0566,0.3782,0.4527,0.6324,0.6234,0.6889,0.8317
NW_006803924.1,12000001,12750000,12413648,37,0.1524,0.0477,0.0812,0.2372,0.4348,0.4006,0.419,0.589,0.7329
