scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1159730,32,0.0326,0.1286,0.0971,0.3438,0.519,0.5569,0.6323,0.7867,0.6744
NW_006803924.1,1500001,2250000,1829107,38,0.1044,0.0707,0.1393,0.1272,0.5014,0.5269,0.1926,0.6211,0.679
NW_006803924.1,2250001,3000000,2663980,48,0.0801,0.0435,0.1095,0.3477,0.566,0.5463,0.7088,0.7235,0.7636
NW_006803924.1,3000001,3750000,3404683,36,0.1158,0.0844,0.0946,0.3327,0.345,0.5118,0.5502,0.5453,0.7129
NW_006803924.1,4500001,5250000,4835919,39,0.1545,0.0417,0.1112,0.4021,0.4546,0.582,0.62,0.5604,0.7769
NW_006803924.1,6000001,6750000,6322771,39,0.0871,0.095,0.1278,0.2215,0.4601,0.5486,0.4298,0.6334,0.6738
NW_006803924.1,6750001,7500000,7148703,39,0.0374,0.073,0.1628,0.2904,0.4759,0.4162,0.6917,0.664,0.5712
NW_006803924.1,8250001,9000000,8594662,38,0.0735,0.0434,0.1865,0.2612,0.4135,0.4031,0.6462,0.5344,0.5689
NW_006803924.1,9000001,9750000,9401175,35,0.0642,0.0725,0.0281,0.1898,0.6478,0.686,0.4833,0.8728,0.8693
NW_006803924.1,9750001,10500000,10070388,31,0.0587,0.0227,0.0968,0.3748,0.4774,0.699,0.8122,0.7301,0.8492
NW_006803924.1,10500001,11250000,10956881,36,0.0912,0.0226,0.0904,0.2179,0.5185,0.4666,0.5984,0.7126,0.7926
NW_006803924.1,11250001,12000000,11664253,44,0.0994,0.048,0.0779,0.3367,0.4061,0.5076,0.6526,0.6533,0.788
NW_006803924.1,12000001,12750000,12413459,35,0.1652,0.0202,0.1017,0.2432,0.513,0.4292,0.4608,0.5995,0.7606
NW_006803924.1,12750001,13500000,13130507,36,0.0885,0.1059,0.1046,0.2791,0.4341,0.492,0.4961,0.6478,0.6592
NW_006803924.1,13500001,14250000,13860150,39,0.1132,0.078,0.1521,0.3096,0.4592,0.3596,0.541,0.5645,0.5281
NW_006803924.1,14250001,15000000,14594982,40,0.1345,0.0915,0.1027,0.3102,0.4492,0.4034,0.4788,0.5948,0.6242
NW_006803924.1,15000001,15750000,15437199,40,0.1071,0.0907,0.129,0.3995,0.3522,0.4085,0.6153,0.5107,0.5886
NW_006803924.1,15750001,16500000,16157821,36,0.0853,0.0409,0.1043,0.257,0.7356,0.5577,0.618,0.7805,0.7787
NW_006803924.1,16500001,17250000,16919745,41,0.0908,0.043,0.0525,0.3275,0.4557,0.6104,0.6722,0.7383,0.8611
NW_006803925.1,1500001,2250000,1910029,30,0.0366,0.0772,0.1017,0.2222,0.4867,0.4417,0.6045,0.7606,0.6746
NW_006803925.1,2250001,3000000,2618001,35,0.1523,0.0462,0.0616,0.3189,0.4793,0.4234,0.5381,0.6469,0.7829
NW_006803925.1,3000001,3750000,3357645,39,0.0584,0.0564,0.1126,0.3874,0.5379,0.504,0.7517,0.7357,0.7232
NW_006803925.1,4500001,5250000,4867191,32,0.1119,0.093,0.1938,0.2701,0.3994,0.4653,0.4627,0.4591,0.5415
NW_006803925.1,5250001,6000000,5621450,31,0.0908,0.0444,0.098,0.3823,0.4925,0.5891,0.7102,0.6894,0.7928
NW_006803925.1,7500001,8250000,7924370,37,0.0985,0.0453,0.1141,0.2232,0.5402,0.4231,0.5253,0.6823,0.6939
NW_006803925.1,8250001,9000000,8576982,36,0.1371,0.0418,0.1151,0.2752,0.4529,0.4981,0.5221,0.577,0.7378
NW_006803925.1,9000001,9750000,9412204,38,0.1079,0.0412,0.0973,0.3333,0.5429,0.4932,0.6464,0.6932,0.7632
NW_006803925.1,9750001,10500000,10103952,41,0.1178,0.0716,0.1205,0.2482,0.5029,0.3969,0.4604,0.6289,0.6225
NW_006803925.1,10500001,11250000,10869767,38,0.1237,0.0902,0.126,0.3721,0.4645,0.4289,0.566,0.5887,0.6097
