scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1178944,34,0.0304,0.1367,0.1005,0.3375,0.4757,0.5353,0.6152,0.7674,0.649
NW_006803924.1,1500001,2250000,1836195,40,0.1001,0.084,0.1143,0.1397,0.5004,0.5183,0.2143,0.6588,0.6899
NW_006803924.1,2250001,3000000,2657863,47,0.0823,0.0682,0.0738,0.3371,0.5697,0.5433,0.6467,0.7682,0.7778
NW_006803924.1,3000001,3750000,3402154,36,0.1142,0.0778,0.091,0.3133,0.3438,0.4952,0.5437,0.5531,0.7193
NW_006803924.1,4500001,5250000,4830213,42,0.1422,0.0298,0.0872,0.3802,0.4358,0.5377,0.6429,0.5958,0.8118
NW_006803924.1,6000001,6750000,6307042,36,0.094,0.1141,0.0989,0.2384,0.4947,0.5904,0.4046,0.6849,0.7052
NW_006803924.1,6750001,7500000,7148233,43,0.0348,0.0905,0.137,0.2683,0.4458,0.3671,0.6332,0.688,0.5396
NW_006803924.1,8250001,9000000,8599817,35,0.0797,0.0609,0.131,0.3174,0.4434,0.4425,0.6492,0.6281,0.6552
NW_006803924.1,9000001,9750000,9415009,35,0.0664,0.0756,0.0258,0.1726,0.6652,0.7088,0.4296,0.876,0.8724
NW_006803924.1,9750001,10500000,10071488,31,0.0587,0.0227,0.0899,0.375,0.4678,0.682,0.8123,0.736,0.8541
NW_006803924.1,10500001,11250000,10955973,38,0.0866,0.0505,0.0838,0.2153,0.5094,0.4582,0.5299,0.7239,0.7541
NW_006803924.1,11250001,12000000,11655156,46,0.0974,0.0805,0.0899,0.3202,0.4069,0.4756,0.5776,0.6377,0.7069
NW_006803924.1,12000001,12750000,12409978,36,0.1576,0.053,0.0824,0.2588,0.4941,0.4429,0.4341,0.6214,0.7447
NW_006803924.1,12750001,13500000,13130507,36,0.0885,0.1168,0.1003,0.2801,0.4437,0.5128,0.4764,0.6606,0.6621
NW_006803924.1,13500001,14250000,13853472,40,0.1087,0.1028,0.1454,0.2937,0.4765,0.3628,0.4834,0.5915,0.5032
NW_006803924.1,14250001,15000000,14615994,41,0.1319,0.1076,0.079,0.3068,0.4297,0.3897,0.4511,0.618,0.6257
NW_006803924.1,15000001,15750000,15437855,40,0.1087,0.0871,0.1057,0.3898,0.3624,0.3898,0.6107,0.556,0.6156
NW_006803924.1,15750001,16500000,16146046,38,0.0801,0.0406,0.093,0.2486,0.6941,0.543,0.6217,0.787,0.7896
NW_006803924.1,16500001,17250000,16919227,41,0.0893,0.0571,0.0287,0.3222,0.4744,0.6869,0.6415,0.7875,0.8876
NW_006803925.1,2250001,3000000,2614014,36,0.1488,0.0924,0.0616,0.3039,0.4581,0.4076,0.4443,0.6384,0.6933
NW_006803925.1,3000001,3750000,3366869,38,0.0605,0.1031,0.096,0.4332,0.5485,0.4803,0.6934,0.7597,0.6681
NW_006803925.1,3750001,4500000,4103165,31,0.1509,0.0971,0.0857,0.261,0.3641,0.3675,0.3678,0.5223,0.6138
NW_006803925.1,4500001,5250000,4852768,33,0.1096,0.0939,0.151,0.2366,0.4065,0.4202,0.4111,0.5274,0.5614
NW_006803925.1,5250001,6000000,5631795,32,0.0909,0.0878,0.0796,0.3915,0.4849,0.5658,0.6404,0.7116,0.7521
NW_006803925.1,6750001,7500000,7200901,30,0.1481,0.1919,0.0872,0.3957,0.4429,0.4218,0.4112,0.5927,0.5156
NW_006803925.1,7500001,8250000,7918505,36,0.0991,0.0575,0.1189,0.2678,0.5271,0.3581,0.5602,0.6687,0.6169
NW_006803925.1,8250001,9000000,8570794,38,0.1318,0.0819,0.1142,0.2651,0.451,0.4673,0.4381,0.584,0.6647
NW_006803925.1,9000001,9750000,9399053,35,0.1201,0.0305,0.096,0.3515,0.5827,0.4802,0.6589,0.6981,0.7763
NW_006803925.1,9750001,10500000,10098314,40,0.1203,0.1073,0.1152,0.2444,0.519,0.4278,0.3765,0.6419,0.5995
NW_006803925.1,10500001,11250000,10881154,38,0.1237,0.0471,0.1127,0.3582,0.4702,0.4435,0.627,0.6104,0.7053
NW_006803925.1,12000001,12750000,12370941,38,0.1502,0.0526,0.1888,0.2867,0.3603,0.406,0.4903,0.3721,0.5543
NW_006803925.1,12750001,13500000,13168765,37,0.0749,0.187,0.1271,0.3402,0.5053,0.492,0.4569,0.6782,0.5289
NW_006803925.1,13500001,14250000,13918776,39,0.1159,0.1171,0.0999,0.3737,0.4616,0.4041,0.5374,0.6331,0.5891
NW_006803925.1,15000001,15750000,15394989,31,0.091,0.1341,0.1224,0.4534,0.4584,0.4002,0.6145,0.6344,0.5274
NW_006803926.1,1,750000,348866,38,0.0989,0.0677,0.0739,0.1872,0.551,0.6544,0.3961,0.7389,0.8126
NW_006803926.1,1500001,2250000,1927955,34,0.1171,0.0853,0.0477,0.2201,0.4335,0.3782,0.3824,0.6916,0.7116
NW_006803926.1,2250001,3000000,2583642,33,0.078,0.111,0.1342,0.306,0.337,0.4352,0.541,0.5338,0.5731
NW_006803926.1,3750001,4500000,4045333,36,0.0534,0.0746,0.1286,0.3414,0.5151,0.4462,0.6951,0.7103,0.6408
NW_006803926.1,4500001,5250000,4844575,35,0.086,0.0476,0.0197,0.324,0.5828,0.5966,0.6696,0.8407,0.8981
NW_006803926.1,5250001,6000000,5647352,37,0.1211,0.0545,0.0591,0.1816,0.5977,0.5483,0.36,0.7478,0.82
NW_006803926.1,6000001,6750000,6389537,50,0.0734,0.0787,0.1138,0.2362,0.5208,0.5146,0.5257,0.7061,0.6958
NW_006803926.1,6750001,7500000,7098410,42,0.0782,0.0719,0.0865,0.3412,0.4435,0.6002,0.6511,0.6976,0.7759
NW_006803926.1,8250001,9000000,8607441,38,0.1327,0.1192,0.0934,0.2486,0.4382,0.5144,0.3387,0.6021,0.6689
NW_006803926.1,9750001,10500000,10109991,42,0.0652,0.0613,0.0702,0.3116,0.5551,0.5057,0.6739,0.7912,0.7787
NW_006803926.1,10500001,11250000,10856941,38,0.1461,0.1239,0.0767,0.3151,0.5298,0.434,0.4124,0.6641,0.6365
NW_006803926.1,11250001,12000000,11588586,39,0.089,0.0779,0.1214,0.2514,0.4578,0.5019,0.5143,0.6382,0.6798
NW_006803926.1,12000001,12750000,12431914,35,0.1011,0.0406,0.1162,0.2007,0.5334,0.5009,0.491,0.6729,0.7393
NW_006803926.1,12750001,13500000,13144546,43,0.11,0.0553,0.1229,0.3093,0.4375,0.3238,0.5908,0.592,0.581
NW_006803926.1,13500001,14250000,13859967,31,0.1198,0.1089,0.0506,0.3311,0.4276,0.3201,0.4995,0.6791,0.6133
NW_006803926.1,14250001,15000000,14570616,30,0.0861,0.083,0.0904,0.2852,0.3294,0.3389,0.5553,0.5899,0.6049
NW_006803927.1,1,750000,409010,30,0.1402,0.0256,0.1474,0.2437,0.5836,0.474,0.5051,0.6168,0.7021
NW_006803927.1,1500001,2250000,1905376,33,0.1675,0.0825,0.0881,0.3901,0.3581,0.4044,0.5274,0.4868,0.6631
NW_006803927.1,3000001,3750000,3339325,36,0.0483,0.0846,0.0961,0.2772,0.4953,0.595,0.6254,0.7552,0.7463
NW_006803927.1,3750001,4500000,4160909,51,0.1114,0.0857,0.0961,0.3047,0.4003,0.4465,0.524,0.6008,0.6731
NW_006803927.1,4500001,5250000,4850526,46,0.1065,0.1166,0.1068,0.3087,0.5094,0.4544,0.482,0.6653,0.6176
