scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1203200,35,0.0286,0.1281,0.113,0.3136,0.4596,0.5412,0.6124,0.7429,0.6474
NW_006803924.1,1500001,2250000,1850378,38,0.1064,0.0733,0.1208,0.1424,0.5065,0.5395,0.2355,0.6455,0.7059
NW_006803924.1,2250001,3000000,2655559,47,0.0826,0.0468,0.1081,0.3195,0.5705,0.5296,0.6747,0.724,0.7545
NW_006803924.1,3000001,3750000,3390145,36,0.1142,0.0631,0.1075,0.3344,0.341,0.4521,0.5933,0.5222,0.6935
NW_006803924.1,4500001,5250000,4836541,43,0.1382,0.0295,0.1024,0.3733,0.4198,0.5127,0.645,0.5671,0.781
NW_006803924.1,6000001,6750000,6327606,39,0.0875,0.1047,0.1163,0.2189,0.4622,0.5616,0.4022,0.6505,0.6825
NW_006803924.1,6750001,7500000,7154964,39,0.0383,0.0849,0.1712,0.2862,0.4782,0.3809,0.6574,0.6523,0.5096
NW_006803924.1,8250001,9000000,8578852,35,0.0812,0.052,0.1386,0.3209,0.4242,0.4519,0.6678,0.601,0.6633
NW_006803924.1,9000001,9750000,9417074,34,0.0677,0.0778,0.0292,0.1706,0.7054,0.748,0.4144,0.8771,0.8723
NW_006803924.1,9750001,10500000,10053346,31,0.0573,0.0431,0.0959,0.38,0.4682,0.6783,0.7756,0.7289,0.8217
NW_006803924.1,10500001,11250000,10970115,36,0.0906,0.0591,0.0909,0.2146,0.5236,0.4863,0.4956,0.7152,0.7427
NW_006803924.1,11250001,12000000,11652571,42,0.1075,0.0826,0.0805,0.3493,0.4298,0.5039,0.5847,0.6527,0.7317
NW_006803924.1,12000001,12750000,12413415,38,0.147,0.0616,0.1063,0.2565,0.469,0.4455,0.4344,0.5873,0.6938
NW_006803924.1,12750001,13500000,13137087,35,0.09,0.1085,0.1118,0.2706,0.445,0.5038,0.476,0.6423,0.653
