scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1158747,32,0.0326,0.1197,0.1209,0.3364,0.511,0.5451,0.6427,0.7486,0.6501
NW_006803924.1,1500001,2250000,1829582,37,0.1052,0.087,0.1399,0.1433,0.5305,0.555,0.2054,0.6367,0.6719
NW_006803924.1,2250001,3000000,2667037,48,0.0804,0.0552,0.1043,0.3363,0.584,0.5419,0.6758,0.7371,0.7531
NW_006803924.1,3000001,3750000,3405024,37,0.1101,0.0815,0.1052,0.3165,0.3432,0.52,0.5478,0.5351,0.7062
NW_006803924.1,4500001,5250000,4832807,39,0.1545,0.0412,0.1038,0.4034,0.4619,0.5773,0.6217,0.5755,0.7856
NW_006803924.1,6000001,6750000,6336217,40,0.0846,0.0964,0.1278,0.2039,0.4419,0.5013,0.3974,0.6245,0.6463
NW_006803924.1,6750001,7500000,7150887,39,0.0378,0.0744,0.1844,0.2922,0.4855,0.3678,0.689,0.6395,0.4922
NW_006803924.1,8250001,9000000,8602399,35,0.0797,0.0649,0.1063,0.3147,0.423,0.4339,0.6383,0.6514,0.6817
NW_006803924.1,9000001,9750000,9410154,34,0.0669,0.066,0.0474,0.1813,0.6567,0.7154,0.4763,0.8467,0.8594
NW_006803924.1,9750001,10500000,10073023,31,0.0587,0.0246,0.1019,0.3724,0.4908,0.7053,0.807,0.7291,0.8423
NW_006803924.1,10500001,11250000,10948465,37,0.088,0.054,0.1038,0.2603,0.4738,0.4347,0.584,0.6747,0.7035
NW_006803924.1,11250001,12000000,11679553,42,0.1063,0.0737,0.0858,0.3665,0.428,0.5215,0.6179,0.6453,0.7445
NW_006803924.1,12000001,12750000,12406714,37,0.1508,0.0363,0.1011,0.2237,0.4787,0.4204,0.4228,0.5958,0.7293
NW_006803924.1,12750001,13500000,13148554,35,0.093,0.1179,0.1065,0.2883,0.4425,0.4977,0.4772,0.644,0.6439
NW_006803924.1,13500001,14250000,13866521,41,0.1052,0.1049,0.1669,0.305,0.4595,0.3544,0.5004,0.5558,0.4583
NW_006803924.1,14250001,15000000,14584021,44,0.1195,0.085,0.0996,0.262,0.4148,0.3667,0.4514,0.5947,0.6102
NW_006803924.1,15000001,15750000,15430569,38,0.1138,0.0891,0.1379,0.4081,0.3524,0.3809,0.6139,0.4866,0.5535
NW_006803924.1,15750001,16500000,16148707,36,0.0853,0.0626,0.0931,0.2626,0.7278,0.5641,0.573,0.7902,0.7668
NW_006803924.1,16500001,17250000,16917523,40,0.0929,0.0758,0.0278,0.3153,0.4592,0.6501,0.5903,0.7767,0.8587
NW_006803925.1,1500001,2250000,1893427,30,0.0373,0.0777,0.1003,0.1962,0.5161,0.4083,0.5595,0.7738,0.6538
NW_006803925.1,2250001,3000000,2611198,36,0.1497,0.0952,0.0784,0.3201,0.4445,0.3891,0.4593,0.6039,0.6469
NW_006803925.1,3000001,3750000,3357645,39,0.0584,0.0759,0.0991,0.4218,0.5419,0.4617,0.7354,0.7558,0.6923
NW_006803925.1,4500001,5250000,4861137,32,0.1097,0.0712,0.197,0.2289,0.4279,0.4374,0.4461,0.4851,0.5435
NW_006803925.1,5250001,6000000,5616925,32,0.087,0.0367,0.1202,0.3858,0.4936,0.5811,0.7337,0.6646,0.7713
NW_006803925.1,7500001,8250000,7925022,36,0.1012,0.0519,0.1336,0.2634,0.5505,0.3724,0.5623,0.66,0.6134
NW_006803925.1,8250001,9000000,8570013,37,0.1362,0.0734,0.1188,0.2734,0.4365,0.4741,0.4584,0.5606,0.6742
NW_006803925.1,9000001,9750000,9404033,36,0.1157,0.0368,0.1082,0.3503,0.5647,0.4779,0.6542,0.6804,0.7464
NW_006803925.1,9750001,10500000,10095556,39,0.1244,0.099,0.1357,0.2532,0.5019,0.4291,0.4001,0.6007,0.583
NW_006803925.1,10500001,11250000,10876075,37,0.1264,0.0587,0.1027,0.3556,0.4924,0.4443,0.5993,0.6346,0.7034
NW_006803925.1,12000001,12750000,12369661,34,0.1658,0.0788,0.1323,0.3137,0.4033,0.4669,0.4517,0.4731,0.6431
NW_006803925.1,12750001,13500000,13174632,35,0.0765,0.1725,0.1261,0.3306,0.545,0.5106,0.4654,0.6974,0.5602
NW_006803925.1,13500001,14250000,13898327,38,0.1182,0.1115,0.1256,0.3687,0.4542,0.3739,0.5377,0.5892,0.5312
NW_006803925.1,15000001,15750000,15380263,31,0.0914,0.157,0.1364,0.4554,0.4208,0.3679,0.5839,0.5865,0.4424
NW_006803926.1,1,750000,349386,38,0.0999,0.0611,0.122,0.1795,0.5535,0.6211,0.3928,0.6773,0.7527
NW_006803926.1,1500001,2250000,1920140,35,0.1101,0.0719,0.0886,0.2052,0.4143,0.3592,0.3977,0.6253,0.6465
NW_006803926.1,2250001,3000000,2570840,35,0.0724,0.1242,0.1525,0.2904,0.3538,0.4382,0.507,0.5305,0.5329
NW_006803926.1,3000001,3750000,3258468,32,0.0299,0.0923,0.0829,0.2335,0.5144,0.5799,0.5974,0.8104,0.7474
NW_006803926.1,3750001,4500000,4055647,35,0.0531,0.074,0.1195,0.3398,0.529,0.4365,0.696,0.7298,0.649
NW_006803926.1,4500001,5250000,4841735,36,0.0827,0.0422,0.0498,0.3045,0.5611,0.5626,0.671,0.7972,0.8554
NW_006803926.1,5250001,6000000,5638499,37,0.1222,0.0405,0.0912,0.1763,0.6114,0.5336,0.3803,0.7134,0.7889
NW_006803926.1,6000001,6750000,6376658,49,0.0756,0.0756,0.0893,0.2505,0.5826,0.5714,0.5489,0.7615,0.7574
