scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1197583,37,0.0261,0.0946,0.0957,0.2772,0.4497,0.469,0.6541,0.7706,0.674
NW_006803924.1,1500001,2250000,1818553,36,0.1133,0.0751,0.1217,0.139,0.5189,0.514,0.2,0.6426,0.6896
NW_006803924.1,2250001,3000000,2644799,47,0.0823,0.0405,0.093,0.3557,0.5816,0.4846,0.7161,0.7478,0.7673
NW_006803924.1,3000001,3750000,3383199,36,0.1174,0.0823,0.1225,0.3199,0.3099,0.4226,0.5368,0.4545,0.6219
NW_006803924.1,4500001,5250000,4846943,41,0.1484,0.0573,0.1282,0.4148,0.4298,0.5413,0.6149,0.526,0.7181
NW_006803924.1,6000001,6750000,6336879,38,0.0888,0.1018,0.1079,0.2126,0.4727,0.5636,0.3932,0.667,0.6971
NW_006803924.1,6750001,7500000,7163946,36,0.0414,0.0535,0.0883,0.3533,0.5466,0.4424,0.7722,0.7963,0.7339
NW_006803924.1,8250001,9000000,8578165,32,0.0881,0.043,0.0937,0.3662,0.5243,0.5558,0.707,0.7149,0.7895
NW_006803924.1,9000001,9750000,9390090,33,0.0668,0.0449,0.0687,0.1966,0.6201,0.6577,0.5702,0.811,0.8478
NW_006803924.1,9750001,10500000,10055789,34,0.0532,0.0437,0.0938,0.3193,0.4908,0.6326,0.7462,0.7492,0.8118
NW_006803924.1,10500001,11250000,10970869,33,0.0977,0.0233,0.0594,0.2837,0.5672,0.5564,0.66,0.766,0.8676
NW_006803924.1,11250001,12000000,11653384,37,0.1178,0.0816,0.0332,0.4238,0.4629,0.551,0.6311,0.7297,0.819
NW_006803924.1,12000001,12750000,12409103,37,0.1466,0.0326,0.0799,0.2231,0.4455,0.4094,0.4397,0.607,0.7678
NW_006803924.1,12750001,13500000,13129913,33,0.0976,0.1136,0.0954,0.2739,0.4489,0.4995,0.4561,0.6578,0.6655
NW_006803924.1,13500001,14250000,13868159,37,0.1186,0.0525,0.1529,0.2649,0.5122,0.3791,0.5245,0.5933,0.5861
NW_006803924.1,14250001,15000000,14591141,42,0.1274,0.1042,0.1135,0.3137,0.4098,0.372,0.4734,0.5582,0.5598
NW_006803924.1,15000001,15750000,15401068,37,0.1174,0.066,0.1326,0.3974,0.4216,0.4677,0.637,0.5554,0.6614
NW_006803924.1,15750001,16500000,16153565,37,0.0837,0.0549,0.1108,0.2541,0.6701,0.4683,0.5839,0.7561,0.7101
NW_006803924.1,16500001,17250000,16913296,40,0.0922,0.023,0.0889,0.3064,0.4725,0.5956,0.6945,0.6894,0.8355
NW_006803925.1,2250001,3000000,2577617,30,0.179,0.0491,0.036,0.4226,0.4746,0.4225,0.5874,0.6424,0.8245
NW_006803925.1,3000001,3750000,3363878,39,0.0585,0.0904,0.0956,0.4224,0.5059,0.4551,0.7109,0.7456,0.6721
NW_006803925.1,4500001,5250000,4848812,32,0.1119,0.0401,0.1378,0.2706,0.4333,0.4352,0.5741,0.5652,0.6719
NW_006803925.1,7500001,8250000,7931531,36,0.0995,0.0501,0.1006,0.2503,0.5377,0.4497,0.5526,0.6972,0.7234
NW_006803925.1,8250001,9000000,8563849,34,0.1474,0.0508,0.1386,0.2838,0.4813,0.5108,0.4952,0.5546,0.698
NW_006803925.1,9000001,9750000,9398565,35,0.1201,0.0264,0.1003,0.3512,0.5471,0.5139,0.6665,0.6761,0.7892
NW_006803925.1,9750001,10500000,10113193,39,0.1262,0.09,0.0958,0.2482,0.5549,0.434,0.4055,0.678,0.659
