scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,1500001,2250000,1829232,37,0.1071,0.0626,0.123,0.1056,0.5296,0.5489,0.1142,0.6548,0.7213
NW_006803924.1,2250001,3000000,2661478,47,0.0814,0.0385,0.0873,0.3431,0.5971,0.499,0.7131,0.7619,0.7849
NW_006803924.1,3000001,3750000,3415748,34,0.1233,0.0854,0.1047,0.3263,0.3308,0.4738,0.5282,0.5003,0.6772
NW_006803924.1,4500001,5250000,4838669,38,0.159,0.0287,0.0984,0.4073,0.4825,0.6116,0.6373,0.5913,0.8194
NW_006803924.1,6000001,6750000,6338927,39,0.0872,0.0819,0.1102,0.2196,0.472,0.5647,0.4567,0.6655,0.7197
NW_006803924.1,6750001,7500000,7167393,37,0.0399,0.0817,0.1164,0.3216,0.5192,0.4489,0.693,0.7481,0.6501
NW_006803924.1,8250001,9000000,8598716,38,0.073,0.0485,0.1353,0.2679,0.4566,0.4573,0.6421,0.6405,0.6767
NW_006803924.1,9000001,9750000,9413431,34,0.0677,0.0639,0.0514,0.1974,0.6527,0.7058,0.5127,0.8398,0.8554
NW_006803924.1,9750001,10500000,10066115,32,0.0561,0.0413,0.0758,0.3509,0.4964,0.6259,0.7655,0.7746,0.836
NW_006803924.1,10500001,11250000,10953583,35,0.0937,0.0452,0.0688,0.1925,0.5343,0.5066,0.4826,0.7459,0.8059
NW_006803924.1,11250001,12000000,11675281,39,0.115,0.0658,0.0596,0.3847,0.4575,0.5943,0.6314,0.6906,0.8169
NW_006803924.1,12000001,12750000,12423877,35,0.162,0.0444,0.0846,0.2381,0.4651,0.3888,0.4076,0.5933,0.7258
NW_006803924.1,12750001,13500000,13127870,36,0.0898,0.1084,0.0778,0.2688,0.4558,0.493,0.474,0.7003,0.6933
NW_006803924.1,13500001,14250000,13872650,37,0.1186,0.0895,0.1266,0.345,0.4908,0.4038,0.5493,0.6125,0.5903
NW_006803924.1,14250001,15000000,14603087,44,0.1195,0.0751,0.0776,0.2874,0.3962,0.3821,0.5071,0.6139,0.6782
NW_006803924.1,15000001,15750000,15426303,38,0.1135,0.0661,0.166,0.3832,0.4206,0.4002,0.6324,0.5141,0.5632
NW_006803924.1,15750001,16500000,16155217,37,0.0823,0.051,0.0902,0.2943,0.6855,0.5259,0.6426,0.7853,0.7725
NW_006803924.1,16500001,17250000,16914210,37,0.1015,0.0241,0.0488,0.3463,0.4909,0.619,0.7038,0.7444,0.8937
NW_006803925.1,1500001,2250000,1893753,32,0.0349,0.0721,0.0936,0.1872,0.4813,0.4481,0.5679,0.7734,0.6987
NW_006803925.1,2250001,3000000,2619292,35,0.1523,0.0679,0.0397,0.339,0.4709,0.3936,0.5227,0.6727,0.7688
NW_006803925.1,3000001,3750000,3357248,40,0.0564,0.0736,0.0756,0.3826,0.4893,0.4389,0.7199,0.7714,0.7199
NW_006803925.1,4500001,5250000,4852486,31,0.1121,0.0976,0.157,0.2915,0.4485,0.5008,0.4838,0.5513,0.607
NW_006803925.1,5250001,6000000,5633463,33,0.0833,0.0556,0.0837,0.3689,0.4247,0.5297,0.6943,0.6826,0.7766
NW_006803925.1,7500001,8250000,7946181,36,0.102,0.0621,0.0966,0.2636,0.5377,0.4071,0.5379,0.6991,0.6849
NW_006803925.1,8250001,9000000,8558511,36,0.1371,0.0446,0.117,0.2726,0.4795,0.5174,0.5129,0.5936,0.7399
NW_006803925.1,9000001,9750000,9389839,35,0.1185,0.0094,0.0857,0.3322,0.5986,0.5533,0.6881,0.719,0.8484
NW_006803925.1,9750001,10500000,10111791,39,0.1266,0.0887,0.0638,0.2559,0.5443,0.4577,0.4202,0.7129,0.7247
NW_006803925.1,10500001,11250000,10859194,34,0.1384,0.0457,0.0885,0.4054,0.533,0.4564,0.6418,0.6607,0.7534
NW_006803925.1,12000001,12750000,12367893,36,0.1587,0.0996,0.1544,0.2853,0.4408,0.4358,0.3889,0.4886,0.5614
NW_006803925.1,12750001,13500000,13148286,33,0.0809,0.0826,0.1386,0.2639,0.5317,0.5436,0.5396,0.6692,0.6732
NW_006803925.1,13500001,14250000,13912047,36,0.1237,0.1061,0.1221,0.3625,0.4521,0.4566,0.5315,0.5851,0.6124
NW_006803926.1,1,750000,340873,37,0.1015,0.0578,0.1045,0.1981,0.6004,0.6833,0.4392,0.7176,0.7962
NW_006803926.1,1500001,2250000,1912192,32,0.1191,0.057,0.0566,0.2663,0.4648,0.4158,0.5159,0.693,0.7689
NW_006803926.1,2250001,3000000,2576329,33,0.0774,0.0698,0.0959,0.2848,0.3695,0.506,0.6018,0.6322,0.7289
NW_006803926.1,3750001,4500000,4061208,32,0.0607,0.0359,0.1355,0.334,0.5596,0.4939,0.7569,0.7124,0.7149
NW_006803926.1,4500001,5250000,4854586,37,0.081,0.0634,0.057,0.3339,0.5504,0.5711,0.656,0.7859,0.817
NW_006803926.1,5250001,6000000,5636766,36,0.1242,0.0223,0.0762,0.1525,0.6329,0.5973,0.3629,0.7367,0.8542
NW_006803926.1,6000001,6750000,6392046,48,0.076,0.0586,0.1019,0.2809,0.5328,0.5493,0.6256,0.7243,0.7547
NW_006803926.1,6750001,7500000,7106181,45,0.0713,0.0617,0.079,0.3246,0.4394,0.5309,0.6714,0.7184,0.7751
NW_006803926.1,8250001,9000000,8617967,39,0.1309,0.1039,0.1023,0.2372,0.4411,0.5026,0.3493,0.5944,0.6711
NW_006803926.1,9750001,10500000,10111654,41,0.0675,0.1034,0.0761,0.3046,0.5618,0.5475,0.5745,0.7823,0.7286
NW_006803926.1,10500001,11250000,10857788,36,0.1527,0.1068,0.081,0.3621,0.5842,0.4543,0.4852,0.678,0.6688
NW_006803926.1,11250001,12000000,11580463,37,0.0942,0.0687,0.1198,0.3345,0.4301,0.5401,0.6206,0.6138,0.7134
NW_006803926.1,12000001,12750000,12430921,37,0.0946,0.0729,0.0841,0.2189,0.5004,0.4805,0.4595,0.7078,0.7295
NW_006803926.1,12750001,13500000,13135818,43,0.1085,0.052,0.1246,0.2977,0.4665,0.3821,0.5879,0.6124,0.6366
NW_006803926.1,13500001,14250000,13836274,31,0.1212,0.0874,0.0573,0.3589,0.4321,0.3576,0.5624,0.6691,0.6748
NW_006803926.1,14250001,15000000,14588853,31,0.0833,0.0788,0.1004,0.3274,0.3549,0.3714,0.6154,0.6012,0.6233
NW_006803927.1,1,750000,394776,31,0.1305,0.0329,0.1573,0.2245,0.5635,0.459,0.4792,0.6055,0.6681
NW_006803927.1,1500001,2250000,1929975,30,0.18,0.0599,0.0857,0.4063,0.3738,0.3818,0.5569,0.4884,0.6908
NW_006803927.1,3000001,3750000,3333247,36,0.0486,0.0505,0.1256,0.2841,0.4863,0.5974,0.7135,0.707,0.7528
NW_006803927.1,3750001,4500000,4173333,50,0.1119,0.0652,0.0721,0.3461,0.4215,0.4634,0.6049,0.6533,0.7517
NW_006803927.1,4500001,5250000,4868932,49,0.1002,0.0919,0.1024,0.274,0.4441,0.4553,0.4936,0.6404,0.6598
NW_006803927.1,5250001,6000000,5601200,35,0.1234,0.0815,0.0877,0.3183,0.5398,0.4969,0.5258,0.6841,0.7194
NW_006803927.1,6750001,7500000,7174363,34,0.0913,0.1021,0.1129,0.4096,0.5209,0.3892,0.6301,0.6835,0.5798
NW_006803927.1,7500001,8250000,7833151,33,0.1623,0.025,0.1197,0.2028,0.4943,0.3726,0.3801,0.5687,0.6858
NW_006803927.1,8250001,9000000,8656131,46,0.146,0.0836,0.0958,0.3891,0.4553,0.5105,0.5571,0.5928,0.7118
NW_006803927.1,9000001,9750000,9297622,31,0.0909,0.016,0.154,0.2184,0.499,0.355,0.6191,0.6182,0.6258
NW_006803927.1,9750001,10500000,10112735,32,0.099,0.0897,0.0588,0.2624,0.3886,0.4379,0.4839,0.6738,0.7205
NW_006803927.1,10500001,11250000,10860805,32,0.1383,0.0825,0.0829,0.3637,0.539,0.4171,0.547,0.671,0.6803
NW_006803927.1,12000001,12750000,12395463,39,0.0602,0.0614,0.1298,0.1947,0.3832,0.4373,0.537,0.615,0.653
NW_006803927.1,12750001,13500000,13208767,41,0.1246,0.0795,0.1289,0.3694,0.5002,0.4754,0.5796,0.6079,0.6522
NW_006803927.1,13500001,14250000,13929666,31,0.1338,0.0976,0.0898,0.2431,0.3724,0.4469,0.367,0.5509,0.665
NW_006803927.1,14250001,15000000,14571717,31,0.1076,0.078,0.1556,0.1791,0.3969,0.3592,0.3285,0.5149,0.5219
NW_006803928.1,1,750000,375788,35,0.1,0.1552,0.0693,0.2907,0.4024,0.4902,0.4022,0.6639,0.6392
NW_006803928.1,750001,1500000,1093785,32,0.0408,0.0495,0.1796,0.2325,0.4242,0.521,0.6857,0.6,0.6512
NW_006803928.1,2250001,3000000,2640108,35,0.123,0.0723,0.0933,0.298,0.5063,0.5468,0.5191,0.6595,0.7467
NW_006803928.1,3000001,3750000,3386467,31,0.0931,0.0468,0.0669,0.3252,0.5851,0.548,0.6575,0.7687,0.8197
NW_006803928.1,4500001,5250000,4897570,34,0.0706,0.047,0.1252,0.2343,0.4845,0.5279,0.611,0.6752,0.7297
NW_006803928.1,5250001,6000000,5682734,33,0.0849,0.1271,0.1359,0.2338,0.4153,0.4811,0.3881,0.5924,0.5831
NW_006803928.1,6750001,7500000,7091994,33,0.064,0.0528,0.04,0.1972,0.5335,0.6127,0.5557,0.8297,0.8652
NW_006803928.1,7500001,8250000,7864296,32,0.0787,0.1238,0.1496,0.3942,0.4041,0.4643,0.6035,0.572,0.5578
NW_006803928.1,8250001,9000000,8643823,40,0.0622,0.058,0.0822,0.3057,0.5358,0.6848,0.6827,0.7716,0.8219
NW_006803928.1,9000001,9750000,9367250,30,0.1107,0.0821,0.1024,0.3323,0.5072,0.4128,0.563,0.6643,0.6465
NW_006803928.1,9750001,10500000,10077246,34,0.0772,0.0436,0.1388,0.3107,0.599,0.4822,0.6857,0.7053,0.693
