scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1165563,33,0.0311,0.1242,0.1196,0.3309,0.5008,0.5636,0.6319,0.7481,0.656
NW_006803924.1,1500001,2250000,1831598,40,0.1001,0.0859,0.1162,0.1472,0.5054,0.531,0.235,0.6592,0.6913
NW_006803924.1,2250001,3000000,2664836,49,0.0775,0.067,0.0979,0.3341,0.5896,0.5168,0.656,0.7507,0.7348
NW_006803924.1,3000001,3750000,3394275,36,0.1144,0.0739,0.1115,0.3292,0.329,0.4821,0.568,0.5018,0.6886
NW_006803924.1,4500001,5250000,4839503,40,0.1511,0.0513,0.0892,0.3845,0.4534,0.5409,0.5958,0.5936,0.7792
NW_006803924.1,6000001,6750000,6353368,41,0.0817,0.0952,0.1225,0.2031,0.4592,0.5372,0.4053,0.648,0.6744
NW_006803924.1,6750001,7500000,7155769,36,0.0414,0.1043,0.1627,0.3204,0.5475,0.3921,0.6412,0.6967,0.5047
NW_006803924.1,8250001,9000000,8593742,38,0.0749,0.0538,0.1305,0.2904,0.4712,0.4633,0.6491,0.6539,0.6796
NW_006803924.1,9000001,9750000,9407787,35,0.0629,0.0581,0.054,0.179,0.6097,0.7018,0.5073,0.8323,0.8584
NW_006803924.1,9750001,10500000,10063349,33,0.0564,0.0313,0.0725,0.3635,0.4915,0.6365,0.7933,0.7772,0.8556
NW_006803924.1,10500001,11250000,10955742,36,0.0897,0.0261,0.096,0.241,0.478,0.4775,0.6246,0.6858,0.7821
NW_006803924.1,11250001,12000000,11676602,42,0.1037,0.0678,0.0498,0.3538,0.4227,0.5034,0.6219,0.7035,0.7992
NW_006803924.1,12000001,12750000,12413330,36,0.1533,0.0546,0.0749,0.2413,0.4682,0.4385,0.4102,0.6202,0.7524
NW_006803924.1,12750001,13500000,13134374,35,0.0912,0.1226,0.0657,0.2939,0.445,0.4995,0.4793,0.7108,0.6938
NW_006803924.1,13500001,14250000,13870159,40,0.1079,0.0738,0.11,0.2911,0.4596,0.3954,0.5371,0.6287,0.6348
NW_006803924.1,14250001,15000000,14581410,42,0.1237,0.0762,0.1269,0.2789,0.4297,0.3934,0.4852,0.5612,0.602
