scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1184708,33,0.0314,0.1169,0.0881,0.3182,0.5061,0.5545,0.6341,0.7972,0.6989
NW_006803924.1,1500001,2250000,1830784,36,0.1113,0.0884,0.1113,0.1328,0.5257,0.5746,0.148,0.6621,0.7145
NW_006803924.1,2250001,3000000,2658691,48,0.0809,0.0506,0.077,0.3347,0.5824,0.5266,0.683,0.7705,0.7925
NW_006803924.1,3000001,3750000,3400100,35,0.1186,0.0606,0.1115,0.3476,0.3416,0.4967,0.6026,0.5089,0.7152
NW_006803924.1,4500001,5250000,4845050,41,0.1454,0.0663,0.0691,0.3795,0.4374,0.5532,0.5766,0.6185,0.7906
NW_006803924.1,6000001,6750000,6336209,36,0.0925,0.0809,0.1213,0.2374,0.4763,0.5885,0.478,0.6453,0.7174
NW_006803924.1,6750001,7500000,7160782,38,0.0392,0.0289,0.1194,0.2966,0.5152,0.3977,0.8023,0.7431,0.6968
NW_006803924.1,8250001,9000000,8569766,33,0.0862,0.04,0.0986,0.3089,0.5145,0.5009,0.672,0.7061,0.7661
NW_006803924.1,9000001,9750000,9415511,33,0.0691,0.0397,0.0291,0.2097,0.6797,0.7278,0.6005,0.8711,0.914
NW_006803924.1,9750001,10500000,10075801,33,0.0546,0.0349,0.0798,0.3265,0.475,0.6377,0.7682,0.7615,0.8419
NW_006803924.1,10500001,11250000,10968919,35,0.093,0.0626,0.072,0.2275,0.5365,0.4837,0.5033,0.7433,0.7651
NW_006803924.1,11250001,12000000,11665358,42,0.1086,0.0749,0.0691,0.4051,0.4386,0.5324,0.6425,0.6744,0.7709
NW_006803924.1,12000001,12750000,12418191,36,0.1533,0.0678,0.0828,0.2583,0.456,0.4255,0.4129,0.6011,0.7098
