scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1193387,34,0.0291,0.1004,0.0852,0.3167,0.462,0.5286,0.672,0.7885,0.7119
NW_006803924.1,1500001,2250000,1821184,42,0.0954,0.0554,0.1468,0.1317,0.4636,0.4795,0.2822,0.5981,0.6632
NW_006803924.1,2250001,3000000,2660326,49,0.0772,0.0474,0.0985,0.3263,0.5651,0.5007,0.6904,0.7408,0.7552
NW_006803924.1,3000001,3750000,3397512,35,0.1186,0.0537,0.15,0.3537,0.3159,0.4491,0.6204,0.4159,0.6422
NW_006803924.1,4500001,5250000,4840600,40,0.1518,0.0492,0.1407,0.3958,0.4534,0.5247,0.6074,0.5251,0.7044
NW_006803924.1,6000001,6750000,6351890,40,0.0834,0.0605,0.1392,0.1893,0.4561,0.553,0.4618,0.6199,0.7049
NW_006803924.1,6750001,7500000,7148437,38,0.0392,0.1009,0.1347,0.312,0.4971,0.4331,0.6452,0.7129,0.5849
NW_006803924.1,8250001,9000000,8590914,39,0.073,0.0405,0.1382,0.2741,0.4456,0.4509,0.6684,0.629,0.6805
NW_006803924.1,9000001,9750000,9405058,34,0.0663,0.0443,0.0734,0.1743,0.5896,0.6348,0.5313,0.7966,0.8374
NW_006803924.1,9750001,10500000,10072410,34,0.0532,0.058,0.0887,0.3497,0.4696,0.6207,0.7357,0.7473,0.7972
NW_006803924.1,10500001,11250000,10954135,35,0.092,0.0152,0.1001,0.2198,0.4914,0.4867,0.6199,0.6841,0.7966
NW_006803924.1,11250001,12000000,11672400,37,0.1201,0.0392,0.0394,0.3786,0.4662,0.5816,0.6639,0.7183,0.8789
NW_006803924.1,12000001,12750000,12392649,36,0.1528,0.0508,0.0898,0.2562,0.4679,0.4274,0.4441,0.6007,0.7279
NW_006803924.1,12750001,13500000,13157937,33,0.0967,0.1091,0.0805,0.2945,0.4429,0.5181,0.4949,0.678,0.7016
NW_006803924.1,13500001,14250000,13872623,39,0.1115,0.068,0.1731,0.2927,0.4496,0.3909,0.5435,0.532,0.5414
NW_006803924.1,14250001,15000000,14587219,43,0.1233,0.1061,0.1043,0.3182,0.3889,0.4184,0.4829,0.5599,0.6104
NW_006803924.1,15000001,15750000,15428463,41,0.1043,0.0746,0.1488,0.4258,0.3692,0.4361,0.6644,0.5024,0.6046
NW_006803924.1,15750001,16500000,16143351,38,0.0822,0.0521,0.0822,0.2595,0.67,0.4817,0.6012,0.79,0.7645
NW_006803924.1,16500001,17250000,16909031,39,0.0943,0.0411,0.071,0.3243,0.4673,0.6081,0.6661,0.7102,0.8383
NW_006803925.1,1500001,2250000,1906311,32,0.0349,0.0583,0.1212,0.1773,0.4674,0.4267,0.5959,0.7241,0.664
NW_006803925.1,2250001,3000000,2588773,32,0.1694,0.0704,0.057,0.3599,0.456,0.4153,0.5131,0.6144,0.744
NW_006803925.1,3000001,3750000,3354372,38,0.06,0.0663,0.0997,0.3888,0.5033,0.4659,0.7307,0.7362,0.7082
NW_006803925.1,4500001,5250000,4849818,33,0.1076,0.0768,0.1584,0.2641,0.428,0.4402,0.4954,0.5387,0.5909
NW_006803925.1,5250001,6000000,5648778,32,0.0887,0.0735,0.0889,0.3908,0.4413,0.5605,0.6679,0.6763,0.7565
NW_006803925.1,6750001,7500000,7177150,31,0.1427,0.0776,0.0785,0.3938,0.4451,0.4517,0.5754,0.6141,0.7158
NW_006803925.1,7500001,8250000,7941469,38,0.0953,0.0906,0.1129,0.2526,0.5145,0.43,0.475,0.6749,0.6294
NW_006803925.1,8250001,9000000,8578584,36,0.1388,0.0471,0.1244,0.2786,0.4564,0.4692,0.5125,0.5649,0.7018
NW_006803925.1,9000001,9750000,9389839,35,0.1185,0.0379,0.109,0.3411,0.5546,0.5258,0.6389,0.671,0.7642
NW_006803925.1,9750001,10500000,10116114,41,0.1212,0.1006,0.0999,0.2643,0.5042,0.4321,0.4214,0.6521,0.6353
NW_006803925.1,10500001,11250000,10855447,35,0.1352,0.0818,0.0508,0.3944,0.4941,0.4087,0.581,0.6941,0.731
NW_006803925.1,12000001,12750000,12379650,33,0.1695,0.0829,0.145,0.3322,0.4571,0.4367,0.4622,0.5009,0.5986
NW_006803925.1,12750001,13500000,13153916,34,0.0783,0.1395,0.1329,0.3305,0.5072,0.5194,0.5172,0.6668,0.5968
NW_006803925.1,13500001,14250000,13902999,39,0.1141,0.0803,0.2008,0.3597,0.4164,0.4287,0.587,0.4639,0.5191
NW_006803925.1,15000001,15750000,15403036,32,0.089,0.1704,0.1478,0.4832,0.4237,0.3556,0.5893,0.5757,0.3939
NW_006803926.1,1,750000,356087,42,0.0887,0.0773,0.1498,0.1919,0.5427,0.6392,0.4086,0.6515,0.7091
NW_006803926.1,1500001,2250000,1906582,34,0.1118,0.0838,0.0691,0.2641,0.4339,0.3938,0.4722,0.6665,0.6859
NW_006803926.1,2250001,3000000,2577819,35,0.0711,0.1183,0.1003,0.2988,0.3441,0.4655,0.5315,0.6134,0.6317
NW_006803926.1,3000001,3750000,3276983,31,0.03,0.077,0.1012,0.2596,0.5725,0.688,0.6699,0.8027,0.7796
NW_006803926.1,3750001,4500000,4067224,32,0.0587,0.0265,0.1046,0.3488,0.5293,0.4888,0.7908,0.7426,0.7727
NW_006803926.1,4500001,5250000,4851006,39,0.0754,0.0896,0.0536,0.3419,0.5154,0.543,0.6234,0.7864,0.7761
NW_006803926.1,5250001,6000000,5645084,38,0.1183,0.0474,0.1072,0.1755,0.6026,0.533,0.3706,0.6958,0.7563
NW_006803926.1,6000001,6750000,6365986,52,0.0706,0.0807,0.0959,0.2632,0.5355,0.5333,0.5662,0.741,0.7263
NW_006803926.1,6750001,7500000,7117220,42,0.0782,0.0417,0.1134,0.3531,0.4755,0.585,0.72,0.676,0.775
NW_006803926.1,8250001,9000000,8627205,36,0.1444,0.0618,0.0992,0.22,0.4484,0.4771,0.3739,0.5853,0.7216
NW_006803926.1,9000001,9750000,9382743,31,0.062,0.0449,0.2021,0.2755,0.5526,0.543,0.6861,0.6264,0.6412
NW_006803926.1,9750001,10500000,10117739,43,0.0637,0.0862,0.1036,0.2895,0.5007,0.4939,0.6012,0.7241,0.6887
NW_006803926.1,10500001,11250000,10872264,39,0.1377,0.0919,0.1162,0.3125,0.542,0.4727,0.4754,0.6325,0.6509
NW_006803926.1,11250001,12000000,11560652,39,0.0889,0.0778,0.1199,0.3217,0.392,0.4933,0.6009,0.5918,0.6774
NW_006803926.1,12000001,12750000,12415714,38,0.0909,0.0706,0.1109,0.2226,0.4816,0.4415,0.4805,0.6651,0.6705
NW_006803926.1,12750001,13500000,13117277,45,0.1058,0.0735,0.1136,0.3066,0.4345,0.3639,0.56,0.609,0.6032
NW_006803926.1,13500001,14250000,13818966,34,0.1112,0.1081,0.0949,0.3131,0.4113,0.3248,0.494,0.6116,0.5366
NW_006803927.1,1,750000,408926,30,0.1337,0.0528,0.1277,0.2469,0.5813,0.4955,0.4643,0.6447,0.7026
NW_006803927.1,1500001,2250000,1922863,35,0.1578,0.1199,0.0916,0.3943,0.3298,0.4033,0.492,0.464,0.597
NW_006803927.1,3000001,3750000,3335212,37,0.0464,0.0814,0.155,0.2783,0.4545,0.5291,0.6384,0.6489,0.6466
NW_006803927.1,3750001,4500000,4178175,47,0.1196,0.0761,0.076,0.3487,0.4284,0.4882,0.5744,0.6403,0.7404
NW_006803927.1,4500001,5250000,4858525,48,0.0984,0.134,0.1094,0.287,0.4438,0.4746,0.4361,0.6326,0.6041
NW_006803927.1,5250001,6000000,5603462,33,0.1286,0.0394,0.0993,0.2934,0.5413,0.4637,0.5674,0.6638,0.7495
NW_006803927.1,6000001,6750000,6390756,32,0.1247,0.056,0.1507,0.3095,0.3526,0.3,0.5608,0.451,0.5003
NW_006803927.1,6750001,7500000,7174176,36,0.0863,0.0989,0.1451,0.4029,0.4912,0.3435,0.6382,0.6308,0.4885
NW_006803927.1,7500001,8250000,7855096,34,0.1565,0.0903,0.1163,0.2667,0.4642,0.4239,0.3793,0.5584,0.6202
NW_006803927.1,8250001,9000000,8651328,47,0.1473,0.0539,0.1089,0.4056,0.4332,0.5045,0.6149,0.5563,0.7323
NW_006803927.1,9000001,9750000,9304647,33,0.0846,0.0124,0.1586,0.2183,0.4493,0.3368,0.6482,0.5865,0.6075
NW_006803927.1,9750001,10500000,10158531,32,0.1011,0.1065,0.0914,0.2364,0.3789,0.4475,0.402,0.6072,0.6496
NW_006803927.1,10500001,11250000,10847250,32,0.1363,0.0402,0.0826,0.3751,0.4884,0.4121,0.6311,0.6456,0.7505
NW_006803927.1,12000001,12750000,12385390,36,0.0658,0.0757,0.1291,0.2321,0.3921,0.4735,0.5455,0.614,0.656
NW_006803927.1,12750001,13500000,13210289,41,0.1265,0.0653,0.1588,0.3892,0.4946,0.4617,0.6168,0.5649,0.6215
NW_006803927.1,13500001,14250000,13934800,31,0.1354,0.1118,0.1192,0.2511,0.3744,0.4207,0.3519,0.5053,0.5817
NW_006803927.1,14250001,15000000,14569429,33,0.1001,0.0699,0.1807,0.1415,0.4007,0.3804,0.2589,0.4938,0.5173
NW_006803928.1,1,750000,390088,36,0.0929,0.1145,0.0971,0.253,0.384,0.4608,0.431,0.6155,0.6385
NW_006803928.1,2250001,3000000,2640209,40,0.107,0.0781,0.1018,0.2438,0.4753,0.4762,0.4625,0.6516,0.6933
NW_006803928.1,4500001,5250000,4911603,33,0.0764,0.022,0.1565,0.2068,0.4926,0.5364,0.6277,0.6297,0.725
NW_006803928.1,5250001,6000000,5693960,30,0.0925,0.0726,0.1154,0.2161,0.4316,0.4756,0.4599,0.624,0.6812
NW_006803928.1,6750001,7500000,7069632,31,0.0685,0.0672,0.087,0.1976,0.5706,0.6108,0.5014,0.7694,0.7846
NW_006803928.1,7500001,8250000,7881955,33,0.0757,0.1123,0.1259,0.376,0.384,0.4585,0.6122,0.5965,0.5999
NW_006803928.1,8250001,9000000,8625092,41,0.061,0.0428,0.0957,0.2597,0.541,0.6571,0.6782,0.7566,0.8171
NW_006803928.1,9000001,9750000,9369967,31,0.1116,0.0744,0.1031,0.3807,0.4991,0.4624,0.6196,0.6576,0.689
NW_006803928.1,9750001,10500000,10090011,32,0.0816,0.0585,0.1509,0.3137,0.6143,0.4711,0.6466,0.6928,0.6481
NW_006803928.1,10500001,11250000,10865917,36,0.0945,0.0808,0.1435,0.3661,0.4063,0.3989,0.6256,0.5596,0.5736
NW_006803928.1,11250001,12000000,11576210,38,0.1007,0.0815,0.1161,0.3996,0.3565,0.4454,0.6405,0.5464,0.6487
NW_006803928.1,12000001,12750000,12345079,30,0.1556,0.0745,0.0848,0.3725,0.4378,0.3893,0.5407,0.5817,0.6717
NW_006803928.1,12750001,13500000,13083628,31,0.103,0.0986,0.1481,0.4503,0.4587,0.4327,0.646,0.5827,0.569
NW_006803929.1,1,750000,412216,33,0.0809,0.111,0.1067,0.2067,0.5034,0.5755,0.378,0.6968,0.6929
NW_006803929.1,750001,1500000,1167338,32,0.0709,0.088,0.0859,0.2329,0.5007,0.493,0.504,0.7392,0.7107
NW_006803929.1,1500001,2250000,1856661,40,0.0731,0.0682,0.1005,0.2394,0.4342,0.5709,0.557,0.6781,0.7522
NW_006803929.1,5250001,6000000,5571178,30,0.1107,0.1145,0.1184,0.2558,0.3809,0.3282,0.4011,0.5504,0.489
NW_006803929.1,6000001,6750000,6431279,35,0.0821,0.0634,0.1258,0.1945,0.4494,0.391,0.4683,0.6363,0.6225
NW_006803929.1,6750001,7500000,7139695,30,0.0866,0.0849,0.1304,0.149,0.4756,0.4953,0.2798,0.6404,0.6546
NW_006803929.1,9000001,9750000,9326827,37,0.1822,0.0302,0.0918,0.4101,0.5181,0.4496,0.601,0.5941,0.7702
NW_006803929.1,9750001,10500000,10121306,39,0.2219,0.0954,0.0708,0.3438,0.4371,0.3852,0.3806,0.5112,0.6567
NW_006803930.1,1,750000,328627,33,0.1276,0.1497,0.123,0.2765,0.4006,0.4587,0.3435,0.5363,0.5545
NW_006803930.1,750001,1500000,1162683,42,0.1544,0.0937,0.132,0.4046,0.4219,0.3354,0.5433,0.506,0.5093
