scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1178569,36,0.0277,0.1309,0.1058,0.3003,0.4403,0.5271,0.5945,0.7465,0.6451
NW_006803924.1,1500001,2250000,1822140,44,0.0918,0.0863,0.1683,0.114,0.45,0.4614,0.1287,0.5643,0.5802
NW_006803924.1,2250001,3000000,2652749,48,0.0794,0.0392,0.0984,0.3353,0.5501,0.4749,0.7101,0.732,0.7564
NW_006803924.1,3000001,3750000,3402402,34,0.1215,0.0583,0.1572,0.3428,0.3275,0.4548,0.5968,0.4153,0.6288
NW_006803924.1,3750001,4500000,4127221,30,0.1084,0.0571,0.1486,0.1968,0.357,0.3247,0.4207,0.4836,0.5318
NW_006803924.1,4500001,5250000,4840058,43,0.1392,0.0498,0.1532,0.3855,0.4247,0.5149,0.6183,0.5006,0.6818
NW_006803924.1,6000001,6750000,6353097,40,0.0844,0.0967,0.1231,0.1866,0.447,0.5236,0.3582,0.6352,0.6644
NW_006803924.1,6750001,7500000,7139935,38,0.0398,0.0891,0.1356,0.3216,0.4933,0.4238,0.6773,0.7088,0.5934
NW_006803924.1,8250001,9000000,8571648,38,0.0763,0.0434,0.137,0.2788,0.4605,0.4391,0.6582,0.6359,0.6705
NW_006803924.1,9000001,9750000,9409948,35,0.0637,0.0406,0.0658,0.1909,0.5647,0.6266,0.5836,0.8025,0.8502
NW_006803924.1,9750001,10500000,10053695,32,0.0566,0.068,0.0716,0.3868,0.4795,0.6497,0.7328,0.7733,0.8139
NW_006803924.1,10500001,11250000,10957375,37,0.0874,0.0078,0.0983,0.216,0.4775,0.4646,0.6507,0.6856,0.8033
NW_006803924.1,11250001,12000000,11658829,39,0.115,0.0644,0.046,0.383,0.463,0.5113,0.6325,0.7144,0.8132
NW_006803924.1,12000001,12750000,12404440,38,0.1463,0.0341,0.1079,0.2237,0.4645,0.4501,0.4378,0.5828,0.7376
NW_006803924.1,12750001,13500000,13117916,37,0.0857,0.1402,0.0987,0.2731,0.3965,0.4556,0.4275,0.6347,0.597
NW_006803924.1,13500001,14250000,13864495,40,0.1094,0.0738,0.1542,0.2536,0.4406,0.3466,0.4821,0.5521,0.5177
NW_006803924.1,14250001,15000000,14574262,42,0.1237,0.0985,0.1193,0.3017,0.403,0.3792,0.4744,0.5495,0.5664
NW_006803924.1,15000001,15750000,15422627,41,0.1054,0.0696,0.124,0.3866,0.3635,0.3918,0.6428,0.5329,0.616
NW_006803924.1,15750001,16500000,16141847,41,0.0748,0.0547,0.1099,0.2469,0.6316,0.4346,0.5968,0.7545,0.6927
NW_006803924.1,16500001,17250000,16922885,39,0.0928,0.0277,0.0686,0.3349,0.4774,0.6169,0.7059,0.7212,0.8614
NW_006803925.1,1500001,2250000,1896044,33,0.0341,0.0753,0.1467,0.181,0.4684,0.4277,0.5485,0.6875,0.6002
NW_006803925.1,2250001,3000000,2606652,36,0.1497,0.0687,0.0759,0.3651,0.4236,0.3741,0.5523,0.5919,0.6873
NW_006803925.1,3000001,3750000,3360081,37,0.0619,0.0889,0.1156,0.4288,0.5059,0.4473,0.7115,0.7121,0.6397
NW_006803925.1,3750001,4500000,4123971,30,0.1574,0.0966,0.1065,0.2267,0.329,0.2979,0.2924,0.4401,0.5042
NW_006803925.1,4500001,5250000,4851769,33,0.1097,0.0561,0.1478,0.255,0.4245,0.4263,0.5223,0.5474,0.6262
NW_006803925.1,5250001,6000000,5630512,32,0.0901,0.052,0.1034,0.3722,0.4562,0.5476,0.6905,0.6617,0.7608
NW_006803925.1,7500001,8250000,7949966,43,0.0832,0.0638,0.1481,0.2146,0.4988,0.4276,0.5026,0.6355,0.6151
NW_006803925.1,8250001,9000000,8575205,40,0.1267,0.0467,0.1263,0.2682,0.4114,0.4453,0.5243,0.5423,0.6858
NW_006803925.1,9000001,9750000,9389839,35,0.1185,0.0305,0.0949,0.3572,0.5347,0.5013,0.6664,0.6786,0.7865
NW_006803925.1,9750001,10500000,10107083,41,0.1178,0.1086,0.1184,0.2503,0.5072,0.4169,0.3894,0.6343,0.5845
NW_006803925.1,10500001,11250000,10859621,36,0.1319,0.1011,0.072,0.3794,0.4683,0.4132,0.5429,0.6541,0.6652
NW_006803925.1,11250001,12000000,11660357,30,0.1319,0.0704,0.1741,0.2898,0.3904,0.3373,0.4954,0.4496,0.4808
NW_006803925.1,12000001,12750000,12379026,36,0.1608,0.0617,0.1439,0.2977,0.4225,0.3972,0.4687,0.4828,0.6013
NW_006803925.1,12750001,13500000,13163068,35,0.0782,0.1264,0.1508,0.3081,0.494,0.4519,0.5144,0.6357,0.5434
NW_006803925.1,13500001,14250000,13898589,41,0.1097,0.0869,0.1965,0.3178,0.4102,0.4132,0.5404,0.4692,0.5021
NW_006803925.1,15000001,15750000,15393510,33,0.0869,0.1975,0.1553,0.4731,0.4052,0.3636,0.5505,0.5525,0.3584
NW_006803926.1,1,750000,356286,42,0.0897,0.0551,0.1449,0.1851,0.5372,0.6219,0.4502,0.6532,0.7331
NW_006803926.1,750001,1500000,1107665,30,0.0742,0.0313,0.1597,0.3862,0.3316,0.5054,0.7688,0.4913,0.6931
NW_006803926.1,1500001,2250000,1904873,33,0.1144,0.075,0.0521,0.2881,0.4295,0.4057,0.5181,0.6865,0.7393
NW_006803926.1,2250001,3000000,2574442,31,0.0832,0.0989,0.1291,0.3252,0.3822,0.5376,0.5751,0.5779,0.6617
NW_006803926.1,3750001,4500000,4069482,33,0.058,0.0239,0.1,0.3358,0.506,0.4468,0.7911,0.7399,0.7658
NW_006803926.1,4500001,5250000,4849494,39,0.0754,0.0623,0.0537,0.3156,0.5037,0.4996,0.6536,0.7817,0.8003
NW_006803926.1,5250001,6000000,5640098,38,0.1192,0.0314,0.1117,0.1749,0.6136,0.5061,0.4103,0.6943,0.7616
NW_006803926.1,6000001,6750000,6378339,53,0.0693,0.09,0.1118,0.2652,0.5184,0.5014,0.551,0.7133,0.6763
NW_006803926.1,6750001,7500000,7114869,41,0.0801,0.0472,0.1183,0.375,0.4757,0.5689,0.7203,0.6664,0.7557
NW_006803926.1,8250001,9000000,8617562,36,0.1367,0.0798,0.1089,0.2329,0.4056,0.4584,0.3773,0.5478,0.6701
