scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1187347,31,0.0328,0.1184,0.0791,0.3439,0.5167,0.5361,0.6514,0.8126,0.6998
NW_006803924.1,1500001,2250000,1829232,37,0.1071,0.0838,0.1139,0.1282,0.5291,0.5419,0.1528,0.666,0.7022
NW_006803924.1,2250001,3000000,2666597,49,0.0779,0.0492,0.0878,0.3262,0.579,0.5219,0.6852,0.7591,0.7769
NW_006803924.1,3000001,3750000,3410769,36,0.1142,0.0965,0.1088,0.3279,0.3285,0.4796,0.5265,0.5059,0.659
NW_006803924.1,4500001,5250000,4857324,39,0.1573,0.0685,0.076,0.4169,0.4769,0.5878,0.5863,0.6191,0.7897
NW_006803924.1,6000001,6750000,6343079,39,0.0852,0.0759,0.1402,0.2143,0.4577,0.5516,0.4662,0.6171,0.6836
NW_006803924.1,6750001,7500000,7160449,38,0.0386,0.0668,0.129,0.3195,0.514,0.409,0.7272,0.7299,0.6258
NW_006803924.1,8250001,9000000,8602913,36,0.0762,0.0495,0.1183,0.2816,0.4716,0.4593,0.6468,0.6695,0.702
NW_006803924.1,9000001,9750000,9409279,35,0.065,0.0614,0.0414,0.1909,0.6427,0.6961,0.5156,0.8537,0.8686
NW_006803924.1,9750001,10500000,10077688,31,0.0587,0.0364,0.0741,0.3281,0.5094,0.6485,0.7564,0.7784,0.8496
NW_006803924.1,10500001,11250000,10954175,37,0.0879,0.0708,0.0867,0.2316,0.4825,0.4504,0.5024,0.7044,0.713
NW_006803924.1,11250001,12000000,11674335,39,0.1136,0.0807,0.0699,0.4088,0.4626,0.5798,0.6281,0.6803,0.7791
NW_006803924.1,12000001,12750000,12396748,32,0.173,0.0652,0.0647,0.2784,0.4984,0.4603,0.4132,0.627,0.762
NW_006803924.1,12750001,13500000,13149244,33,0.0976,0.0875,0.0686,0.26,0.4806,0.5199,0.4879,0.7157,0.7488
NW_006803924.1,13500001,14250000,13873130,40,0.1087,0.0919,0.1394,0.2923,0.4695,0.4417,0.5018,0.5944,0.5974
NW_006803924.1,14250001,15000000,14603358,43,0.1233,0.0927,0.0732,0.2854,0.3809,0.3696,0.4636,0.6023,0.6453
NW_006803924.1,15000001,15750000,15440347,38,0.1105,0.0606,0.1467,0.3682,0.4151,0.3799,0.6349,0.5398,0.5838
NW_006803924.1,15750001,16500000,16151200,35,0.0886,0.0552,0.0752,0.2779,0.7195,0.5221,0.6011,0.8037,0.7866
NW_006803924.1,16500001,17250000,16922776,39,0.0946,0.0789,0.0372,0.3744,0.4903,0.6391,0.6357,0.7722,0.8404
NW_006803925.1,1500001,2250000,1896674,31,0.0359,0.0931,0.0832,0.2311,0.4751,0.4478,0.5762,0.7861,0.6822
NW_006803925.1,2250001,3000000,2609514,34,0.1586,0.0513,0.0611,0.3244,0.4709,0.4069,0.524,0.6338,0.7666
NW_006803925.1,3000001,3750000,3357645,39,0.0584,0.1085,0.073,0.4067,0.5253,0.5076,0.6708,0.7864,0.7074
NW_006803925.1,4500001,5250000,4863102,33,0.1065,0.1078,0.1547,0.2805,0.4468,0.5071,0.46,0.5603,0.6012
NW_006803925.1,5250001,6000000,5618552,31,0.089,0.086,0.1164,0.4034,0.4587,0.5434,0.6552,0.6459,0.697
NW_006803925.1,6750001,7500000,7197487,30,0.1469,0.1234,0.0862,0.4139,0.4409,0.3985,0.5205,0.5943,0.5958
NW_006803925.1,7500001,8250000,7938133,34,0.1077,0.0565,0.1087,0.273,0.5548,0.414,0.5503,0.6847,0.6786
NW_006803925.1,8250001,9000000,8568525,35,0.1418,0.05,0.1364,0.2604,0.4872,0.5355,0.4746,0.5685,0.7141
NW_006803925.1,9000001,9750000,9397521,34,0.1231,0.0318,0.1009,0.3311,0.6211,0.545,0.6329,0.7053,0.7916
NW_006803925.1,9750001,10500000,10110711,37,0.1341,0.1282,0.073,0.2829,0.5474,0.4355,0.3786,0.6929,0.6367
NW_006803925.1,10500001,11250000,10859194,34,0.1384,0.0594,0.06,0.4497,0.5376,0.4544,0.6512,0.6994,0.7767
NW_006803925.1,12000001,12750000,12364150,33,0.1724,0.0972,0.1325,0.3048,0.4678,0.4313,0.399,0.5213,0.5918
NW_006803925.1,12750001,13500000,13146525,33,0.0802,0.1987,0.1218,0.3215,0.536,0.5467,0.4072,0.6939,0.5594
NW_006803925.1,13500001,14250000,13898327,38,0.1182,0.1318,0.2036,0.3562,0.398,0.3689,0.4933,0.4368,0.3871
NW_006803926.1,1,750000,369053,38,0.1002,0.0565,0.1179,0.1928,0.5886,0.6823,0.4349,0.6983,0.7822
NW_006803926.1,1500001,2250000,1905209,34,0.114,0.1038,0.0635,0.2591,0.448,0.4049,0.4205,0.6805,0.6689
NW_006803926.1,2250001,3000000,2569724,33,0.0774,0.1141,0.1121,0.3015,0.3533,0.4769,0.5309,0.5896,0.6287
NW_006803926.1,3000001,3750000,3279998,30,0.0313,0.0871,0.0907,0.2397,0.604,0.6617,0.6162,0.8242,0.7723
NW_006803926.1,3750001,4500000,4055577,33,0.056,0.0434,0.1177,0.3743,0.5428,0.4923,0.7746,0.7342,0.7289
NW_006803926.1,4500001,5250000,4843924,35,0.086,0.0949,0.0415,0.3619,0.6219,0.5701,0.6122,0.8217,0.7948
NW_006803926.1,5250001,6000000,5639525,37,0.1222,0.0395,0.09,0.1609,0.6093,0.5402,0.3423,0.7139,0.7944
NW_006803926.1,6000001,6750000,6379827,49,0.0754,0.0869,0.092,0.2504,0.5326,0.5352,0.5235,0.7384,0.724
NW_006803926.1,6750001,7500000,7097431,42,0.0762,0.0821,0.0976,0.3431,0.4616,0.5237,0.6369,0.6941,0.7176
NW_006803926.1,8250001,9000000,8624314,38,0.1364,0.1028,0.0869,0.2544,0.4553,0.5264,0.3725,0.6184,0.7054
NW_006803926.1,9750001,10500000,10117934,41,0.0676,0.1281,0.0615,0.3167,0.5618,0.5582,0.5407,0.8022,0.7201
NW_006803926.1,10500001,11250000,10861377,35,0.1594,0.112,0.0995,0.3527,0.5991,0.489,0.4569,0.6562,0.656
NW_006803926.1,11250001,12000000,11575054,36,0.0979,0.0718,0.117,0.3176,0.4293,0.546,0.5908,0.6118,0.7158
NW_006803926.1,12000001,12750000,12412006,37,0.0948,0.0541,0.1041,0.2247,0.5077,0.4515,0.515,0.6836,0.7126
NW_006803926.1,12750001,13500000,13154658,41,0.1128,0.0805,0.1087,0.3229,0.4689,0.3798,0.5519,0.6298,0.6134
NW_006803926.1,13500001,14250000,13827142,30,0.1271,0.1004,0.0771,0.3468,0.4709,0.338,0.5188,0.6553,0.5965
NW_006803926.1,14250001,15000000,14568970,30,0.0861,0.0952,0.0911,0.3365,0.3575,0.3643,0.588,0.6151,0.605
NW_006803927.1,1500001,2250000,1933658,30,0.1839,0.0815,0.0753,0.4179,0.3771,0.3881,0.5308,0.5013,0.6751
NW_006803927.1,3000001,3750000,3321116,36,0.0486,0.0555,0.1437,0.2874,0.5072,0.617,0.7041,0.6923,0.7322
NW_006803927.1,3750001,4500000,4192485,46,0.1203,0.0872,0.0757,0.363,0.4574,0.4549,0.5681,0.6588,0.707
NW_006803927.1,4500001,5250000,4869628,49,0.099,0.1434,0.0816,0.2887,0.4496,0.4461,0.4212,0.6768,0.6095
NW_006803927.1,5250001,6000000,5576757,34,0.1231,0.0597,0.0923,0.3106,0.5539,0.4918,0.558,0.6856,0.7423
NW_006803927.1,6000001,6750000,6397122,31,0.1282,0.0399,0.128,0.3158,0.3284,0.305,0.592,0.4516,0.5809
NW_006803927.1,6750001,7500000,7156165,36,0.0853,0.1163,0.0852,0.3776,0.4848,0.3751,0.591,0.7115,0.5891
NW_006803927.1,7500001,8250000,7835317,32,0.1643,0.0129,0.1085,0.2237,0.4837,0.3811,0.4452,0.5726,0.7353
NW_006803927.1,8250001,9000000,8649910,47,0.1452,0.0825,0.1147,0.3822,0.451,0.4637,0.5538,0.5653,0.6609
NW_006803927.1,9000001,9750000,9301434,32,0.0889,0.0214,0.1339,0.1945,0.4821,0.3509,0.571,0.6366,0.6495
NW_006803927.1,10500001,11250000,10848625,30,0.1462,0.0549,0.0603,0.3945,0.5531,0.4162,0.606,0.6963,0.7661
NW_006803927.1,12000001,12750000,12387604,36,0.0643,0.0842,0.1275,0.217,0.3781,0.4469,0.5027,0.6075,0.6289
NW_006803927.1,12750001,13500000,13210527,40,0.127,0.1299,0.1103,0.3893,0.5027,0.5061,0.5165,0.6301,0.6285
NW_006803927.1,13500001,14250000,13925414,31,0.1354,0.0719,0.0978,0.2481,0.3597,0.4556,0.4232,0.5231,0.697
NW_006803927.1,14250001,15000000,14582207,30,0.1106,0.062,0.2033,0.1443,0.4384,0.4054,0.2613,0.4855,0.5198
NW_006803928.1,1,750000,375070,35,0.1011,0.145,0.0648,0.3019,0.4077,0.4813,0.4333,0.6732,0.6538
NW_006803928.1,2250001,3000000,2639520,37,0.1183,0.0484,0.0994,0.2695,0.5043,0.506,0.5402,0.6566,0.7547
