scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1182770,37,0.027,0.1061,0.1111,0.245,0.4349,0.5066,0.5855,0.736,0.6586
NW_006803924.1,1500001,2250000,1832476,42,0.0954,0.0845,0.1461,0.1147,0.4624,0.47,0.1266,0.5983,0.6182
NW_006803924.1,2250001,3000000,2652749,48,0.0794,0.0589,0.1079,0.3532,0.5538,0.4729,0.6839,0.7212,0.7109
NW_006803924.1,3000001,3750000,3400115,36,0.1158,0.0592,0.1326,0.3179,0.3123,0.443,0.581,0.4436,0.6558
NW_006803924.1,4500001,5250000,4837235,43,0.1392,0.0449,0.1358,0.3792,0.4228,0.5339,0.6214,0.522,0.721
NW_006803924.1,6000001,6750000,6353097,40,0.0844,0.0726,0.1163,0.2157,0.4626,0.5687,0.4793,0.6552,0.7255
NW_006803924.1,6750001,7500000,7144415,34,0.0439,0.0989,0.1194,0.3314,0.5747,0.4781,0.6571,0.7606,0.6401
NW_006803924.1,8250001,9000000,8578493,36,0.0792,0.0436,0.112,0.2933,0.4712,0.5236,0.6652,0.674,0.7509
NW_006803924.1,9000001,9750000,9410843,34,0.0655,0.059,0.0804,0.1916,0.6095,0.6534,0.5226,0.7948,0.8151
NW_006803924.1,9750001,10500000,10066290,33,0.0542,0.0575,0.074,0.3482,0.481,0.6197,0.7337,0.7739,0.816
NW_006803924.1,10500001,11250000,10964602,37,0.0874,0.0172,0.0896,0.1788,0.4816,0.497,0.5603,0.7004,0.814
NW_006803924.1,11250001,12000000,11670275,37,0.1219,0.0455,0.0524,0.3762,0.4806,0.5889,0.6478,0.7038,0.853
NW_006803924.1,12000001,12750000,12410336,39,0.1427,0.0453,0.0885,0.2261,0.4385,0.4062,0.4252,0.5952,0.7275
NW_006803924.1,12750001,13500000,13124350,36,0.0877,0.1259,0.1081,0.2751,0.4079,0.4909,0.4534,0.6249,0.6271
NW_006803924.1,13500001,14250000,13872857,39,0.1124,0.0556,0.1633,0.2859,0.4705,0.3724,0.5584,0.5595,0.5583
NW_006803924.1,14250001,15000000,14588416,44,0.1177,0.095,0.1114,0.278,0.3873,0.3717,0.4591,0.5562,0.5779
NW_006803924.1,15000001,15750000,15422211,40,0.1064,0.0706,0.1273,0.3753,0.3945,0.3738,0.6303,0.5556,0.5939
NW_006803924.1,15750001,16500000,16133844,41,0.0748,0.0727,0.1076,0.2669,0.6132,0.4347,0.5795,0.7508,0.6679
NW_006803924.1,16500001,17250000,16912476,40,0.0911,0.0569,0.0841,0.345,0.4745,0.6153,0.6584,0.6993,0.8026
NW_006803925.1,1500001,2250000,1888665,31,0.036,0.0585,0.1271,0.1733,0.4802,0.4221,0.584,0.7201,0.6514
NW_006803925.1,2250001,3000000,2609976,36,0.1516,0.0684,0.0704,0.3316,0.4197,0.3418,0.5146,0.5942,0.6739
NW_006803925.1,3000001,3750000,3367149,37,0.062,0.085,0.0947,0.3905,0.5163,0.4602,0.6942,0.7463,0.6844
NW_006803925.1,4500001,5250000,4855466,32,0.1119,0.0558,0.123,0.243,0.4248,0.4149,0.4998,0.5794,0.6571
