scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1168838,36,0.0281,0.0722,0.1159,0.284,0.4786,0.5021,0.7106,0.7484,0.6956
NW_006803924.1,1500001,2250000,1834525,41,0.0971,0.059,0.1304,0.129,0.4956,0.5004,0.2561,0.6387,0.6929
NW_006803924.1,2250001,3000000,2662308,49,0.0796,0.0387,0.0973,0.3293,0.5518,0.5396,0.7063,0.7338,0.7849
NW_006803924.1,3000001,3750000,3386389,35,0.1187,0.1043,0.0784,0.3468,0.3796,0.5521,0.5261,0.6001,0.7263
NW_006803924.1,4500001,5250000,4851939,43,0.1432,0.0647,0.0864,0.3714,0.4574,0.5804,0.5752,0.611,0.7786
NW_006803924.1,6000001,6750000,6313698,37,0.0907,0.0708,0.143,0.2344,0.4814,0.5859,0.5003,0.6215,0.7021
NW_006803924.1,6750001,7500000,7139947,40,0.0367,0.0603,0.18,0.3054,0.5022,0.4371,0.736,0.6566,0.5813
NW_006803924.1,8250001,9000000,8601704,37,0.0741,0.0273,0.1311,0.27,0.4108,0.3875,0.6949,0.6126,0.672
NW_006803924.1,9000001,9750000,9413723,33,0.0686,0.0463,0.0241,0.1894,0.6963,0.7071,0.5474,0.8807,0.9096
NW_006803924.1,9750001,10500000,10069434,33,0.0554,0.0487,0.091,0.3222,0.4285,0.6186,0.7322,0.7188,0.8054
NW_006803924.1,10500001,11250000,10962505,34,0.0956,0.0304,0.0883,0.2386,0.5213,0.4674,0.5946,0.7107,0.7834
NW_006803924.1,11250001,12000000,11654945,38,0.1147,0.0351,0.0754,0.3849,0.4809,0.549,0.6853,0.6811,0.8246
NW_006803924.1,12000001,12750000,12399115,33,0.1679,0.0531,0.0646,0.267,0.5034,0.433,0.4271,0.6367,0.77
NW_006803924.1,12750001,13500000,13145014,34,0.0923,0.071,0.0988,0.2381,0.4424,0.4875,0.5023,0.6564,0.7139
NW_006803924.1,13500001,14250000,13864094,38,0.1162,0.0547,0.1315,0.2903,0.493,0.4071,0.5578,0.6107,0.6396
NW_006803924.1,14250001,15000000,14610607,40,0.1367,0.1312,0.0915,0.3366,0.4585,0.4323,0.4433,0.6136,0.6027
NW_006803924.1,15000001,15750000,15425899,38,0.1125,0.0705,0.0957,0.4207,0.3578,0.4402,0.6543,0.5619,0.6933
NW_006803924.1,15750001,16500000,16117313,38,0.083,0.0452,0.0964,0.2737,0.7046,0.5261,0.6325,0.783,0.772
NW_006803924.1,16500001,17250000,16920316,38,0.0949,0.0578,0.0485,0.3703,0.5294,0.6873,0.6695,0.7706,0.8626
NW_006803925.1,1,750000,373167,30,0.0569,0.1312,0.0166,0.3138,0.5626,0.6492,0.5515,0.8829,0.8038
NW_006803925.1,2250001,3000000,2592166,33,0.1647,0.0495,0.0639,0.3279,0.4842,0.4604,0.5204,0.63,0.7894
NW_006803925.1,3000001,3750000,3348909,39,0.0584,0.0983,0.0791,0.3976,0.5213,0.4711,0.6819,0.776,0.6941
NW_006803925.1,4500001,5250000,4862948,33,0.109,0.0969,0.1854,0.2952,0.413,0.501,0.4956,0.4873,0.573
NW_006803925.1,5250001,6000000,5640841,33,0.0851,0.0594,0.0944,0.3954,0.4545,0.5472,0.7018,0.6813,0.7629
NW_006803925.1,6750001,7500000,7182080,30,0.1504,0.1431,0.0904,0.4223,0.4417,0.3886,0.497,0.5841,0.5507
NW_006803925.1,7500001,8250000,7943108,40,0.0889,0.0803,0.1374,0.245,0.521,0.4028,0.4994,0.6548,0.5871
NW_006803925.1,8250001,9000000,8566809,37,0.136,0.0442,0.1235,0.2594,0.4639,0.5014,0.4973,0.5754,0.7238
NW_006803925.1,9000001,9750000,9388742,34,0.1231,0.0241,0.1277,0.3353,0.6159,0.5153,0.6517,0.6731,0.7528
NW_006803925.1,9750001,10500000,10103535,41,0.1194,0.1081,0.1186,0.2574,0.4916,0.4095,0.3992,0.6223,0.579
NW_006803925.1,10500001,11250000,10877229,39,0.1213,0.0724,0.1274,0.3762,0.4551,0.3971,0.603,0.5834,0.6103
NW_006803925.1,11250001,12000000,11666201,31,0.1254,0.0839,0.2063,0.2709,0.3842,0.3846,0.4552,0.4093,0.4649
NW_006803925.1,12000001,12750000,12374994,38,0.1497,0.0498,0.1739,0.285,0.3564,0.3491,0.4943,0.3876,0.5274
NW_006803925.1,12750001,13500000,13166846,33,0.0819,0.1913,0.1088,0.3649,0.5978,0.58,0.468,0.735,0.6013
NW_006803925.1,13500001,14250000,13906813,38,0.1185,0.0944,0.188,0.3745,0.4439,0.3716,0.57,0.4996,0.462
NW_006803926.1,1,750000,344589,38,0.0963,0.0681,0.0931,0.1935,0.5348,0.6573,0.4162,0.7099,0.7902
NW_006803926.1,1500001,2250000,1916360,35,0.1096,0.0916,0.0624,0.2454,0.4461,0.4058,0.4309,0.6878,0.692
NW_006803926.1,2250001,3000000,2576598,34,0.0731,0.1227,0.1,0.3087,0.2963,0.4366,0.5313,0.5604,0.6059
NW_006803926.1,3750001,4500000,4041829,33,0.0544,0.0358,0.0945,0.3565,0.551,0.4952,0.7842,0.7711,0.7764
NW_006803926.1,4500001,5250000,4857546,40,0.0747,0.1014,0.0489,0.3662,0.5522,0.5715,0.6243,0.8067,0.7765
NW_006803926.1,5250001,6000000,5633868,37,0.1211,0.0329,0.0971,0.1703,0.6112,0.5692,0.3892,0.7078,0.8032
NW_006803926.1,6000001,6750000,6387989,52,0.0707,0.0803,0.0818,0.2538,0.5086,0.4883,0.5542,0.749,0.7256
NW_006803926.1,6750001,7500000,7111414,43,0.078,0.086,0.0831,0.3512,0.438,0.5773,0.6333,0.7002,0.7541
NW_006803926.1,8250001,9000000,8604316,36,0.1367,0.0836,0.0474,0.2524,0.4615,0.5488,0.4047,0.6787,0.7953
NW_006803926.1,9750001,10500000,10117973,40,0.0676,0.1117,0.0635,0.2937,0.5875,0.5541,0.545,0.8073,0.7371
NW_006803926.1,10500001,11250000,10859817,36,0.1537,0.0806,0.0661,0.3363,0.5707,0.4839,0.496,0.6881,0.7465
NW_006803926.1,11250001,12000000,11564243,43,0.0822,0.0603,0.1355,0.2786,0.4113,0.4707,0.6049,0.5938,0.6671
NW_006803926.1,12000001,12750000,12422934,37,0.0964,0.0569,0.0911,0.218,0.5073,0.4518,0.4925,0.699,0.7287
NW_006803926.1,12750001,13500000,13095183,41,0.1143,0.0919,0.1156,0.3309,0.4555,0.3347,0.5377,0.6092,0.5395
NW_006803926.1,13500001,14250000,13847946,30,0.1248,0.1463,0.051,0.3768,0.4636,0.3457,0.4836,0.6923,0.5687
NW_006803927.1,1,750000,412031,31,0.1301,0.047,0.1134,0.2531,0.581,0.5097,0.4946,0.665,0.7381
NW_006803927.1,1500001,2250000,1925675,37,0.1499,0.1003,0.111,0.3528,0.3357,0.3624,0.4893,0.453,0.5613
NW_006803927.1,3000001,3750000,3334887,35,0.0488,0.0843,0.1024,0.3009,0.5091,0.6092,0.6497,0.7512,0.7441
NW_006803927.1,3750001,4500000,4174793,47,0.1192,0.0801,0.1149,0.3665,0.4154,0.4582,0.585,0.5729,0.6607
NW_006803927.1,4500001,5250000,4864014,48,0.0984,0.1581,0.0762,0.2922,0.4831,0.4777,0.4021,0.7046,0.6182
NW_006803927.1,5250001,6000000,5565578,38,0.112,0.0691,0.1221,0.2578,0.5313,0.4958,0.4929,0.6507,0.6878
NW_006803927.1,6000001,6750000,6403452,32,0.1288,0.0365,0.157,0.3126,0.3662,0.3219,0.5942,0.4513,0.5505
NW_006803927.1,6750001,7500000,7155457,35,0.0892,0.0806,0.0923,0.3996,0.53,0.4247,0.6612,0.7182,0.6731
NW_006803927.1,7500001,8250000,7863996,33,0.1659,0.0443,0.0817,0.2672,0.5289,0.4574,0.4482,0.6326,0.7672
NW_006803927.1,8250001,9000000,8666812,46,0.1478,0.0637,0.1069,0.4043,0.4956,0.5228,0.5978,0.6035,0.7297
NW_006803927.1,9000001,9750000,9277378,30,0.096,0.0277,0.0895,0.2213,0.5484,0.4268,0.5757,0.7211,0.7678
NW_006803927.1,9750001,10500000,10145624,30,0.1073,0.084,0.0629,0.2725,0.4481,0.5026,0.4933,0.6919,0.7546
NW_006803927.1,12000001,12750000,12385461,37,0.0634,0.0638,0.1317,0.2037,0.3735,0.4781,0.5369,0.5983,0.6719
NW_006803927.1,12750001,13500000,13197367,43,0.1201,0.1,0.1411,0.351,0.4269,0.4099,0.5354,0.5442,0.5581
NW_006803927.1,13500001,14250000,13932373,31,0.1338,0.0651,0.1558,0.2197,0.388,0.4148,0.3889,0.4692,0.5919
NW_006803927.1,14250001,15000000,14580112,31,0.1077,0.0817,0.1989,0.154,0.4201,0.3926,0.2481,0.4782,0.4863
NW_006803928.1,1,750000,372381,39,0.0884,0.1323,0.0973,0.2498,0.3924,0.4613,0.3993,0.6293,0.6137
NW_006803928.1,2250001,3000000,2619553,38,0.1122,0.0775,0.097,0.2739,0.4634,0.4683,0.4984,0.6436,0.6969
NW_006803928.1,3000001,3750000,3421144,30,0.0975,0.04,0.0368,0.3192,0.5797,0.554,0.6573,0.8007,0.8761
NW_006803928.1,4500001,5250000,4889257,35,0.0688,0.0235,0.1247,0.1891,0.4555,0.5072,0.6197,0.6611,0.7546
NW_006803928.1,5250001,6000000,5661655,34,0.08,0.0893,0.0874,0.2201,0.4766,0.4673,0.4571,0.7118,0.6931
