scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1175062,34,0.0297,0.0757,0.1026,0.3057,0.4891,0.5568,0.7165,0.771,0.7342
NW_006803924.1,1500001,2250000,1827678,39,0.1007,0.082,0.1061,0.1488,0.5181,0.5532,0.2489,0.6785,0.7199
NW_006803924.1,2250001,3000000,2665921,49,0.0789,0.0566,0.0744,0.3479,0.5561,0.5452,0.6852,0.7671,0.7941
NW_006803924.1,3000001,3750000,3382372,35,0.1206,0.0808,0.0823,0.3461,0.3593,0.5443,0.5618,0.5722,0.7491
NW_006803924.1,4500001,5250000,4846636,41,0.1471,0.0807,0.0769,0.3872,0.4376,0.5928,0.5581,0.6048,0.7743
NW_006803924.1,6000001,6750000,6319111,38,0.089,0.0681,0.0929,0.2414,0.4618,0.5912,0.5219,0.682,0.7696
NW_006803924.1,6750001,7500000,7154959,41,0.036,0.0592,0.1459,0.2853,0.4689,0.4164,0.7244,0.6863,0.6169
NW_006803924.1,8250001,9000000,8581578,33,0.0872,0.0233,0.1009,0.3088,0.4659,0.4302,0.7072,0.6754,0.7572
NW_006803924.1,9000001,9750000,9400401,32,0.0697,0.0408,0.0368,0.216,0.6891,0.7157,0.6052,0.8628,0.9018
NW_006803924.1,9750001,10500000,10064782,33,0.0556,0.0346,0.1001,0.3319,0.4673,0.6625,0.7699,0.7247,0.823
NW_006803924.1,10500001,11250000,10967398,32,0.1005,0.0184,0.0748,0.2399,0.5681,0.5174,0.615,0.7425,0.8417
NW_006803924.1,11250001,12000000,11662382,44,0.0995,0.0374,0.0725,0.3612,0.4104,0.4824,0.6923,0.665,0.8036
NW_006803924.1,12000001,12750000,12406714,37,0.1508,0.0692,0.0843,0.2475,0.4645,0.3991,0.397,0.6084,0.6886
NW_006803924.1,12750001,13500000,13154594,36,0.0906,0.0758,0.092,0.2438,0.4405,0.4705,0.5039,0.6681,0.7081
NW_006803924.1,13500001,14250000,13872071,36,0.1221,0.0511,0.136,0.2737,0.5215,0.4142,0.532,0.6154,0.6435
NW_006803924.1,14250001,15000000,14594923,42,0.1255,0.0704,0.0805,0.2896,0.4455,0.3806,0.5073,0.6363,0.6804
NW_006803924.1,15000001,15750000,15420124,37,0.1168,0.06,0.1319,0.3977,0.3691,0.4197,0.648,0.5088,0.6397
NW_006803924.1,15750001,16500000,16148707,36,0.0853,0.0681,0.0841,0.3025,0.7202,0.5406,0.6077,0.7979,0.7626
NW_006803924.1,16500001,17250000,16911985,40,0.0924,0.0469,0.0347,0.374,0.4762,0.6499,0.6968,0.7735,0.887
NW_006803925.1,2250001,3000000,2591506,33,0.1619,0.0509,0.0546,0.3536,0.4805,0.4347,0.5502,0.6441,0.7921
NW_006803925.1,3000001,3750000,3357645,39,0.0584,0.0966,0.0832,0.3892,0.5393,0.5014,0.679,0.7769,0.7065
NW_006803925.1,4500001,5250000,4860997,33,0.107,0.106,0.1756,0.2715,0.422,0.4886,0.4493,0.5112,0.5653
NW_006803925.1,5250001,6000000,5630449,32,0.0874,0.0547,0.0809,0.3968,0.483,0.6055,0.707,0.7139,0.8068
NW_006803925.1,7500001,8250000,7937213,36,0.0997,0.0508,0.1036,0.2514,0.5263,0.3781,0.5519,0.6873,0.6722
NW_006803925.1,8250001,9000000,8571843,35,0.142,0.0505,0.101,0.274,0.4859,0.5425,0.4928,0.6121,0.7643
NW_006803925.1,9000001,9750000,9399053,35,0.1201,0.0128,0.1047,0.3511,0.5911,0.5082,0.6928,0.6915,0.801
NW_006803925.1,9750001,10500000,10099752,38,0.127,0.0945,0.1199,0.2709,0.5341,0.4404,0.4319,0.6364,0.6205
NW_006803925.1,10500001,11250000,10869767,38,0.1237,0.0733,0.0907,0.3512,0.4933,0.4325,0.5744,0.6546,0.6923
NW_006803925.1,11250001,12000000,11665954,30,0.1313,0.0878,0.2025,0.2908,0.415,0.4074,0.4655,0.439,0.4875
NW_006803925.1,12000001,12750000,12367745,36,0.1563,0.0521,0.1375,0.3027,0.3997,0.4392,0.5008,0.4753,0.6566
NW_006803925.1,12750001,13500000,13162004,36,0.0749,0.1402,0.1173,0.3101,0.5301,0.5344,0.4979,0.704,0.6239
NW_006803925.1,13500001,14250000,13909027,36,0.1242,0.0823,0.1054,0.342,0.4829,0.4,0.5489,0.6279,0.632
NW_006803925.1,15000001,15750000,15382424,30,0.0938,0.1673,0.1218,0.4988,0.4564,0.3648,0.5975,0.6299,0.445
NW_006803926.1,1,750000,343406,36,0.1045,0.0517,0.0782,0.209,0.5734,0.6969,0.4685,0.7352,0.8366
NW_006803926.1,1500001,2250000,1935005,34,0.1177,0.0823,0.0786,0.2818,0.4382,0.4028,0.489,0.6458,0.6784
NW_006803926.1,2250001,3000000,2572857,34,0.0751,0.0756,0.1158,0.3078,0.337,0.4726,0.619,0.5713,0.6747
NW_006803926.1,3000001,3750000,3239502,30,0.0319,0.0612,0.079,0.274,0.5592,0.6703,0.7202,0.827,0.8184
NW_006803926.1,3750001,4500000,4043810,36,0.0519,0.0477,0.1075,0.322,0.5174,0.4514,0.7422,0.743,0.7172
NW_006803926.1,4500001,5250000,4851120,36,0.0842,0.1045,0.0387,0.3756,0.5738,0.6136,0.6108,0.8145,0.7994
NW_006803926.1,5250001,6000000,5628821,34,0.1298,0.0175,0.0708,0.16,0.6512,0.5655,0.3814,0.743,0.8614
NW_006803926.1,6000001,6750000,6387001,49,0.0745,0.0664,0.0967,0.2753,0.5661,0.5614,0.6049,0.7471,0.756
NW_006803926.1,6750001,7500000,7100535,42,0.0792,0.0701,0.0496,0.3424,0.4567,0.6123,0.6537,0.7623,0.8292
NW_006803926.1,8250001,9000000,8613791,38,0.1327,0.0773,0.0721,0.2459,0.4502,0.5488,0.4138,0.6413,0.7696
NW_006803926.1,9750001,10500000,10116062,43,0.0639,0.0868,0.0625,0.2724,0.5542,0.5105,0.5791,0.8034,0.7544
NW_006803926.1,10500001,11250000,10841811,36,0.1537,0.0738,0.076,0.3285,0.5732,0.4888,0.4982,0.6774,0.744
NW_006803926.1,11250001,12000000,11579351,38,0.0907,0.0599,0.1094,0.3151,0.4491,0.5065,0.6264,0.6474,0.724
NW_006803926.1,12000001,12750000,12434758,36,0.1003,0.0654,0.1205,0.239,0.52,0.5121,0.4981,0.6613,0.7036
NW_006803926.1,12750001,13500000,13152726,41,0.1141,0.0839,0.1142,0.3274,0.4451,0.3705,0.5484,0.6042,0.5906
NW_006803927.1,1,750000,421729,32,0.1269,0.0523,0.1401,0.2372,0.5323,0.4584,0.4643,0.6113,0.6646
NW_006803927.1,1500001,2250000,1919161,31,0.1735,0.0859,0.0785,0.3641,0.3495,0.351,0.4874,0.4828,0.6325
NW_006803927.1,3000001,3750000,3334484,35,0.0497,0.0655,0.0797,0.3008,0.5104,0.6003,0.6898,0.7838,0.7928
NW_006803927.1,3750001,4500000,4182446,48,0.1165,0.0919,0.0939,0.3682,0.4163,0.4638,0.5714,0.6089,0.6775
NW_006803927.1,4500001,5250000,4870434,48,0.1003,0.1353,0.0655,0.2865,0.4669,0.4339,0.4297,0.7092,0.6361
NW_006803927.1,5250001,6000000,5602700,37,0.1253,0.0666,0.1008,0.2817,0.5414,0.4706,0.5048,0.666,0.7087
NW_006803927.1,6000001,6750000,6388402,31,0.1313,0.0284,0.1518,0.3152,0.3335,0.287,0.608,0.4164,0.5349
NW_006803927.1,6750001,7500000,7146399,36,0.0868,0.1321,0.1175,0.3614,0.503,0.3892,0.5479,0.6738,0.5272
NW_006803927.1,7500001,8250000,7836383,32,0.1678,0.0285,0.0934,0.2577,0.5328,0.441,0.4611,0.6185,0.7663
NW_006803927.1,8250001,9000000,8651492,47,0.1418,0.0529,0.1042,0.4063,0.4711,0.5066,0.6256,0.5983,0.7415
NW_006803927.1,9750001,10500000,10126539,30,0.1048,0.1009,0.0599,0.2681,0.4421,0.4973,0.4582,0.6969,0.7318
NW_006803927.1,10500001,11250000,10861165,31,0.1428,0.0817,0.0511,0.374,0.4929,0.3754,0.551,0.6825,0.7102
NW_006803927.1,12000001,12750000,12390339,38,0.0606,0.0878,0.1019,0.2191,0.3466,0.4458,0.5069,0.6321,0.6607
NW_006803927.1,12750001,13500000,13215453,41,0.1246,0.1067,0.1356,0.3708,0.4615,0.4602,0.5373,0.5728,0.5956
