scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1190023,35,0.0286,0.0934,0.1107,0.2704,0.4517,0.5163,0.6439,0.7427,0.6812
NW_006803924.1,1500001,2250000,1832936,40,0.1038,0.0833,0.1324,0.1383,0.4881,0.4943,0.2009,0.6224,0.6534
NW_006803924.1,2250001,3000000,2664146,50,0.0762,0.061,0.0887,0.3408,0.5521,0.5035,0.6763,0.7499,0.7509
NW_006803924.1,3000001,3750000,3388921,38,0.1091,0.0642,0.1502,0.2958,0.3069,0.4295,0.5594,0.4184,0.6127
NW_006803924.1,4500001,5250000,4849574,42,0.1429,0.0619,0.1367,0.374,0.4223,0.4877,0.5827,0.5155,0.6731
NW_006803924.1,6000001,6750000,6352044,38,0.0867,0.0589,0.1242,0.2235,0.481,0.5669,0.5215,0.6521,0.7322
NW_006803924.1,6750001,7500000,7158242,39,0.0385,0.0771,0.1307,0.3134,0.466,0.4289,0.6995,0.7035,0.622
NW_006803924.1,8250001,9000000,8602667,36,0.0762,0.0439,0.1544,0.2665,0.503,0.5067,0.644,0.6389,0.6839
NW_006803924.1,9000001,9750000,9401448,37,0.0613,0.0657,0.0573,0.1964,0.5627,0.58,0.5242,0.8171,0.8162
NW_006803924.1,9750001,10500000,10051758,30,0.0612,0.0519,0.0767,0.348,0.5141,0.6712,0.7308,0.7727,0.8325
NW_006803924.1,10500001,11250000,10965016,35,0.0922,0.0327,0.1208,0.2196,0.4921,0.4931,0.5698,0.6558,0.7405
NW_006803924.1,11250001,12000000,11666197,38,0.1172,0.0409,0.0422,0.4137,0.4703,0.588,0.6903,0.7207,0.8738
NW_006803924.1,12000001,12750000,12408717,36,0.1528,0.0528,0.0964,0.2344,0.4904,0.4164,0.4026,0.6072,0.707
NW_006803924.1,12750001,13500000,13129829,31,0.1039,0.0832,0.0656,0.2468,0.4825,0.5114,0.463,0.7118,0.7556
NW_006803924.1,13500001,14250000,13877987,39,0.1132,0.0531,0.1311,0.2478,0.4527,0.3836,0.5104,0.5876,0.625
NW_006803924.1,14250001,15000000,14607496,40,0.1368,0.0931,0.0967,0.3347,0.4111,0.3748,0.5016,0.5703,0.6081
NW_006803924.1,15000001,15750000,15432959,37,0.115,0.0479,0.1136,0.3947,0.3888,0.3818,0.6694,0.5585,0.6625
NW_006803924.1,15750001,16500000,16148492,40,0.0761,0.0583,0.0998,0.269,0.6394,0.4498,0.6125,0.7675,0.7118
NW_006803924.1,16500001,17250000,16906249,39,0.0947,0.0697,0.0555,0.3751,0.4728,0.6349,0.6521,0.736,0.8279
NW_006803925.1,1500001,2250000,1910049,35,0.032,0.0759,0.1473,0.1784,0.4386,0.4348,0.5486,0.672,0.6038
NW_006803925.1,2250001,3000000,2608329,34,0.1592,0.0587,0.0576,0.3354,0.4426,0.3805,0.5223,0.6186,0.7446
NW_006803925.1,3000001,3750000,3357578,38,0.0605,0.1093,0.1209,0.3922,0.5059,0.4709,0.6557,0.7067,0.6194
NW_006803925.1,4500001,5250000,4863820,33,0.1096,0.0835,0.1236,0.2909,0.4295,0.4821,0.5146,0.5855,0.658
NW_006803925.1,5250001,6000000,5645711,30,0.0948,0.0915,0.1141,0.4102,0.4664,0.551,0.6418,0.6459,0.6965
