scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,1500001,2250000,1837085,35,0.116,0.0728,0.0802,0.1434,0.5312,0.5554,0.2145,0.6991,0.7672
NW_006803924.1,2250001,3000000,2665547,50,0.0761,0.053,0.084,0.3158,0.5725,0.5249,0.6719,0.7639,0.778
NW_006803924.1,3000001,3750000,3403440,35,0.1169,0.0673,0.11,0.3492,0.3335,0.4809,0.5949,0.5051,0.6996
NW_006803924.1,4500001,5250000,4831139,39,0.1527,0.0451,0.0912,0.4018,0.4452,0.5125,0.6172,0.5826,0.7745
NW_006803924.1,6000001,6750000,6353368,41,0.0817,0.0778,0.1055,0.1957,0.4488,0.5172,0.4335,0.6663,0.7096
NW_006803924.1,6750001,7500000,7163143,37,0.04,0.0695,0.1257,0.3249,0.5043,0.3992,0.7221,0.728,0.6192
NW_006803924.1,8250001,9000000,8585672,34,0.0813,0.0337,0.1671,0.3046,0.511,0.4987,0.6933,0.621,0.6761
NW_006803924.1,9000001,9750000,9409279,35,0.065,0.0542,0.0434,0.1786,0.6168,0.6698,0.5126,0.8453,0.8702
NW_006803924.1,10500001,11250000,10961455,37,0.0874,0.0468,0.1055,0.2227,0.4796,0.4672,0.5498,0.6765,0.73
NW_006803924.1,11250001,12000000,11650388,40,0.1124,0.0829,0.0313,0.3901,0.433,0.5517,0.6118,0.7256,0.8201
NW_006803924.1,12000001,12750000,12411444,37,0.1508,0.0545,0.0978,0.2472,0.4642,0.4308,0.4256,0.59,0.7101
NW_006803924.1,12750001,13500000,13136514,32,0.1011,0.1042,0.0797,0.3033,0.4831,0.5519,0.507,0.6957,0.7246
NW_006803924.1,13500001,14250000,13870009,39,0.1109,0.085,0.1119,0.2933,0.4602,0.4335,0.5121,0.6225,0.6418
NW_006803924.1,14250001,15000000,14584276,40,0.1303,0.0799,0.1175,0.2845,0.4385,0.4098,0.4732,0.5719,0.6238
NW_006803924.1,15000001,15750000,15439471,39,0.1074,0.0663,0.1152,0.4035,0.3472,0.3577,0.6574,0.5273,0.6075
NW_006803924.1,15750001,16500000,16144959,38,0.0808,0.0499,0.0667,0.2422,0.6864,0.556,0.5873,0.8138,0.8179
NW_006803924.1,16500001,17250000,16913161,40,0.0926,0.0548,0.0384,0.3456,0.4447,0.6242,0.6601,0.753,0.8671
NW_006803925.1,1500001,2250000,1899595,31,0.0359,0.07,0.1086,0.202,0.4897,0.4343,0.5974,0.7526,0.6704
NW_006803925.1,2250001,3000000,2604486,34,0.1573,0.0761,0.0712,0.3259,0.4782,0.4089,0.4856,0.6265,0.7057
NW_006803925.1,3000001,3750000,3351934,36,0.0638,0.0871,0.0783,0.4221,0.555,0.5114,0.7074,0.7819,0.7317
NW_006803925.1,4500001,5250000,4858736,31,0.1144,0.0905,0.1398,0.2493,0.4689,0.4837,0.43,0.586,0.6276
NW_006803925.1,7500001,8250000,7942241,36,0.102,0.0646,0.0623,0.2577,0.5684,0.4542,0.5242,0.7569,0.7641
NW_006803925.1,8250001,9000000,8573109,36,0.1368,0.0415,0.104,0.2745,0.4403,0.4791,0.5225,0.583,0.7462
NW_006803925.1,9000001,9750000,9397879,35,0.1185,0.0243,0.0672,0.3379,0.5662,0.5118,0.6627,0.7284,0.8428
NW_006803925.1,9750001,10500000,10111791,39,0.1266,0.0966,0.0712,0.2656,0.5073,0.4202,0.4207,0.6849,0.6783
NW_006803925.1,10500001,11250000,10859194,34,0.1384,0.0565,0.077,0.4193,0.5298,0.4312,0.6348,0.6735,0.7417
NW_006803925.1,12000001,12750000,12374585,37,0.1531,0.1089,0.1418,0.2867,0.4272,0.4166,0.3848,0.4996,0.55
NW_006803925.1,12750001,13500000,13151741,34,0.0801,0.1675,0.0965,0.3173,0.5171,0.5595,0.4514,0.7188,0.6301
NW_006803925.1,13500001,14250000,13887553,35,0.1264,0.1095,0.127,0.3857,0.4259,0.4411,0.5442,0.5541,0.5896
NW_006803925.1,15000001,15750000,15388927,33,0.0872,0.1456,0.1248,0.4116,0.3756,0.3209,0.5717,0.5723,0.4195
NW_006803926.1,1,750000,366208,39,0.0987,0.0807,0.1217,0.186,0.5581,0.6523,0.3611,0.6814,0.7413
NW_006803926.1,1500001,2250000,1908032,34,0.1165,0.0789,0.0562,0.2639,0.4319,0.4399,0.4723,0.678,0.7436
NW_006803926.1,2250001,3000000,2591835,32,0.0774,0.139,0.0821,0.3199,0.3888,0.5302,0.5073,0.6709,0.6664
NW_006803926.1,3000001,3750000,3259452,31,0.0308,0.0791,0.0948,0.2695,0.575,0.6642,0.6728,0.811,0.7775
NW_006803926.1,3750001,4500000,4069135,35,0.0553,0.052,0.1145,0.3438,0.5024,0.4663,0.7399,0.7212,0.7077
NW_006803926.1,4500001,5250000,4851272,37,0.081,0.0905,0.0517,0.3397,0.538,0.5405,0.6092,0.789,0.7765
NW_006803926.1,5250001,6000000,5640669,37,0.1211,0.0475,0.0736,0.1656,0.6255,0.569,0.3367,0.7406,0.8156
NW_006803926.1,6000001,6750000,6383312,50,0.0742,0.0746,0.0856,0.2498,0.5256,0.5363,0.5538,0.7459,0.7499
NW_006803926.1,6750001,7500000,7111161,41,0.0794,0.0622,0.1119,0.3537,0.4883,0.5749,0.6777,0.6836,0.7468
NW_006803926.1,8250001,9000000,8620724,34,0.1412,0.1219,0.0609,0.2455,0.4946,0.5435,0.313,0.672,0.7224
NW_006803926.1,9000001,9750000,9385631,30,0.0621,0.0466,0.1575,0.2825,0.5732,0.5373,0.6886,0.6896,0.6918
NW_006803926.1,9750001,10500000,10115319,43,0.0649,0.0875,0.0674,0.3065,0.5239,0.5022,0.614,0.7846,0.7427
NW_006803926.1,10500001,11250000,10858217,34,0.1629,0.1081,0.0936,0.3465,0.6092,0.4864,0.4505,0.6638,0.6681
NW_006803926.1,11250001,12000000,11585013,37,0.0958,0.0834,0.0973,0.3307,0.3812,0.4866,0.5861,0.6081,0.6978
NW_006803926.1,12000001,12750000,12399534,36,0.0967,0.0417,0.0979,0.2184,0.5163,0.4612,0.5316,0.6938,0.7469
NW_006803926.1,12750001,13500000,13137154,43,0.1097,0.0702,0.0978,0.3237,0.4843,0.3982,0.5777,0.6588,0.6632
NW_006803926.1,13500001,14250000,13819140,31,0.1233,0.0727,0.1021,0.3271,0.4499,0.3194,0.5517,0.6117,0.5828
NW_006803927.1,1,750000,414743,33,0.1237,0.0105,0.1215,0.2255,0.5453,0.4714,0.5541,0.6448,0.7637
