scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1179454,35,0.0296,0.1219,0.0977,0.3148,0.4635,0.5167,0.6241,0.7678,0.6612
NW_006803924.1,1500001,2250000,1824940,36,0.1088,0.0945,0.1103,0.1343,0.5237,0.5452,0.1444,0.6656,0.6948
NW_006803924.1,2250001,3000000,2657750,48,0.0799,0.0473,0.1067,0.3423,0.5536,0.5127,0.6975,0.722,0.7487
NW_006803924.1,3000001,3750000,3402312,36,0.1158,0.0828,0.0927,0.3324,0.3551,0.4859,0.5526,0.5587,0.7048
NW_006803924.1,4500001,5250000,4852201,42,0.147,0.0746,0.1103,0.3963,0.4331,0.5437,0.5756,0.5546,0.7197
NW_006803924.1,6000001,6750000,6344980,41,0.0829,0.0941,0.1117,0.2091,0.4516,0.5386,0.4178,0.6571,0.6902
NW_006803924.1,6750001,7500000,7151737,33,0.0449,0.057,0.1679,0.3619,0.5662,0.4524,0.7625,0.6945,0.614
NW_006803924.1,8250001,9000000,8584735,31,0.0889,0.0297,0.1546,0.3396,0.4733,0.4929,0.7132,0.6031,0.6959
NW_006803924.1,9000001,9750000,9402167,35,0.0637,0.0369,0.0408,0.1954,0.6578,0.7202,0.603,0.8592,0.9023
NW_006803924.1,9750001,10500000,10067772,31,0.0587,0.0525,0.0779,0.3723,0.4868,0.6902,0.7499,0.7634,0.8346
NW_006803924.1,10500001,11250000,10964602,37,0.0874,0.0404,0.105,0.2234,0.4947,0.4541,0.5679,0.6855,0.7341
NW_006803924.1,11250001,12000000,11669544,43,0.1015,0.0601,0.098,0.3601,0.4114,0.4737,0.6453,0.6219,0.7244
NW_006803924.1,12000001,12750000,12406154,34,0.1633,0.039,0.0936,0.2427,0.5021,0.4625,0.4242,0.6049,0.7588
NW_006803924.1,12750001,13500000,13137485,35,0.0907,0.0637,0.1368,0.2489,0.4349,0.4714,0.5393,0.5977,0.6609
NW_006803924.1,13500001,14250000,13876880,38,0.1146,0.0585,0.1549,0.2645,0.5004,0.3827,0.5197,0.5882,0.5766
NW_006803924.1,14250001,15000000,14602922,41,0.1279,0.082,0.0922,0.2758,0.4363,0.3504,0.4615,0.6095,0.6142
NW_006803924.1,15000001,15750000,15429400,39,0.1097,0.0651,0.1369,0.34,0.3858,0.4069,0.6033,0.5284,0.6145
NW_006803924.1,15750001,16500000,16151200,35,0.0886,0.059,0.0802,0.314,0.7277,0.4931,0.6312,0.8004,0.762
NW_006803924.1,16500001,17250000,16936767,41,0.0893,0.0625,0.0565,0.3392,0.4617,0.6095,0.6461,0.7373,0.8296
NW_006803925.1,2250001,3000000,2597184,33,0.1629,0.0418,0.0773,0.3573,0.5162,0.4799,0.5671,0.6344,0.7878
NW_006803925.1,3000001,3750000,3366869,38,0.0605,0.133,0.0761,0.4307,0.565,0.4999,0.6449,0.7928,0.6656
NW_006803925.1,4500001,5250000,4856495,31,0.1149,0.0884,0.1561,0.2932,0.3964,0.4409,0.4979,0.5034,0.5784
NW_006803925.1,6750001,7500000,7182958,30,0.1481,0.1412,0.0667,0.3791,0.4291,0.3734,0.4604,0.6118,0.5771
NW_006803925.1,7500001,8250000,7914229,36,0.1012,0.0386,0.1213,0.2471,0.5557,0.4393,0.5716,0.6776,0.7028
NW_006803925.1,8250001,9000000,8567690,36,0.1391,0.0606,0.1322,0.2777,0.4506,0.5253,0.4837,0.55,0.7008
NW_006803925.1,9000001,9750000,9404195,37,0.1116,0.0205,0.0993,0.3336,0.5493,0.4788,0.6805,0.689,0.7863
NW_006803925.1,9750001,10500000,10095666,38,0.1269,0.1043,0.1318,0.2675,0.5432,0.4205,0.4089,0.6274,0.5741
NW_006803925.1,10500001,11250000,10868669,37,0.1291,0.0961,0.1069,0.3908,0.5057,0.4337,0.5653,0.6336,0.6328
NW_006803925.1,12000001,12750000,12355699,34,0.1684,0.0814,0.1612,0.3204,0.4238,0.4278,0.4517,0.4528,0.5708
NW_006803925.1,12750001,13500000,13166846,33,0.0819,0.191,0.1339,0.3561,0.546,0.4905,0.4587,0.6813,0.5153
NW_006803925.1,13500001,14250000,13894699,35,0.1264,0.1144,0.1304,0.3552,0.4877,0.4018,0.5064,0.5956,0.5457
NW_006803925.1,15000001,15750000,15387861,30,0.0933,0.1468,0.1367,0.506,0.4844,0.4019,0.6286,0.6283,0.4913
NW_006803926.1,1,750000,362525,37,0.1018,0.0552,0.1188,0.2195,0.5745,0.6859,0.4861,0.689,0.7837
NW_006803926.1,1500001,2250000,1939365,31,0.1283,0.0721,0.0911,0.317,0.4662,0.4552,0.5325,0.6311,0.7067
NW_006803926.1,2250001,3000000,2585113,34,0.0758,0.1377,0.1577,0.3009,0.3412,0.4464,0.4891,0.5029,0.5156
NW_006803926.1,3750001,4500000,4065498,35,0.0531,0.0463,0.1176,0.317,0.5337,0.4641,0.7391,0.7344,0.7105
NW_006803926.1,4500001,5250000,4839400,37,0.0799,0.0923,0.0659,0.3497,0.5463,0.5385,0.6169,0.7737,0.7535
NW_006803926.1,5250001,6000000,5634023,35,0.1277,0.034,0.1028,0.173,0.6285,0.52,0.3751,0.701,0.7765
NW_006803926.1,6000001,6750000,6388914,49,0.0744,0.0828,0.102,0.2604,0.574,0.5372,0.5491,0.7435,0.717
NW_006803926.1,6750001,7500000,7099835,41,0.0819,0.0607,0.0732,0.3844,0.4736,0.6399,0.698,0.7289,0.8182
NW_006803926.1,8250001,9000000,8623044,35,0.1465,0.0924,0.0703,0.2707,0.4737,0.6169,0.3998,0.6394,0.776
NW_006803926.1,9750001,10500000,10120092,42,0.065,0.1078,0.0942,0.2871,0.5539,0.5483,0.5502,0.7583,0.6998
NW_006803926.1,10500001,11250000,10852417,37,0.1498,0.0908,0.1349,0.288,0.5693,0.4949,0.4233,0.6123,0.6406
NW_006803926.1,11250001,12000000,11586902,37,0.0958,0.0951,0.1244,0.3417,0.4492,0.5248,0.5759,0.6185,0.6656
NW_006803926.1,12000001,12750000,12419530,36,0.0971,0.0548,0.1171,0.227,0.4958,0.4955,0.5115,0.6565,0.7149
NW_006803926.1,12750001,13500000,13159203,40,0.1163,0.0885,0.1196,0.3494,0.4681,0.3394,0.5594,0.6097,0.5435
NW_006803927.1,1,750000,390329,30,0.1344,0.0294,0.1312,0.2131,0.561,0.5447,0.4576,0.6292,0.7528
NW_006803927.1,1500001,2250000,1927569,32,0.1695,0.0856,0.0935,0.3883,0.3586,0.3512,0.5183,0.4763,0.6059
NW_006803927.1,3000001,3750000,3318720,35,0.0488,0.0635,0.107,0.2762,0.4924,0.5726,0.6736,0.737,0.7505
NW_006803927.1,3750001,4500000,4186384,45,0.1256,0.0725,0.1019,0.3511,0.4372,0.4628,0.5726,0.5995,0.6939
NW_006803927.1,4500001,5250000,4869419,47,0.1016,0.1671,0.0741,0.285,0.4913,0.4725,0.3711,0.7073,0.6056
NW_006803927.1,5250001,6000000,5579468,35,0.1216,0.0518,0.1383,0.2844,0.5796,0.4747,0.5455,0.6455,0.6776
NW_006803927.1,6000001,6750000,6388215,32,0.126,0.0372,0.1721,0.3053,0.3497,0.2887,0.5906,0.4147,0.4807
NW_006803927.1,6750001,7500000,7159943,35,0.0876,0.1576,0.0909,0.3812,0.4857,0.3782,0.5261,0.7003,0.5183
NW_006803927.1,7500001,8250000,7841281,34,0.1546,0.027,0.1004,0.2181,0.5101,0.4238,0.4245,0.6122,0.7484
NW_006803927.1,8250001,9000000,8652091,46,0.1462,0.0474,0.1166,0.3924,0.4983,0.484,0.6164,0.595,0.7207
NW_006803927.1,9750001,10500000,10150270,30,0.1042,0.0672,0.0624,0.247,0.4301,0.4572,0.4976,0.6867,0.7611
NW_006803927.1,10500001,11250000,10851597,32,0.1388,0.0776,0.0829,0.3705,0.4795,0.3599,0.5605,0.6363,0.6472
NW_006803927.1,12000001,12750000,12398142,37,0.0612,0.0953,0.1047,0.1987,0.3526,0.409,0.4477,0.6311,0.6192
NW_006803927.1,12750001,13500000,13214229,38,0.1343,0.1301,0.1439,0.4028,0.4994,0.5175,0.5186,0.5769,0.5938
NW_006803927.1,13500001,14250000,13927742,30,0.1392,0.0671,0.1244,0.2666,0.376,0.3896,0.4549,0.4937,0.6177
NW_006803928.1,1,750000,369499,39,0.0878,0.1804,0.148,0.2888,0.3784,0.4319,0.3778,0.5376,0.4618
NW_006803928.1,2250001,3000000,2635976,37,0.1183,0.0379,0.1247,0.2603,0.4951,0.4855,0.5511,0.618,0.7235
NW_006803928.1,3000001,3750000,3404987,32,0.0899,0.0328,0.0872,0.2874,0.5705,0.514,0.6597,0.7412,0.7992
NW_006803928.1,4500001,5250000,4892694,33,0.0725,0.033,0.1285,0.2289,0.4825,0.5393,0.6374,0.6668,0.7493
NW_006803928.1,5250001,6000000,5692221,32,0.0906,0.1326,0.0812,0.2388,0.4391,0.4455,0.3749,0.6839,0.6251
NW_006803928.1,7500001,8250000,7862912,31,0.0804,0.1097,0.1055,0.3048,0.4093,0.427,0.5375,0.6418,0.6098
NW_006803928.1,8250001,9000000,8629026,38,0.066,0.0558,0.0651,0.3477,0.5935,0.6747,0.7124,0.8091,0.8424
NW_006803928.1,9750001,10500000,10084502,34,0.08,0.0549,0.1715,0.3089,0.5788,0.4601,0.6532,0.6548,0.6173
NW_006803928.1,10500001,11250000,10894950,33,0.1031,0.086,0.1185,0.3748,0.4248,0.4197,0.6095,0.5987,0.6204
NW_006803928.1,11250001,12000000,11565073,34,0.1125,0.1227,0.1131,0.4694,0.3994,0.5207,0.6115,0.5722,0.6426
NW_006803928.1,12000001,12750000,12325136,36,0.1258,0.1264,0.0929,0.2716,0.3427,0.3494,0.3778,0.5291,0.5351
NW_006803928.1,12750001,13500000,13074667,31,0.103,0.1495,0.063,0.4035,0.4905,0.4717,0.5361,0.721,0.6442
NW_006803929.1,1,750000,412002,33,0.0804,0.1551,0.0876,0.184,0.4765,0.4731,0.2285,0.7109,0.604
NW_006803929.1,750001,1500000,1131292,36,0.061,0.0897,0.1401,0.2755,0.4281,0.4779,0.5829,0.6316,0.6244
NW_006803929.1,1500001,2250000,1855811,40,0.0746,0.0923,0.127,0.2799,0.4098,0.5299,0.5533,0.6174,0.6685
NW_006803929.1,5250001,6000000,5590862,32,0.1022,0.1327,0.1185,0.24,0.375,0.3265,0.3546,0.5579,0.457
NW_006803929.1,6000001,6750000,6439516,35,0.0809,0.0592,0.2239,0.1746,0.5091,0.3872,0.44,0.5519,0.4773
NW_006803929.1,9000001,9750000,9331157,42,0.1584,0.0307,0.0829,0.3697,0.5012,0.4855,0.605,0.6241,0.7989
NW_006803929.1,9750001,10500000,10088507,35,0.2502,0.1219,0.1181,0.3561,0.5319,0.42,0.3248,0.4985,0.5682
