scaffold,start,end,mid,sites,pi_concolor,pi_roumanicus,pi_europaeus,dxy_concolor_roumanicus,dxy_concolor_europaeus,dxy_roumanicus_europaeus,Fst_concolor_roumanicus,Fst_concolor_europaeus,Fst_roumanicus_europaeus
NW_006803924.1,750001,1500000,1177830,33,0.03,0.0932,0.0711,0.3041,0.4794,0.5307,0.6746,0.8171,0.7419
NW_006803924.1,1500001,2250000,1831988,40,0.0994,0.0693,0.1474,0.1325,0.4785,0.5161,0.2311,0.6023,0.6645
NW_006803924.1,2250001,3000000,2656964,49,0.0773,0.0447,0.0908,0.3198,0.5494,0.4979,0.6907,0.7444,0.7697
NW_006803924.1,3000001,3750000,3397520,37,0.1116,0.0561,0.1396,0.3443,0.3052,0.463,0.6204,0.4294,0.6625
NW_006803924.1,4500001,5250000,4833391,41,0.1459,0.0436,0.1334,0.3874,0.4445,0.5509,0.6191,0.5346,0.7335
NW_006803924.1,6000001,6750000,6353097,40,0.0844,0.1006,0.1173,0.2046,0.4538,0.5464,0.3895,0.6481,0.6788
NW_006803924.1,6750001,7500000,7168994,35,0.0417,0.0777,0.1049,0.3289,0.5413,0.4605,0.7036,0.7708,0.6804
NW_006803924.1,8250001,9000000,8577133,32,0.0875,0.0435,0.1172,0.326,0.538,0.546,0.6766,0.6913,0.753
NW_006803924.1,9000001,9750000,9393415,35,0.0637,0.0608,0.0703,0.1814,0.5662,0.6055,0.5019,0.7968,0.8126
NW_006803924.1,9750001,10500000,10058123,32,0.0561,0.0401,0.0895,0.3642,0.4928,0.6382,0.7759,0.7523,0.8233
NW_006803924.1,10500001,11250000,10954135,35,0.092,0.0485,0.0798,0.2303,0.5046,0.5114,0.5452,0.7194,0.7858
NW_006803924.1,11250001,12000000,11678719,40,0.1111,0.0737,0.0559,0.3809,0.4431,0.523,0.6217,0.694,0.7882
NW_006803924.1,12000001,12750000,12392649,36,0.1528,0.0696,0.0898,0.2453,0.4688,0.4344,0.3883,0.6013,0.7009
NW_006803924.1,12750001,13500000,13148185,33,0.0952,0.1131,0.0859,0.2799,0.4536,0.4958,0.4704,0.6785,0.6771
NW_006803924.1,13500001,14250000,13873130,40,0.1087,0.0755,0.1609,0.2881,0.4497,0.3862,0.5283,0.5515,0.5441
NW_006803924.1,14250001,15000000,14585734,44,0.1177,0.075,0.0905,0.2908,0.3812,0.386,0.5151,0.5835,0.6587
NW_006803924.1,15000001,15750000,15415517,39,0.109,0.0645,0.1516,0.3962,0.4191,0.4051,0.6524,0.5384,0.5913
NW_006803924.1,15750001,16500000,16151142,38,0.0808,0.0674,0.0714,0.2543,0.6518,0.4891,0.5614,0.7993,0.7609
NW_006803924.1,16500001,17250000,16910145,41,0.0908,0.0441,0.0641,0.3149,0.4594,0.5976,0.6588,0.7219,0.8409
NW_006803925.1,1500001,2250000,1896120,31,0.036,0.0701,0.1262,0.1921,0.492,0.4532,0.5796,0.7272,0.6556
NW_006803925.1,2250001,3000000,2605960,34,0.1573,0.0723,0.0606,0.351,0.4303,0.394,0.52,0.6083,0.7219
NW_006803925.1,3000001,3750000,3374976,40,0.0572,0.0671,0.0847,0.3712,0.4856,0.4461,0.7236,0.7546,0.7197
NW_006803925.1,4500001,5250000,4863917,33,0.1069,0.0804,0.1355,0.2292,0.4271,0.4313,0.4324,0.5704,0.6119
NW_006803925.1,5250001,6000000,5630056,30,0.0931,0.0558,0.0844,0.3824,0.4735,0.5698,0.6852,0.6952,0.7896
NW_006803925.1,7500001,8250000,7940863,39,0.0929,0.085,0.1051,0.2371,0.4873,0.397,0.4672,0.6737,0.6258
NW_006803925.1,8250001,9000000,8567690,36,0.1391,0.0434,0.1274,0.2861,0.4643,0.4799,0.5291,0.5666,0.7085
NW_006803925.1,9000001,9750000,9397879,35,0.1185,0.0325,0.1045,0.3378,0.5569,0.5228,0.6465,0.6776,0.7773
NW_006803925.1,9750001,10500000,10112349,42,0.1188,0.1088,0.0906,0.259,0.5146,0.4402,0.4016,0.6732,0.6424
NW_006803925.1,10500001,11250000,10853831,34,0.1417,0.069,0.052,0.4131,0.5164,0.4301,0.606,0.6951,0.7628
NW_006803925.1,12000001,12750000,12364889,35,0.1621,0.1185,0.1256,0.295,0.4359,0.4199,0.3673,0.5166,0.5624
NW_006803925.1,12750001,13500000,13158361,35,0.0765,0.1359,0.1066,0.2769,0.4896,0.4893,0.4582,0.6959,0.6151
NW_006803925.1,13500001,14250000,13902999,39,0.1141,0.1075,0.2022,0.3314,0.4351,0.4176,0.5116,0.4796,0.4718
NW_006803925.1,15000001,15750000,15410847,30,0.0933,0.1541,0.1643,0.4772,0.4672,0.3621,0.6007,0.5804,0.4016
NW_006803926.1,1,750000,370511,44,0.0856,0.0718,0.1296,0.1681,0.5306,0.5921,0.3739,0.6741,0.7198
NW_006803926.1,1500001,2250000,1898886,35,0.1094,0.0864,0.0618,0.2604,0.4221,0.3922,0.4662,0.6741,0.6932
NW_006803926.1,2250001,3000000,2569724,33,0.0774,0.0886,0.1217,0.2983,0.3689,0.4785,0.5774,0.5875,0.6515
NW_006803926.1,3000001,3750000,3275642,31,0.0304,0.0832,0.0888,0.2754,0.5609,0.6759,0.6695,0.8157,0.783
NW_006803926.1,3750001,4500000,4069861,34,0.0566,0.0401,0.1125,0.341,0.4971,0.4597,0.7611,0.7197,0.7255
NW_006803926.1,4500001,5250000,4845398,38,0.0771,0.0811,0.0473,0.3408,0.5218,0.5746,0.6352,0.7955,0.807
NW_006803926.1,5250001,6000000,5638499,37,0.1222,0.044,0.0952,0.1631,0.6075,0.538,0.3364,0.7071,0.7799
NW_006803926.1,6000001,6750000,6363803,52,0.0702,0.0765,0.1005,0.2516,0.5387,0.5323,0.5611,0.7365,0.7253
NW_006803926.1,6750001,7500000,7115298,43,0.0757,0.0604,0.0918,0.3348,0.4478,0.5398,0.6736,0.6959,0.7624
NW_006803926.1,8250001,9000000,8634035,39,0.1345,0.0899,0.1179,0.2257,0.3993,0.4469,0.3474,0.5324,0.6346
NW_006803926.1,9000001,9750000,9385872,31,0.0608,0.052,0.1786,0.2883,0.5317,0.5447,0.6838,0.6443,0.6622
NW_006803926.1,9750001,10500000,10108836,44,0.0625,0.0813,0.1038,0.2943,0.4969,0.4998,0.6194,0.7237,0.6984
NW_006803926.1,10500001,11250000,10874489,38,0.1438,0.088,0.1228,0.3126,0.5658,0.4397,0.4718,0.6307,0.6254
NW_006803926.1,11250001,12000000,11556669,38,0.0907,0.0687,0.1086,0.3179,0.4163,0.5136,0.6113,0.6258,0.7161
NW_006803926.1,12000001,12750000,12417217,38,0.0914,0.0633,0.1169,0.2172,0.4869,0.4702,0.4876,0.6591,0.6895
NW_006803926.1,12750001,13500000,13142356,40,0.1164,0.0532,0.0909,0.3231,0.4654,0.3926,0.5967,0.6475,0.7008
NW_006803926.1,13500001,14250000,13820254,31,0.1192,0.0818,0.0966,0.3375,0.4492,0.3458,0.5537,0.6247,0.6022
NW_006803926.1,14250001,15000000,14585608,31,0.0833,0.0579,0.0774,0.3051,0.3512,0.327,0.6362,0.6397,0.6687
