NW_006804574.1	574480	-0.011720	-0.004367	-0.079586	0.057258
NW_006804759.1	373201	-0.011253	-0.004367	-0.083397	0.056219
NW_006804854.1	143986	-0.010568	-0.002697	-0.078102	0.062239
NW_006804581.1	1163293	-0.009704	-0.003418	-0.083177	0.058276
NW_006804790.1	780695	-0.009087	-0.002005	-0.082130	0.058890
NW_006803979.1	4559343	-0.009002	-0.006176	-0.083392	0.054843
NW_006804164.1	1239177	-0.008467	-0.003162	-0.077306	0.062709
NW_006803951.1	4784567	-0.008462	-0.005249	-0.076748	0.056781
NW_006803984.1	1383642	-0.008164	-0.003815	-0.077714	0.061197
NW_006804111.1	3425208	-0.007862	-0.003587	-0.080831	0.060477
NW_006804147.1	721871	-0.007856	-0.002370	-0.074234	0.061042
NW_006803939.1	5680172	-0.007821	-0.001805	-0.081677	0.065924
NW_006804100.1	1471879	-0.007762	-0.003059	-0.081112	0.060010
NW_006804241.1	2495490	-0.007741	-0.002361	-0.077202	0.062907
NW_006804305.1	1165115	-0.007639	-0.004122	-0.076319	0.061017
NW_006804022.1	727231	-0.007524	-0.003222	-0.076100	0.060568
NW_006803943.1	3919034	-0.007441	-0.002914	-0.078116	0.061082
NW_006804283.1	464667	-0.007411	-0.001822	-0.074283	0.061693
NW_006803931.1	4399642	-0.007380	-0.002811	-0.079654	0.059997
NW_006803968.1	1266727	-0.007339	-0.001290	-0.078854	0.058406
NW_006804303.1	452978	-0.007311	-0.003843	-0.073227	0.059024
NW_006804222.1	2687544	-0.007282	-0.003126	-0.077885	0.060242
NW_006804238.1	1782003	-0.007278	-0.003061	-0.070581	0.059850
NW_006804303.1	186415	-0.007156	-0.002984	-0.073766	0.065980
NW_006804100.1	243483	-0.007014	-0.003884	-0.072571	0.065462
NW_006804597.1	880595	-0.006906	-0.004453	-0.077636	0.060941
NW_006804572.1	872862	-0.006848	-0.000914	-0.081029	0.062942
NW_006804148.1	2208495	-0.006797	-0.002092	-0.079020	0.065350
NW_006803951.1	3912476	-0.006731	-0.002432	-0.077101	0.061127
NW_006803982.1	3177554	-0.006539	-0.002206	-0.075398	0.059804
NW_006803927.1	9606476	-0.006512	-0.000867	-0.078935	0.062629
NW_006804108.1	2969316	-0.006471	-0.002890	-0.075701	0.060664
NW_006803965.1	6120364	-0.006433	-0.004174	-0.079330	0.061272
NW_006804331.1	123056	-0.006423	-0.002237	-0.073408	0.060117
NW_006804581.1	1198552	-0.006374	-0.002541	-0.076960	0.063146
NW_006803990.1	1215025	-0.006317	-0.002380	-0.080174	0.062855
NW_006804241.1	1804686	-0.006285	-0.002915	-0.077520	0.062949
NW_006804122.1	2328417	-0.006224	-0.002192	-0.072030	0.066060
NW_006803961.1	5683904	-0.006208	-0.001089	-0.075718	0.057712
NW_006804548.1	112351	-0.006149	-0.001772	-0.074998	0.065862
NW_006804089.1	1282207	-0.006028	-0.003685	-0.072884	0.061629
NW_006804765.1	448435	-0.006018	-0.002975	-0.073132	0.065402
NW_006803925.1	15813543	-0.006010	-0.001085	-0.071892	0.055671
NW_006803949.1	2534809	-0.006001	-0.002914	-0.076080	0.061251
NW_006804133.1	3042282	-0.005995	-0.002379	-0.072889	0.057558
NW_006804135.1	3177349	-0.005992	-0.003143	-0.073239	0.059188
NW_006804369.1	1120505	-0.005967	-0.003155	-0.075644	0.059838
NW_006804825.1	404465	-0.005946	-0.004125	-0.070801	0.062070
NW_006804368.1	52914	-0.005933	-0.003026	-0.080342	0.061602
NW_006804183.1	2534268	-0.005927	-0.004439	-0.075126	0.061351
NW_006803925.1	10516816	-0.005871	-0.001762	-0.074802	0.063054
NW_006804245.1	1359559	-0.005869	-0.003544	-0.072796	0.061182
NW_006805718.1	7827	-0.005822	-0.001462	-0.073932	0.065395
NW_006803948.1	4523406	-0.005791	-0.001844	-0.072805	0.062928
NW_006804556.1	401441	-0.005770	-0.002984	-0.076285	0.062064
NW_006803993.1	5590772	-0.005707	-0.002072	-0.077451	0.064924
NW_006804075.1	526454	-0.005585	-0.002811	-0.071079	0.065911
NW_006803944.1	1749858	-0.005573	-0.002722	-0.074554	0.061761
NW_006804343.1	1842013	-0.005550	-0.002919	-0.074065	0.060208
