NW_006804007.1	1472293	-0.008495	-0.003402	-0.073699	0.054251
NW_006804227.1	2453104	-0.008036	-0.003488	-0.069830	0.056053
NW_006804455.1	1088691	-0.006764	-0.004030	-0.069586	0.055131
NW_006804209.1	662049	-0.006662	-0.002573	-0.067555	0.055248
NW_006804250.1	1123581	-0.006634	-0.004977	-0.060023	0.049327
NW_006806165.1	5508	-0.006373	-0.004169	-0.074717	0.053651
NW_006805789.1	5607	-0.006354	-0.003318	-0.072321	0.056366
NW_006804142.1	998342	-0.006339	-0.002631	-0.068078	0.052782
NW_006804003.1	922335	-0.006053	-0.004033	-0.069705	0.052353
NW_006804715.1	361170	-0.006017	-0.003302	-0.066237	0.055101
NW_006804003.1	4337396	-0.005945	-0.003497	-0.066194	0.058078
NW_006804002.1	2476157	-0.005103	-0.002775	-0.066764	0.054157
NW_006804612.1	711614	-0.005079	-0.001115	-0.068681	0.059910
NW_006804041.1	4209886	-0.005062	-0.002929	-0.066380	0.058316
NW_006805406.1	35612	-0.005023	-0.002497	-0.068924	0.054431
NW_006806541.1	1075	-0.004977	-0.003320	-0.068598	0.053504
NW_006803984.1	1464510	-0.004902	-0.001764	-0.067781	0.054775
NW_006805004.1	47597	-0.004849	-0.002770	-0.070360	0.055030
NW_006804139.1	1055043	-0.004807	-0.003246	-0.066435	0.057405
NW_006804130.1	2253861	-0.004552	-0.000849	-0.069276	0.054534
NW_006803983.1	5003063	-0.004537	-0.002841	-0.063541	0.056332
NW_006803924.1	5663849	-0.004444	-0.000998	-0.066754	0.057170
NW_006803992.1	3827221	-0.004402	-0.002111	-0.068428	0.055647
NW_006803930.1	7126032	-0.004400	-0.000886	-0.071054	0.059322
NW_006804122.1	2328417	-0.004378	-0.005046	-0.069843	0.062089
NW_006805093.1	229716	-0.004331	-0.002882	-0.069891	0.056515
NW_006804130.1	5756	-0.004294	-0.002601	-0.068460	0.055047
NW_006805111.1	11765	-0.004177	-0.002340	-0.069756	0.059504
NW_006804117.1	1903494	-0.004039	-0.001374	-0.066021	0.056418
NW_006804326.1	974752	-0.004023	-0.001569	-0.068231	0.060060
NW_006805363.1	102599	-0.003973	0.000849	-0.068841	0.056985
NW_006804743.1	904772	-0.003969	-0.001373	-0.061023	0.056220
NW_006804129.1	2213865	-0.003958	-0.002119	-0.067239	0.057085
NW_006804898.1	530363	-0.003825	-0.002029	-0.064265	0.058058
NW_006803934.1	1444477	-0.003781	-0.003241	-0.065291	0.054770
